sample,group_uid,objid,specObjID,rank_M,z,M_r,lgm,morphology,sSFR_status,sigma,sigma_err,SN,usable,valid_core,valid_core_sub,spec_choice,loss_reason,Mgb,Mgb_err,Fe5270,Fe5335,MgFe,MgFe_err,D4000n,HdA_sub,Hb_sub
Control4B,Lim:9394,1237654605329137953,940224867528108032,2,0.041227851,-20.04181,9.882125,Spiral,Starforming,71.92503,11.88376,12.51513,1,1,1,csv_specobjid_with_mpa,ok,2.780716,0.8033776,1.824247,2.099119,2.2992886491240196,0.5100209324190226,1.38448,-0.664571,3.071846
Control4B,Lim:9394,1237654605329137931,940214147289737216,3,0.041617887,-19.851943,10.06368,Elliptical,Quenched,105.9158,6.679464,21.24626,1,1,1,csv_specobjid_with_mpa,ok,3.731506,0.4760513,3.416366,1.388847,3.260336550018123,0.2991367756361384,1.874647,-0.8153581,1.953671
Control4B,Lim:9394,1237654605329072383,654157506129455104,4,0.042574277,-19.680333,9.853103,NoGZ,Quenched,92.02816,18.82092,8.155478,1,1,1,csv_specobjid_with_mpa,ok,4.823749,1.29997,4.424016,12.31503,5.656707399680497,0.8618463635813636,1.339826,5.182974,1.856027
Control4B,Lim:94,1237655745088061490,2056004889028356096,2,0.026395744,-22.886429,11.42719,Elliptical,Quenched,281.7493,4.369972,49.30822,1,1,1,csv_specobjid_with_mpa,ok,4.613166,0.1829997,2.766998,2.407737,3.5072166341953728,0.1246939673152098,2.012719,-2.193404,2.028502
Control4B,Lim:94,1237662236942139467,2037912979898394624,3,0.025162235,-21.806959,10.99795,Spiral,Quenched,170.1965,3.314079,48.36607,1,1,1,csv_specobjid_with_mpa,ok,4.592797,0.1917285,3.010898,3.081578,3.730862714099086,0.1265057538841465,1.871897,-1.301542,1.944785
Control4B,Lim:94,1237662262169108543,2055992519522543616,4,0.026592412,-21.679015,10.90813,Elliptical,Quenched,175.7759,3.366635,43.90966,1,1,1,csv_specobjid_with_mpa,ok,4.489598,0.2067892,3.221946,3.150636,3.7915167693631,0.1348771388756491,1.95902,-2.089128,1.908326
Control4B,Lim:95,1237662528986873936,1997391028025321472,2,0.02305433,-21.894256,11.00499,Elliptical,Starforming,214.3889,4.470691,46.79758,1,1,1,csv_specobjid_with_mpa,ok,4.444114,0.1965518,2.825869,2.656439,3.513922799274395,0.1335931957410191,1.651339,0.4776689,2.40791
Control4B,Lim:95,1237664289935130687,1997421264595085312,3,0.025213028,-21.384719,10.30794,Spiral,Starforming,84.79436,8.511331,26.19365,1,1,1,csv_specobjid_with_mpa,ok,1.644315,0.3722489,1.877062,1.847541,1.752965912976576,0.2489669520616911,1.212942,4.621788,3.793835
Control4B,Lim:95,1237662528986808444,1997408070455552000,4,0.022431166,-20.904264,10.45348,Spiral,Starforming,65.70555,6.119979,23.48388,1,1,1,csv_specobjid_with_mpa,ok,3.232803,0.4188822,1.947204,2.291525,2.570330928519836,0.2800090209074746,1.563681,0.4705751,2.795689
Control4B,Lim:9578,1237665179521187909,2393838362826926080,2,0.042812289,-22.197547,10.90285,Spiral,Starforming,95.61719,5.290275,23.48539,1,1,1,csv_specobjid_with_mpa,ok,4.416801,0.3921878,3.15828,2.833603,3.6807560129357175,0.2556690442699692,1.778867,-0.6118142,1.805429
Control4B,Lim:9578,1237665179521056969,2393827092832741376,3,0.042971623,-19.943777,9.945629,Spiral,Starforming,39.68342,16.83371,9.134193,1,1,1,csv_specobjid_with_mpa,ok,2.004499,1.059708,2.732181,2.376745,2.297207472667865,0.7184116026933272,1.39438,2.137956,2.973753
Control4B,Lim:9578,1237665179521187864,2393673985838573568,4,0.044154399,-19.900583,10.08385,Spiral,Quenched,58.69753,12.19138,15.67587,1,1,1,csv_specobjid_with_mpa,ok,1.971737,0.6157181,2.28458,0.6899243,1.90373402937326,0.3988813577996868,1.465472,3.027943,4.414582
Control4B,Lim:96,1237662337872101711,1603330444466612224,2,0.035837877,-22.786388,11.41002,Spiral,Quenched,227.8834,5.322919,38.51954,1,1,1,csv_specobjid_with_mpa,ok,4.603614,0.2393949,3.039329,2.624106,3.668333427940792,0.1582480600631673,1.935369,-2.291813,2.213009
Control4B,Lim:96,1237662337335033958,1603346937141028864,3,0.033769466,-22.470397,11.07628,Uncertain,Quenched,199.1442,6.314881,33.90465,1,1,1,csv_specobjid_with_mpa,ok,3.639959,0.2915328,2.852708,2.475933,3.1622358236458266,0.1854424800981614,1.870651,-1.363631,2.14383
Control4B,Lim:96,1237662337872167195,1593238026782271488,4,0.035522591,-22.365167,11.1966,Elliptical,Quenched,214.4759,5.204036,39.23946,1,1,1,csv_specobjid_with_mpa,ok,4.302306,0.2383656,3.051106,2.593392,3.5461822369501093,0.1543186078002323,1.856775,-1.950499,1.818044
Control4B,Lim:962,1237662224077422595,1849909399888357376,2,0.028425099,-22.13105,10.89573,Spiral,Quenched,147.3304,3.667454,42.11342,1,1,1,csv_specobjid_with_mpa,ok,3.353831,0.2227999,2.993002,2.668468,3.119817603247164,0.1426954252438461,1.800745,-0.9071617,2.14686
Control4B,Lim:962,1237664854716514359,1849930840365099008,3,0.028390496,-21.629811,10.97205,Elliptical,Quenched,156.0738,4.64297,34.90757,1,1,1,csv_specobjid_with_mpa,ok,3.532959,0.283872,3.115375,2.772745,3.266121978251486,0.1796384109983753,1.814515,-0.5150687,2.305205
Control4B,Lim:962,1237662224077226146,1849915172324403200,4,0.027898311,-21.518294,10.78444,Elliptical,Quenched,218.6704,4.601736,42.20513,1,1,1,csv_specobjid_with_mpa,ok,4.940823,0.2146476,2.792294,2.614377,3.681045316804525,0.1469267003414352,2.043129,-2.848166,1.812407
Control4B,Lim:974,1237667430105677981,2492905185123264512,2,0.028856439,-21.580123,10.42854,Spiral,Starforming,72.31047,5.514333,25.89282,1,1,1,csv_specobjid_with_mpa,ok,2.654957,0.3687451,2.810596,2.802758,2.730601554518989,0.2370064263095921,1.479771,1.530487,2.799496
Control4B,Lim:974,1237667322713931949,2492775167873280000,3,0.028210427,-21.236816,10.77016,Spiral,Starforming,76.60989,5.041646,27.81301,1,1,1,csv_specobjid_with_mpa,ok,4.302647,0.3496945,2.919516,2.592535,3.488225808289085,0.2253881565249602,1.744637,-0.2918108,2.734548
Control4B,Lim:974,1237667323250933967,2495080019139782656,4,0.029482462,-20.675142,10.41666,Elliptical,Quenched,99.20502,4.036567,29.42272,1,1,1,csv_specobjid_with_mpa,ok,3.448715,0.3267463,3.086554,2.600343,3.18984955614333,0.2070165600432406,1.717622,-0.03299085,2.651782
Control4B,Lim:975,1237662664291647813,1568415176372283392,2,0.041787112,-22.438089,11.26592,Elliptical,Quenched,241.846,6.935202,32.3967,1,1,1,csv_specobjid_with_mpa,ok,4.84217,0.2960205,2.878906,3.679425,3.8762742434152417,0.1974637300381865,1.925905,-2.755595,2.158391
Control4B,Lim:975,1237662226236702812,1568412702471120896,3,0.042793149,-21.452178,10.87068,Elliptical,Quenched,214.9131,6.084376,32.67464,1,1,1,csv_specobjid_with_mpa,ok,4.604572,0.2883143,3.085995,1.998499,3.578770620235479,0.194689806033494,1.904068,-2.038202,2.018829
Control4B,Lim:975,1237662664291647614,1568415726128097280,4,0.041269202,-21.392576,10.7671,Spiral,Quenched,123.3585,5.375085,26.17083,1,1,1,csv_specobjid_with_mpa,ok,3.829035,0.3687028,2.723668,3.476885,3.3520988189411423,0.2390854659772503,1.735896,-1.193333,2.736573
Control4B,Lim:9765,1237648720171696336,342358810825877504,2,0.038624485,-22.173834,10.93987,Spiral,Quenched,143.1653,5.554668,27.72182,1,1,1,csv_specobjid_with_mpa,ok,3.833997,0.3514746,2.52297,2.881871,3.1714896359807265,0.2237624246276018,1.735815,-0.5881838,2.115299
Control4B,Lim:9765,1237674603216699610,341175186659239936,3,0.038886365,-20.454945,10.21569,Spiral,Starforming,48.2017,13.67471,10.59657,1,1,1,csv_specobjid_with_mpa,ok,1.308898,0.9518719,1.931713,4.017001,1.8145675749910004,0.7103979476738791,1.523474,1.35857,3.24464
Control4B,Lim:9765,1237674603216634080,341182058606913536,4,0.040459039,-19.649675,9.557896,Spiral,Starforming,31.0045,24.37498,12.50109,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,2.538132,0.7765089,2.146532,,,,1.201378,4.804992,3.6598
Control4B,Lim:9774,1237665355083940130,1505340316499077120,2,0.033167829,-20.881482,9.997058,Spiral,Starforming,52.97275,13.82306,15.77094,1,1,1,csv_specobjid_with_mpa,ok,2.42233,0.5959679,1.672864,1.55581,1.993197555861034,0.3903087519562194,1.17924,4.360062,2.912146
Control4B,Lim:9774,1237659162813858137,1505344439667681280,3,0.033020233,-20.178258,10.2711,Spiral,Starforming,114.0274,5.424757,30.22974,1,1,1,csv_specobjid_with_mpa,ok,2.679632,0.3234205,2.412627,2.325854,2.529791887716047,0.2047038540071094,1.454652,1.701876,2.883122
Control4B,Lim:9774,1237665355084005737,1505342790400239616,4,0.033495846,-19.554955,9.82069,Elliptical,Starforming,72.25411,5.364749,27.81783,1,1,1,csv_specobjid_with_mpa,ok,2.338281,0.3469455,2.096497,2.353389,2.2517528933698654,0.2217172037311908,1.43021,3.810378,3.370833
Control4B,Lim:9790,1237661417673851010,1488572489700239360,2,0.040181579,-21.629263,10.82481,Elliptical,Quenched,178.787,4.63431,36.15429,1,1,1,csv_specobjid_with_mpa,ok,3.765613,0.2584613,2.999294,2.520657,3.2847403548176106,0.1653354917260799,1.863447,-1.563579,1.742278
Control4B,Lim:9790,1237661387602919620,1487485622003197952,3,0.040506853,-20.524709,10.36785,Spiral,Quenched,107.2595,4.705989,28.03037,1,1,1,csv_specobjid_with_mpa,ok,2.683604,0.3502897,2.605251,2.493302,2.628182357643609,0.2217876614639465,1.782039,-0.5544668,2.963625
Control4B,Lim:9790,1237661387602985091,1489656058510075904,4,0.040596135,-20.124351,9.704643,Spiral,Starforming,42.47559,21.71501,7.120198,1,1,1,csv_specobjid_with_mpa,ok,1.250193,1.312117,2.251332,6.654726,2.087109332662705,1.1413117336734973,1.407768,0.5920207,4.309451
Control4B,Lim:9833,1237658205578723439,1084347207747921920,2,0.042163588,-21.156843,10.46667,Spiral,Starforming,75.68909,9.416735,14.97993,1,1,1,csv_specobjid_with_mpa,ok,2.872563,0.6381563,3.594474,3.767743,3.2349213792652147,0.4230313377172648,1.507913,1.650696,1.589169
Control4B,Lim:9833,1237658205578657877,1084351056038619136,3,0.041586285,-20.843491,10.44815,Spiral,Quenched,139.7515,5.847795,27.13829,1,1,1,csv_specobjid_with_mpa,ok,4.118515,0.3440729,3.278373,2.402473,3.534395893970425,0.2204606145273917,1.824318,-2.180495,2.23873
Control4B,Lim:9833,1237658614126346384,1084348307259549696,4,0.0419995,-20.256473,9.713471,Spiral,Starforming,75.66124,14.09391,13.32422,1,1,1,csv_specobjid_with_mpa,ok,2.549469,0.7045714,1.771552,2.351148,2.2204193918164923,0.4608375295691452,1.255554,5.460894,3.976787
Control4B,Lim:984,1237657628431679510,967183518100645888,2,0.022481029,-21.430586,10.66448,Spiral,Quenched,146.7637,3.876948,40.80684,1,1,1,csv_specobjid_with_mpa,ok,3.751682,0.229624,2.731791,2.939386,3.2352563486381105,0.1487418598144015,1.643879,0.3212066,2.68035
Control4B,Lim:984,1237657878614638621,1046013558439045120,3,0.023375227,-21.270549,11.0979,Elliptical,Quenched,198.205,3.842157,45.82045,1,1,1,csv_specobjid_with_mpa,ok,4.261351,0.2013318,2.829019,2.681561,3.4466649477221836,0.1325755554926215,1.881787,-1.128661,2.147205
Control4B,Lim:984,1237658192145088727,5019451543340210176,4,0.022754428,-20.623234,,NoGZ,NosSFR,50.31066,6.185784,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:985,1237665567692227164,2472479553251993600,2,0.044437296,-21.682406,10.97706,Elliptical,Quenched,213.563,5.914528,32.90639,1,1,1,csv_specobjid_with_mpa,ok,4.570653,0.2872217,3.140029,0.8438743,3.3783729198967443,0.1907171872831053,1.880048,-2.672857,2.269412
Control4B,Lim:985,1237665567692292584,4584778035199498240,3,0.043809053,-21.477645,,NoGZ,NosSFR,138.3818,3.463956,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:985,1237665567692226797,2472477079350831104,4,0.044274826,-21.460196,10.86846,Elliptical,Quenched,205.4673,5.119967,34.97975,1,1,1,csv_specobjid_with_mpa,ok,4.740396,0.2673596,3.179313,1.848228,3.647525054779363,0.176466789622852,1.913124,-1.998748,1.890153
Control4B,Lim:9869,1237665015240523906,2364461609797052416,2,0.044000781,-20.344262,10.11195,Spiral,Starforming,84.32195,7.750525,18.40931,1,1,1,csv_specobjid_with_mpa,ok,3.027421,0.534071,2.744584,1.721298,2.727928578748043,0.3405285142629902,1.460855,2.334909,2.615068
Control4B,Lim:9869,1237665015240589399,2364462434430773248,3,0.044578498,-20.059234,10.08337,Uncertain,Starforming,116.5863,6.164891,25.27612,1,1,1,csv_specobjid_with_mpa,ok,3.270005,0.3731533,2.312768,2.711665,2.8156692944122184,0.2413687674407236,1.535463,1.469386,2.976983
Control4B,Lim:9869,1237665015240589418,2372445714706884608,4,0.043897967,-19.68897,9.967389,Elliptical,Starforming,120.95,7.11083,22.56569,1,1,1,csv_specobjid_with_mpa,ok,3.21213,0.4140691,1.772531,1.735658,2.3791671983223037,0.2825745109780554,1.544309,2.930353,3.497445
Control4B,Lim:988,1237671261206806638,2911723464085760000,2,0.031000751,-21.770189,10.70426,Spiral,Starforming,57.78514,6.235566,22.94261,1,1,1,csv_specobjid_with_mpa,ok,3.524121,0.4147551,2.130421,1.999572,2.7163846609964653,0.2704779436858104,1.641141,0.7434064,2.537453
Control4B,Lim:988,1237671124305051901,2911733084812503040,3,0.031799842,-20.837892,10.37881,Spiral,Quenched,105.3464,3.885501,35.37476,1,1,1,csv_specobjid_with_mpa,ok,3.532227,0.2635214,2.791023,2.92229,3.1604355639486656,0.1687715679430182,1.63931,0.07019616,2.55605
Control4B,Lim:988,1237671124304855182,2911709995068319744,4,0.031566342,-20.824472,10.46141,Uncertain,Starforming,91.2875,4.184104,32.39296,1,1,1,csv_specobjid_with_mpa,ok,3.160938,0.2949171,2.61256,2.824709,2.906183981666226,0.1873500660427425,1.635324,0.6170163,2.782082
Control4B,Lim:99,1237665016314462213,2376806097592805376,2,0.043758355,-22.507019,11.14092,Spiral,Quenched,185.8581,4.360134,41.30463,1,1,1,csv_specobjid_with_mpa,ok,3.694936,0.2221632,2.825535,2.90037,3.24308401690687,0.1447747236010474,1.824656,-0.6775758,2.219758
Control4B,Lim:99,1237665016314658947,2364522907570300928,3,0.044359529,-22.27803,11.0951,NoGZ,Quenched,143.4169,4.676394,32.17757,1,1,1,csv_specobjid_with_mpa,ok,4.230036,0.2842076,2.858745,2.774904,3.4631332835024873,0.1852451832116917,1.926109,-1.56582,2.017481
Control4B,Lim:99,1237665016314593292,2376796201988155392,4,0.044570684,-22.038942,11.14927,NoGZ,Quenched,203.3809,6.833458,29.20197,1,1,1,csv_specobjid_with_mpa,ok,4.603495,0.3224135,2.822678,2.555648,3.5566821764183536,0.2109965229242707,1.851808,-1.70773,2.189788
Control4B,Lim:993,1237651535483437209,502260791718733824,2,0.031670068,-21.511567,10.94931,Spiral,Starforming,123.0872,4.286464,35.84124,1,1,1,csv_specobjid_with_mpa,ok,4.427131,0.2712206,3.377101,2.972485,3.801224523355089,0.1700111701974969,1.862695,-1.433263,2.164286
Control4B,Lim:993,1237651274035363852,502248697090828288,3,0.031538768,-21.31357,10.65456,Spiral,Quenched,145.047,2.996753,50.09695,1,1,1,csv_specobjid_with_mpa,ok,4.10372,0.1825989,2.847679,2.594663,3.3757001283310695,0.1181972856848648,1.872096,-1.456481,2.144669
Control4B,Lim:993,1237651273498558617,502258867573385216,4,0.032973081,-21.117497,10.77909,Spiral,Quenched,131.9638,3.347079,37.22662,1,1,1,csv_specobjid_with_mpa,ok,3.950418,0.2522438,3.135708,3.124644,3.517828768859201,0.1584829258837531,1.880594,-2.404926,2.26312
Control4B,Lim:996,1237667430096371778,2584003845646477312,2,0.026535664,-21.321911,10.59807,Spiral,Starforming,109.8252,7.027894,24.55441,1,1,1,csv_specobjid_with_mpa,ok,2.928068,0.4122715,2.162421,3.033719,2.6544410474640268,0.260790824483249,1.479694,1.970508,3.633372
Control4B,Lim:996,1237667429559566380,2583975533222062080,3,0.025830034,-20.934492,10.92794,Spiral,Quenched,147.3373,5.206247,33.48642,1,1,1,csv_specobjid_with_mpa,ok,4.36537,0.3081713,2.467925,2.258464,3.243051159462398,0.2043621850521624,1.920775,-1.483251,2.050469
Control4B,Lim:996,1237667292655648842,6514712602320590848,4,0.026211466,-20.734177,,NoGZ,NosSFR,101.3195,3.289112,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:998,1237664291548889126,2000881429331863552,2,0.041399972,-22.264467,11.1877,Spiral,Starforming,212.53,6.408208,37.16275,1,1,1,csv_specobjid_with_mpa,ok,3.878181,0.2453094,2.32825,1.890746,2.9247723667299783,0.1679101334715572,1.488269,1.263889,2.528042
Control4B,Lim:998,1237664291548823599,2000875382017910784,3,0.0423108,-21.004435,10.67055,Uncertain,Quenched,155.1655,4.227556,34.12593,1,1,1,csv_specobjid_with_mpa,ok,3.700597,0.2734905,3.013769,2.452378,3.25131505732272,0.1749026855566739,1.859111,-1.44201,2.168701
Control4B,Lim:998,1237664291548889274,2001953453605152768,4,0.04217552,-20.955628,10.54049,Spiral,Starforming,120.208,6.952268,26.59969,1,1,1,csv_specobjid_with_mpa,ok,2.377125,0.3499934,2.336952,1.585683,2.248374108760595,0.2356232119606769,1.328698,3.957906,3.601799
Control4B,Lim:9995,1237651752415920197,344614734277928960,2,0.026457409,-21.19629,10.23991,Spiral,Starforming,70.24206,4.41123,35.53949,1,1,1,csv_specobjid_with_mpa,ok,2.26551,0.2707906,2.314565,2.118473,2.262582728832782,0.1736446944330944,1.291933,3.845387,3.456496
Control4B,Lim:9995,1237651752415789223,601233332537157632,3,0.026964991,-19.937334,9.581052,Spiral,Starforming,42.7388,11.13005,22.9856,1,1,1,csv_specobjid_with_mpa,ok,0.8522663,0.4220174,1.343971,1.547599,1.0927094172173553,0.3018723743363966,1.161041,6.149974,4.038151
Control4B,Lim:9995,1237651752415854874,343563051003308032,4,0.026563053,-19.512559,9.421911,Spiral,Starforming,36.75933,22.56152,18.38724,1,1,1,csv_specobjid_with_mpa,ok,1.297606,0.5345776,1.596937,2.063383,1.4972203273864806,0.3575888215960018,1.231552,5.786222,3.926996
Control4C,Lim:1,1237667444048723989,2522181606844688384,2,0.026345716,-21.392542,10.10531,Uncertain,Quenched,60.6679,4.733868,32.74084,1,1,1,csv_specobjid_with_mpa,ok,2.609456,0.2947557,2.557569,1.846043,2.4807234733650425,0.1877441530317756,1.720038,-0.204781,2.298934
Control4C,Lim:1,1237667324334571728,2523257209899476992,3,0.028073472,-21.105968,10.77007,NoGZ,Quenched,160.2036,3.267782,43.71424,1,1,1,csv_specobjid_with_mpa,ok,4.231751,0.2131702,2.976707,2.883017,3.5335068209391927,0.1383663298696711,1.920971,-2.524078,1.861123
Control4C,Lim:1,1237667324334637085,2523294593294821376,4,0.022138045,-21.07248,10.56681,NoGZ,Quenched,148.5636,3.419148,45.52338,1,1,1,csv_specobjid_with_mpa,ok,3.985015,0.2037653,2.948714,2.655922,3.3799365345200787,0.1322596961433429,1.86737,-1.495091,2.007837
Control4C,Lim:100,1237661949737435262,1937801622612633600,2,0.037498264,-21.820536,10.64009,Elliptical,Quenched,209.8189,4.775843,39.19255,1,1,1,csv_specobjid_with_mpa,ok,4.449516,0.2332757,2.528722,2.656311,3.377950207106481,0.1561403324658822,1.955044,-2.755773,1.734532
Control4C,Lim:100,1237661949737435261,1937809319194028032,3,0.03562865,-21.440367,10.84218,Elliptical,Quenched,195.9712,4.511968,39.89926,1,1,1,csv_specobjid_with_mpa,ok,4.385245,0.2311126,2.808223,2.501098,3.455088526486695,0.1517226094541632,1.882903,-1.404411,2.274549
Control4C,Lim:100,1237661949737435263,6181231271211194368,4,0.035468161,-21.410411,,NoGZ,NosSFR,174.371,4.157675,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:1001,1237664291011952667,2001955652628408320,2,0.023540223,-22.0201,10.93889,Spiral,Quenched,179.6447,2.986964,47.44388,1,1,1,csv_specobjid_with_mpa,ok,4.362816,0.1906963,3.300165,3.072154,3.757589260912736,0.1242008606047118,1.946971,-1.921864,2.123717
Control4C,Lim:1001,1237662530063499615,2001957576773756928,3,0.025303242,-20.464106,10.41572,Spiral,Quenched,80.42301,6.156328,20.32897,1,1,1,csv_specobjid_with_mpa,ok,3.915806,0.4605982,3.187025,3.080419,3.5160895979920537,0.2900460760243284,1.615141,-0.07427416,2.376075
Control4C,Lim:1001,1237662530063564997,2000876481529538560,4,0.023555552,-20.043073,9.956604,Spiral,Starforming,57.95169,6.735245,25.47646,1,1,1,csv_specobjid_with_mpa,ok,1.793719,0.383687,2.40916,2.22451,2.0563601839906354,0.2560292478749283,1.436383,4.264695,2.887597
Control4C,Lim:10027,1237665329311580293,2260881837997975552,2,0.043735952,-20.386784,10.2354,NoGZ,Starforming,125.7248,27.57289,11.65856,1,1,1,csv_specobjid_with_mpa,ok,1.938762,0.8256254,1.264143,2.018731,1.6913021735283378,0.5518462598506736,1.230279,4.402304,4.13463
Control4C,Lim:10027,1237665329311514810,2260879364096813056,3,0.043699824,-20.107254,9.588666,Uncertain,Starforming,55.71095,31.06796,7.239661,1,1,1,csv_specobjid_with_mpa,ok,-0.5605578,1.357073,0.1251151,0.4710903,,,1.249127,6.288632,4.472115
Control4C,Lim:10027,1237665329311580311,2222527298286938112,4,0.043848067,-19.557602,9.422273,Spiral,Starforming,42.43758,20.30774,11.27855,1,1,1,csv_specobjid_with_mpa,ok,1.347075,0.851001,2.349357,1.709333,1.7097822049696856,0.6084439688107578,1.243532,4.761024,5.503772
Control4C,Lim:1004,1237659330848751703,6792788985536337920,2,0.041267462,-20.070369,,NoGZ,NosSFR,102.6217,7.647868,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:1004,1237659330848751807,1316326845746014208,3,0.043071131,-19.757691,10.02981,Spiral,Quenched,52.37834,13.51041,11.45565,1,1,1,csv_specobjid_with_mpa,ok,2.784325,0.8614751,2.414258,2.430572,2.595148835751815,0.5579971363082716,1.350155,1.549498,2.823464
