rank_M,is_bgg,is_sat,z,group_z,group_Vdisp,M_r,lgm,sSFR,sSFR_status,morphology,p_E,p_S,is_dominated,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc,has_spectrum,mpa_reliable,HdA,HdA_err,HdA_sub,HdA_sub_err,HdA_model,HgA,HgA_err,HgA_sub,HgA_sub_err,HgA_model,Hb,Hb_err,Hb_sub,Hb_sub_err,Hb_model,Mgb,Mgb_err,Mgb_sub,Mgb_sub_err,Mgb_model,Fe5270,Fe5270_err,Fe5270_sub,Fe5270_sub_err,Fe5270_model,Fe5335,Fe5335_err,Fe5335_sub,Fe5335_sub_err,Fe5335_model,Mg2,Mg2_err,Mg2_sub,Mg2_sub_err,Mg2_model,D4000n,D4000n_err,D4000n_sub,D4000n_sub_err,D4000n_model,sigma_mpa,sigma_mpa_err,sigma_spec,sigma_spec_err,sigma,sigma_err,sigma_source,SN,SN_spec_r,SN_spec_all,valid_core,valid_core_sub,MgFe,MgFe_err,MgbFe,MgbFe_err,MgFe_sub,MgFe_sub_err,MgbFe_sub,MgbFe_sub_err,sample_blind,group_blind,gal_uid,obj_hash
2,0,1,0.030635235,0.030954053,114.1775468856016,-21.125549,10.47192,-10.193881500000002,Starforming,Spiral,0.0,1.0,False,26,1,1,0.02992056,7.2029e-06,0,112.4108,4.303447,36.38762,45.47435,GALAXY,SDSS,sdss,0.02992056,112.4108,4.303447,36.35447,1.0,GALAXY,STARFORMING,96.0,GALAXY,0.631983,0.3777736,2.19141,0.3698364,2.186978,-2.601842,0.3803402,0.5827076,0.3650184,0.07406256,-3.566282,0.3037376,3.0623,0.259414,2.769111,3.113959,0.2573658,3.113959,0.2573658,2.161193,0.1527485,0.008337938,0.1518513,0.008342167,0.130471,2.326759,0.2752182,2.326759,0.2752182,2.171766,2.618766,0.2742284,2.618766,0.2742284,2.119456,3.965352,0.4059244,4.507136,0.4071823,4.016989,1.58083,0.2549528,1.58083,0.2549528,1.350872,1.376818,0.2683215,2.920412,0.2566257,2.519961,-1.221895,0.2750909,1.898595,0.250591,1.635903,1.316536,0.008330737,1.313768,0.008319859,1.337417,1.449502,0.006768068,1.438576,0.006733448,1.472382,0,2041356927023212544,1,1,1,csv_specobjid_with_mpa,5.659596,0.03734361,14.91277,0.3442656,12.6224,1.118388,0.0298999994993209,2.0,0.6000000238418579,4.760000228881836,4.059999942779541,0.2899999916553497,3.619999885559082,0.0199999995529651,14.550000190734863,0.0,0,6.766666302416074,0.6332183559007585,4.284777310944971,3.583760074182509,1,1,0.631983,0.3777736,2.19141,0.3698364,2.186978,-2.601842,0.3803402,0.5827076,0.3650184,0.07406256,-3.566282,0.3037376,3.0623,0.259414,2.769111,3.113959,0.2573658,3.113959,0.2573658,2.161193,2.326759,0.2752182,2.326759,0.2752182,2.171766,2.618766,0.2742284,2.618766,0.2742284,2.119456,0.1527485,0.008337938,0.1518513,0.008342167,0.130471,1.316536,0.008330737,1.313768,0.008319859,1.337417,112.4108,4.303447,112.4108,4.303447,112.4108,4.303447,galSpecInfo.v_disp,36.35447,45.47435,36.38762,1,1,2.7386192725679557,0.16554560269906607,1.2593037139636338,0.14359632909736864,2.7386192725679557,0.16554560269906607,1.2593037139636338,0.14359632909736864,S2,G00823,g01712,119f89f5c755
2,0,1,0.029566586,0.03008535175,163.29928973210374,-21.881965,10.66701,-12.090965,Quenched,Spiral,0.0670000016689301,0.566999971866608,False,26,1,1,0.02882214,1.406286e-05,0,96.64938,4.8633,28.42301,36.40634,GALAXY,SDSS,sdss,0.02882214,96.64938,4.8633,28.40906,1.0,GALAXY,STARFORMING,64.0,GALAXY,1.085459,0.6294448,1.485638,0.6262119,0.1749645,-2.287864,0.5925725,-2.287864,0.5925725,-2.532645,1.293748,0.3427758,2.030569,0.3380653,2.247695,2.930182,0.3401319,2.930182,0.3401319,2.638849,0.1715089,0.01084051,0.1711715,0.01084253,0.1580716,2.699115,0.34808,2.699115,0.34808,2.570194,2.587912,0.3612728,2.587912,0.3612728,2.493613,5.112814,0.514475,5.393871,0.5152268,4.820733,1.419561,0.3281834,1.419561,0.3281834,1.539388,1.84986,0.4443368,2.246524,0.4395208,1.442564,0.4851193,0.3934003,0.4851193,0.3934003,0.220274,1.623386,0.02114416,1.622835,0.02113894,1.579027,1.798601,0.01750226,1.795156,0.01747538,1.762265,0,2058204187245701120,1,1,1,csv_specobjid_with_mpa,12.11172,0.788452,30.04234,5.90909,26.70533,1.094787,,,,,,,,,,,0,,0.6119184931835192,,7.411385452260693,1,1,1.085459,0.6294448,1.485638,0.6262119,0.1749645,-2.287864,0.5925725,-2.287864,0.5925725,-2.532645,1.293748,0.3427758,2.030569,0.3380653,2.247695,2.930182,0.3401319,2.930182,0.3401319,2.638849,2.699115,0.34808,2.699115,0.34808,2.570194,2.587912,0.3612728,2.587912,0.3612728,2.493613,0.1715089,0.01084051,0.1711715,0.01084253,0.1580716,1.623386,0.02114416,1.622835,0.02113894,1.579027,96.64938,4.8633,96.64938,4.8633,96.64938,4.8633,galSpecInfo.v_disp,28.40906,36.40634,28.42301,1,1,2.796008151065572,0.21538196219195035,1.1084422303877017,0.16618500537260827,2.796008151065572,0.21538196219195035,1.1084422303877017,0.16618500537260827,S1,G00172,g01713,50d5a02b4b3a
1,1,0,0.029726052,0.03008535175,163.29928973210374,-22.460308,11.17095,-12.53996,Quenched,Elliptical,0.96399998664856,0.0,False,26,1,1,0.02898646,1.078005e-05,0,283.9204,4.968477,46.10822,51.26922,GALAXY,SDSS,sdss,0.02898646,283.9204,4.968477,46.11362,1.0,GALAXY,AGN BROADLINE,96.0,GALAXY,-2.720701,0.3439713,-2.247356,0.3417378,-2.333603,-6.885431,0.3275362,-6.071309,0.3245457,-5.958445,0.9015116,0.2035241,1.896994,0.199416,1.928833,4.988804,0.194188,4.988804,0.194188,3.607837,0.3141889,0.006673805,0.3141889,0.006673805,0.2382234,2.823628,0.2172921,2.823628,0.2172921,3.079596,2.095877,0.2273089,2.095877,0.2273089,2.606318,4.154462,0.3298193,5.615017,0.3263267,5.634697,1.515803,0.1966624,1.515803,0.1966624,1.754944,-0.1491934,0.2397685,0.3073021,0.2367144,0.3468567,-2.388734,0.22552,-1.614737,0.2210423,-1.296466,1.97013,0.01208392,1.979696,0.01220251,1.903786,2.109211,0.009798227,2.111428,0.009838419,2.151113,0,2058180547745703936,1,1,1,csv_specobjid_with_mpa,7.785991,0.04598304,26.89281,0.2838051,20.09793,1.099242,,,,,,,,,,,0,,0.6151004207746237,,4.789166340247433,1,1,-2.720701,0.3439713,-2.247356,0.3417378,-2.333603,-6.885431,0.3275362,-6.071309,0.3245457,-5.958445,0.9015116,0.2035241,1.896994,0.199416,1.928833,4.988804,0.194188,4.988804,0.194188,3.607837,2.823628,0.2172921,2.823628,0.2172921,3.079596,2.095877,0.2273089,2.095877,0.2273089,2.606318,0.3141889,0.006673805,0.3141889,0.006673805,0.2382234,1.97013,0.01208392,1.979696,0.01220251,1.903786,283.9204,4.968477,283.9204,4.968477,283.9204,4.968477,galSpecInfo.v_disp,46.11362,51.26922,46.10822,1,1,3.6152395042330014,0.13613022919533174,2.0281731596979777,0.15178872487181122,3.6152395042330014,0.13613022919533174,2.0281731596979777,0.15178872487181122,S1,G00172,g01714,baff5b22ec35
2,0,1,0.04371707,0.04334445975,133.90877279177082,-21.209846,10.57995,-11.4438146,Quenched,Spiral,0.133000001311302,0.866999983787537,False,26,1,1,0.04319328,1.572058e-05,0,107.0379,5.874606,22.08051,27.91649,GALAXY,SDSS,sdss,0.04319328,107.0379,5.874606,22.11224,1.0,GALAXY,,96.0,GALAXY,-1.883419,0.9653943,-1.883419,0.9653943,-1.049265,-4.502115,0.8743193,-4.502115,0.8743193,-4.019597,2.777694,0.4104867,2.777694,0.4104867,2.040138,3.390149,0.4340283,3.390149,0.4340283,2.792767,0.2426466,0.01373641,0.2426466,0.01373641,0.1683535,3.220452,0.4531146,3.220452,0.4531146,2.729184,0.1717551,0.4805931,0.1717551,0.4805931,2.571916,4.819734,0.6674988,5.326833,0.6650491,5.137714,1.841078,0.3709904,1.841078,0.3709904,1.607607,0.5948288,0.666223,0.5948288,0.666223,0.7971919,-0.4619858,0.581969,-0.4619858,0.581969,-0.5558835,1.760062,0.03486466,1.760062,0.03486466,1.775394,2.0028,0.02937445,2.0028,0.02937445,1.987466,0,2065070929989363712,1,1,1,csv_specobjid_with_mpa,5.686798,0.02783185,12.53016,0.1608294,12.08739,1.00843,0.0432000011205673,2.0,0.8510000109672546,7.059999942779541,5.099999904632568,0.550000011920929,1.6699999570846558,0.0199999995529651,15.289999961853027,0.0,0,5.992949281911125,0.8895259845423263,5.330884110304221,5.058554589843332,1,1,-1.883419,0.9653943,-1.883419,0.9653943,-1.049265,-4.502115,0.8743193,-4.502115,0.8743193,-4.019597,2.777694,0.4104867,2.777694,0.4104867,2.040138,3.390149,0.4340283,3.390149,0.4340283,2.792767,3.220452,0.4531146,3.220452,0.4531146,2.729184,0.1717551,0.4805931,0.1717551,0.4805931,2.571916,0.2426466,0.01373641,0.2426466,0.01373641,0.1683535,1.760062,0.03486466,1.760062,0.03486466,1.775394,107.0379,5.874606,107.0379,5.874606,107.0379,5.874606,galSpecInfo.v_disp,22.11224,27.91649,22.08051,1,1,2.832642200884773,0.27834649776695075,1.9987865717278879,0.465786097383667,2.832642200884773,0.27834649776695075,1.9987865717278879,0.465786097383667,S3,G00486,g01715,6bb58ae0948c
1,1,0,0.040085979,0.039911187,86.84244799240993,-22.700461,11.004,-10.1690014,Starforming,Spiral,0.0,1.0,True,26,1,1,0.03962012,9.972134e-06,0,171.3732,4.467731,59.736,67.26343,GALAXY,SDSS,sdss,0.03962012,171.3732,4.467731,59.72856,1.0,GALAXY,STARFORMING,96.0,GALAXY,2.942786,0.1945786,4.255733,0.1909394,3.744996,-0.6155765,0.2053302,2.192822,0.1979742,2.037601,-3.338698,0.1840185,3.454957,0.1559674,3.352479,2.948431,0.1546096,2.948431,0.1546096,1.773535,0.1353883,0.005077824,0.1343822,0.005080738,0.1108273,1.822452,0.1718341,1.822452,0.1718341,1.786156,1.718142,0.1763339,1.718142,0.1763339,1.680291,1.833835,0.2538289,3.001991,0.253574,3.214926,0.8632497,0.1517131,0.8632497,0.1517131,1.092395,2.424295,0.1412425,3.749251,0.1356557,3.448849,0.1191303,0.1464536,2.874419,0.1344223,2.768713,1.24343,0.004127622,1.246892,0.004152458,1.251856,1.381109,0.003374871,1.375335,0.003373676,1.386701,0,2049151095191660544,1,1,1,csv_specobjid_with_mpa,6.217784,0.02993291,18.43159,0.2109545,14.12576,1.026397,,,,,,,,,,,0,,0.8191972911003712,,5.09359180944723,1,1,2.942786,0.1945786,4.255733,0.1909394,3.744996,-0.6155765,0.2053302,2.192822,0.1979742,2.037601,-3.338698,0.1840185,3.454957,0.1559674,3.352479,2.948431,0.1546096,2.948431,0.1546096,1.773535,1.822452,0.1718341,1.822452,0.1718341,1.786156,1.718142,0.1763339,1.718142,0.1763339,1.680291,0.1353883,0.005077824,0.1343822,0.005080738,0.1108273,1.24343,0.004127622,1.246892,0.004152458,1.251856,171.3732,4.467731,171.3732,4.467731,171.3732,4.467731,galSpecInfo.v_disp,59.72856,67.26343,59.736,1,1,2.299404213765209,0.10453931892746834,1.665500760606836,0.14505672189486696,2.299404213765209,0.10453931892746834,1.665500760606836,0.14505672189486696,S1,G01345,g01716,3d3ec0d34204
3,0,1,0.043010154,0.0420463894999999,190.3507332630164,-21.647181,10.86108,-10.76240801,Starforming,Spiral,0.017000000923872,0.949999988079071,False,26,1,1,0.04269817,1.185032e-05,0,122.1278,4.81283,28.4196,36.77024,GALAXY,SDSS,sdss,0.04269817,122.1278,4.81283,28.40775,1.0,GALAXY,,96.0,GALAXY,-0.9921958,0.681405,-0.9921958,0.681405,-1.566364,-5.084164,0.6434017,-4.571185,0.6398294,-4.687275,1.672812,0.3255816,2.476012,0.3205005,2.180313,3.446254,0.3352937,3.446254,0.3352937,3.305076,0.218019,0.01077843,0.2173718,0.01078221,0.1944441,3.311417,0.3472032,3.311417,0.3472032,3.242345,2.920364,0.3514419,2.920364,0.3514419,3.075634,4.422956,0.5136693,5.633978,0.5114383,5.882754,2.111063,0.2877075,2.111063,0.2877075,1.956577,1.350776,0.4643351,1.350776,0.4643351,0.8480158,-0.9805022,0.429404,-0.4931613,0.424034,-0.8113129,1.790339,0.02415813,1.807079,0.024554,1.837178,2.039837,0.02018938,2.049834,0.02036733,2.078693,0,1308397991094151168,1,1,1,csv_specobjid_with_mpa,6.764732,0.03104202,14.46794,0.1540209,14.27917,1.143142,0.0427000001072883,2.0,0.8429999947547913,8.1899995803833,6.349999904632568,0.4399999976158142,2.0899999141693115,0.0099999997764825,14.619999885559082,0.0,0,7.532621523300997,0.8758825685579287,6.597691887803615,5.925110839766014,1,1,-0.9921958,0.681405,-0.9921958,0.681405,-1.566364,-5.084164,0.6434017,-4.571185,0.6398294,-4.687275,1.672812,0.3255816,2.476012,0.3205005,2.180313,3.446254,0.3352937,3.446254,0.3352937,3.305076,3.311417,0.3472032,3.311417,0.3472032,3.242345,2.920364,0.3514419,2.920364,0.3514419,3.075634,0.218019,0.01077843,0.2173718,0.01078221,0.1944441,1.790339,0.02415813,1.807079,0.024554,1.837178,122.1278,4.81283,122.1278,4.81283,122.1278,4.81283,galSpecInfo.v_disp,28.40775,36.77024,28.4196,1,1,3.321842418235495,0.213386667244043,1.1060253882477578,0.1388065637948907,3.321842418235495,0.213386667244043,1.1060253882477578,0.1388065637948907,S1,G00837,g01717,66596e5c0ff3
3,0,1,0.040651323,0.04119590725,324.08307191930703,-20.710185,10.46145,-11.917068,Quenched,Elliptical,0.541999995708466,0.458000004291534,False,26,1,1,0.040497,1.411843e-05,0,131.274,5.263122,25.36075,33.03056,GALAXY,SDSS,sdss,0.040497,131.274,5.263122,25.40514,1.0,GALAXY,,96.0,GALAXY,-2.565894,0.7323847,-2.565894,0.7323847,-2.174144,-4.364141,0.6572306,-4.364141,0.6572306,-5.361712,1.855849,0.3589421,1.855849,0.3589421,2.030012,3.591961,0.3759184,3.591961,0.3759184,3.418055,0.2384371,0.01191083,0.2384371,0.01191083,0.1983274,2.753573,0.3850459,2.753573,0.3850459,3.213619,2.805485,0.384248,2.805485,0.384248,3.081294,5.367945,0.5797406,5.367945,0.5797406,5.843518,1.509145,0.3339027,1.509145,0.3339027,1.958779,0.06598981,0.5143749,0.06598981,0.5143749,0.4685081,-1.059096,0.4510428,-1.059096,0.4510428,-1.182382,1.915461,0.0278897,1.915461,0.0278897,1.90401,2.073999,0.02194739,2.073999,0.02194739,2.135416,0,1316288362839042048,1,1,1,csv_specobjid_with_mpa,2.420618,0.04143782,7.022527,0.27057,5.798424,1.065205,0.0405000001192092,2.0,0.800000011920929,3.1600000858306885,2.1600000858306885,0.6299999952316284,2.880000114440918,0.0700000002980232,15.520000457763672,0.0,0,2.700000067055224,0.8301878694525964,2.241507303190444,2.009567700178605,1,1,-2.565894,0.7323847,-2.565894,0.7323847,-2.174144,-4.364141,0.6572306,-4.364141,0.6572306,-5.361712,1.855849,0.3589421,1.855849,0.3589421,2.030012,3.591961,0.3759184,3.591961,0.3759184,3.418055,2.753573,0.3850459,2.753573,0.3850459,3.213619,2.805485,0.384248,2.805485,0.384248,3.081294,0.2384371,0.01191083,0.2384371,0.01191083,0.1983274,1.915461,0.0278897,1.915461,0.0278897,1.90401,131.274,5.263122,131.274,5.263122,131.274,5.263122,galSpecInfo.v_disp,25.40514,33.03056,25.36075,1,1,3.1532423428740706,0.23646153758489857,1.2922912479056703,0.18515460340772255,3.1532423428740706,0.23646153758489857,1.2922912479056703,0.18515460340772255,S1,G01499,g01718,67fc97e4d7fd
1,1,0,0.042888643,0.04334445975,133.90877279177082,-22.532684,11.25699,-12.29747,Quenched,Elliptical,0.982999980449677,0.0,False,26,1,1,0.0423629,1.029463e-05,0,261.0833,4.744924,46.5711,54.11984,GALAXY,SDSS,sdss,0.0423629,261.0833,4.744924,46.5711,1.0,GALAXY,BROADLINE,96.0,GALAXY,-2.365433,0.3559473,-1.853708,0.3535242,-1.507537,-6.147438,0.3358891,-5.308896,0.3327293,-5.105791,1.111193,0.1986747,2.085136,0.1947112,2.134436,4.391624,0.1972084,4.391624,0.1972084,3.631534,0.2932777,0.006582708,0.2932777,0.006582708,0.2336659,2.543523,0.2162218,2.543523,0.2162218,3.115964,1.81942,0.227885,1.81942,0.227885,2.726768,4.049352,0.3231502,5.080359,0.3207563,5.684816,1.477081,0.1888811,1.477081,0.1888811,1.823648,-0.02435149,0.2502341,0.4725985,0.2468463,0.8303686,-2.087406,0.2315115,-1.287942,0.2267402,-0.8378679,1.914666,0.01227233,1.923352,0.01238227,1.897326,2.098283,0.009942292,2.099427,0.00997603,2.166054,0,2065063233407969280,1,1,1,csv_specobjid_with_mpa,5.42898,0.0656084,16.93333,0.4326478,13.20897,1.111593,,,,,,,,,,,0,,0.873535062930723,,4.742404385949637,1,1,-2.365433,0.3559473,-1.853708,0.3535242,-1.507537,-6.147438,0.3358891,-5.308896,0.3327293,-5.105791,1.111193,0.1986747,2.085136,0.1947112,2.134436,4.391624,0.1972084,4.391624,0.1972084,3.631534,2.543523,0.2162218,2.543523,0.2162218,3.115964,1.81942,0.227885,1.81942,0.227885,2.726768,0.2932777,0.006582708,0.2932777,0.006582708,0.2336659,1.914666,0.01227233,1.923352,0.01238227,1.897326,261.0833,4.744924,261.0833,4.744924,261.0833,4.744924,galSpecInfo.v_disp,46.5711,54.11984,46.5711,1,1,3.2062127159057683,0.1358661110709666,2.013147547423838,0.17083015289266942,3.2062127159057683,0.1358661110709666,2.013147547423838,0.17083015289266942,S3,G00486,g01719,cdc4fc886fd8
1,1,0,0.042610848,0.0425202805,154.77917939872225,-22.374582,11.18784,-11.7072273,Quenched,Spiral,0.0320000015199184,0.930999994277954,True,26,1,1,0.04219103,1.348863e-05,0,171.5268,5.518119,30.58785,39.15067,GALAXY,SDSS,sdss,0.04219103,171.5268,5.518119,30.63379,1.0,GALAXY,AGN,96.0,GALAXY,-2.281568,0.6764523,-2.281568,0.6764523,-2.731771,-6.658139,0.6065314,-6.008961,0.602243,-6.079877,1.452154,0.3064444,2.065685,0.3026296,1.937371,4.800483,0.2993926,4.800483,0.2993926,3.424716,0.2588959,0.01026368,0.2588959,0.01026368,0.2018413,2.780437,0.3299549,2.780437,0.3299549,3.178545,2.320937,0.3374978,2.320937,0.3374978,2.944285,4.662529,0.4858903,5.27959,0.4837466,5.76239,1.61275,0.2793106,1.61275,0.2793106,1.908417,-0.03172774,0.4800813,-0.03172774,0.4800813,0.1463287,-2.07004,0.4117818,-1.455948,0.405494,-1.474095,1.990687,0.03030372,1.990687,0.03030372,2.038398,2.20503,0.02483684,2.20503,0.02483684,2.310562,0,2050284124459001856,1,1,1,csv_specobjid_with_mpa,8.609648,1.382688,20.44752,-1000.0,18.33441,1.106243,0.0421999990940094,2.0,0.8330000042915344,11.369999885559082,10.279999732971191,0.1899999976158142,2.799999952316284,0.0099999997764825,13.829999923706056,0.0,0,12.340935990407733,0.8681656654043509,10.71397690582483,7.474600784817239,1,1,-2.281568,0.6764523,-2.281568,0.6764523,-2.731771,-6.658139,0.6065314,-6.008961,0.602243,-6.079877,1.452154,0.3064444,2.065685,0.3026296,1.937371,4.800483,0.2993926,4.800483,0.2993926,3.424716,2.780437,0.3299549,2.780437,0.3299549,3.178545,2.320937,0.3374978,2.320937,0.3374978,2.944285,0.2588959,0.01026368,0.2588959,0.01026368,0.2018413,1.990687,0.03030372,1.990687,0.03030372,2.038398,171.5268,5.518119,171.5268,5.518119,171.5268,5.518119,galSpecInfo.v_disp,30.63379,39.15067,30.58785,1,1,3.567885985887301,0.20484782264074552,1.8820353104869394,0.20999691780527732,3.567885985887301,0.20484782264074552,1.8820353104869394,0.20999691780527732,S1,G00836,g01720,19fe649e0393
4,0,1,0.039487033,0.0396868405,168.6945759983451,-19.58914,9.843162,-9.9911496,Starforming,Spiral,0.0,0.935000002384186,True,26,1,1,0.03864135,9.828006e-06,0,84.32941,11.16712,17.96488,22.42568,GALAXY,SDSS,sdss,0.03864135,84.32941,11.16712,17.97424,1.0,GALAXY,STARFORMING,64.0,GALAXY,1.252918,0.7311085,2.685233,0.7173839,3.304003,-2.287857,0.7653444,1.192114,0.73316,1.866426,-5.562807,0.6278985,2.717438,0.5146555,3.223058,2.087637,0.5273737,2.087637,0.5273737,1.609008,0.07796135,0.01650265,0.07707031,0.016511,0.09892754,1.471003,0.5622545,1.471003,0.5622545,1.755257,0.5761741,0.5765938,0.5761741,0.5765938,1.735037,2.592921,0.8043972,3.98434,0.8009705,3.235103,1.61796,0.4641407,1.61796,0.4641407,1.081757,1.308375,0.5346575,2.730434,0.5148847,3.068127,-0.8180209,0.5478424,2.601958,0.4952702,2.586662,1.216903,0.0154669,1.214406,0.01544706,1.207836,1.338102,0.0126284,1.328659,0.01256702,1.318918,0,1917501063578019840,1,1,1,csv_specobjid_with_mpa,1.820236,0.100335,5.597058,0.7492849,3.946119,1.088537,0.0386999994516372,2.0,0.7670000195503235,2.8399999141693115,2.1700000762939453,0.4799999892711639,4.110000133514404,0.1000000014901161,16.360000610351562,0.0099999997764825,0,2.829204720967507,0.8075370216098031,2.284687553894494,1.4699079580669416,1,1,1.252918,0.7311085,2.685233,0.7173839,3.304003,-2.287857,0.7653444,1.192114,0.73316,1.866426,-5.562807,0.6278985,2.717438,0.5146555,3.223058,2.087637,0.5273737,2.087637,0.5273737,1.609008,1.471003,0.5622545,1.471003,0.5622545,1.755257,0.5761741,0.5765938,0.5761741,0.5765938,1.735037,0.07796135,0.01650265,0.07707031,0.016511,0.09892754,1.216903,0.0154669,1.214406,0.01544706,1.207836,84.32941,11.16712,84.32941,11.16712,84.32941,11.16712,galSpecInfo.v_disp,17.97424,22.42568,17.96488,1,1,1.5962012630694151,0.3491080595093343,2.0395275035071467,0.9535221696549252,1.5962012630694151,0.3491080595093343,2.0395275035071467,0.9535221696549252,S1,G01006,g01721,5fcc8d34265e
4,0,1,0.038039655,0.0371985685,214.2001567159638,-21.308567,10.84468,-11.7272527,Quenched,Elliptical,0.973999977111816,0.0,False,26,1,1,0.03737179,1.290974e-05,0,220.634,6.34374,34.40336,42.64148,GALAXY,SDSS,sdss,0.03737179,220.634,6.34374,34.42383,1.0,GALAXY,AGN BROADLINE,96.0,GALAXY,-1.031994,0.5251128,-0.3664374,0.5203982,-0.6580453,-6.097123,0.5060647,-5.102921,0.5004414,-4.094965,0.9653258,0.2777732,2.05605,0.2716596,2.314349,4.583311,0.27505,4.583311,0.27505,3.692198,0.2877082,0.009096556,0.2877082,0.009096556,0.230174,2.595909,0.3032086,2.595909,0.3032086,3.189949,2.384026,0.2994399,2.384026,0.2994399,2.939516,4.197407,0.4504285,4.877182,0.4482734,5.778524,2.244224,0.2972606,2.244224,0.2972606,1.937444,0.6150569,0.3697865,1.265896,0.3631067,1.429231,-1.947053,0.3495349,-0.9955916,0.3409248,-0.3519357,1.849763,0.01870038,1.846955,0.01867967,1.787056,2.051136,0.01569157,2.044702,0.01565264,2.069505,0,1548181692882118656,1,1,1,csv_specobjid_with_mpa,3.31159,0.01492136,9.894332,0.1063278,7.785264,1.487072,0.0373999997973442,2.0,0.7419999837875366,3.109999895095825,2.8499999046325684,0.1700000017881393,3.450000047683716,0.0299999993294477,14.789999961853027,0.0199999995529651,0,3.840970305800753,0.779289452778891,2.9932276477474384,2.5806871589280473,1,1,-1.031994,0.5251128,-0.3664374,0.5203982,-0.6580453,-6.097123,0.5060647,-5.102921,0.5004414,-4.094965,0.9653258,0.2777732,2.05605,0.2716596,2.314349,4.583311,0.27505,4.583311,0.27505,3.692198,2.595909,0.3032086,2.595909,0.3032086,3.189949,2.384026,0.2994399,2.384026,0.2994399,2.939516,0.2877082,0.009096556,0.2877082,0.009096556,0.230174,1.849763,0.01870038,1.846955,0.01867967,1.787056,220.634,6.34374,220.634,6.34374,220.634,6.34374,galSpecInfo.v_disp,34.42383,42.64148,34.40336,1,1,3.409683721843913,0.1875405140727355,1.8407111739410256,0.19238722095561206,3.409683721843913,0.1875405140727355,1.8407111739410256,0.19238722095561206,S1,G00525,g01722,2407b626f550
