Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist,is_CG_member,host_lim_group,cg4_group,cg4_class,specobjid_csv,p_E,p_S,morphology,specObjID,bestObjID,plate,mjd,fiberID,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_plateid,mpa_mjd,mpa_fiberid,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,is_bgg,is_sat,size_specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc
463327,1237667209985982513,2492842238082574336,126,167.967015001,27.658776583,-19.254903,0.036691962,0.035679318,0.03563,479190,9.907,13.998770306132936,16.796432,3749395035.4078193,30,168.013928628,27.589778419,-22.88358,5.061168310719924,9.833375,-1.734124,-11.567499,-0.7674865000000004,Q,12,0,126,,,2492842238082574336,0.705999970436096,0.130999997258186,Elliptical,2492842238082574336,1237667209985982513,2214,53794,363,26,1,1,0.03567932,1.381961e-05,0,86.741,5.027254,25.46726,32.51912,GALAXY,SDSS,sdss,2214.0,53794.0,363.0,0.03567932,86.741,5.027254,25.51454,1.0,GALAXY,,64.0,GALAXY,-1.251033,0.7340848,-1.251033,0.7340848,-1.096217,-5.703326,0.7123307,-5.703326,0.7123307,-4.052421,1.622554,0.3658192,1.622554,0.3658192,2.000695,2.974617,0.377419,2.974617,0.377419,2.846155,0.1893639,0.0118596,0.1893639,0.0118596,0.1698806,2.999236,0.3827141,2.999236,0.3827141,2.75449,2.829077,0.3806221,2.829077,0.3806221,2.680401,5.161066,0.5710809,5.161066,0.5710809,5.20266,1.692306,0.3355571,1.692306,0.3355571,1.649844,1.177206,0.5034216,1.177206,0.5034216,0.7900273,-1.068336,0.4732757,-1.068336,0.4732757,-0.5872587,1.735563,0.02395036,1.735563,0.02395036,1.769989,1.942965,0.01977915,1.942965,0.01977915,1.964782,0,2492842238082574336,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7528980119437158,,
463707,1237665128548401371,2269838190309304320,442,197.341170975,34.564707832,-18.89938,0.038062346,0.037275583,0.03756,310879,9.302,13.694770306132936,17.282678,2702414733.522178,18,197.844318351,34.418043567,-22.59978,27.637857943163723,9.161086,-0.6102003,-9.7712863,0.8270394999999997,M,23,0,442,,,2269838190309304320,0.0399999991059303,0.51800000667572,Spiral,2269838190309304320,1237665128548401371,2016,53799,87,26,1,1,0.03727558,2.404588e-05,0,0.0,36.86695,3.893323,5.08746,GALAXY,SDSS,sdss,2016.0,53799.0,87.0,0.03727558,0.0,36.86695,3.948673,1.0,GALAXY,,64.0,GALAXY,-4.188911,4.879992,-4.188911,4.879992,2.941499,5.052738,3.670687,5.052738,3.670687,0.722863,-0.009997597,2.317618,3.566324,2.13136,2.862925,3.727237,2.198123,3.727237,2.198123,2.018939,0.09034464,0.07331686,0.09034464,0.07331686,0.1105296,1.229658,2.442269,1.229658,2.442269,1.685261,0.8967384,2.435227,0.8967384,2.435227,1.649086,-2.65723,3.757762,-1.043536,3.710496,3.093382,-7.716298,3.497223,-7.716298,3.497223,0.9888247,-0.8663226,3.596498,-0.8663226,3.596498,2.987518,5.579307,2.5321,5.579307,2.5321,1.959365,1.2938,0.1009186,1.2938,0.1009186,1.345448,1.439305,0.08981372,1.439305,0.08981372,1.473419,0,2269838190309304320,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.779733064722555,,
463708,1237665128548663516,2356631164623546368,442,198.101132362,34.387580914,-21.638679,0.038008058,0.03722582,0.03756,310879,10.907,13.694770306132936,14.559404,33687718547.1035,3,197.844318351,34.418043567,-22.59978,13.45054294239051,10.85992,-1.443086,-12.303006,-1.1950299999999991,Q,9,0,442,,,2356631164623546368,0.846000015735626,0.153999999165535,Elliptical,2356631164623546368,1237665128548663516,2093,53818,446,26,1,1,0.03722582,1.012795e-05,0,164.5801,4.885832,34.39603,42.03947,GALAXY,SDSS,sdss,2093.0,53818.0,446.0,0.03722582,164.5801,4.885832,34.40888,1.0,GALAXY,BROADLINE,96.0,GALAXY,-2.712269,0.496085,-2.712269,0.496085,-2.127586,-5.973964,0.4656602,-5.973964,0.4656602,-5.432571,1.446867,0.266463,2.036716,0.263334,2.019381,4.249152,0.2682504,4.249152,0.2682504,3.319621,0.2692878,0.008801478,0.2692878,0.008801478,0.1964295,2.857784,0.2841339,2.857784,0.2841339,3.172011,2.939855,0.2867781,2.939855,0.2867781,2.906108,5.233992,0.4235159,6.120286,0.420719,5.724944,2.133965,0.2617416,2.133965,0.2617416,1.902869,0.1868685,0.3398591,0.1868685,0.3398591,0.4521422,-1.72457,0.320732,-1.72457,0.320732,-1.159122,1.953064,0.01807023,1.967213,0.01829941,1.890955,2.111357,0.01457678,2.119314,0.01467503,2.117777,0,2356631164623546368,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7786716867027007,,
463709,1237665128548663539,2356630614867732480,442,198.123037691,34.338230366,-21.143125,0.038077075,0.037294418,0.03756,310879,10.52,13.694770306132936,15.051861,21342731459.814205,4,197.844318351,34.418043567,-22.59978,15.298784397343544,10.47269,-1.037598,-11.510288,-0.5184809999999995,Q,13,0,442,,,2356630614867732480,0.137999996542931,0.792999982833862,Spiral,2356630614867732480,1237665128548663539,2093,53818,444,26,1,1,0.03729442,1.185051e-05,0,151.4831,5.016062,31.04486,38.61143,GALAXY,SDSS,sdss,2093.0,53818.0,444.0,0.03729442,151.4831,5.016062,31.07245,1.0,GALAXY,,96.0,GALAXY,-1.96152,0.5430586,-1.96152,0.5430586,-1.633231,-5.60867,0.5222768,-5.037125,0.5190775,-4.874113,1.722565,0.2914125,1.722565,0.2914125,2.104714,4.154046,0.2966085,4.154046,0.2966085,3.342274,0.2546605,0.0097722,0.2546605,0.0097722,0.1906434,2.682399,0.3152241,2.682399,0.3152241,2.967851,2.48499,0.3250046,2.48499,0.3250046,2.823632,4.847903,0.4706334,4.847903,0.4706334,5.344886,2.084986,0.2872706,2.084986,0.2872706,1.826047,0.4010274,0.378736,0.4010274,0.378736,0.6724445,-1.783695,0.3621375,-1.232929,0.3572451,-0.9503328,1.883972,0.01993439,1.883972,0.01993439,1.843389,2.056425,0.01605896,2.056425,0.01605896,2.066622,0,2356630614867732480,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7800210054753276,,
465198,1237667783897317488,2675230326007031808,1675,157.42024551,21.082736582,-18.938054,0.042548479,0.041479513,0.04327,449056,9.626,13.600770306132937,17.503872,2800409872.2788405,9,157.584321087,21.221097068,-22.62959,12.962125304816997,9.527384,-1.277624,-10.805008,-0.0967927999999993,G,8,0,1675,,,2675230326007031808,0.216000005602837,0.745000004768372,Spiral,2675230326007031808,1237667783897317488,2376,53770,335,26,1,1,0.04147951,1.311305e-05,0,25.99748,27.55755,8.840156,11.25539,GALAXY,SDSS,sdss,2376.0,53770.0,335.0,0.04147951,25.99748,27.55755,8.936607,1.0,GALAXY,,64.0,GALAXY,3.527821,1.671727,5.147913,1.637573,4.423645,4.32982,1.531138,4.32982,1.531138,2.710505,1.817435,0.9820645,4.394234,0.9297281,4.100494,2.743185,1.041834,2.743185,1.041834,2.059637,0.1397056,0.03284054,0.1397056,0.03284054,0.1216847,2.301278,1.118203,2.301278,1.118203,2.447299,0.2022519,1.143631,0.2022519,1.143631,2.407986,4.720953,1.549617,4.720953,1.549617,4.618946,1.886218,0.9299049,1.886218,0.9299049,1.348037,2.116604,1.352275,3.841455,1.293481,3.904439,2.766892,1.131182,2.766892,1.131182,3.277231,1.440024,0.05310351,1.438237,0.05305712,1.526355,1.780401,0.04934669,1.765948,0.04902788,1.780092,0,2675230326007031808,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8669596610348371,,
465199,1237667783897383027,2674181117036226560,1675,157.555698987,21.181741402,-19.755824,0.042515835,0.041447397,0.04327,449056,9.668,13.600770306132937,16.759892,5947433571.726869,7,157.584321087,21.221097068,-22.62959,2.98761822109012,9.598251,-0.175917,-9.774168,0.9553072999999994,M,4,1,1675,99.0,Embedded,2674181117036226560,0.561999976634979,0.305999994277954,Elliptical,2674181117036226560,1237667783897383027,2375,53770,614,26,1,1,0.0414474,9.9371e-06,0,49.6215,12.80502,17.68603,21.53365,GALAXY,SDSS,sdss,2375.0,53770.0,614.0,0.0414474,49.6215,12.80502,17.74875,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.243825,0.7065299,3.581067,0.6941423,4.182768,-0.6205152,0.7338744,2.411346,0.7061978,2.825366,-3.635913,0.6183169,4.013464,0.4973576,3.642611,2.657147,0.5152091,2.657147,0.5152091,1.57732,0.08759893,0.01661967,0.08710444,0.01662439,0.09659359,2.103401,0.5770056,2.103401,0.5770056,1.702656,1.41426,0.5828962,1.41426,0.5828962,1.738775,2.67565,0.8119651,3.312832,0.8126443,3.116467,2.079931,0.4638451,2.079931,0.4638451,1.049903,1.60249,0.5235448,2.955985,0.5050377,3.720436,-0.08847404,0.5260457,2.900815,0.4802371,3.213851,1.210949,0.01482299,1.209905,0.01481503,1.214434,1.332339,0.01209282,1.323555,0.01203913,1.339552,0,2674181117036226560,1,1,1,csv_specobjid_with_mpa,0,1,2674181117036226560,587742062672478309,2.256896,0.01043503,4.819979,0.07956866,4.496664,1.334106,0.0414999984204769,2.0,0.8190000057220459,1.690000057220459,1.600000023841858,0.050000000745058,0.7400000095367432,0.0199999995529651,16.829999923706055,0.6800000071525574,0,1.953601969063807,0.8663283644179631,1.69246079858276,1.955213020341443
465200,1237667783897383128,2674177543623436288,1675,157.666036061,21.136508716,-19.199782,0.044065972,0.04299671,0.04327,449056,9.777,13.600770306132937,17.310001,3563795704.2031555,8,157.584321087,21.221097068,-22.62959,7.153173651809414,9.680731,-1.552857,-11.233588,-0.4793687000000002,Q,6,0,1675,,,2674177543623436288,0.620999991893768,0.28999999165535,Elliptical,2674177543623436288,1237667783897383128,2375,53770,601,26,1,1,0.04299671,2.402169e-05,0,64.79501,7.934903,14.59822,18.83119,GALAXY,SDSS,sdss,2375.0,53770.0,601.0,0.04299671,64.79501,7.934903,14.66341,1.0,GALAXY,,64.0,GALAXY,0.07174122,1.264934,0.07174122,1.264934,-0.1469067,-1.249658,1.183189,-1.249658,1.183189,-2.980385,1.989129,0.6343437,1.989129,0.6343437,2.249588,3.528135,0.6377265,3.528135,0.6377265,2.673888,0.1677203,0.02127505,0.1677203,0.02127505,0.1615915,3.208506,0.6747813,3.208506,0.6747813,2.706185,2.003524,0.7679282,2.003524,0.7679282,2.594109,3.934399,0.9833901,3.934399,0.9833901,5.140536,1.728497,0.5683317,1.728497,0.5683317,1.594769,1.916242,0.8687688,1.916242,0.8687688,1.343821,0.07771432,0.8189061,0.07771432,0.8189061,0.02114141,1.590474,0.04170315,1.590474,0.04170315,1.687293,1.824368,0.03493896,1.824368,0.03493896,1.885662,0,2674177543623436288,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.896251156589677,,
470985,1237667252935524423,2491654215735207936,126,167.932787674,27.887176949,-20.212993,0.034259012,0.033249155,0.03563,479190,10.22,13.998770306132936,15.878054,9061439600.871586,14,168.013928628,27.589778419,-22.88358,19.223205018808777,10.66247,-0.5167719,-11.1792419,-0.1305009000000012,G,29,0,126,,,2491654215735207936,0.218999996781349,0.763999998569489,Spiral,2491654215735207936,1237667252935524423,2213,53792,137,26,1,1,0.03324915,1.870321e-05,0,145.131,7.317426,23.76372,29.96083,GALAXY,SDSS,sdss,2213.0,53792.0,137.0,0.03324915,145.131,7.317426,23.98008,1.0,GALAXY,,96.0,GALAXY,0.4242463,1.111235,0.4242463,1.111235,-0.3587074,-5.140382,0.982142,-4.28921,0.9730206,-3.295637,1.649469,0.4565835,1.649469,0.4565835,2.28053,3.831173,0.4414259,3.831173,0.4414259,3.074565,0.2274007,0.01405442,0.2274007,0.01405442,0.1812496,3.225404,0.4451053,3.225404,0.4451053,2.98474,2.43083,0.4412315,2.43083,0.4412315,2.83825,3.934011,0.6956378,4.760724,0.6914977,5.352829,1.623058,0.3953776,1.623058,0.3953776,1.855425,2.348955,0.7628649,2.348955,0.7628649,1.347761,-1.667416,0.6692403,-0.8575415,0.6557618,-0.09955055,1.84784,0.04713077,1.84784,0.04713077,1.682716,2.003957,0.03786067,2.003957,0.03786067,1.980772,0,2491654215735207936,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7050350598720345,,
471557,1237671125379842213,2915011828570417152,1493,154.727076611,16.155514838,-22.063171,0.029707897,0.028604565,0.02978,471557,11.122,13.076770306132936,13.593174,49804478845.83275,1,154.727076611,16.155514838,-22.063171,0.0,11.08672,-1.045819,-12.132539,-0.9565230000000008,Q,1,1,1493,84.0,Embedded,2915011828570417152,0.787999987602234,0.211999997496605,Elliptical,2915011828570417152,1237671125379842213,2589,54174,207,26,1,1,0.02860457,1.064017e-05,0,171.6226,4.454466,38.41796,44.79049,GALAXY,SDSS,sdss,2589.0,54174.0,207.0,0.02860457,171.6226,4.454466,38.38872,1.0,GALAXY,,96.0,GALAXY,-2.047444,0.5005829,-2.047444,0.5005829,-2.252417,-6.320484,0.4640774,-5.766296,0.4612942,-5.548637,1.314893,0.2568049,1.981257,0.2534003,1.989954,4.405348,0.2471171,4.405348,0.2471171,3.35348,0.2488296,0.008161876,0.2477563,0.008166573,0.1979735,2.655196,0.2651069,2.655196,0.2651069,3.127784,2.480607,0.2714241,2.480607,0.2714241,2.898187,4.758322,0.4020722,5.622781,0.4020215,5.656399,1.807204,0.2426597,1.807204,0.2426597,1.879603,0.3279167,0.3498282,0.3279167,0.3498282,0.3682133,-1.967087,0.3168164,-1.439947,0.3126703,-1.215847,1.955705,0.02002943,1.955705,0.02002943,1.93743,2.209996,0.01722109,2.209996,0.01722109,2.210457,0,2915011828570417152,1,1,1,csv_specobjid_with_mpa,1,0,2915011828570417152,587745404154937407,8.488287,0.164727,22.10976,1.223814,18.59069,1.555318,,,,,,,,,,,0,,0.6147382247016846,,5.218074481138388
471558,1237671125379973375,2914988189070419968,1493,155.048939419,16.184703529,-19.51713,0.029832656,0.028728142,0.02978,471557,10.008,13.076770306132936,16.10931,4773665677.184676,6,154.727076611,16.155514838,-22.063171,19.509577075853144,9.943295,-1.756563,-11.699858,-0.8668695000000017,Q,11,0,1493,,,2914988189070419968,0.810000002384186,0.14300000667572,Elliptical,2914988189070419968,1237671125379973375,2589,54174,121,26,1,1,0.02872814,1.385234e-05,0,93.33721,5.118749,24.83714,31.57795,GALAXY,SDSS,sdss,2589.0,54174.0,121.0,0.02872814,93.33721,5.118749,24.8424,1.0,GALAXY,,64.0,GALAXY,-1.316467,0.790562,-1.316467,0.790562,-1.034531,-5.286878,0.7339783,-4.880336,0.7310561,-4.000337,1.532993,0.3879318,2.023738,0.3843876,2.020278,3.474239,0.3925608,3.474239,0.3925608,2.812037,0.2056658,0.01256207,0.2056658,0.01256207,0.1684696,2.983813,0.3953779,2.983813,0.3953779,2.747254,2.496223,0.4170185,2.496223,0.4170185,2.63711,5.878203,0.5990441,6.799453,0.5947915,5.201408,1.822096,0.3530093,1.822096,0.3530093,1.653634,-0.002493855,0.5743431,-0.002493855,0.5743431,0.8147378,-1.17543,0.4954322,-0.7879857,0.4910256,-0.5549108,1.77222,0.03024057,1.77222,0.03024057,1.762702,1.840106,0.02259127,1.840106,0.02259127,1.959825,0,2914988189070419968,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6172268700778687,,
471769,1237667431715766293,2491641021595674624,126,168.034602089,27.571036361,-21.02406,0.034275225,0.033261526,0.03563,479190,10.694,13.998770306132936,15.015005,19125993330.689445,7,168.013928628,27.589778419,-22.88358,1.6469137357547383,10.67525,-1.679997,-12.355247,-1.3026720000000012,Q,4,1,126,131.0,Predom,2491641021595674624,0.745999991893768,0.199000000953674,Elliptical,2491641021595674624,1237667431715766293,2213,53792,89,26,1,1,0.03326153,9.906735e-06,0,154.9791,4.002142,36.63915,44.18465,GALAXY,SDSS,sdss,2213.0,53792.0,89.0,0.03326153,154.9791,4.002142,36.64166,1.0,GALAXY,,96.0,GALAXY,-2.252607,0.5064579,-2.252607,0.5064579,-2.073104,-5.898685,0.4567795,-5.585983,0.4553213,-5.337508,1.882065,0.2538061,2.115213,0.2526408,2.020195,3.976597,0.2583336,3.976597,0.2583336,3.375918,0.250569,0.008406999,0.250569,0.008406999,0.1975235,3.095143,0.2711754,3.095143,0.2711754,3.182185,2.916147,0.2801366,2.916147,0.2801366,3.004389,5.525522,0.4037944,6.016955,0.4023422,5.760323,1.879225,0.2436689,1.879225,0.2436689,1.962272,0.7072839,0.3502896,0.7072839,0.3502896,0.512569,-1.721466,0.3103681,-1.423075,0.3081563,-1.120535,1.907145,0.01951969,1.907145,0.01951969,1.910836,2.142142,0.01628843,2.142142,0.01628843,2.162838,0,2491641021595674624,1,1,1,csv_specobjid_with_mpa,0,1,2491641021595674624,587741710490861761,3.101972,0.07831096,9.297288,0.5529882,7.23772,1.497206,0.0333000011742115,2.0,0.6639999747276306,3.549999952316284,2.630000114440918,0.5199999809265137,3.839999914169311,0.0099999997764825,14.850000381469728,0.0399999991059303,0,3.960843696597625,0.7053549524081131,2.7938007171095927,2.1879913124312993
471846,1237671262281793673,2916190505052170240,1493,154.885716892,16.000962001,-18.482693,0.028774116,0.0276688,0.02978,471557,8.977,13.076770306132936,17.15917,1841099245.391403,10,154.727076611,16.155514838,-22.063171,13.639430894037762,8.707459,-0.6335294,-9.3409884,1.1212492999999988,M,9,0,1493,,,2916190505052170240,0.104999996721745,0.65200001001358,Spiral,2916190505052170240,1237671262281793673,2590,54175,399,26,1,1,0.0276688,8.672213e-06,0,35.63008,64.51823,6.556798,8.045667,GALAXY,SDSS,sdss,2590.0,54175.0,399.0,0.0276688,35.63008,64.51823,6.683143,1.0,GALAXY,STARFORMING,64.0,GALAXY,6.558622,1.592306,6.558622,1.592306,7.369894,3.207042,1.694717,5.844817,1.640244,6.882794,0.8282149,1.439327,5.023868,1.306493,5.65511,2.886905,1.333428,2.886905,1.333428,0.7747955,0.09811912,0.04376254,0.09601311,0.04381502,0.04907272,-0.6892658,1.546151,-0.6892658,1.546151,0.971679,1.722256,1.541767,1.722256,1.541767,1.056126,-1.627081,2.211322,2.587623,2.142227,1.74915,0.0,-1.0,0.0,-1.0,0.5671604,5.398804,1.139084,5.398804,1.139084,5.926539,2.928488,1.184004,5.562019,1.088001,5.767203,1.247188,0.03767326,1.247188,0.03767326,1.170593,1.379031,0.03194489,1.379031,0.03194489,1.338978,0,2916190505052170240,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5960874915265691,,
471873,1237667781760319625,2976898116021676032,800,183.308192103,21.790416357,-20.424988,0.026300637,0.025265394,0.02545,434985,10.499,13.225770306132937,14.898525,11015271349.46327,4,183.326072262,21.634290799,-22.152063,9.865028193942742,10.40024,-1.861858,-12.262098,-1.292026,Q,10,0,800,,,2976898116021676032,0.867999970912933,0.131999999284744,Elliptical,2976898116021676032,1237667781760319625,2644,54210,68,26,1,1,0.02526539,9.200154e-06,0,136.0787,3.525454,40.64069,48.71743,GALAXY,SDSS,sdss,2644.0,54210.0,68.0,0.02526539,136.0787,3.525454,40.62738,1.0,GALAXY,,96.0,GALAXY,-2.259697,0.4657243,-2.259697,0.4657243,-1.837618,-5.691481,0.4319518,-5.244738,0.4299416,-5.005752,2.122869,0.2282041,2.122869,0.2282041,2.055542,3.962955,0.2343946,3.962955,0.2343946,3.37318,0.2388795,0.007670385,0.2388795,0.007670385,0.1947647,2.937261,0.244627,2.937261,0.244627,3.129479,2.964597,0.248212,2.964597,0.248212,3.011673,5.114767,0.3701196,5.114767,0.3701196,5.670546,1.878586,0.212917,1.878586,0.212917,1.917917,0.5051072,0.3188439,0.5051072,0.3188439,0.6013184,-1.984398,0.3012202,-1.554984,0.2981796,-1.007381,1.865288,0.01748411,1.865288,0.01748411,1.827817,1.995878,0.01393253,1.995878,0.01393253,2.043819,0,2976898116021676032,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5464783286944186,,
471874,1237667781760319651,2978085318181283840,800,183.317006847,21.697054256,-19.767762,0.0261736,0.025137471,0.02545,434985,10.091,13.225770306132937,15.556235,6013188247.744654,7,183.326072262,21.634290799,-22.152063,3.978914494335795,9.936863,-1.636768,-11.573631,-0.7425721000000003,Q,5,1,800,188.0,Embedded,2978085318181283840,0.430999994277954,0.529999971389771,Spiral,2978085318181283840,1237667781760319651,2645,54477,291,26,1,1,0.02513747,1.164629e-05,0,76.91422,4.224147,28.6435,34.77795,GALAXY,SDSS,sdss,2645.0,54477.0,291.0,0.02513747,76.91422,4.224147,28.65792,1.0,GALAXY,,64.0,GALAXY,-0.4166465,0.5983238,-0.09683875,0.5960266,0.007183945,-2.961707,0.5417431,-2.649586,0.540111,-2.817056,2.268921,0.3190895,2.268921,0.3190895,2.279941,2.999334,0.344933,2.999334,0.344933,2.658077,0.1620435,0.01073426,0.1620435,0.01073426,0.1607828,3.126356,0.3426881,3.126356,0.3426881,2.694851,2.909503,0.3458356,2.909503,0.3458356,2.58241,4.979229,0.5114346,4.979229,0.5114346,5.107141,1.720952,0.3018528,1.720952,0.3018528,1.587243,1.122078,0.4163493,1.437283,0.4130996,1.437727,-0.2308558,0.3703747,0.07034282,0.3678371,0.1099097,1.752369,0.0211712,1.752012,0.02116804,1.673016,1.933822,0.01731917,1.930907,0.01729811,1.873165,0,2978085318181283840,1,1,1,csv_specobjid_with_mpa,0,1,2978085318181283840,587742060535414924,3.00682,0.08249409,8.660555,0.6382673,6.740261,1.65346,0.0252000000327825,2.0,0.5070000290870667,2.2799999713897705,1.559999942779541,0.6299999952316284,2.259999990463257,0.0299999993294477,15.510000228881836,0.0099999997764825,0,3.076922787536258,0.5439223373912099,1.6736070345689986,1.6354765625146377
474091,1237674650457801084,309655491775064064,240,162.199708988,0.168412072,-18.74204,0.040203706,0.03898765,0.04052,3855,9.453,14.023770306132937,17.600768,2337846540.137637,30,162.495232384,0.322301336,-22.78591,20.93482755025434,9.331319,-0.7835643,-10.1148833,0.5345123999999988,M,25,0,240,,,309655491775064064,0.363999992609024,0.448000013828278,Uncertain,309655491775064064,1237674650457801084,275,51910,120,26,1,1,0.03898765,2.739822e-05,0,47.32088,39.50918,6.404158,8.214443,GALAXY,SDSS,sdss,275.0,51910.0,120.0,0.03898765,47.32088,39.50918,6.446295,1.0,GALAXY,,64.0,GALAXY,-0.01601415,2.886664,-0.01601415,2.886664,1.72074,1.59771,2.597262,1.59771,2.597262,-0.7508929,2.490033,1.320444,3.897483,1.282714,2.446586,2.379092,1.358571,2.379092,1.358571,2.233049,0.1109299,0.04390441,0.1109299,0.04390441,0.1197286,0.6994167,1.531238,0.6994167,1.531238,1.814325,-1.398849,1.617643,-1.398849,1.617643,1.79644,2.919,2.248698,2.919,2.248698,3.317601,1.061642,1.232004,1.061642,1.232004,1.072901,0.8191494,2.096283,0.8191494,2.096283,2.248726,2.397514,1.831391,2.397514,1.831391,1.090293,1.532866,0.09306819,1.532866,0.09306819,1.420347,1.537904,0.0688155,1.537904,0.0688155,1.556364,0,309655491775064064,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8214872069037558,,
474092,1237674650457866497,310858357479073792,240,162.477397389,0.159077685,-19.822595,0.040181047,0.038964447,0.04052,3855,9.743,14.023770306132937,16.553039,6324671887.1700535,20,162.495232384,0.322301336,-22.78591,10.316684426452705,9.590635,-0.2280323,-9.8186673,0.9085231999999976,M,15,0,240,,,310858357479073792,0.0469999983906746,0.953000009059906,Spiral,310858357479073792,1237674650457866497,276,51909,400,26,1,1,0.03896445,8.782282e-06,0,89.0991,17.96704,10.92403,14.19748,GALAXY,SDSS,sdss,276.0,51909.0,400.0,0.03896445,89.0991,17.96704,10.97924,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.311598,1.252354,3.741487,1.230134,5.278741,1.45016,1.230886,4.349895,1.18441,3.877427,-2.75422,0.9471653,3.556747,0.801477,4.179316,1.868218,0.8422202,1.868218,0.8422202,1.600481,0.0,-1.0,0.0,-1.0,0.09750487,2.02735,0.901414,2.02735,0.901414,1.73289,2.493267,0.8892841,2.493267,0.8892841,1.756103,3.23652,1.317456,5.394798,1.293364,3.161927,0.45991,0.8065457,0.45991,0.8065457,1.061324,2.069827,0.9341268,3.528292,0.8989109,4.586288,0.5493512,0.9032428,3.435064,0.8261596,3.953465,1.288102,0.03079235,1.286545,0.03076728,1.266538,1.444833,0.02655488,1.434508,0.02641228,1.443336,0,310858357479073792,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8210465159755194,,
