Group,n_shipped,n_parent,bgg_matches,n_eligible_sat,max_dmag_shipped,n_dmag_gt3,expected_objids,shipped_objids,quartet_set_changed,not_3_nearest_eligible,n_ineligible_closer,dist2bgg_recompute_max_err
1,4,538,True,107,5.757933000000001,1,1237667444048723989;1237667324334637085;1237667324334571728,1237667444048723989;1237667324334637085;1237667444048724004,True,True,13,0.053871952791060274
3,4,177,True,65,3.472639000000001,2,1237665531723317440;1237665531723317728;1237665549437632547,1237665531723317440;1237665531723317784;1237665531723317445,True,True,7,0.12572824722792353
5,4,156,True,47,3.359414000000001,2,1237668293912690764;1237667915953537163;1237668293912690796,1237668293912690764;1237668293912690773;1237668293912690769,True,True,4,0.06585581808396057
6,4,149,True,51,4.395326000000001,2,1237665535465619850;1237665535465619617;1237665535465619750,1237665535465619850;1237665535465619526;1237665535465619528,True,True,8,0.10867188041554954
13,4,123,True,42,5.019442999999999,2,1237654879665586216;1237651821637533715;1237654879665586208,1237654879665586216;1237654879665586210;1237654879665586226,True,True,5,0.09188397993052155
27,4,96,True,43,3.295550000000002,1,1237667254009200956;1237667254009200667;1237667254009200743,1237667254009200667;1237667254009200956;1237667254009201000,True,True,2,0.1448172302139632
32,4,89,True,41,2.860658000000001,0,1237662237485629623;1237662237485564390;1237662237485629618,1237662237485629618;1237662237485564390;1237662237485629623,False,False,0,0.05106370705903429
33,4,89,True,30,4.882640000000002,1,1237667915955568664;1237667915955568663;1237667915955568665,1237667915955568663;1237667915955568664;1237667915955568673,True,True,1,0.09333677278274388
37,4,84,True,36,3.4216219999999993,1,1237658612519141394;1237658612519141393;1237658612519141391,1237658612519141394;1237658612519141393;1237658612519141503,True,True,1,0.07620166240022885
39,4,83,True,32,4.429175000000001,2,1237663789031948360;1237663789031948495;1237663918416199874,1237663789031948360;1237663789031948622;1237663789032013995,True,True,8,0.20152531163056953
40,4,80,True,34,3.7502549999999992,1,1237655742947197070;1237655742947262473;1237662266464338197,1237655742947197070;1237655742947262473;1237655742947262475,True,True,8,0.0631516506732277
46,4,73,True,26,4.018228000000001,3,1237667292659384425;1237667292659384413;1237667429563039946,1237667429563105341;1237667429563105608;1237667429563105342,True,True,13,0.09123922318492084
50,4,71,True,32,4.601241000000002,2,1237655743485575194;1237655743485575567;1237655743485575492,1237655743485575194;1237655743485575198;1237655743485575615,True,True,3,0.11323921254230918
51,4,71,True,44,4.152579999999997,2,1237665534931894614;1237665534931894707;1237665534931894706,1237665534931894614;1237665534931894341;1237665534931894343,True,True,3,0.11487264593708524
61,4,64,True,36,4.261796,1,1237665428645740683;1237665428645740687;1237665428645806454,1237665428645740687;1237665428645740683;1237665428645740694,True,True,2,0.07238417089827931
70,4,61,True,34,4.3688189999999985,2,1237661418212294689;1237661418212294942;1237661418212294806,1237661418212294689;1237661418212294709;1237661418212294707,True,True,2,0.08903498731964188
71,4,61,True,19,4.443936000000001,2,1237667537465704591;1237667537465704588;1237667537465704789,1237667537465704591;1237667537465704602;1237667537465704607,True,True,3,0.09462929996794989
78,4,58,True,24,4.713711,2,1237667293189505124;1237667293189570761;1237667293189505241,1237667293189505124;1237667430630096919;1237667293189505427,True,True,2,0.17122588806798955
79,4,58,True,32,3.6124550000000006,1,1237662197748006964;1237662264323539208;1237662197748006963,1237662197748006964;1237662264323539208;1237662197748006974,True,True,1,0.11341203285707646
85,4,57,True,30,4.002293000000002,2,1237662303519834621;1237662303519834305;1237662501081776441,1237662303519834621;1237662303519899926;1237665356693635278,True,True,4,0.15776756477982312
94,4,53,True,16,4.751429999999999,3,1237662262169108543;1237662262169174037;1237662236405530754,1237662262169174086;1237662262169174278;1237662262169174093,True,True,8,0.12858405610092571
95,4,53,True,13,5.395411000000003,3,1237664289935261842;1237664289935196255;1237662529523744971,1237664289935196412;1237664289935261751;1237664289935261940,True,True,10,0.13918384833049346
96,4,53,True,22,4.341971000000001,2,1237661465457590733;1237661465457524828;1237662337335033958,1237661465457590733;1237661465457525045;1237661465457525407,True,True,9,0.18043192680151465
99,4,51,True,20,3.859185,2,1237665016314593292;1237665016314593453;1237665016314593480,1237665016314593292;1237665016314593438;1237665016314593294,True,True,8,0.07554573173014711
100,4,51,True,27,3.8779530000000015,2,1237661949737435262;1237661949737435263;1237661949737435261,1237661949737435262;1237661949737435269;1237661949737435275,True,True,5,0.09221005194791143
102,4,50,True,14,3.906817,3,1237653587406684481;1237653587406684570;1237654654172070143,1237654654172004361;1237654654172004359;1237654654172004362,True,True,15,0.08943195640465018
106,4,50,True,16,5.103269000000001,3,1237664836462248240;1237664836462248406;1237664836462182453,1237664836462313734;1237664874580672554;1237664836462313526,True,True,8,0.19892883704562347
112,4,49,True,19,4.539255000000001,2,1237661139033718842;1237661139033784476;1237661139033718922,1237661139033718842;1237661139033718845;1237661139033719032,True,True,7,0.11539454945576377
120,4,46,True,10,3.702095,3,1237667782281134188;1237667734492151849;1237667782281068583,1237667734492151972;1237667734492086522;1237667734492086326,True,True,11,0.14850661382634467
125,4,45,True,20,4.367753,2,1237661386003382586;1237661386003382392;1237661386003317042,1237661386003382586;1237661386003382283;1237661386003382395,True,True,3,0.17178152983697403
129,4,44,True,13,3.946960999999998,1,1237658300056666431;1237658300056666563;1237658300056601430,1237658300056666563;1237658300056666431;1237658300056666766,True,True,3,0.1751191920740216
131,4,44,True,27,3.3395810000000026,1,1237665128538833047;1237665025436811410;1237665025436811331,1237665128538833047;1237665025436811410;1237665128538833063,True,True,2,0.20640515508530122
143,4,41,True,9,4.929399,2,1237664132091871251;1237661070326890555;1237661070326890677,1237664132091871251;1237664132091871442;1237664132091871427,True,True,15,0.1314917740211814
146,4,41,True,17,3.952717,1,1237661434849132772;1237661434849198303;1237661361833574526,1237661434849132772;1237661434849198303;1237661434849132600,True,True,2,0.32106552707127545
152,4,40,True,20,2.7771399999999993,0,1237665129099559164;1237662695961788698;1237665129099624698,1237662695961788698;1237665129099624698;1237665129099559164,False,False,0,0.30478139154542827
153,4,40,True,5,4.947647,3,1237667322184794216;1237667321647923349;1237667442972688529,1237667441898881034;1237667441898881133;1237667441898881046,True,True,31,0.13554456865109676
154,4,40,True,9,3.5795190000000012,2,1237664093439852639;1237664668428599470;1237664093439983708,1237664093439852639;1237664093439852641;1237664093439852644,True,True,10,0.14392908303909202
157,4,39,True,12,4.038937000000001,3,1237665567691374851;1237665567691309503;1237665567691374897,1237665531186053150;1237665567691374881;1237665531186053158,True,True,3,0.11615562149244729
174,4,38,True,24,2.3466020000000007,0,1237661381704548428;1237661381704548427;1237661381704548426,1237661381704548428;1237661381704548426;1237661381704548427,False,False,0,0.07072112774819295
180,4,37,True,8,4.639032999999998,3,1237662336256835778;1237661463842455568;1237661463842390293,1237662336256770464;1237661463842455907;1237662336256770289,True,True,18,0.15994855298596367
189,4,36,True,17,4.12922,1,1237667782827638813;1237667782827638816;1237667735575462006,1237667782827638813;1237667782827638816;1237667735575461913,True,True,3,0.06876711308072747
191,4,36,True,17,2.0467270000000006,0,1237658800967254132;1237658800967254171;1237658800967188592,1237658800967188592;1237658800967254132;1237658800967254171,False,False,0,0.18138826666640195
200,4,35,True,20,4.072481999999997,1,1237665023836880982;1237665023836881158;1237665023836881029,1237665023836881158;1237665023836880982;1237665023836815693,True,True,2,0.130957032480862
202,4,35,True,23,3.825254000000001,1,1237665427567673463;1237665427567673685;1237665427567673643,1237665427567673463;1237665427567673685;1237665532792733919,True,True,4,0.09012243653366414
213,4,34,True,9,4.046896,3,1237668298739482674;1237668298739482675;1237668298739548227,1237668298739482865;1237668298739482851;1237667916492570790,True,True,9,0.9763570054286745
214,4,34,True,10,4.533432999999999,1,1237655348895351215;1237655348895416475;1237655348895416498,1237655348895416475;1237655348895351215;1237655348895416346,True,True,2,0.15970929506504872
224,4,33,True,14,4.607106000000002,3,1237667322179616901;1237667322179682330;1237667429571231828,1237667322179616956;1237667322179616989;1237667322179551393,True,True,8,0.1728607523043988
226,4,33,True,15,3.8003500000000017,1,1237661850399473802;1237661850399473791;1237661871870509192,1237661850399473791;1237661850399473802;1237661850399539300,True,True,1,0.08095766401124793
227,4,33,True,20,2.9020759999999974,0,1237661064956280854;1237661064956280858;1237661064956215526,1237661064956280854;1237661064956215526;1237661064956280858,False,False,0,0.10208401948497059
229,4,33,True,25,3.7537959999999977,2,1237651752929853497;1237651752929853592;1237651752929788028,1237651752929853497;1237651752929853503;1237651752929788147,True,True,3,0.12292229892819373
242,4,32,True,13,3.7473240000000025,1,1237671991875600389;1237661971730333720;1237661971730333900,1237661971730333720;1237671991875600389;1237671991875600391,True,True,2,0.17366408276356315
243,4,32,True,9,3.708569999999998,2,1237665440998031805;1237665428108935403;1237665428108935458,1237665440998031805;1237665440998031495;1237665532797059500,True,True,11,0.08997245167069012
244,4,32,True,21,4.065007999999999,2,1237667447802429720;1237667447802429774;1237667447802364057,1237667447802429720;1237667447802429784;1237667447802364094,True,True,4,0.24997682059486515
260,4,31,True,15,4.142942999999999,1,1237660342862938125;1237660342862872624;1237660342862938375,1237660342862872624;1237660342862938125;1237660342862938357,True,True,4,0.09790226719721273
273,4,30,True,15,4.0883199999999995,1,1237664671645237313;1237664671645171895;1237664671645171915,1237664671645171895;1237664671645237313;1237664671645171947,True,True,1,0.24567467653788988
286,4,29,True,12,4.481370000000002,1,1237651822716518782;1237651822716518783;1237654880207765798,1237651822716518782;1237651822716518783;1237651822716584267,True,True,3,0.28247771274071987
288,4,29,True,17,4.107968,1,1237661949200433494;1237662198821683697;1237662198821748956,1237661949200433494;1237662198821683697;1237661949200498959,True,True,2,0.39734683014644645
290,4,29,True,12,4.1467990000000015,1,1237663916267536476;1237663916267536572;1237663786883350690,1237663916267536476;1237663916267536572;1237663786883285068,True,True,9,0.11218636918134273
291,4,29,True,17,3.837402000000001,3,1237662266463486059;1237662266463486072;1237662266463551701,1237662266463486076;1237662266463486080;1237662266463486141,True,True,3,0.12979341850094706
292,4,29,True,14,3.0588629999999988,1,1237668331491819554;1237668331491819552;1237668331491819768,1237668331491819552;1237668331491819554;1237668331491819775,True,True,2,0.083000970581939
293,4,29,True,14,4.878955000000001,2,1237662238014439591;1237662238014439648;1237662238014308394,1237662238014439591;1237662238014373984;1237662238014374154,True,True,7,0.14530435634400218
307,4,28,True,16,3.7490380000000023,1,1237661950276469037;1237661950276469020;1237662199360848014,1237661950276469020;1237661950276469037;1237661950276403464,True,True,3,0.19723606820055384
308,4,28,True,13,4.138776,2,1237654879130157270;1237654879130157152;1237651821638975664,1237654879130157270;1237654879130222916;1237654879130288387,True,True,7,0.471162375307399
312,4,28,True,11,1.966667000000001,0,1237667911138672660;1237667911138672823;1237667447275257905,1237667911138672660;1237667911138672823;1237667447275257905,False,False,0,0.2764731854539928
313,4,28,True,7,5.2205569999999994,2,1237667916490604603;1237668294449758225;1237667916490604564,1237667916490604603;1237667916490604722;1237668294449889474,True,True,4,0.4905573056012731
329,4,27,True,12,4.321957000000001,2,1237661433772245175;1237661357008355381;1237661433772310697,1237661433772245175;1237661433772245011;1237661433772245189,True,True,4,0.1415696071198269
335,4,27,True,9,3.9580940000000027,1,1237665231058895034;1237665231058895145;1237665231058960779,1237665231058895034;1237665231058895145;1237665231058960601,True,True,6,0.08362987757500329
336,4,27,True,15,3.6001200000000004,2,1237661069250789417;1237661069250789503;1237661069250789598,1237661069250789417;1237661069250789708;1237661069250789419,True,True,3,0.09297150114960595
348,4,26,True,16,4.013874000000001,1,1237659324412526747;1237659324412461258;1237661388684067032,1237659324412526747;1237659324412461258;1237659324412526931,True,True,1,0.2198412792917992
350,4,26,True,16,3.444403000000001,2,1237665442071969837;1237665442071970062;1237665442071970090,1237665442071969837;1237665442071969834;1237665442071970251,True,True,4,0.09289176381506303
351,4,26,True,12,4.214375,2,1237655348355203169;1237655348355203181;1237655464856780879,1237655348355203169;1237655348355137674;1237655348355203481,True,True,2,0.2379034647887872
379,4,25,True,8,4.339262999999999,2,1237659162813530234;1237659162813464715;1237661387616682025,1237659162813530234;1237659162813465004;1237659162813530574,True,True,4,0.29227905239060714
387,4,24,True,4,4.276117999999997,3,1237654654179803289;1237654654179803317;1237653612646432836,1237653612109627606;1237654654179737656;1237654654179737657,True,True,15,0.12057544058738934
402,4,24,True,14,3.7454530000000013,2,1237665567685738559;1237665567685738679;1237665531180482789,1237665567685738559;1237665567685804273;1237665567685738553,True,True,2,0.23012788687176933
403,4,24,True,15,4.559630000000002,2,1237665531172946006;1237665548887195946;1237665548887261199,1237665531172946006;1237665548887195930;1237665548887261346,True,True,2,0.11791555542594123
407,4,24,True,13,4.628924000000001,2,1237662198818930727;1237662198818865386;1237661949197746205,1237662198818930727;1237661949197680829;1237662198818930730,True,True,4,0.18029626563337953
410,4,24,True,13,3.845101999999997,2,1237655464320499873;1237655348355793107;1237655348355727570,1237655464320499873;1237655464320499874;1237655464320500029,True,True,4,0.07953544226214082
412,4,24,True,9,4.656153,3,1237658493355556921;1237658493355556919;1237658493355622464,1237658493355557205;1237662238540496975;1237658493355622654,True,True,5,0.19087284759976697
428,4,23,True,18,2.2141790000000015,0,1237651272424226982;1237651272424226940;1237651272424226960,1237651272424226960;1237651272424226940;1237651272424226982,False,False,0,0.24685041095577542
436,4,23,True,11,3.4748669999999997,3,1237665428633747596;1237665428633747667;1237665428633812997,1237665428633682107;1237665442059780253;1237665442059714750,True,True,7,0.5626144190629656
442,4,23,True,13,3.999755999999998,2,1237665128548597769;1237665024909639753;1237665025446510775,1237665128548597769;1237665128548598097;1237665128548598078,True,True,3,0.1350630776317363
443,4,23,True,11,2.4199519999999985,0,1237661948651438269;1237671958588424370;1237671992947638320,1237671958588424370;1237671992947638320;1237661948651438269,False,False,0,0.5660920807253742
444,4,23,True,13,3.7048950000000005,1,1237664667901689961;1237664667901624645;1237664667901624624,1237664667901624645;1237664667901689961;1237664667901624666,True,True,1,0.20115094209628293
446,4,23,True,7,3.2236860000000007,1,1237667442435751975;1237667442435752133;1237667442435752193,1237667442435752133;1237667442435751975;1237667442435752170,True,True,1,0.2009596938699012
470,4,22,True,8,5.123331,1,1237662528993951972;1237662528994017307;1237662635828773071,1237662528993951972;1237662528994017307;1237662635828838905,True,True,2,0.43902310113272414
477,4,22,True,16,4.433002000000002,2,1237668365314490759;1237668365314556218;1237668272988487820,1237668365314490759;1237668272988422469;1237668365314425087,True,True,2,0.4508659660796077
479,4,22,True,11,4.380452999999999,2,1237665564998697111;1237665564998697191;1237665564998762503,1237665564998697111;1237665564998697043;1237665564998697048,True,True,4,0.09773532110746697
480,4,22,True,14,3.6164640000000006,1,1237651252053475654;1237651252053475670;1237651252053475743,1237651252053475654;1237651252053475670;1237651252053541175,True,True,2,0.36663360214766794
481,4,22,True,12,3.8111640000000016,2,1237665549974306948;1237665549974241374;1237665549974241648,1237665549974306948;1237665532796862921;1237665549974307055,True,True,2,0.47349814209146857
482,4,22,True,16,3.2078699999999998,1,1237665225702637601;1237665225702637605;1237665225702637606,1237665225702637601;1237665225702637605;1237665225702637608,True,True,1,0.07808476690544253
483,4,22,True,16,2.162617000000001,0,1237665101680672774;1237665101680672773;1237665101680607541,1237665101680672774;1237665101680607541;1237665101680672773,False,False,0,0.17428068648512562
484,4,22,True,14,3.2159949999999995,1,1237662224070869196;1237662224070869225;1237662224070869216,1237662224070869225;1237662224070869196;1237662224070869228,True,True,1,0.16232819217835326
510,4,21,True,10,3.571282,1,1237651823246573749;1237651823246639293;1237651823246639324,1237651823246639293;1237651823246573749;1237651823246573881,True,True,1,0.1583744171695498
521,4,21,True,13,2.982657999999997,0,1237662636367478910;1237662636367478914;1237662636367478869,1237662636367478910;1237662636367478869;1237662636367478914,False,False,0,0.12254611033954532
526,4,21,True,15,3.833106000000001,1,1237665023838060740;1237665023838060759;1237665023837995164,1237665023838060759;1237665023838060740;1237665023837995178,True,True,1,0.09569768823022606
555,4,20,True,9,4.551182000000001,2,1237662267536179598;1237662267536244747;1237655744019234975,1237662267536179598;1237662267536179567;1237662267536179618,True,True,4,0.210566956362368
567,4,20,True,12,3.2178819999999995,1,1237658310794412098;1237655106768207962;1237658310794477714,1237658310794412098;1237655106768207962;1237658310794412153,True,True,2,0.05451470410984727
568,4,20,True,8,4.621299999999998,2,1237667782815842653;1237670449986535607;1237667735026729213,1237667782815842653;1237667735026860165;1237667782815908023,True,True,6,0.32591456466807234
