petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r,objid
17.05281,18.78322,17.11604,16.95218,0.08329011,1237667783386464368
14.70699,16.85251,14.74791,14.63361,0.05627105,1237667783344586992
14.53681,17.10481,14.47306,14.47307,0.1015685,1237667782850052124
16.74611,17.52154,16.68643,16.68644,0.1001517,1237667782850052123
15.6765,17.3796,16.49744,16.51104,0.1023358,1237667782850052122
14.58597,16.90612,14.67654,14.67655,0.1015644,1237667782850052121
17.14458,19.14829,17.10751,17.04672,0.05112516,1237667782824231001
15.81725,18.35239,15.9032,15.88208,0.05741481,1237667782824099992
15.87551,17.94692,15.90406,15.81908,0.06177665,1237667782815842653
16.15326,17.24974,16.05632,16.07001,0.1265885,1237667782322094501
15.19902,17.79901,15.26107,15.10626,0.06842992,1237667782314819813
15.02441,16.50053,14.95311,14.95312,0.06789866,1237667782314819739
14.86421,16.87279,14.72579,14.74858,0.05773428,1237667782285787299
15.39879,17.35741,15.494,15.32503,0.0739672,1237667782281134188
14.50861,16.82649,14.37657,14.4442,0.08439175,1237667782281068626
15.28734,17.68782,15.29809,15.12945,0.08564643,1237667782281068583
15.75961,18.01381,15.3821,15.60575,0.06079544,1237667781760319656
15.62584,17.30269,15.41843,15.48848,0.05672366,1237667781760319651
15.24992,16.59503,15.12728,15.14017,0.06154959,1237667781760319536
15.35534,18.11044,15.50827,15.37234,0.04950372,1237667781755535478
14.59595,16.34464,14.49664,14.49664,0.04627941,1237667781752324107
15.95885,17.28281,15.84102,15.85543,0.04718678,1237667781239701680
14.46519,16.76584,14.37758,14.39954,0.04944665,1237667781239701580
13.60291,15.90658,13.59242,13.59237,0.04477499,1237667781239636022
15.16016,18.1042,15.15548,15.14072,0.07325152,1237667781222727796
15.72501,17.38251,15.61663,15.61664,0.04540281,1237667736107680056
16.55805,18.83652,16.54687,16.4927,0.04661858,1237667736107680053
14.33611,16.89451,14.34156,14.3415,0.04746338,1237667736107679789
15.70004,17.05375,15.58214,15.58215,0.04687555,1237667731267715534
14.71701,17.57317,14.72562,14.59342,0.05056572,1237667731267715317
14.58186,16.94462,14.47675,14.48134,0.03373754,1237667551956435111
17.04899,18.80662,17.06256,17.04402,0.03728688,1237667550881841390
15.61972,16.74338,15.52356,15.53244,0.0369581,1237667550881841386
14.12657,17.19703,13.95619,14.07041,0.05013159,1237667550878302344
14.85895,17.38043,14.96861,14.84159,0.05005717,1237667549272145983
14.81018,18.22345,14.92532,14.69963,0.04662307,1237667549272080652
13.0992,15.74275,13.03365,13.04847,0.04549139,1237667549272080451
14.6949,17.69349,14.73785,14.73785,0.043853,1237667549272014990
13.15449,16.52091,12.98733,13.065,0.0636787,1237667549269852207
14.97187,18.30766,14.94746,14.9112,0.05460299,1237667549269721194
13.35429,15.27852,13.29924,13.29922,0.05633242,1237667783898824725
14.92029,18.13634,14.91701,14.86688,0.1023576,1237667782850052432
15.22749,16.51584,15.09813,15.1024,0.04079738,1237667782827638816
13.09424,16.02813,12.89226,12.89226,0.04072209,1237667782827638815
13.9002,16.05159,14.5477,14.5477,0.04076826,1237667782827638813
13.45549,16.10462,13.30619,13.33202,0.04680482,1237667782826065948
14.31702,16.89218,14.2434,14.33423,0.0441298,1237667782826000453
15.31939,16.69415,15.25629,15.27964,0.05571602,1237667782822723793
13.85595,16.29366,13.73509,13.73511,0.05898396,1237667782293585943
14.00696,16.51709,14.00131,14.00131,0.07096923,1237667782286901390
16.45492,17.77041,16.31951,16.32835,0.06169403,1237667782286704806
16.13048,17.51186,16.17831,16.08231,0.07612692,1237667782272876616
16.06582,17.98486,15.80035,15.96235,0.04359091,1237667781239636222
16.22809,17.9975,15.98917,16.12286,0.07722037,1237667781222662266
14.3206,17.69469,14.33389,14.21397,0.073726,1237667781222596633
13.94514,16.14544,13.87955,13.87957,0.06905428,1237667736653594755
15.71727,17.6358,15.54363,15.54919,0.0690285,1237667736653594738
14.5094,18.22303,14.54558,14.41603,0.04007062,1237667736650252348
15.13112,18.5113,15.12316,15.02204,0.05682211,1237667735599579345
17.20465,18.07086,17.06922,17.1422,0.05754593,1237667735599579276
14.81875,16.65314,14.66083,14.75145,0.05868902,1237667735599579274
14.36133,16.70787,14.24272,14.24269,0.05864735,1237667735599579273
13.63901,15.74651,13.48863,13.48861,0.07486392,1237667735594074280
16.26259,17.92546,16.33358,16.23019,0.05561423,1237667735577886985
16.46263,18.70003,16.48374,16.32254,0.05214604,1237667735577886962
13.58406,16.35862,13.39958,13.47109,0.05613783,1237667735577886774
15.76906,17.32709,15.64253,15.6567,0.04568986,1237667735577821313
14.48677,16.03181,14.36719,14.40687,0.04051935,1237667735575462006
16.33307,18.59192,16.32123,16.23897,0.05335024,1237667735035248893
16.78054,17.21852,16.72725,16.72725,0.05408499,1237667735035248725
14.17017,16.39612,14.01162,14.01163,0.05407509,1237667735035248723
17.11606,18.70538,17.1127,17.02856,0.05335012,1237667735035183229
16.25625,17.50883,16.16183,16.16183,0.05235042,1237667735035183172
14.13693,16.23148,14.42997,14.42998,0.05387298,1237667735033741365
16.55113,17.37913,16.4929,16.4929,0.05380183,1237667735033741333
15.46182,16.94492,15.33905,15.36969,0.07913525,1237667734497722567
14.63443,16.83268,14.49242,14.51529,0.06823394,1237667734497722543
13.95224,16.20986,13.95501,13.95501,0.07435475,1237667734497722428
15.00738,16.88572,14.86861,14.86864,0.05312401,1237667734497198271
15.49449,16.94403,15.36989,15.42666,0.0541373,1237667734497198213
13.58675,16.0804,13.43732,13.44448,0.05878289,1237667734496804876
15.72348,17.27321,15.64943,15.64946,0.07709684,1237667733988638844
15.54994,18.5801,15.51814,15.45332,0.07082403,1237667733988573424
14.8422,16.4168,14.66999,14.66995,0.07755736,1237667733988573355
12.98204,15.65787,12.91413,12.91411,0.07647097,1237667733988573256
14.83537,16.39241,14.79748,14.79745,0.05456161,1237667733987524662
13.23892,15.76423,13.10236,13.10236,0.0623017,1237667733971337221
15.00197,16.92526,14.83201,14.91175,0.05171665,1237667730730647698
15.23022,18.03978,15.29139,15.16323,0.0590356,1237667730730582135
14.61838,16.14723,14.71386,14.71386,0.05060172,1237667551422316593
17.59044,18.50495,17.50689,17.52237,0.06074818,1237667550342217758
16.75589,18.03643,16.60731,16.60861,0.06071873,1237667550342217757
14.72506,16.90966,14.56467,14.57068,0.06071083,1237667550342217756
17.13787,19.26059,17.12731,17.10396,0.06287988,1237667550342152307
15.71001,17.93933,15.38172,15.59447,0.06186215,1237667550342152288
14.96027,16.45703,14.85268,14.85262,0.06731711,1237667550342152197
16.19549,18.64088,16.31205,16.07714,0.06354018,1237667550342086930
16.26409,17.76636,16.03615,16.14131,0.06015928,1237667550342086875
14.8454,16.613,14.68834,14.69378,0.06658378,1237667550342086823
16.66111,18.50576,17.23739,17.23739,0.06427953,1237667550342086697
13.68549,16.2162,13.51501,13.53525,0.06376448,1237667550342086696
15.06721,17.62805,15.12912,15.10159,0.04091793,1237667549810720966
13.45029,16.45758,13.29254,13.3058,0.03949321,1237667782289260577
15.60831,17.86636,15.34729,15.51865,0.07733518,1237667782278906137
16.85217,18.04127,16.94854,16.83602,0.05661545,1237667782270648848
15.85643,17.61065,16.37919,16.37918,0.0551668,1237667782270583073
14.81522,17.34087,15.31459,15.29676,0.05544795,1237667782270583070
15.15296,17.85354,15.15096,15.11243,0.04599026,1237667781755601101
17.05873,17.9402,16.99269,16.9929,0.04348853,1237667781755601077
16.50046,18.27995,16.46951,16.44488,0.05524229,1237667781749309646
14.41126,16.62312,14.38006,14.39608,0.05816708,1237667781749309604
15.01392,16.8396,14.95728,14.95725,0.05660403,1237667781749309505
15.28965,16.87405,15.29479,15.27846,0.04443787,1237667781218664523
16.66278,19.03721,16.64308,16.62378,0.09169803,1237667736134484127
14.67582,16.5545,14.56615,14.56615,0.06032316,1237667736128913415
15.72518,17.61644,15.78447,15.63444,0.06779607,1237667736128847908
13.09996,15.91421,13.11964,13.12643,0.06845009,1237667736128847901
15.29725,17.92239,15.28721,15.28724,0.06354739,1237667736128782492
15.82995,17.21386,15.67941,15.74509,0.056608,1237667736128782467
14.42579,16.90773,14.17994,14.30265,0.06151363,1237667736128716897
16.69768,19.33468,16.717,16.60616,0.05567635,1237667735062577326
16.48912,18.2715,16.50326,16.43766,0.06245852,1237667735062577234
13.68757,16.02044,13.57127,13.57125,0.06250536,1237667735062577233
15.46217,16.91619,15.35465,15.36223,0.0721628,1237667735026729213
15.69051,18.40288,15.73171,15.56584,0.04575342,1237667733966487717
14.12533,16.6281,14.0182,14.0182,0.04845282,1237667733966487677
16.40392,17.59123,16.28997,16.31023,0.08498652,1237667730196005305
15.03782,17.07403,14.91509,14.95313,0.07970511,1237667730195939677
16.33659,17.4364,16.37145,16.29062,0.07265199,1237667730195939631
14.062,16.39748,14.02372,14.02372,0.07243501,1237667730195939406
14.13377,17.18384,13.96938,14.05192,0.05402694,1237667730193711133
15.87962,17.72645,15.71426,15.76159,0.04274212,1237667550348574796
13.2271,15.44649,13.09833,13.09834,0.05324998,1237667550348509249
15.54904,17.17913,15.45915,15.45915,0.04142586,1237667550347591793
14.99925,17.31387,14.82053,14.95885,0.04208415,1237667550347526220
14.84584,16.76836,14.68885,14.71105,0.03976998,1237667550347460634
13.30856,15.86355,13.18939,13.20663,0.03943969,1237667550347460633
16.12645,17.11152,16.11698,16.11697,0.03498456,1237667783916847168
15.01116,16.77789,14.90813,14.90816,0.0349099,1237667783916912820
16.60262,19.25385,16.67366,16.48054,0.03614719,1237667783916912862
16.18541,19.42791,16.13541,16.13542,0.03509991,1237667783916912892
13.83917,17.38295,13.56582,13.78916,0.05879038,1237667783918026937
14.23439,16.01794,14.22867,14.22871,0.06030186,1237667783918092311
15.3683,17.14622,15.18585,15.2443,0.06062684,1237667783918092359
16.02765,18.21229,16.0258,15.8931,0.05721388,1237667783918092392
15.77675,18.97435,15.73394,15.66167,0.08689918,1237667783923466450
14.86433,16.21622,14.82018,14.82017,0.08480036,1237667783923531789
15.38091,16.69315,15.26976,15.26976,0.08059349,1237667783923531928
14.78047,16.90139,14.62875,14.65032,0.09023929,1237667910055886957
16.61227,19.09453,16.56292,16.53872,0.03392814,1237667910586335349
14.85136,16.17292,14.72122,14.74776,0.04106404,1237667910587056281
13.36935,16.41622,13.30443,13.34258,0.04089132,1237667910587056318
14.58209,16.7896,14.47771,14.4872,0.04040881,1237667910587056452
14.14676,16.36214,14.08677,14.08675,0.04969443,1237667910591447150
14.55581,17.276,14.5444,14.49448,0.04283706,1237667911138148471
14.38976,16.30389,14.29136,14.30124,0.04477056,1237667911138279446
14.5601,17.94487,14.54121,14.54121,0.04994601,1237667911138279642
14.82535,17.0869,14.8179,14.80623,0.05064234,1237667911662370970
14.96353,16.5692,14.85141,14.8514,0.05556494,1237667912203829259
15.66111,16.76235,15.51967,15.52355,0.05716051,1237667912203894825
13.45964,15.60326,13.34923,13.34929,0.05927929,1237667912203894836
14.17525,16.12347,14.06942,14.08407,0.04914622,1237668331491819552
13.70006,15.7088,13.58555,13.58554,0.04988015,1237667912202649671
15.97262,18.60192,15.95735,15.83994,0.04695874,1237667911662305462
14.20947,16.06581,14.11903,14.12107,0.03658486,1237667911138803747
14.65822,16.399,14.57171,14.5717,0.03617988,1237667911138672823
13.07949,15.83555,13.01951,13.01954,0.03574258,1237667911138672682
14.62115,16.45754,14.51852,14.5626,0.03719762,1237667911138672660
15.06813,18.16755,15.03081,14.98811,0.04148339,1237667911124516982
15.02602,18.34831,15.10515,14.87304,0.05796269,1237667910607306918
16.99939,19.41284,16.97201,16.97201,0.04753127,1237667910591578195
12.43782,15.03786,12.28587,12.28587,0.04109543,1237667910587056147
16.13834,17.46958,15.97068,16.00214,0.03119797,1237667910049529919
14.25111,16.15737,14.11976,14.11973,0.04518588,1237668331491754078
16.87073,18.06762,16.71609,16.7613,0.1186522,1237668311094853830
13.97875,16.30936,13.85337,13.89321,0.127457,1237668311094788501
15.37081,16.47891,15.29721,15.29742,0.1283327,1237668311094788500
12.38318,15.47763,12.23614,12.30809,0.05368691,1237668294449233937
15.46776,17.88715,15.54201,15.51419,0.07255486,1237668288549355656
15.66759,18.33056,15.6875,15.65456,0.06780282,1237668288546406520
15.49388,17.35872,15.52273,15.43423,0.06576017,1237668288546406511
16.26563,18.44691,16.33218,16.29739,0.06652731,1237668288546275407
15.06389,16.59448,15.00266,15.01576,0.1301747,1237668272453582997
14.169,15.89181,14.07135,14.07135,0.09725385,1237667914345742360
12.93781,15.5782,12.86535,12.86535,0.07205682,1237667914345676902
15.63454,18.2331,15.21563,15.46277,0.06907643,1237667914345611509
16.46761,17.85386,16.45272,16.43217,0.0748525,1237667914343186661
14.40381,16.20206,14.28295,14.31524,0.06807638,1237667914343186500
17.17572,18.80068,17.17378,17.10183,0.06388093,1237667914343121026
14.10016,16.73973,14.17683,14.1045,0.0657695,1237667912740896940
15.53655,18.5647,15.49975,15.48792,0.06500321,1237667912740634801
15.74912,17.63928,15.55533,15.58105,0.03408299,1237667912733294684
14.48512,16.82814,14.34649,14.34648,0.0341031,1237667912733294683
15.47354,17.79534,15.44656,15.40478,0.03394383,1237667912733294659
14.49899,16.44498,14.373,14.37951,0.05621063,1237667912217985078
17.16747,18.87529,17.21511,17.098,0.05508891,1237667912217919745
17.28253,18.66999,17.35904,17.35907,0.1094844,1237667912217133190
14.88364,17.14689,14.71971,14.74792,0.1093766,1237667912217133187
16.45759,18.73495,16.53454,16.43248,0.1092449,1237667912217133167
16.71387,19.73293,16.64051,16.64051,0.04905655,1237667912199242042
15.67483,18.41339,15.68735,15.5585,0.04957838,1237667912199241881
14.37148,17.31699,14.40402,14.35392,0.04966885,1237667912199241833
14.10265,17.12263,14.10294,14.07356,0.04921437,1237667912199176251
16.26347,18.08139,15.9615,16.11383,0.0366522,1237667911661191278
13.96208,17.80336,13.95833,13.90905,0.04237017,1237667911124713496
14.77943,16.41132,14.62875,14.63654,0.0436277,1237667911124582565
13.00176,15.58696,12.85167,12.85167,0.04515319,1237667911124582472
16.12073,18.41487,16.14239,16.10732,0.06204521,1237667910053658868
16.71666,18.93369,16.71006,16.68761,0.03121066,1237667910049464459
15.10122,17.71302,15.15312,15.0563,0.05847833,1237668331490050131
12.80236,15.31101,12.66753,12.66753,0.05828191,1237668315919876168
14.66822,16.52386,14.53954,14.59231,0.05876079,1237668315919876132
14.89328,16.2916,14.7628,14.77039,0.05329309,1237668315383070773
14.39157,17.43523,14.39488,14.38782,0.04738813,1237668314847051864
14.53165,18.15092,14.55755,14.47771,0.1116853,1237668312165449811
14.74843,16.55577,14.66257,14.66258,0.1062284,1237668311091839348
14.81482,17.30725,14.52473,14.73614,0.1528698,1237668310558572939
14.07564,16.37473,13.98268,13.98268,0.125749,1237668310558441537
14.72815,16.48587,14.63001,14.6539,0.126289,1237668310558441523
14.47893,16.47046,14.46579,14.46575,0.1275092,1237668310558441504
14.81109,16.67323,14.70159,14.70158,0.1245982,1237668310558376403
16.11675,18.02048,16.18437,16.00045,0.1008976,1237668310555033870
15.98994,18.65957,15.98355,15.93694,0.09838925,1237668310555033802
13.47638,16.75149,13.35851,13.41254,0.09734043,1237668310555033613
14.50987,16.5522,14.39387,14.43334,0.09251182,1237668310554968131
13.98243,16.36505,13.89125,13.89742,0.151607,1237668310021964289
16.11817,17.98724,16.10402,16.10402,0.1344487,1237668310021898820
14.47366,17.36705,14.52292,14.42374,0.06887577,1237668298756587701
16.20349,18.68047,16.17563,16.15268,0.06046635,1237668298756587640
15.24842,17.44443,15.30066,15.21568,0.06285334,1237668298756522275
14.45971,16.3822,14.56903,14.56903,0.06415368,1237668298756456539
13.16504,15.32389,13.07219,13.07218,0.07621424,1237668298739548284
13.78997,16.04249,13.6936,13.69359,0.07232333,1237668298739548227
13.62522,16.58424,13.62258,13.68068,0.07750291,1237668298739482675
13.42724,15.90622,13.30827,13.3219,0.07762275,1237668298739482674
12.62476,15.49796,12.55847,12.55847,0.06593399,1237668298739351591
16.66792,17.71496,16.63595,16.63596,0.04435581,1237668297142370419
14.39677,16.3822,14.27588,14.27587,0.04478955,1237668297142370342
16.18407,17.47217,16.01408,16.07174,0.04478123,1237668297142304960
16.5655,17.75988,16.44776,16.44774,0.04216926,1237668297142304954
14.59988,16.25772,14.54431,14.54432,0.0717915,1237668297129328675
15.32763,17.85585,15.33149,15.32045,0.07718312,1237668297129263206
14.681,16.46558,14.59995,14.63081,0.04778589,1237668296601239639
15.5777,18.37721,15.56198,15.49714,0.04802487,1237668296601174268
12.81148,15.72081,12.70025,12.70026,0.04772206,1237668296601174132
12.98186,16.00252,13.23494,13.23494,0.06134126,1237668294986760211
16.98859,18.42514,16.69287,16.89573,0.05123104,1237668294985449611
12.55693,15.64853,12.59092,12.59721,0.05644963,1237668294449823785
13.50716,15.47132,13.38285,13.39378,0.05358549,1237668294449758225
14.34861,17.43059,14.64784,14.62923,0.04967418,1237668293912690796
12.12068,15.45171,11.9559,11.96222,0.04892772,1237668293912690766
13.85752,15.77998,13.692,13.69202,0.04894533,1237668293912690764
15.42875,17.00426,15.45877,15.4389,0.08003902,1237668293906530412
13.7865,16.72811,13.64188,13.72278,0.07982281,1237668293906530358
16.00505,17.88744,16.12202,16.0332,0.07311078,1237668293906464988
15.44758,16.4615,15.35595,15.35595,0.0701438,1237668293906464929
14.43792,16.22075,14.47123,14.47125,0.07276095,1237668293906268167
15.3842,18.19083,15.38686,15.29447,0.0726909,1237668293906202788
15.16366,17.34899,15.02728,15.0273,0.05761119,1237668293376016459
14.28695,17.35496,14.31694,14.18824,0.05396287,1237668293375951157
13.77217,16.09777,13.68143,13.75437,0.05629615,1237668293375951070
12.96015,16.04458,12.94264,12.96465,0.056603,1237668293375950973
17.44421,18.60548,17.19923,17.30162,0.062619,1237668292832854137
14.74183,17.09786,14.54442,14.62948,0.0634043,1237668292832854092
15.84574,17.20057,15.70976,15.72414,0.06343941,1237668292832854039
15.56487,17.6737,15.27311,15.42839,0.07104395,1237668292302471281
15.19174,16.79732,15.20913,15.20915,0.0724393,1237668292302405647
