sample,group_id,n_satellites,mean_delta_u_minus_r,median_delta_u_minus_r,colour_scatter,satellite_blue_fraction,t_cr,Vdisp,Lum_group,M_virial,M_virial_over_L,is_dominated,Offset_Bary,Voffset,Class
Control4B,2500,2,-0.6881187889465332,-0.6881187889465332,0.022289587473025722,1.0,2.7961669300432903,162.31869500833798,101700917824.61395,13869193403452.98,136.37235238496848,True,0.3291059755990783,0.7850918571901285,
Control4B,2510,1,0.21702130641391193,0.21702130641391193,,0.0,1.8322829769882505,196.51096560167787,83453697639.85954,14636041952527.04,175.3791906943199,True,0.4180725609519334,0.6829416760966444,
Control4B,2513,2,0.08645332160877506,0.08645332160877506,0.044697561789215336,0.0,3.938256925025681,85.38481261914845,84212523746.17963,3251150598193.608,38.606497627273626,True,0.4052819023095357,0.7958835870496976,
Control4B,2514,1,-0.0601540101977478,-0.0601540101977478,,0.0,3.978557171702595,106.69895695016812,105191640633.00658,9060469697030.414,86.13298207450393,False,0.5290751962718965,0.6167972372926528,
Control4B,2524,1,-0.3086310765968743,-0.3086310765968743,,1.0,4.317143724627191,72.50745920822762,142945072173.47678,2553012744258.503,17.860096227452956,False,0.4339893867219507,1.099793954711999,
Control4B,2526,1,-0.07415492225051556,-0.07415492225051556,,0.0,4.495260332968185,106.7410454331687,135181647149.86226,8949729452547.633,66.20521084956134,False,0.6210313099107699,0.0045642847998018,
Control4B,2538,2,0.1514892689188334,0.1514892689188334,0.41002756022001335,0.5,2.8110428881508858,145.43016714264448,106100706669.86935,18630788452336.51,175.59532859951543,False,0.4786738132656146,1.092615220029669,
Control4B,2539,1,0.013026398940481076,0.013026398940481076,,0.0,2.014244810645492,125.43263785076368,111890604679.70747,5589906727078.674,49.958678327640335,False,0.5525216971439948,0.1201877639463302,
Control4B,2540,1,-0.38725667357781934,-0.38725667357781934,,1.0,2.749914704372925,155.6289063214093,84474277248.94235,20410123672345.184,241.61347497768293,True,0.6588071070923187,0.9528753908004862,
Control4B,2543,2,-0.06004123076692225,-0.06004123076692225,0.4949482470975908,0.5,0.8267728052191523,228.8238486427672,92888742561.4404,3607470994277.384,38.8364714043928,False,0.7300426583740561,0.734196705832425,
Control4B,2547,2,-0.30629662165398486,-0.30629662165398486,0.16139889412385175,1.0,3.1775481557596787,117.70504132284744,74524195058.93167,7468976143727.753,100.22216459797376,True,0.8847955362505913,0.8048733408082787,
Control4B,2548,1,-0.47150515352068734,-0.47150515352068734,,1.0,0.9048504176246372,219.8277355902427,72311509191.7242,20754087637920.098,287.0094659882348,True,0.9050180387737192,0.1469396790636452,
Control4B,2549,3,-0.476159728273201,-0.6863604201571714,0.3923554168344906,0.6666666666666666,1.491682938738689,161.95534642274845,78742498130.34814,9026578380174.904,114.63413778456147,True,0.3400889685334623,0.1504966555115915,
Control4B,2550,2,0.08458183834060917,0.08458183834060917,0.009765809088498067,0.0,0.7842263062307862,237.08150376380988,105749174189.10036,21432386758946.94,202.6719066441277,False,0.8112944333014397,1.2998905542390395,
Control4B,2689,2,-0.1287043465211417,-0.1287043465211417,0.5388162626379055,0.5,5.370133917120508,188.347410092174,207755329216.59344,38852198596269.67,187.00939582524336,False,0.4674907402865493,0.5520853424362516,
Control4B,2832,1,-0.4971130835192623,-0.4971130835192623,,1.0,4.586695375037237,117.35704323990916,176934942473.29135,17195855330785.96,97.1874469249154,False,0.7526260289303932,1.1093569423822167,
Control4B,2838,1,-0.04838497750474646,-0.04838497750474646,,0.0,1.6768199079825652,313.923124598251,180240307672.86075,104478996959377.23,579.6649945194747,False,0.8747667650872556,0.4249800091077648,
Control4B,2857,1,-0.9267014698043501,-0.9267014698043501,,1.0,1.399532258314631,291.947441157671,136196132794.53076,35117674786915.93,257.84634311089746,True,0.543002395323877,0.9405041844929172,
Control4B,2892,1,-0.6049243675055731,-0.6049243675055731,,1.0,2.037580546631314,231.03655055609977,135513473850.2434,19210853697853.62,141.76342139294303,True,0.3228785520359127,0.2474855000672831,
Control4B,2917,1,0.2794333345845841,0.2794333345845841,,0.0,6.5378727632441915,83.96092866863324,121751115935.75456,2130880509659.435,17.5019382227581,True,0.5544122827566124,0.4286429094853263,
Control4B,2959,3,-0.19639261034460956,0.0030011897174211377,0.41110796180151526,0.3333333333333333,1.8567047950855016,352.94575342578577,109154646611.01532,87142238735642.72,798.3374179771178,True,0.5892252051391865,0.8502416103121713,
Control4B,2975,1,0.055340096104549374,0.055340096104549374,,0.0,19.134279407970087,31.023881254562692,152504198961.94513,1094964550382.0952,7.17989771976918,False,0.8680105991317738,0.7331047334803096,
Control4B,2995,1,-0.5617642919267398,-0.5617642919267398,,1.0,1.9918325390532483,176.80692883874474,161474907697.59995,12095060793094.04,74.90365509757659,False,0.5464470217524603,0.4474624135307827,
Control4B,2999,2,0.04822658088314058,0.04822658088314058,0.2337099600896351,0.5,1.5229113118730475,204.08807688989793,100307548267.41948,18712736827222.6,186.5536258281832,True,0.1654269874154061,0.0482265326201878,
Control4B,3000,3,-0.16519200928549824,-0.35201035919532675,0.4278268015746097,0.6666666666666666,2.7014033959221946,168.79567751709092,97152248473.65804,13960198868210.615,143.69403783789724,True,0.2943278477366639,0.0848529167224437,
Control4B,3008,2,-0.6219237201878858,-0.6219237201878858,0.027434582359241635,1.0,3.374056614269024,148.2227177470834,135367168797.44006,17203345714700.43,127.08654445187572,False,0.5354217869001973,0.0272126425944282,
Control4B,3017,1,0.6360690425227475,0.6360690425227475,,0.0,0.6228679478334687,275.2766909731538,111104840359.07582,7899673256024.094,71.10107201894552,True,0.3228419975497402,0.1568009222284122,
Control4B,3018,2,-0.3608587922022708,-0.3608587922022708,0.01143087408774817,1.0,6.618289110549211,104.28912156692722,103873041883.1666,15055887494510.256,144.9450908681839,True,0.348673185159017,0.4948190296069318,
Control4B,3025,3,-0.4028487850962721,-0.3737883177444008,0.10352567712833256,1.0,4.3368276858343675,146.71630543456124,144382617198.3166,22097049765185.56,153.04508391639823,False,0.1384135887902401,0.3554634643931352,
Control4B,3026,1,0.14935859308018173,0.14935859308018173,,0.0,3.3213432454353056,128.12177117862225,96505879587.75816,14585540582958.049,151.13628978112786,True,0.7384326868911827,0.2528758735510822,
Control4B,3027,1,0.13678387882410892,0.13678387882410892,,0.0,0.9489824211871316,162.55553707833772,135962006581.8878,3981859435634.4624,29.286559795189923,False,0.6560491426326277,0.8804309730169251,
Control4B,3030,1,-0.39589153868999816,-0.39589153868999816,,1.0,1.856513498015083,223.79466023908347,89504490677.92232,30653154398045.684,342.47616142914677,True,0.3656832162624231,0.4721199548695365,
Control4B,3034,1,0.1462269230153499,0.1462269230153499,,0.0,6.090985235372557,113.17363485827744,93819239996.5628,10663106898779.566,113.65586524864436,True,0.2639426723788166,0.4607975778760936,
Control4B,3035,1,0.12069197831480061,0.12069197831480061,,0.0,3.202864008835682,140.03673671585338,157586092875.84146,11104559517459.88,70.46662122785742,False,0.3715969300152357,1.0886201916786329,
Control4B,3040,1,-0.6108087556568944,-0.6108087556568944,,1.0,3.4450900382810894,99.10772912968208,117548576103.14165,3215000065858.7754,27.35039566143116,True,0.4321658146812547,0.1795487530599385,
Control4B,3043,3,-0.2164555818240758,-0.27616490892178147,0.18395602526525018,0.6666666666666666,4.118382166579656,159.8307584419709,101924782066.15306,37618504381343.98,369.0810381809611,True,0.2492469055223177,0.1611330276714386,
Control4B,3046,1,0.011523648500191275,0.011523648500191275,,0.0,2.541190337794443,107.88440486830252,138623622079.82968,4347777784396.709,31.36390262471239,False,0.980578644915985,1.2920091400692908,
Control4B,3050,3,-0.3444986112692379,-0.32401568726856667,0.48165599819455324,0.6666666666666666,3.007051492957324,165.78686041696938,107720472667.13876,22593588335827.902,209.74275155330164,False,0.704150343180532,1.0237204386767402,
Control4B,3059,3,-0.26379971341917613,-0.24972937328814515,0.21939944147249615,0.6666666666666666,2.894361050023623,105.93596452616916,106079293230.9528,6267223067790.861,59.08055075504739,False,0.9381278739828322,1.0849050194221943,
Control4B,3062,1,-0.38399295155815993,-0.38399295155815993,,1.0,1.0462380175434474,221.2109542517539,153330944141.81165,20048910685100.258,130.75580273318843,False,0.5226893682201548,0.0167749332455956,
Control4B,3067,2,-0.02394048550451533,-0.02394048550451533,0.5139119362045733,0.5,1.7329120423102558,161.4039172608471,102779924231.82224,13848914521307.998,134.74338130539468,False,0.7670578254687347,0.6773375023715438,
Control4B,3075,2,0.1869397356069873,0.1869397356069873,0.35661231028430773,0.0,0.5758858089634606,335.76439051267,114389842646.44508,20235531070301.188,176.89971943439903,True,0.3436787376863613,0.1710498293443815,
Control4B,3085,2,-0.11991859662833826,-0.11991859662833826,0.017390526529874658,1.0,1.8432772696900912,139.49103596562918,118596227391.64076,10356629753201.79,87.32680609646252,False,0.4650981116436526,0.404792529036996,
Control4B,3092,2,-0.47647815218853107,-0.47647815218853107,0.17738490435704946,1.0,4.612786814988361,95.05018369286609,108096593734.69612,9680401914572.363,89.5532558438538,False,0.5009751489124714,0.3355271690001835,
Control4B,3094,1,-0.961964513530543,-0.961964513530543,,1.0,3.1886071607905047,167.81290549654744,104145598177.3741,28057530550023.05,269.40678282184587,False,0.680228696521605,0.2149063111518158,
Control4B,3103,2,-0.32628821136904196,-0.32628821136904196,0.23728399345390216,1.0,1.0080644622101822,227.39117942234327,104085337979.61476,17231021200489.322,165.5470552813504,False,0.3739683356143334,1.479322547877355,
Control4B,3110,1,-0.5339310039719245,-0.5339310039719245,,1.0,5.863717519361408,99.7930094591333,109613274031.7942,12168940413559.842,111.01703257244324,False,0.7459561853538911,0.6002590076784986,
Control4B,3113,2,-0.10162316720559184,-0.10162316720559184,0.3415875894754557,0.5,2.9818402963010646,50.09812078469103,109453692953.57506,554657912011.2988,5.067512087020744,False,0.2517034219733425,1.491190891554211,
Control4B,3119,2,-0.6543627242276868,-0.6543627242276868,0.10474771462952774,1.0,2.1892819818390516,203.5814331734094,88066223476.5748,40393999903596.31,458.6775531976902,False,0.3615599203218038,0.1618946259845431,
Control4B,3125,1,-0.3202637306253635,-0.3202637306253635,,1.0,1.8243119150716047,206.79816635445857,97134402696.02277,20737588714388.1,213.4937585325494,False,0.667260398829218,0.5974094835732158,
Control4B,3126,1,0.24694741610195248,0.24694741610195248,,0.0,4.087691085008846,108.327984122296,79343062172.04639,8018745679517.758,101.06423246093053,True,0.2918951789061887,0.1259199836982948,
Control4B,3127,2,-0.5266613996301128,-0.5266613996301128,0.03412021478316569,1.0,2.6794605378813725,92.09916048779569,92732523159.20715,4418141641235.278,47.64392783371185,False,0.6989767762124761,0.5296839282449521,
Control4B,3130,1,-0.6692408530537515,-0.6692408530537515,,1.0,2.7567463343178815,149.16448006680162,91866444032.49878,16655704031800.756,181.30345859374523,False,0.7478795485446965,0.1883559165575944,
Control4B,3131,2,-0.11518675288231073,-0.11518675288231073,0.09798609724102826,0.5,0.7135603456095334,273.284119368795,76939257595.28703,21743953804669.62,282.61195239296876,False,0.495954047110358,0.274689161274206,
Control4B,3133,1,-0.34063705036394865,-0.34063705036394865,,1.0,3.766337378312844,138.15429723160784,73723021846.05681,19312681719913.23,261.9626981682955,True,0.2501498612380213,0.043726431376677,
Control4B,3135,1,-0.3901522896479479,-0.3901522896479479,,1.0,5.348501616262872,76.4338456518281,89159362612.17302,4329189783060.021,48.5556385355872,False,0.3932225246776726,0.7151483225505846,
Control4B,3136,2,-0.2573034996586383,-0.2573034996586383,0.09993640411705113,1.0,2.527095971682559,102.22203522698874,66999943717.166504,6400387385981.91,95.52825018779863,True,0.8894818493210841,0.0441770382104866,
Control4B,3140,1,-0.6482148438599089,-0.6482148438599089,,1.0,7.772532624538467,54.80165489403865,87550170946.48828,2622410244481.9146,29.95322814486294,False,0.3622683756626596,0.5605943658785844,
Control4B,3143,3,-0.02491103590695598,0.22256114693496354,0.5766733145952165,0.3333333333333333,1.554903475548666,205.46263633759705,79816036739.01065,26730931249308.723,334.90677239106503,False,0.196306547782142,0.6148983807512485,
Control4B,3147,1,0.3836762519668313,0.3836762519668313,,0.0,1.8039888647013735,171.75241038033042,85718771593.32753,17514406702411.225,204.3240515100262,False,0.3419956303037151,0.8678635515417977,
Control4B,3156,2,-0.25177191551135536,-0.25177191551135536,0.5155257707701315,0.5,2.128799316718833,117.7006321918402,119502534910.43246,5994269814517.227,50.16018964794304,False,0.8788284935608909,0.1278810811869793,
Control4B,3172,2,-0.5739218242542496,-0.5739218242542496,0.22048856755501184,1.0,2.7642919999216593,136.41050003528704,103780342001.36536,13574608470778.67,130.80134646887248,False,0.8250443748863998,0.5925767090877813,
Control4B,3607,3,-0.45632572334857624,-0.4180851745605807,0.4525888625833886,0.6666666666666666,3.3596938054276637,188.5226720481366,119803839340.10098,40711316810065.12,339.8164619290138,True,0.4923724713550238,0.6734778915766194,
Control4B,3649,1,-0.36553932757737595,-0.36553932757737595,,1.0,1.3385443251935132,348.0430660876296,120783671820.02594,32318446092233.324,267.57297244936814,True,0.5155992327039423,0.7768475736032769,
Control4B,3664,2,-0.17756518799780485,-0.17756518799780485,0.2606112275867392,0.5,4.009489299475922,150.96435368556567,165592375173.09756,32740445743649.383,197.71710931391033,False,1.0820053639371314,0.4641870013980073,
Control4B,3684,2,-0.13434166944760362,-0.13434166944760362,0.6386791831513237,0.5,12.93461019065642,79.42582573193934,120937133078.76544,8533846657574.919,70.56432081961864,True,0.4503025558690571,0.9227164187037772,
Control4B,3718,1,0.27687063432863157,0.27687063432863157,,0.0,7.874109679509665,82.30769660576168,143151358601.5635,4593939362276.004,32.091482799422266,False,0.7293913299340621,0.8902529088427088,
Control4B,3730,2,-0.5495984317958658,-0.5495984317958658,0.07636500275213866,1.0,6.020409973371868,70.49805948794705,118956812471.45642,2509455818319.5645,21.09552001422118,True,1.2952801905430522,0.535137507113596,
Control4B,3739,2,-0.6889751465119778,-0.6889751465119778,0.07338179161073288,1.0,1.9036615291252788,323.46395325813006,146748052928.96954,47304371215951.4,322.35092917279206,False,0.3225635268073439,0.1862570613120648,
Control4B,3743,1,-0.6410638284159633,-0.6410638284159633,,1.0,1.9153170604587757,168.6945759983451,113142045117.08015,7630063124688.98,67.4379106086808,True,0.4675094348062771,1.2230630028591372,
Control4B,3745,1,-0.4753234351128537,-0.4753234351128537,,1.0,5.433830186949441,94.25918213130252,108269302746.7566,5757234353924.502,53.17513097309541,True,0.3114909769102781,0.1549645265512947,
Control4B,3754,2,-0.10989375985522809,-0.10989375985522809,0.030045179369704297,0.5,1.4723538786659685,173.95468593019842,102024221178.3638,13775982806228.156,135.02659120665376,True,0.0587642402284619,0.5807641166074039,
Control4B,3762,1,-0.3803948947789362,-0.3803948947789362,,1.0,13.38119684233566,50.993521370690374,98821621939.0905,1136739137374.221,11.50293948904076,True,0.4774408142054606,1.1211353994967246,
Control4B,3770,2,-0.4433568320036849,-0.4433568320036849,0.11566617336403232,1.0,7.280252888230905,112.10669342161955,110499058348.37158,6682753112370.635,60.477919108612184,True,0.4699963236860899,1.1054399591146833,
Control4B,3772,2,-0.1200681282343401,-0.1200681282343401,0.027643740286768345,1.0,2.33837146111489,124.14199348189608,116247056111.49036,8989678842059.234,77.33252903572372,False,0.623951053360325,0.0571376800489894,
Control4B,3777,1,0.23716119174805383,0.23716119174805383,,0.0,5.975771974771084,68.83436800552472,147150894336.36816,2384243685265.777,16.20271284125328,False,0.4527176969074649,1.1059154709338868,
Control4B,3779,1,-0.37380520009083007,-0.37380520009083007,,1.0,5.194450662962418,110.43886627812742,122709605605.10255,17996387312107.727,146.65834205369976,False,1.0735064745438008,0.6953759442905517,
Control4B,3789,2,0.20997466615701854,0.20997466615701854,0.10086211886813272,0.0,2.906390179822826,135.38860828181768,104747003694.32571,13729375276637.893,131.0717709568396,True,0.4634821985890597,0.918164713313912,
Control4B,3826,1,-0.19612743257833998,-0.19612743257833998,,1.0,1.4401849884839208,188.9721329342816,92185126696.8382,13325818560570.969,144.5549736498656,True,0.3139895645014856,0.3894079276984512,
Control4B,3829,1,-0.5058914729636474,-0.5058914729636474,,1.0,2.95274022432454,80.93030646345522,98560887164.82571,3980976154197.844,40.391034097941535,True,0.623197947415239,0.4427875323482263,
Control4B,3849,2,-0.6451226980351858,-0.6451226980351858,0.0879981870270788,1.0,1.8335965373260412,143.8957821507311,112941209540.84875,11153436723926.844,98.7543587435448,False,0.6629957460046846,0.2131953431631221,
Control4B,3853,2,-0.2644898661288926,-0.2644898661288926,0.32712561736213974,0.5,2.7507218177413852,163.30693686472364,86042753534.8437,22508506397826.91,261.59676989779166,True,0.8433470115059666,0.9770917812994704,
Control4B,3857,1,-0.1322556565322337,-0.1322556565322337,,1.0,5.592131061753206,75.54936913086293,111893327243.80711,3221765018199.236,28.7931827353677,False,1.203865996520824,0.5717570224237981,
Control4B,3867,1,-0.037266703306944926,-0.037266703306944926,,0.0,0.7194563284083705,230.76616669173708,107280929737.00912,9413258078192.691,87.74400167176555,True,0.5542463720404256,0.4066175448001142,
Control4B,3868,3,-0.13294586929717248,-0.11327577146033052,0.2833147027745443,0.6666666666666666,2.1497575422175546,208.14755536489577,101442102728.911,34431479343884.516,339.4200082375811,False,0.2457115765371104,0.9441729291901948,
Control4B,3873,1,-0.4630093658730492,-0.4630093658730492,,1.0,6.64855661330115,71.31752924168117,139345357690.47955,4092419195832.139,29.368895122594704,False,0.6643465597669705,1.3844758963630253,
Control4B,3895,1,0.24343013635512412,0.24343013635512412,,0.0,4.666984325648497,115.3260045641622,104232825707.5134,4924318090353.412,47.24344808775968,False,0.23857784852965,1.289035775427662,
Control4B,3899,2,-0.400073114965281,-0.400073114965281,0.3634812684983011,1.0,2.3637694385503547,184.9277380097955,113623112140.08237,34157329040334.61,300.6195517530194,False,0.8878508307162858,0.0526189946631882,
Control4B,3901,1,-0.49494257574104594,-0.49494257574104594,,1.0,4.740270060632617,115.89496150081943,99498652499.05344,13387556925057.32,134.55013297978763,False,0.3201538563242296,0.7880025291704581,
Control4B,3906,1,-0.47827007784582776,-0.47827007784582776,,1.0,0.8243303569819815,237.87659231987823,103388054945.48976,10773472467612.652,104.20422817019674,False,0.2945216487865346,0.871351150949615,
Control4B,3935,1,-0.6961041088042697,-0.6961041088042697,,1.0,1.4361628421856532,157.93001458917828,146211023925.62225,8604757341231.581,58.85163177305176,False,0.5540205964365412,1.550058417147733,
Control4B,3939,2,0.24615497470664005,0.24615497470664005,0.10658504247522715,0.0,2.126687343534579,150.57764861886295,83625031826.82043,13667341276540.637,163.43600687464507,True,1.005994859759363,0.4376293045678197,
Control4B,3943,1,-0.6615383947983082,-0.6615383947983082,,1.0,12.62285175257546,49.48631993489693,85712479707.93895,201400016966.10263,2.3497163733025026,True,0.713526732693433,0.7426671705455244,
Control4B,3959,1,1.913795063013259,1.913795063013259,,0.0,0.4993517744964409,194.97578566919535,105399135176.64676,2049203366674.3823,19.442316706298968,False,0.2178600149780081,0.5698506656742576,
Control4B,3964,1,-0.6748713353701583,-0.6748713353701583,,1.0,6.658426514558271,40.76350024137956,81589966168.40822,784397082186.7405,9.613891499448377,True,0.7675085625854056,1.2376805344407422,
Control4B,3966,2,-0.3872770109913338,-0.3872770109913338,0.18950329153796908,1.0,3.697746168954884,155.35788405488074,74721410932.09471,29495192004044.812,394.73547991283834,True,0.2123367668895856,0.1365531152852627,
Control4B,3977,2,-0.00423290247315844,-0.00423290247315844,0.18247693135833593,0.5,1.5622591995673458,235.9428782069232,72465434865.90814,35060128620556.246,483.8186465786397,True,0.3173329011528891,0.0173972212317808,
Control4B,3978,1,-0.4164219765924111,-0.4164219765924111,,1.0,14.628700339329828,36.76893142277314,101702344982.2274,1206998091735.367,11.867947508450186,False,0.8808282819076675,0.8547448057491479,
Control4B,3980,3,-0.09414584719515136,-0.08586702404909063,0.3681374796797056,0.3333333333333333,15.18387462477135,35.92854071147549,73420865148.16847,1348578472533.937,18.367782371025054,True,0.4194843078742583,0.1695053369762497,
Control4B,3994,2,-0.11376043741836028,-0.11376043741836028,0.062312075323294386,0.5,3.311010189028947,80.22620600710877,86630796451.6202,2997446014888.559,34.60023614769041,False,0.1982717374864769,0.891630925225882,
Control4B,3995,2,-0.3742918143377162,-0.3742918143377162,0.3299413171184197,1.0,3.1912380713902477,128.48281877589702,68107851904.33524,13953516499948.396,204.87383039987225,True,0.4509184591575688,1.0882039565019408,
Control4B,3997,2,-0.523528044241279,-0.523528044241279,0.2255008239254503,1.0,3.664226870046293,60.34868486671374,69581971497.45763,1639389268655.4934,23.560546408424106,True,0.3302140167414129,0.930639737323736,
Control4B,4005,1,-0.21308180365137197,-0.21308180365137197,,1.0,15.325461888571176,31.90911384757288,85778875328.10338,979007537559.7994,11.41315427388276,True,0.3379242109887378,1.1943304173977198,
Control4B,4007,1,-0.015814031258581274,-0.015814031258581274,,0.0,4.948294945777423,89.36718723496651,112032549809.7629,8425653917971.034,75.20719587546863,False,0.2049329315166776,0.712597263931752,
Control4B,4008,1,0.2845427929875064,0.2845427929875064,,0.0,1.6105711025346188,213.96982312060956,88091729250.77472,18585348599713.83,210.977225192232,True,0.5164838268124669,0.2306539662728752,
Control4B,4010,1,-0.36820032960236526,-0.36820032960236526,,1.0,9.35721741914439,43.47180858200333,95721894649.6201,1272393632605.747,13.292608104584742,False,0.5423565988986933,1.3562245249881248,
Control4B,4011,1,-0.6690970373262743,-0.6690970373262743,,1.0,2.3600324562465955,141.29702983631947,96992847529.57048,14040756889115.691,144.76074521716717,False,0.7141470493766003,0.81546674166528,
Control4B,4012,2,0.005130326922280881,0.005130326922280881,0.594361180629387,0.5,3.52269212868535,86.68328520158792,105141600858.62325,1019213950783.958,9.69372676904954,False,0.5426564087627995,0.1257266685427544,
Control4B,4013,1,0.0963787265860443,0.0963787265860443,,0.0,2.306134116549859,65.80487285397217,79197615056.60643,1378911906778.3596,17.411028170391035,False,0.3940235792687211,0.0696964849298613,
Control4B,4016,3,-0.09470150519854019,-0.15942990294109105,0.47590995000146097,0.6666666666666666,4.756601688493852,75.26127741424456,74393571070.4741,3639931952933.158,48.92804446079082,True,0.9334852982197324,0.1535453032925031,
Control4B,4023,1,0.1325200979820802,0.1325200979820802,,0.0,3.3911788685149244,104.66925486363628,82650128901.79985,8129060096042.796,98.3550806762961,False,0.0494111943108243,0.938155178159638,
Control4B,4026,2,-0.007080452764897993,-0.007080452764897993,0.04692516799719223,0.0,4.071903991726444,122.3266895431494,70675590276.8237,8114758020698.274,114.81698262319723,True,0.429468852630954,0.2849540084745555,
Control4B,4032,1,-0.14411004449881437,-0.14411004449881437,,1.0,1.0839559538104626,157.95558641929915,64103264267.445816,6028091884230.364,94.03720626582302,True,0.5721318196442193,0.4862976244027414,
Control4B,4036,2,0.18514342958215324,0.18514342958215324,0.013952560072807983,0.0,2.4425961949245387,99.93413281243411,62874268290.69939,4729460309604.437,75.22092007079527,True,1.2920988209221906,1.368047625529854,
Control4B,4040,1,0.3853138765229063,0.3853138765229063,,0.0,4.687383599516757,77.17502430748546,85981936948.12054,3465272095192.381,40.30232649077496,False,0.2804684076651594,0.9549267146774454,
Control4B,4045,1,-0.3588819790090665,-0.3588819790090665,,1.0,5.815532399293861,77.76231108151896,84022053662.2974,4489275174319.618,53.42972444309652,False,0.4214591619151209,0.8462012356417387,
Control4B,4047,3,0.30456043530414273,0.37729761607593293,0.19290152430155588,0.0,3.1171008799736493,112.3891675444582,58423730932.705574,7793506912551.538,133.3962550513654,True,0.8275403965863161,0.3701201178993904,
Control4B,4051,1,0.21928859961879654,0.21928859961879654,,0.0,4.93554628295195,40.83953833151586,84358965521.06549,137929772961.5876,1.6350339541224554,False,0.5896004244823189,1.0459251858574303,
Control4B,4060,3,0.24164820233649364,0.2199643748921991,0.20536688541224282,0.0,3.3693864856380804,78.72908787054816,51479110704.12403,2002057310415.916,38.89067396526587,True,0.5610728797690164,0.4986926843665537,
Control4B,4101,1,0.14255177538429642,0.14255177538429642,,0.0,0.4532021071533591,565.1878655024034,115162827433.21582,134806923654496.44,1170.5767100297398,False,1.217278950207043,0.1211628182748305,
Control4B,4499,1,-0.6313758606016742,-0.6313758606016742,,1.0,18.887809097492635,47.16391686482458,177384850065.84766,2117553626527.8745,11.937623904982924,False,0.5879715363797827,0.8563022404494341,
Control4B,4653,1,-0.4559689104453244,-0.4559689104453244,,1.0,3.92804901485119,132.90888337727208,169433418319.3982,16509405893631.1,97.43889993713807,False,0.5174299955432586,0.2066120012087021,
Control4B,4659,2,-0.5537051026350694,-0.5537051026350694,0.198864969393149,1.0,8.807205432696465,86.84244799240993,134706287628.53334,11364750002552.26,84.36688593105427,True,0.5353518730651976,0.5802483940553439,
Control4B,4690,1,0.7925890401844726,0.7925890401844726,,0.0,2.7737050624690776,153.62852103041874,133679667161.838,15625361145317.56,116.88659522469386,True,0.6884811156078867,1.0945926773915415,
Control4B,4742,1,-0.502702126179539,-0.502702126179539,,1.0,5.917219918149942,139.0092723471554,144439483280.62845,23684071413210.84,163.9722801222956,False,0.6320196353127993,0.5983620151920936,
Control4B,4776,2,-0.27887745241300776,-0.27887745241300776,0.4511611069788686,0.5,1.1837822169306056,332.4100738935166,230380794984.08337,63426446082999.195,275.3113430630414,False,0.7684507911813412,0.3017294280116248,
Control4B,4779,2,0.31507798651470376,0.31507798651470376,0.06615556515671384,0.0,1.0500396037433637,230.26489503842228,116682393266.50992,17814416563584.754,152.67441869224868,False,0.2044495473877745,0.1307027264461354,
Control4B,4797,1,-0.44019796876025685,-0.44019796876025685,,1.0,2.118378591829065,137.0011257089006,120526663347.45769,5698464076917.696,47.27969661360327,False,1.3078996757367325,0.9446702005210784,
Control4B,4805,1,0.2881060563454376,0.2881060563454376,,0.0,4.587294742934758,163.29928973210374,141689999482.60846,27457415717366.547,193.78513527863177,False,0.3363051805934081,0.6403539765507729,
Control4B,4816,2,-0.2930092771014581,-0.2930092771014581,0.5202654908704658,0.5,7.70960442705002,51.949265583626634,152099581882.98242,1145935969500.5112,7.534116499952875,False,0.588004496417979,0.2640346327276922,
Control4B,4850,2,0.1622814461765245,0.1622814461765245,0.22937486911642926,0.0,3.0712636509381217,93.23463080437875,99296054195.55704,4417886534931.881,44.492065376849155,True,0.3272640291876242,1.206304000899289,
Control4B,4855,1,-0.057818900264428486,-0.057818900264428486,,0.0,0.7697097558382675,299.31571775752906,104322764955.20737,40011947944926.02,383.5399489469608,True,0.2315346211726368,0.3069781960946129,
Control4B,4871,2,-0.13690678110508792,-0.13690678110508792,0.2191916342991552,0.5,3.1928125396662828,152.084372947446,117770078647.03206,20899410117073.48,177.45942226727186,True,0.1260103191956017,1.3992555958948436,
Control4B,4905,2,-0.6278934545773236,-0.6278934545773236,0.42365915523435177,1.0,10.839509152549956,47.63149102678981,105881045489.06996,1316347141073.672,12.43232095974683,True,0.348061554831519,0.3793165197925019,
Control4B,4912,1,-0.35286893581594025,-0.35286893581594025,,1.0,5.380542695541152,83.31029115147855,117408269531.47311,5853564503259.512,49.85649244826296,False,0.1270441653991994,0.4817028552447255,
Control4B,4967,1,0.5071254690828497,0.5071254690828497,,0.0,6.231917751820168,89.24186529301586,130508151343.49783,3488446026784.7466,26.729717576055048,False,0.6487008525234411,0.3062893646269666,
Control4B,4977,3,-0.4023758870143217,-0.25854985115702833,0.26832075184562615,1.0,4.375134387983276,154.77917939872225,96890410135.01962,8357218659100.671,86.25434289579992,True,0.2368618482428137,0.1682658682009543,
Control4B,5025,2,-0.5010195161912159,-0.5010195161912159,0.21607741361453353,1.0,1.2434011302191448,253.84031993352724,134083400770.1445,38224350408889.88,285.0789149837931,False,0.224189885366555,0.3431888023785167,
Control4B,5050,2,-0.10629403979420116,-0.10629403979420116,0.6726671944891931,0.5,4.5192625062851794,117.0670273721402,91120325077.02536,5910037907815.531,64.85971052912387,False,0.5061682986766846,0.6795042463158614,
