objid,sample,group_uid,role,lgm,ff_miles_lw_logz,resid_deg1,resid_deg2,sf_state,morphology4,control
1237657629511712956,Control4C,Lim:7269,BGG,10.67591,0.04619148126786086,-0.08467034158336065,-0.06967055374209824,Starforming,Spiral,Control4C
1237664337175773190,Control4C,Lim:7274,BGG,10.84178,0.210659559924703,0.060266183292941894,0.07236304230448135,Quenched,Spiral,Control4C
1237668332027117606,Control4C,Lim:7297,BGG,10.94688,0.1455612218657134,-0.017207908683782802,-0.008262923077323236,Quenched,Elliptical,Control4C
1237661949737828379,Control4C,Lim:7300,BGG,10.9714,0.11784213361236873,-0.047814280344005256,-0.03975110773057133,Quenched,Elliptical,Control4C
1237648722289623054,Control4C,Lim:7327,BGG,11.10819,0.09756027280667182,-0.084203461591253,-0.08207659451519547,Quenched,NoGZ,Control4C
1237668292832854092,Control4C,Lim:7336,BGG,10.81296,-0.00036000557862243517,-0.14735976443769924,-0.13457648853096427,Quenched,Spiral,Control4C
1237661974405906489,Control4C,Lim:7339,BGG,10.8122,0.09986115685840526,-0.047049110345319764,-0.03424876929049646,Quenched,Spiral,Control4C
1237667254546595932,Control4C,Lim:7340,BGG,10.99931,0.21946008747208545,0.05051721022509312,0.05750921592412295,Quenched,Elliptical,Control4C
1237655744020545540,Control4C,Lim:7359,BGG,10.99319,0.210659559924703,0.0424373260076491,0.04967035901804984,Quenched,Elliptical,Control4C
1237662198823911469,Control4C,Lim:7367,BGG,11.01036,0.20167700383058246,0.031432965015645464,0.03798103859599161,Quenched,Elliptical,Control4C
1237668298756456539,Control4C,Lim:7372,BGG,10.91426,0.12222341690406424,-0.036704637595988465,-0.026672439511948448,Starforming,Spiral,Control4C
1237658918530056305,Control4C,Lim:7386,BGG,10.97177,0.01941624484406951,-0.14628373741819944,-0.1382342955424476,Quenched,Elliptical,Control4C
1237655473436360831,Control4C,Lim:7407,BGG,10.80094,0.17161647695175766,0.026032099273377046,0.03907903638656299,Starforming,Spiral,Control4C
