sample,group_uid,objid,role,lgm,z,SN,sf_state,morphology4,sSFR,D4000n,sigma,p_E,p_S,core_size_kpc,group_Vdisp,parent_NbGal,group_is_RG4,ff_miles_lw_usable,ff_miles_lw_logz,ff_miles_lw_logz_unc,ff_miles_mw_logz,ff_elodie_lw_logz,ff_elodie_mw_logz,gallazzi_usable,gallazzi_logz_solar,ff_miles_lw_logage,ff_miles_lw_logage_unc,ff_miles_mw_logage,ff_elodie_lw_logage,gal_logage,gal_logage_unc
CG4,HMCG:121,1237654604791545888,Satellite,10.36794,0.02643546,45.18583,Starforming,NoGZ,-10.28813464,1.487784,120.7468,,,83.25006251810714,73.46766637566752,,False,True,-0.07594282963262874,0.03341184065039874,-0.23145875648195138,0.09756027280667182,0.08586937063632526,True,0.12537000433601864,9.801319587331148,0.08588676166762266,9.899168078620676,9.553555362536805,9.5342,0.14390000000000036
CG4,HMCG:121,1237654604791546018,Satellite,9.893738,0.026100317,20.27346,Quenched,Elliptical,-11.192948,1.591501,86.22132,0.830999970436096,0.168999999761581,83.25006251810714,73.46766637566752,,False,True,-0.07594282963262874,0.08433319808677096,-0.23640805378214774,-0.20289228400804113,-0.24141432925928877,True,-0.6319299956639814,9.837496014575915,0.09045593684220954,9.925717518805296,9.794262824357082,9.9558,0.0871499999999994
CG4,HMCG:128,1237664819818987529,BGG,10.76637,0.031113712,34.95266,Starforming,Spiral,-10.86394546,1.639121,127.0925,0.0,1.0,146.30924029188694,187.3350918577178,,False,True,0.12656094167438622,0.02262310401603932,0.11784213361236873,-0.03650924669124571,-0.01805859406732937,False,,9.701510823650786,0.07674943820579916,9.804735785593964,9.541244658425413,,
CG4,HMCG:128,1237664819818987565,Satellite,10.73842,0.029669378,42.03849,Quenched,Uncertain,-12.48877,1.998295,219.3634,0.46900001168251,0.0,146.30924029188694,187.3350918577178,,False,True,0.234865136540417,0.053391940739237906,0.23318020207101983,0.12439759440607599,0.15576829454635008,False,,9.976689623118247,0.044197879916706206,10.059810974699683,10.078298006897336,,
CG4,HMCG:128,1237664819818987566,Satellite,,0.030717285,,NosSFR,NoGZ,,,189.2644,,,146.30924029188694,187.3350918577178,,False,False,,,,,,False,,,,,,,
CG4,HMCG:128,1237664819818987690,Satellite,10.39088,0.030690424,28.72513,Starforming,Spiral,-10.6782094,1.702093,96.72301,0.10700000077486,0.89300000667572,146.30924029188694,187.3350918577178,,False,True,-0.00036000557862243517,0.02970527928660051,-0.1983087080057814,-0.1231358190374761,-0.10437295273032035,False,,9.928285318440324,0.05278482874256074,10.050250183371007,9.925638463380032,,
CG4,HMCG:131,1237667431715766291,BGG,11.29346,0.036009084,44.89049,Quenched,Elliptical,-12.409648,2.012054,262.2139,0.962000012397766,0.0,56.74711049756566,418.0133653258581,,False,True,0.29154133501529506,0.007355339501851493,0.29154133501529506,0.22119899355214404,0.23821552023904252,False,,10.007624468644831,0.027858954860149332,10.07285219667012,9.953093488254238,,
CG4,HMCG:131,1237667431715766292,Satellite,10.68693,0.037412289,40.32816,Quenched,Elliptical,-12.266156,1.959043,213.9473,0.657000005245209,0.342999994754791,56.74711049756566,418.0133653258581,,False,True,0.16966679416987027,0.040972996926486954,0.1455612218657134,0.09524713375865783,0.16376467280347848,False,,9.909983374348327,0.048871645561315624,10.009751653173806,10.055979657413848,,
CG4,HMCG:131,1237667431715766293,Satellite,10.67525,0.034275225,36.64166,Quenched,Elliptical,-12.355247,1.907145,154.9791,0.745999991893768,0.199000000953674,56.74711049756566,418.0133653258581,,False,True,0.16966679416987027,0.04561016444386368,0.09058356357502098,0.0383308008134032,0.03301017461500066,False,,9.831138661840619,0.06565597356564634,9.907304709035111,10.048277843918004,,
CG4,HMCG:131,1237667431715766294,Satellite,10.15139,0.035641912,27.95405,Quenched,Elliptical,-12.119236999999998,1.933157,95.8409,0.829999983310699,0.0370000004768372,56.74711049756566,418.0133653258581,,False,True,0.03567863566659506,0.057809433437000596,-0.015058301950004111,-0.00036000557862243517,-0.00036000557862243517,False,,10.007624468644831,0.053705463342804904,10.05601210686494,10.052145823515199,,
CG4,HMCG:142,1237662223525871655,BGG,11.0522,0.036453983,43.31388,Quenched,Elliptical,-12.628114,1.981872,216.6166,0.950999975204468,0.0489999987185001,168.96381780024132,83.267087994249,,False,True,0.29885896880742735,0.01496870138159978,0.3003078152646575,0.17548977917257252,0.210659559924703,False,,9.710057592596337,0.06556057830339324,9.882422697335205,9.996775583455982,,
CG4,HMCG:142,1237662223525871715,Satellite,10.49055,0.036408326,37.69711,Quenched,Elliptical,-12.527085,1.867852,156.7697,0.517000019550323,0.150000005960464,168.96381780024132,83.267087994249,,False,True,0.17355744610585364,0.05307578523434395,0.17932884207153257,-0.00036000557862243517,-0.00036000557862243517,False,,9.972084849822123,0.0472870277926285,10.063577276106098,10.092564158224079,,
CG4,HMCG:142,1237662223525806268,Satellite,9.781722,0.036237967,16.15515,Starforming,Spiral,-10.0196485,1.297071,47.88176,0.0390000008046627,0.961000025272369,168.96381780024132,83.267087994249,,False,True,-0.1231358190374761,0.03983876151432336,-0.3006665564381726,-0.1508449289923749,-0.17608941330805536,False,,9.876694263572423,0.05946485504909926,10.172459018134516,9.858932213818177,,
CG4,HMCG:142,1237662223525806252,Satellite,10.06968,0.036872435,18.62097,Quenched,Spiral,-11.758522,1.614807,99.00639,0.493999987840652,0.505999982357025,168.96381780024132,83.267087994249,,False,True,0.09756027280667182,0.05018010931641833,-0.04283781747327553,-0.07939644884409477,-0.012078550350336925,False,,9.474249199254539,0.3250249783210002,9.915291696672057,9.907217820114449,,
CG4,HMCG:147,1237664337177477186,BGG,,0.035518344,,NosSFR,NoGZ,,,168.7067,,,152.5078826169351,65.7534465679738,,False,False,,,,,,False,,,,,,,
CG4,HMCG:147,1237664337177477185,Satellite,10.73972,0.035327794,40.52264,Quenched,Spiral,-11.915383,1.768782,131.5407,0.300000011920929,0.583999991416931,152.5078826169351,65.7534465679738,,False,True,0.22979059425991835,0.07001795719762055,0.14349070113192333,0.0383308008134032,0.02216928448468114,False,,9.631409572049932,0.11919479830461022,9.787379771846885,9.67459203352539,,
CG4,HMCG:147,1237664337177542740,Satellite,10.03356,0.035172691,18.56819,Starforming,Spiral,-9.9006054,1.280228,67.1545,0.0130000002682209,0.986999988555908,152.5078826169351,65.7534465679738,,False,True,-0.1117810674162761,0.1646927483148177,-0.6553778665466884,-0.20289228400804113,-0.3494804335956705,False,,9.882422697335205,0.10006075721434016,10.11313715525522,9.646122274961389,,
CG4,HMCG:147,1237664337177542775,Satellite,10.14146,0.035621676,27.96344,Quenched,Elliptical,-11.797566,1.770557,91.65937,0.800000011920929,0.200000002980232,152.5078826169351,65.7534465679738,,False,True,-0.00036000557862243517,0.08073330992543964,-0.16751050324578506,-0.17608941330805536,-0.19377293476141427,False,,9.933375865380134,0.06840766049591984,10.057915504421729,10.024317335706852,,
CG4,HMCG:154,1237657628452388926,BGG,11.10226,0.027616057,43.84764,Quenched,Elliptical,-12.0443487,1.973629,211.7806,0.944999992847443,0.0179999992251396,90.43767990520573,316.2831303017852,,False,True,0.21420119955862366,0.05439738238780244,0.18502454598632273,0.09524713375865783,0.12656094167438622,True,0.11807000433601877,9.965084901041148,0.06259577575207764,10.092585564409598,9.996775583455982,9.9256,0.04719999999999924
CG4,HMCG:154,1237657628452389042,Satellite,10.55819,0.027166149,41.16846,Quenched,Elliptical,-11.72896,1.941232,175.1519,0.938000023365021,0.046000000089407,90.43767990520573,316.2831303017852,,False,True,0.15576829454635008,0.0364021919855823,0.1156348048624115,0.06648321213101471,0.1455612218657134,True,0.1449700043360187,9.965084901041148,0.048027081031150054,10.05409994705743,9.996775583455982,9.8528,0.09960000000000058
CG4,HMCG:154,1237657628452389069,Satellite,10.35082,0.025304727,37.03248,Quenched,Elliptical,-12.072096,1.910635,149.2106,0.902999997138977,0.0320000015199184,90.43767990520573,316.2831303017852,,False,True,0.210659559924703,0.05886897572755296,0.2177141908488538,-0.021079757759797816,-0.012078550350336925,True,0.05607000433601872,9.965084901041148,0.07576520489185956,10.042447134445862,10.131147227918829,10.0036,0.05465000000000053
CG4,HMCG:154,1237657628452389021,Satellite,9.952991,0.027567081,13.05639,Starforming,Spiral,-10.3086961,1.296129,45.00571,0.0670000016689301,0.901000022888184,90.43767990520573,316.2831303017852,,False,True,-0.2727281867109631,0.18454798960740554,-0.324387986477199,-0.20289228400804113,-0.3900662907353473,False,,9.976689623118247,0.17165036486195806,10.119777323521555,9.67459203352539,,
CG4,HMCG:158,1237661811196624933,BGG,10.55154,0.036883403,33.94207,Starforming,Spiral,-9.979008599999998,1.40829,110.6328,0.0,1.0,218.64530610362485,32.42121263589201,,False,True,-0.08287775240623109,0.108794914676093,-0.23145875648195138,-0.17608941330805536,-0.2464789876079352,True,-0.13652999566398116,9.59986037468354,0.16642408784801965,9.776623178275386,9.47384010129661,9.6284,0.14015000000000022
CG4,HMCG:158,1237661811196625002,Satellite,10.12929,0.036676527,20.94916,Starforming,Spiral,-10.07181397,1.330314,73.0417,0.238999992609024,0.760999977588654,218.64530610362485,32.42121263589201,,False,True,-0.16328380351680608,0.11867983758176298,-0.4590854354774995,-0.00036000557862243517,-0.00036000557862243517,True,-0.3218299956639812,9.59986037468354,0.13809403365068107,9.742656094199416,9.577176879632665,9.3054,0.13980000000000015
CG4,HMCG:158,1237661811196559464,Satellite,10.11798,0.036709879,25.74871,Quenched,Elliptical,-11.297702999999998,1.698236,75.37252,0.893999993801117,0.105999998748302,218.64530610362485,32.42121263589201,,False,True,-0.021079757759797816,0.06709311791011825,-0.21694068641837377,-0.17608941330805536,-0.1848411427269139,True,-0.21722999566398116,9.98350649011086,0.06565246938789127,10.097815527783855,10.074657023853005,9.7638,0.11610000000000031
CG4,HMCG:158,1237661948639445082,Satellite,9.965645,0.036848355,4.009631,Starforming,Spiral,-10.3345919,1.684018,71.9129,0.0,1.0,218.64530610362485,32.42121263589201,,False,True,0.09756027280667182,0.19341744896748914,0.17161647695175766,-0.19377293476141427,-0.47603553047401376,False,-0.28802999566398135,9.867957427923153,0.3634157627696384,10.142248641764334,9.915208239010328,9.5617,0.2422500000000003
CG4,HMCG:165,1237665126930055238,BGG,11.34673,0.032671117,47.75715,Quenched,Elliptical,-12.592426,1.997156,306.2274,0.939000010490417,0.0,110.45340467538225,108.01374748964204,,False,True,0.27037041250145794,0.01496870138159978,0.25619464247177454,0.17548977917257252,0.1869066344234161,False,,9.856028017743844,0.08134414855551952,9.974393316391728,9.925638463380032,,
CG4,HMCG:165,1237665126930055405,Satellite,10.72958,0.032030528,36.70692,Quenched,Elliptical,-12.28078,1.8654,169.2509,0.763000011444092,0.170000001788139,110.45340467538225,108.01374748964204,,False,True,0.210659559924703,0.09013475753980538,0.1943547474969782,0.12439759440607599,0.10669156061825541,False,,9.888076498292898,0.1578554819997624,9.955572500296421,9.714076487194253,,
CG4,HMCG:165,1237665126930055448,Satellite,10.52691,0.032400578,33.91025,Quenched,Elliptical,-12.292560000000002,1.886384,134.0192,1.0,0.0,110.45340467538225,108.01374748964204,,False,True,0.0383308008134032,0.0273070763200437,-0.055778624700305444,-0.07939644884409477,-0.055778624700305444,False,,9.870889317948683,0.042360448290916786,9.928285318440324,10.024317335706852,,
CG4,HMCG:165,1237665126930055406,Satellite,,0.032779849,,NosSFR,NoGZ,,,92.23605,,,110.45340467538225,108.01374748964204,,False,False,,,,,,False,,,,,,,
CG4,HMCG:167,1237665370120847454,BGG,11.12404,0.031989543,37.62115,Quenched,Spiral,-12.6765,2.032984,184.0878,0.0,0.908999979496002,153.59603403805036,231.0623728544869,,False,True,0.19619691789081167,0.030839426524579508,0.1617793388380763,0.14349070113192333,0.14141026178025823,False,,9.912645672375033,0.053021842559853205,9.955572500296421,9.955505433414158,,
CG4,HMCG:167,1237665370120847399,Satellite,10.48595,0.031991918,38.70788,Starforming,Spiral,-11.0393745,1.3552,123.308,0.0,1.0,153.59603403805036,231.0623728544869,,False,True,0.05391241004701966,0.03148000425917956,-0.04603702487435677,-0.03650924669124571,-0.033379164418814146,False,,9.726662589674536,0.120389862085168,9.8279247757932,9.776470176666228,,
CG4,HMCG:167,1237665370120782013,Satellite,10.1497,0.033145,20.21189,Starforming,Spiral,-10.0364277,1.308552,66.74586,0.0659999996423721,0.896000027656555,153.59603403805036,231.0623728544869,,False,True,-0.03650924669124571,0.06904247561596669,-0.40448393776297437,-0.19377293476141427,-0.1387524855065975,False,,9.831138661840619,0.16465447541408462,10.059810974699683,9.818008031715404,,
CG4,HMCG:167,1237665370120847519,Satellite,10.24132,0.033401318,33.52238,Quenched,Elliptical,-11.964079,1.873436,113.1189,0.824000000953674,0.118000000715256,153.59603403805036,231.0623728544869,,False,True,0.005382592656735859,0.02970527928660051,-0.030271526760011918,-0.1117810674162761,-0.003260164289578826,False,,9.79787637292719,0.06212562814088152,9.824686928770808,9.899077628629223,,
CG4,HMCG:173,1237658312939798567,BGG,11.21403,0.033635215,37.98755,Starforming,NoGZ,-10.4793888,1.644642,164.2031,,,226.53712765345085,135.88160481824826,,False,True,0.12003830018504674,0.013558345857724828,0.030325216163527402,0.12439759440607599,0.12222341690406424,True,0.19057000433601878,9.705805232475619,0.055623261074742025,9.780238368522477,9.559582278592561,9.7892,0.10765000000000047
CG4,HMCG:173,1237655108913594378,Satellite,10.93887,0.03298466,38.77579,Quenched,Elliptical,-11.8869665,1.879524,262.1904,0.97299998998642,0.0270000007003546,226.53712765345085,135.88160481824826,,False,True,0.2855971362609545,0.007355339501851493,0.2885794053572058,0.19985798101343002,0.2365435592168414,True,0.27257000433601886,9.972084849822123,0.05784625626379469,10.090828153136082,9.912561067241239,9.9024,0.08994999999999997
CG4,HMCG:173,1237658312939798811,Satellite,10.3846,0.033375824,23.5409,Starforming,Spiral,-10.1875035,1.326138,91.82923,0.0,1.0,226.53712765345085,135.88160481824826,,False,True,-0.062396561398671085,0.08156752788339233,-0.1508449289923749,-0.021079757759797816,-0.04283781747327553,True,-0.18312999566398136,9.923134446511261,0.11701827650345642,10.036501142902965,9.559582278592561,9.448,0.14614999999999956
CG4,HMCG:173,1237655108913594468,Satellite,10.26546,0.032708787,28.8776,Quenched,Elliptical,-11.1414363,1.664328,89.62922,0.689999997615814,0.282999992370605,226.53712765345085,135.88160481824826,,False,True,-0.021079757759797816,0.02970527928660051,-0.17608941330805536,-0.07251640661352583,-0.08287775240623109,True,0.10747000433601883,9.76559338476646,0.10338952058182915,9.859041215921442,9.807990054699067,9.6569,0.14829999999999988
CG4,HMCG:175,1237648722841043066,BGG,11.07703,0.040743867,44.67402,Starforming,NoGZ,-11.3263358,1.251812,141.236,,,125.08608079551124,65.28324227714526,,False,True,-0.033379164418814146,0.020802670657806336,-0.3761119394752729,-0.15909778063256153,-0.1508449289923749,True,-0.09322999566398127,9.528923381679828,0.16516550030847288,9.814825914566171,8.967468410674464,9.2759,0.1274999999999995
CG4,HMCG:175,1237648722841042953,Satellite,10.41704,0.040517472,30.07813,Starforming,NoGZ,-9.9584495,1.117094,89.56194,,,125.08608079551124,65.28324227714526,,False,True,-0.1231358190374761,0.02575136805026499,-0.8927340506870606,-0.07251640661352583,-0.5411848439657864,False,,9.7504372665559,0.09470159483575546,10.013975859188596,9.285023676673097,,
CG4,HMCG:175,1237648722840977489,Satellite,9.788215,0.040634543,25.67079,Starforming,NoGZ,-9.966096599999998,1.060341,48.91912,,,125.08608079551124,65.28324227714526,,False,True,-0.00036000557862243517,0.12244795017164346,-0.5945388905762418,-0.41187625867480615,-1.2110108527592345,True,-1.145429995663981,9.28571052267409,0.40307617825098774,9.98124608434421,9.818008031715404,9.4773,0.12760000000000016
CG4,HMCG:175,1237648722841043030,Satellite,9.325481,0.040271532,11.39882,Starforming,NoGZ,-9.8847561,1.244323,17.06452,,,125.08608079551124,65.28324227714526,,False,True,-0.2217262958376311,0.10560434121169693,-1.1664309155516364,-0.021079757759797816,-0.2217262958376311,False,,9.403192783138726,0.29547769564605986,9.907304709035111,8.917951653120944,,
CG4,HMCG:188,1237667733971337221,BGG,11.0393,0.025393122,46.20527,Quenched,Elliptical,-12.307557,2.066882,253.101,0.925999999046326,0.0,87.17093413119962,229.806244541614,,False,True,0.18878060169439917,0.008582062371320753,0.20529235111097974,0.18878060169439917,0.1617793388380763,False,,10.038492199071197,0.013598645820295907,10.05601210686494,10.0304325289104,,
CG4,HMCG:188,1237667781760319536,Satellite,10.28206,0.026455573,38.0925,Quenched,Elliptical,-12.338458,2.024047,150.4954,0.800000011920929,0.0329999998211861,87.17093413119962,229.806244541614,,False,True,0.12003830018504674,0.01590271832009102,0.11784213361236873,0.0383308008134032,0.03301017461500066,False,,10.07832375420244,0.021496855365675138,10.081933173997069,10.134345754549372,,
CG4,HMCG:188,1237667781760319656,Satellite,9.626383,0.024941282,22.27165,Starforming,Elliptical,-9.9906317,1.218546,51.04252,0.587000012397766,0.375999987125397,87.17093413119962,229.806244541614,,False,True,-0.04283781747327553,0.05571053091882683,0.08586937063632526,-0.1387524855065975,-0.40448393776297437,False,,9.935898961811201,0.0723486616496869,10.151534403498712,9.709862470366271,,
CG4,HMCG:188,1237667781760319651,Satellite,9.936863,0.0261736,28.65792,Quenched,Spiral,-11.573631,1.752369,76.91422,0.430999994277954,0.529999971389771,87.17093413119962,229.806244541614,,False,True,-0.05250706908668513,0.08433319808677096,-0.21220723669545014,-0.2892746251283065,-0.2727281867109631,False,,9.776623178275386,0.07064502136673756,9.87956789663408,9.904521340320535,,
