sample,objid,specobjid,sfr,lgm,sSFR_status,specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable,missing_type
Control4B,1237655498135765176,1035849120343943168,-0.3136746,10.28435,Starforming,1.0358491203439432e+18,1.2376554981357652e+18,SDSS,sdss,legacy,920.0,52411.0,77.0,GALAXY,0.0,18.8319,13.86998,26,1.0,1.0358491203439432e+18,-0.3136746,10.28435,-10.64571,1.0358491203439432e+18,13.94637,1.0,valid
Control4B,1237657590311616620,939061309180241920,-0.3228068,10.1079,Starforming,9.390613091802419e+17,1.2376575903116165e+18,SDSS,sdss,legacy,834.0,52316.0,221.0,GALAXY,0.0,22.29128,17.35705,26,1.0,9.390613091802419e+17,-0.3228068,10.1079,-10.50159,9.390613091802419e+17,17.40448,1.0,valid
Control4B,1237657117338566713,934533519911184384,-1.791819,10.40204,Quenched,9.345335199111844e+17,1.2376571173385667e+18,SDSS,sdss,legacy,830.0,52293.0,133.0,GALAXY,0.0,51.74066,42.82622,26,1.0,9.345335199111844e+17,-1.791819,10.40204,-12.24536,9.345335199111844e+17,42.76145,1.0,valid
Control4B,1237657220414308527,1022324851806857216,-1.191774,11.32032,Quenched,1.0223248518068572e+18,1.2376572204143086e+18,SDSS,sdss,legacy,908.0,52373.0,28.0,GALAXY,0.0,43.51667,35.30654,26,1.0,1.0223248518068572e+18,-1.191774,11.32032,-12.54381,1.0223248518068572e+18,35.32325,1.0,valid
Control4B,1237655469135692013,608148436025370624,-0.6479758,10.68757,Quenched,6.081484360253706e+17,1.237655469135692e+18,SDSS,sdss,legacy,540.0,51996.0,591.0,GALAXY,0.0,30.99704,22.81653,26,1.0,6.081484360253706e+17,-0.6479758,10.68757,-9999.0,6.081484360253706e+17,22.83036,1.0,valid
Control4B,1237655743482691702,2061525279783806976,-1.222079,10.32815,Quenched,2.061525279783807e+18,1.2376557434826916e+18,SDSS,sdss,legacy,1831.0,54557.0,9.0,GALAXY,0.0,33.76287,27.17601,26,1.0,2.061525279783807e+18,-1.222079,10.32815,-11.60323,2.061525279783807e+18,27.17202,1.0,valid
Control4B,1237655743483281567,2062677013214291968,0.2974028,10.12941,Starforming,2.062677013214292e+18,1.2376557434832817e+18,SDSS,sdss,legacy,1832.0,54259.0,103.0,GALAXY,0.0,32.63765,27.24862,26,1.0,2.062677013214292e+18,0.2974028,10.12941,-9.877703,2.062677013214292e+18,27.25263,1.0,valid
Control4B,1237655743485509736,2066051694378117120,-1.304675,10.98404,Quenched,2.066051694378117e+18,1.2376557434855096e+18,SDSS,sdss,legacy,1835.0,54563.0,92.0,GALAXY,0.0,39.67797,33.13274,26,1.0,2.066051694378117e+18,-1.304675,10.98404,-12.32664,2.066051694378117e+18,33.16222,1.0,valid
Control4B,1237657629511712956,972921319580526592,-0.2693782,10.67591,Starforming,9.729213195805266e+17,1.237657629511713e+18,SDSS,sdss,legacy,864.0,52320.0,523.0,GALAXY,0.0,43.48155,36.02023,26,1.0,9.729213195805266e+17,-0.2693782,10.67591,-10.98625,9.729213195805266e+17,35.98039,1.0,valid
Control4B,1237654391103553687,613721589044766720,0.4698708,10.901,Starforming,6.137215890447667e+17,1.2376543911035538e+18,SDSS,sdss,legacy,545.0,52202.0,386.0,GALAXY,0.0,38.24728,30.73566,26,1.0,6.137215890447667e+17,0.4698708,10.901,-10.47709,6.137215890447667e+17,30.74049,1.0,valid
Control4B,1237655124465483921,940181711696717824,-1.495297,10.62427,Quenched,9.401817116967178e+17,1.237655124465484e+18,SDSS,sdss,legacy,835.0,52326.0,201.0,GALAXY,0.0,46.7248,37.28139,26,1.0,9.401817116967178e+17,-1.495297,10.62427,-12.14578,9.401817116967178e+17,37.19794,1.0,valid
Control4B,1237655124465484023,5369552270046982144,,,NosSFR,5.369552270046982e+18,1.237655124465484e+18,BOSS,boss,boss,4769.0,55931.0,493.0,GALAXY,0.0,36.14125,31.98099,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4B,1237655503498313767,5621826138831253504,,,NosSFR,5.621826138831254e+18,1.2376555034983137e+18,BOSS,boss,boss,4993.0,55738.0,756.0,GALAXY,0.0,51.81474,46.50944,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4B,1237657400810471512,939037669680244736,-0.0511339,10.64695,Starforming,9.390376696802447e+17,1.2376574008104714e+18,SDSS,sdss,legacy,834.0,52316.0,135.0,GALAXY,0.0,40.11112,32.3382,26,1.0,9.390376696802447e+17,-0.0511339,10.64695,-10.75694,9.390376696802447e+17,32.43552,1.0,valid
Control4B,1237657400810471527,939037119924430848,-0.1117933,10.17335,Starforming,9.390371199244308e+17,1.2376574008104714e+18,SDSS,sdss,legacy,834.0,52316.0,133.0,GALAXY,0.0,25.00311,18.42735,26,1.0,9.390371199244308e+17,-0.1117933,10.17335,-10.34019,9.390371199244308e+17,18.49542,1.0,valid
Control4B,1237654952130511036,708284809180375040,0.3647798,10.26758,Starforming,7.08284809180375e+17,1.237654952130511e+18,SDSS,sdss,legacy,629.0,52051.0,341.0,GALAXY,0.0,35.07441,27.61884,26,1.0,7.08284809180375e+17,0.3647798,10.26758,-9.958779,7.08284809180375e+17,27.64969,1.0,valid
Control4B,1237657608573943931,1007796733280806912,-1.380876,11.05748,Quenched,1.0077967332808069e+18,1.2376576085739438e+18,SDSS,sdss,legacy,895.0,52581.0,423.0,GALAXY,0.0,54.96823,47.9673,26,1.0,1.0077967332808069e+18,-1.380876,11.05748,-12.49826,1.0077967332808069e+18,47.92023,1.0,valid
Control4B,1237657400808833194,936780372241311744,-0.03877209,10.07221,Starforming,9.367803722413117e+17,1.2376574008088333e+18,SDSS,sdss,legacy,832.0,52312.0,115.0,GALAXY,0.0,30.56688,23.65212,26,1.0,9.367803722413117e+17,-0.03877209,10.07221,-10.15746,9.367803722413117e+17,23.72483,1.0,valid
Control4B,1237657242432962703,936790267845961728,-0.1520135,10.43123,Starforming,9.367902678459617e+17,1.2376572424329628e+18,SDSS,sdss,legacy,832.0,52312.0,151.0,GALAXY,0.0,34.05194,26.69793,26,1.0,9.367902678459617e+17,-0.1520135,10.43123,-10.63958,9.367902678459617e+17,26.79081,1.0,valid
Control4B,1237657400806277320,934534344544905216,0.4710253,10.39822,Starforming,9.345343445449052e+17,1.2376574008062774e+18,SDSS,sdss,legacy,830.0,52293.0,136.0,GALAXY,0.0,39.06216,30.92414,26,1.0,9.345343445449052e+17,0.4710253,10.39822,-9.984243,9.345343445449052e+17,30.88565,1.0,valid
Control4B,1237657591393157322,1139554236435032064,0.2601019,10.59638,Starforming,1.139554236435032e+18,1.2376575913931574e+18,SDSS,sdss,legacy,1012.0,52649.0,522.0,GALAXY,0.0,38.90355,30.94687,26,1.0,1.139554236435032e+18,0.2601019,10.59638,-10.39134,1.139554236435032e+18,30.90724,1.0,valid
Control4B,1237657242432897038,936798239305263104,-1.537692,11.00815,Quenched,9.367982393052631e+17,1.237657242432897e+18,SDSS,sdss,legacy,832.0,52312.0,180.0,GALAXY,0.0,50.29609,44.32225,26,1.0,9.367982393052631e+17,-1.537692,11.00815,-12.58876,9.367982393052631e+17,44.37374,1.0,valid
Control4B,1237657242433028141,936778997851777024,-1.173443,11.01179,Quenched,9.36778997851777e+17,1.237657242433028e+18,SDSS,sdss,legacy,832.0,52312.0,110.0,GALAXY,0.0,50.22493,44.47209,26,1.0,9.36778997851777e+17,-1.173443,11.01179,-12.26443,9.36778997851777e+17,44.48824,1.0,valid
Control4B,1237657606426788079,933491457816291328,0.1503315,10.42955,Starforming,9.334914578162913e+17,1.237657606426788e+18,SDSS,sdss,legacy,829.0,52296.0,438.0,GALAXY,0.0,44.87836,35.89305,26,1.0,9.334914578162913e+17,0.1503315,10.42955,-10.32658,9.334914578162913e+17,35.85444,1.0,valid
Control4B,1237654399689556113,3245019528844830720,-0.5484263,9.82636,Starforming,3.2450195288448307e+18,1.2376543996895562e+18,SDSS,sdss,legacy,2882.0,54498.0,640.0,GALAXY,0.0,10.68587,9.404531,26,1.0,3.2450195288448307e+18,-0.5484263,9.82636,-10.4058,3.2450195288448307e+18,9.471151,1.0,valid
Control4B,1237655742946738374,2063803467943667712,-1.1189,10.04961,Quenched,2.0638034679436677e+18,1.2376557429467384e+18,SDSS,sdss,legacy,1833.0,54561.0,105.0,GALAXY,0.0,30.82032,25.62415,26,1.0,2.0638034679436677e+18,-1.1189,10.04961,-11.21955,2.0638034679436677e+18,25.55692,1.0,valid
Control4B,1237655743485575197,2066040149506025472,-1.100045,11.4026,Quenched,2.0660401495060255e+18,1.2376557434855752e+18,SDSS,sdss,legacy,1835.0,54563.0,50.0,GALAXY,0.0,41.01269,34.07519,26,1.0,2.0660401495060255e+18,-1.100045,11.4026,-12.56429,2.0660401495060255e+18,34.10927,1.0,valid
Control4B,1237655743485968661,2067225972863690752,-1.139942,10.69556,Quenched,2.0672259728636908e+18,1.2376557434859686e+18,SDSS,sdss,legacy,1836.0,54567.0,268.0,GALAXY,0.0,42.73386,35.62592,26,1.0,2.0672259728636908e+18,-1.139942,10.69556,-11.9151,2.0672259728636908e+18,35.60813,1.0,valid
Control4B,1237657628431679510,967183518100645888,-0.7619252,10.66448,Quenched,9.671835181006459e+17,1.2376576284316795e+18,SDSS,sdss,legacy,859.0,52317.0,129.0,GALAXY,0.0,47.16178,40.8376,26,1.0,9.671835181006459e+17,-0.7619252,10.66448,-11.48066,9.671835181006459e+17,40.80684,1.0,valid
Control4B,1237657628446097522,981817468479629312,-1.452044,11.23107,Quenched,9.818174684796293e+17,1.2376576284460974e+18,SDSS,sdss,legacy,872.0,52339.0,119.0,GALAXY,0.0,49.90523,44.20239,26,1.0,9.818174684796293e+17,-1.452044,11.23107,-12.76048,9.818174684796293e+17,44.18818,1.0,valid
Control4B,1237657770705289247,1012255253585750016,-0.0840259,10.53413,Starforming,1.01225525358575e+18,1.2376577707052892e+18,SDSS,sdss,legacy,899.0,52620.0,259.0,GALAXY,0.0,39.4499,32.33083,26,1.0,1.01225525358575e+18,-0.0840259,10.53413,-10.67207,1.01225525358575e+18,32.30538,1.0,valid
Control4B,1237657608573812810,1007788212065691648,-1.181428,10.37704,Quenched,1.0077882120656916e+18,1.2376576085738127e+18,SDSS,sdss,legacy,895.0,52581.0,392.0,GALAXY,0.0,58.29399,53.19931,26,1.0,1.0077882120656916e+18,-1.181428,10.37704,-11.64167,1.0077882120656916e+18,53.15286,1.0,valid
Control4B,1237657632188727350,939125355732559872,0.1785716,9.840386,Starforming,9.391253557325599e+17,1.2376576321887273e+18,SDSS,sdss,legacy,834.0,52316.0,454.0,GALAXY,0.0,29.43821,24.67103,26,1.0,9.391253557325599e+17,0.1785716,9.840386,-9.718372,9.391253557325599e+17,24.67068,1.0,valid
Control4B,1237655744019234975,2062745182935214080,-1.271748,10.79248,Quenched,2.062745182935214e+18,1.237655744019235e+18,SDSS,sdss,legacy,1832.0,54259.0,351.0,GALAXY,0.0,42.99095,34.84672,26,1.0,2.062745182935214e+18,-1.271748,10.79248,-12.09522,2.062745182935214e+18,34.85207,1.0,valid
Control4B,1237657117875372073,933543959496517632,-1.284469,10.90979,Quenched,9.335439594965176e+17,1.237657117875372e+18,SDSS,sdss,legacy,829.0,52296.0,629.0,GALAXY,0.0,59.60717,54.24297,26,1.0,9.335439594965176e+17,-1.284469,10.90979,-12.25543,9.335439594965176e+17,54.16349,1.0,valid
Control4B,1237657220414308480,1023501054471333888,0.07096324,10.46371,Starforming,1.0235010544713339e+18,1.2376572204143084e+18,SDSS,sdss,legacy,909.0,52379.0,211.0,GALAXY,0.0,29.40148,23.55643,26,1.0,1.0235010544713339e+18,0.07096324,10.46371,-10.43919,1.0235010544713339e+18,23.5711,1.0,valid
Control4B,1237657606426722319,933478813432571904,-1.232092,11.0163,Quenched,9.334788134325719e+17,1.2376576064267223e+18,SDSS,sdss,legacy,829.0,52296.0,392.0,GALAXY,0.0,56.0257,48.52693,26,1.0,9.334788134325719e+17,-1.232092,11.0163,-12.30895,9.334788134325719e+17,48.41122,1.0,valid
Control4B,1237655744020545540,2063920291054118912,-1.201308,10.99319,Quenched,2.063920291054119e+18,1.2376557440205455e+18,SDSS,sdss,legacy,1833.0,54561.0,530.0,GALAXY,0.0,55.65306,48.94197,26,1.0,2.063920291054119e+18,-1.201308,10.99319,-12.21789,2.063920291054119e+18,48.90916,1.0,valid
Control4B,1237657612341543037,1481792626108688384,-0.450871,11.22813,Quenched,1.4817926261086884e+18,1.237657612341543e+18,SDSS,sdss,legacy,1316.0,52790.0,394.0,GALAXY,0.0,40.16795,31.46538,26,1.0,1.4817926261086884e+18,-0.450871,11.22813,-11.74677,1.4817926261086884e+18,31.5835,1.0,valid
Control4B,1237655692478972232,1038216918886017024,-1.462063,10.75056,Quenched,1.038216918886017e+18,1.2376556924789722e+18,SDSS,sdss,legacy,922.0,52426.0,499.0,GALAXY,0.0,35.35915,27.86522,26,1.0,1.038216918886017e+18,-1.462063,10.75056,-12.28333,1.038216918886017e+18,27.83905,1.0,valid
Control4B,1237655692479037666,1038218293275551744,-1.213444,11.10931,Quenched,1.0382182932755517e+18,1.2376556924790377e+18,SDSS,sdss,legacy,922.0,52426.0,504.0,GALAXY,0.0,45.3932,37.87086,26,1.0,1.0382182932755517e+18,-1.213444,11.10931,-12.36733,1.0382182932755517e+18,37.90034,1.0,valid
Control4B,1237655370364354565,881720128675276800,-1.311303,11.08753,Quenched,8.817201286752768e+17,1.2376553703643546e+18,SDSS,sdss,legacy,783.0,52325.0,511.0,GALAXY,0.0,59.78841,54.46536,26,1.0,8.817201286752768e+17,-1.311303,11.08753,-12.43636,8.817201286752768e+17,54.51123,1.0,valid
Control4B,1237657606426787999,933481012455827456,-0.02669158,9.829203,Starforming,9.334810124558275e+17,1.237657606426788e+18,SDSS,sdss,legacy,829.0,52296.0,400.0,GALAXY,0.0,28.27922,23.25908,26,1.0,9.334810124558275e+17,-0.02669158,9.829203,-9.914011,9.334810124558275e+17,23.26254,1.0,valid
Control4B,1237657606427181201,933472766118619136,-1.822402,10.39319,Quenched,9.334727661186191e+17,1.2376576064271813e+18,SDSS,sdss,legacy,829.0,52296.0,370.0,GALAXY,0.0,49.2905,40.44574,26,1.0,9.334727661186191e+17,-1.822402,10.39319,-12.30104,9.334727661186191e+17,40.23635,1.0,valid
Control4B,1237657628439347343,1348855895844481024,-1.80305,9.988159,Quenched,1.348855895844481e+18,1.2376576284393475e+18,SDSS,sdss,legacy,1198.0,52669.0,101.0,GALAXY,0.0,31.65393,24.57648,26,1.0,1.348855895844481e+18,-1.80305,9.988159,-11.85568,1.348855895844481e+18,24.6165,1.0,valid
Control4B,1237657629505355824,967226124176222208,-1.574895,10.64711,Quenched,9.672261241762222e+17,1.2376576295053558e+18,SDSS,sdss,legacy,859.0,52317.0,284.0,GALAXY,0.0,46.14556,38.65944,26,1.0,9.672261241762222e+17,-1.574895,10.64711,-12.2599,9.672261241762222e+17,38.65904,1.0,valid
Control4B,1237655463784284387,915392123006642176,-2.001103,9.9679,Quenched,9.153921230066422e+17,1.2376554637842844e+18,SDSS,sdss,legacy,813.0,52354.0,129.0,GALAXY,0.0,20.32679,13.96554,26,1.0,9.153921230066422e+17,-2.001103,9.9679,-12.03283,9.153921230066422e+17,14.02203,1.0,valid
Control4B,1237655742410260642,665535246850091008,-0.9645827,11.77525,Quenched,6.65535246850091e+17,1.2376557424102607e+18,SDSS,sdss,legacy,591.0,52022.0,467.0,GALAXY,0.0,49.79541,41.06489,26,1.0,6.65535246850091e+17,-0.9645827,11.77525,-12.78901,6.65535246850091e+17,41.27617,1.0,valid
Control4B,1237655742946672748,2063827657199478784,-0.5216111,10.87846,Quenched,2.0638276571994788e+18,1.2376557429466726e+18,SDSS,sdss,legacy,1833.0,54561.0,193.0,GALAXY,0.0,45.80086,37.86001,26,1.0,2.0638276571994788e+18,-0.5216111,10.87846,-11.45963,2.0638276571994788e+18,37.91864,1.0,valid
Control4B,1237655742946672960,2063827932077385728,-0.18814,9.63916,Starforming,2.0638279320773857e+18,1.237655742946673e+18,SDSS,sdss,legacy,1833.0,54561.0,194.0,GALAXY,0.0,10.68079,8.834629,26,1.0,2.0638279320773857e+18,-0.18814,9.63916,-9.888658,2.0638279320773857e+18,8.835752,1.0,valid
Control4B,1237655743482757156,2061525554661713920,-0.7924722,11.03875,Quenched,2.061525554661714e+18,1.237655743482757e+18,SDSS,sdss,legacy,1831.0,54557.0,10.0,GALAXY,0.0,44.4112,37.28255,26,1.0,2.061525554661714e+18,-0.7924722,11.03875,-11.87813,2.061525554661714e+18,37.26725,1.0,valid
Control4B,1237657629511713101,973981523717941248,-1.576524,10.56518,Quenched,9.739815237179412e+17,1.237657629511713e+18,SDSS,sdss,legacy,865.0,52323.0,284.0,GALAXY,0.0,43.36009,34.58119,26,1.0,9.739815237179412e+17,-1.576524,10.56518,-12.18085,9.739815237179412e+17,34.62626,1.0,valid
Control4B,1237657629513810033,1351157998298359808,-0.1310915,11.15879,Starforming,1.3511579982983598e+18,1.23765762951381e+18,SDSS,sdss,legacy,1200.0,52668.0,284.0,GALAXY,0.0,36.46935,25.9767,26,1.0,1.3511579982983598e+18,-0.1310915,11.15879,-11.36304,1.3511579982983598e+18,26.37995,1.0,valid
Control4B,1237657611263475731,1023504902762031104,-0.6708018,10.99366,Quenched,1.0235049027620311e+18,1.2376576112634757e+18,SDSS,sdss,legacy,909.0,52379.0,225.0,GALAXY,0.0,43.27127,36.13337,26,1.0,1.0235049027620311e+18,-0.6708018,10.99366,-11.72431,1.0235049027620311e+18,36.13337,1.0,valid
Control4B,1237658425163841691,1124920561084950528,-1.217049,9.774452,Quenched,1.1249205610849505e+18,1.2376584251638418e+18,SDSS,sdss,legacy,999.0,52636.0,533.0,GALAXY,0.0,22.39462,16.79737,26,1.0,1.1249205610849505e+18,-1.217049,9.774452,-11.03426,1.1249205610849505e+18,16.90291,1.0,valid
Control4B,1237655465930588299,914405586165065728,-1.235494,11.05967,Quenched,9.144055861650657e+17,1.2376554659305884e+18,SDSS,sdss,legacy,812.0,52352.0,636.0,GALAXY,0.0,46.0872,38.70066,26,1.0,9.144055861650657e+17,-1.235494,11.05967,-12.345,9.144055861650657e+17,38.67371,1.0,valid
Control4B,1237657856065929429,982956018390558720,-1.432292,10.71848,Quenched,9.829560183905587e+17,1.2376578560659295e+18,SDSS,sdss,legacy,873.0,52674.0,165.0,GALAXY,0.0,38.94252,31.29692,26,1.0,9.829560183905587e+17,-1.432292,10.71848,-12.23041,9.829560183905587e+17,31.26252,1.0,valid
Control4B,1237657856065994762,984114073375369216,-1.215461,11.1388,Quenched,9.841140733753692e+17,1.2376578560659948e+18,SDSS,sdss,legacy,874.0,52338.0,282.0,GALAXY,0.0,38.75624,29.68933,26,1.0,9.841140733753692e+17,-1.215461,11.1388,-12.41386,9.841140733753692e+17,29.67898,1.0,valid
Control4B,1237657628439412747,1348857819989829632,-2.566546,9.700765,Quenched,1.3488578199898296e+18,1.2376576284394127e+18,SDSS,sdss,legacy,1198.0,52669.0,108.0,GALAXY,0.0,34.1886,26.85396,26,1.0,1.3488578199898296e+18,-2.566546,9.700765,-12.31548,1.3488578199898296e+18,26.88554,1.0,valid
Control4B,1237657630590238967,979633013518264320,0.2630081,10.90527,Starforming,9.796330135182643e+17,1.237657630590239e+18,SDSS,sdss,legacy,870.0,52325.0,364.0,GALAXY,0.0,43.73101,36.20528,26,1.0,9.796330135182643e+17,0.2630081,10.90527,-10.69983,9.796330135182643e+17,36.20528,1.0,valid
Control4B,1237657595152433227,1007797008158713856,-1.859661,10.81014,Quenched,1.0077970081587139e+18,1.2376575951524332e+18,SDSS,sdss,legacy,895.0,52581.0,424.0,GALAXY,0.0,57.19871,51.00551,26,1.0,1.0077970081587139e+18,-1.859661,10.81014,-12.71875,1.0077970081587139e+18,51.0013,1.0,valid
Control4B,1237657630590369984,979643184000821248,-1.299071,10.09987,Quenched,9.796431840008212e+17,1.23765763059037e+18,SDSS,sdss,legacy,870.0,52325.0,401.0,GALAXY,0.0,33.72799,25.77276,26,1.0,9.796431840008212e+17,-1.299071,10.09987,-11.4455,9.796431840008212e+17,25.79627,1.0,valid
Control4B,1237657595152498732,1007810477176154112,-1.330326,10.85023,Quenched,1.0078104771761541e+18,1.2376575951524987e+18,SDSS,sdss,legacy,895.0,52581.0,473.0,GALAXY,0.0,45.88528,38.22148,26,1.0,1.0078104771761541e+18,-1.330326,10.85023,-12.24167,1.0078104771761541e+18,38.19365,1.0,valid
Control4B,1237657606426722476,933477988798851072,-1.34377,10.49283,Quenched,9.334779887988511e+17,1.2376576064267226e+18,SDSS,sdss,legacy,829.0,52296.0,389.0,GALAXY,0.0,52.85522,44.48381,26,1.0,9.334779887988511e+17,-1.34377,10.49283,-11.868,9.334779887988511e+17,44.33727,1.0,valid
Control4B,1237655473432101295,921091167339177984,-0.4678157,10.61224,Starforming,9.21091167339178e+17,1.2376554734321014e+18,SDSS,sdss,legacy,818.0,52395.0,382.0,GALAXY,0.0,38.83007,30.11119,26,1.0,9.21091167339178e+17,-0.4678157,10.61224,-11.14077,9.21091167339178e+17,30.15796,1.0,valid
Control4B,1237655473968775626,919883628459091968,0.03438748,9.587413,Starforming,9.19883628459092e+17,1.2376554739687757e+18,SDSS,sdss,legacy,817.0,52381.0,85.0,GALAXY,0.0,19.76399,16.91728,26,1.0,9.19883628459092e+17,0.03438748,9.587413,-9.613858,9.19883628459092e+17,17.038,1.0,valid
Control4B,1237657629512827171,1348891629972383744,-1.285879,10.07846,Quenched,1.3488916299723837e+18,1.2376576295128271e+18,SDSS,sdss,legacy,1198.0,52669.0,231.0,GALAXY,0.0,39.08142,31.83503,26,1.0,1.3488916299723837e+18,-1.285879,10.07846,-11.42371,1.3488916299723837e+18,31.85032,1.0,valid
Control4B,1237657775534637474,966137607647946752,0.2583398,9.68584,Starforming,9.661376076479468e+17,1.2376577755346376e+18,SDSS,sdss,legacy,858.0,52316.0,420.0,GALAXY,0.0,29.33795,24.40215,26,1.0,9.661376076479468e+17,0.2583398,9.68584,-9.493846,9.661376076479468e+17,24.38695,1.0,valid
Control4B,1237657775534702644,967230247344826368,-0.8427919,10.99073,Quenched,9.672302473448264e+17,1.2376577755347026e+18,SDSS,sdss,legacy,859.0,52317.0,299.0,GALAXY,0.0,46.82983,39.63835,26,1.0,9.672302473448264e+17,-0.8427919,10.99073,-11.91224,9.672302473448264e+17,39.63355,1.0,valid
Control4B,1237658611982270552,1088825518490413056,-1.332143,10.38793,Quenched,1.088825518490413e+18,1.2376586119822705e+18,SDSS,sdss,legacy,967.0,52636.0,292.0,GALAXY,0.0,24.3319,17.7458,26,1.0,1.088825518490413e+18,-1.332143,10.38793,-11.75784,1.088825518490413e+18,17.72993,1.0,valid
Control4B,1237654605329137931,940214147289737216,-1.598876,10.06368,Quenched,9.402141472897372e+17,1.237654605329138e+18,SDSS,sdss,legacy,835.0,52326.0,319.0,GALAXY,0.0,28.22284,21.22163,26,1.0,9.402141472897372e+17,-1.598876,10.06368,-11.68871,9.402141472897372e+17,21.24626,1.0,valid
Control4B,1237657851234025624,981788331421493248,-0.4547452,9.17615,Starforming,9.817883314214932e+17,1.2376578512340257e+18,SDSS,sdss,legacy,872.0,52339.0,13.0,GALAXY,0.0,19.82229,15.70069,26,1.0,9.817883314214932e+17,-0.4547452,9.17615,-9.705081,9.817883314214932e+17,15.77035,1.0,valid
Control4B,1237655501889929661,1101190622984824832,-0.2772944,10.28591,Starforming,1.1011906229848248e+18,1.2376555018899297e+18,SDSS,sdss,legacy,978.0,52441.0,220.0,GALAXY,0.0,18.51719,13.02242,26,1.0,1.1011906229848248e+18,-0.2772944,10.28591,-10.61543,1.1011906229848248e+18,13.10803,1.0,valid
