objid,in_CG4,CG4_group,CG4_rank_M,CG4_rank_dist,in_Control4B,Control4B_group,Control4B_rank_M,Control4B_rank_dist,in_Control4C,Control4C_group,Control4C_rank_M,Control4C_rank_dist,in_RG4,RG4_group,RG4_rank_M,RG4_rank_dist,in_PC,PC_group,PC_rank_M,PC_rank_dist,CG4_class,CG4_host_lim_group,lim_group,physical_group
1237654604791545959,True,121.0,2.0,4.0,False,,,,False,,,,False,,,,True,4018.0,2.0,5.0,Embedded,4018.0,4018.0,Lim:4018
1237654604791545888,True,121.0,3.0,2.0,False,,,,False,,,,False,,,,True,4018.0,3.0,2.0,Embedded,4018.0,4018.0,Lim:4018
1237654604791546018,True,121.0,4.0,3.0,False,,,,False,,,,False,,,,True,4018.0,5.0,3.0,Embedded,4018.0,4018.0,Lim:4018
1237664819818987529,True,128.0,1.0,1.0,False,,,,False,,,,False,,,,True,5335.0,1.0,1.0,Embedded,5335.0,5335.0,Lim:5335
1237664819818987565,True,128.0,2.0,4.0,False,,,,False,,,,False,,,,True,5335.0,2.0,4.0,Embedded,5335.0,5335.0,Lim:5335
1237664819818987566,True,128.0,3.0,3.0,False,,,,False,,,,False,,,,True,5335.0,3.0,3.0,Embedded,5335.0,5335.0,Lim:5335
1237664819818987690,True,128.0,4.0,2.0,False,,,,False,,,,False,,,,True,5335.0,5.0,2.0,Embedded,5335.0,5335.0,Lim:5335
1237667431715766291,True,131.0,1.0,1.0,False,,,,False,,,,False,,,,True,126.0,1.0,1.0,Predom,126.0,126.0,Lim:126
1237667431715766292,True,131.0,2.0,3.0,False,,,,False,,,,False,,,,True,126.0,5.0,3.0,Predom,126.0,126.0,Lim:126
1237667431715766293,True,131.0,3.0,4.0,False,,,,False,,,,False,,,,True,126.0,7.0,4.0,Predom,126.0,126.0,Lim:126
1237667431715766294,True,131.0,4.0,2.0,False,,,,False,,,,False,,,,True,126.0,18.0,2.0,Predom,126.0,126.0,Lim:126
1237662223525871655,True,142.0,1.0,1.0,False,,,,False,,,,False,,,,True,3999.0,1.0,1.0,Embedded,3999.0,3999.0,Lim:3999
1237662223525871715,True,142.0,2.0,2.0,False,,,,False,,,,False,,,,True,3999.0,3.0,2.0,Embedded,3999.0,3999.0,Lim:3999
1237662223525806268,True,142.0,3.0,3.0,False,,,,False,,,,False,,,,True,3999.0,4.0,3.0,Embedded,3999.0,3999.0,Lim:3999
1237662223525806252,True,142.0,4.0,4.0,False,,,,False,,,,False,,,,True,3999.0,5.0,4.0,Embedded,3999.0,3999.0,Lim:3999
1237664337177477186,True,147.0,1.0,1.0,False,,,,False,,,,False,,,,True,9952.0,1.0,1.0,Isolated,9952.0,9952.0,Lim:9952
1237664337177477185,True,147.0,2.0,2.0,False,,,,False,,,,False,,,,True,9952.0,2.0,2.0,Isolated,9952.0,9952.0,Lim:9952
1237664337177542740,True,147.0,3.0,3.0,False,,,,False,,,,False,,,,True,9952.0,3.0,3.0,Isolated,9952.0,9952.0,Lim:9952
1237664337177542775,True,147.0,4.0,4.0,False,,,,False,,,,False,,,,True,9952.0,4.0,4.0,Isolated,9952.0,9952.0,Lim:9952
1237657628452388926,True,154.0,1.0,1.0,False,,,,False,,,,False,,,,True,879.0,1.0,1.0,Embedded,879.0,879.0,Lim:879
1237657628452389042,True,154.0,2.0,4.0,False,,,,False,,,,False,,,,True,879.0,3.0,6.0,Embedded,879.0,879.0,Lim:879
1237657628452389069,True,154.0,3.0,3.0,False,,,,False,,,,False,,,,True,879.0,5.0,5.0,Embedded,879.0,879.0,Lim:879
1237657628452389021,True,154.0,4.0,2.0,False,,,,False,,,,False,,,,True,879.0,7.0,4.0,Embedded,879.0,879.0,Lim:879
1237661811196624933,True,158.0,1.0,1.0,False,,,,False,,,,False,,,,True,10996.0,1.0,1.0,Isolated,10996.0,10996.0,Lim:10996
1237661811196625002,True,158.0,2.0,2.0,False,,,,False,,,,False,,,,True,10996.0,2.0,2.0,Isolated,10996.0,10996.0,Lim:10996
1237661811196559464,True,158.0,3.0,4.0,False,,,,False,,,,False,,,,True,10996.0,3.0,4.0,Isolated,10996.0,10996.0,Lim:10996
1237661948639445082,True,158.0,4.0,3.0,False,,,,False,,,,False,,,,True,10996.0,4.0,3.0,Isolated,10996.0,10996.0,Lim:10996
1237665126930055238,True,165.0,1.0,1.0,False,,,,False,,,,False,,,,True,36.0,1.0,1.0,Predom,36.0,36.0,Lim:36
1237665126930055405,True,165.0,2.0,3.0,False,,,,False,,,,False,,,,True,36.0,13.0,4.0,Predom,36.0,36.0,Lim:36
1237665126930055448,True,165.0,3.0,2.0,False,,,,False,,,,False,,,,True,36.0,14.0,2.0,Predom,36.0,36.0,Lim:36
1237665126930055406,True,165.0,4.0,4.0,False,,,,False,,,,False,,,,True,36.0,21.0,5.0,Predom,36.0,36.0,Lim:36
1237665370120847454,True,167.0,1.0,1.0,False,,,,False,,,,False,,,,True,36.0,2.0,21.0,Predom,36.0,36.0,Lim:36
1237665370120847399,True,167.0,2.0,4.0,False,,,,False,,,,False,,,,True,36.0,9.0,28.0,Predom,36.0,36.0,Lim:36
1237665370120782013,True,167.0,3.0,3.0,False,,,,False,,,,False,,,,True,36.0,17.0,20.0,Predom,36.0,36.0,Lim:36
1237665370120847519,True,167.0,4.0,2.0,False,,,,False,,,,False,,,,True,36.0,26.0,18.0,Predom,36.0,36.0,Lim:36
1237658312939798567,True,173.0,1.0,1.0,False,,,,False,,,,False,,,,True,1824.0,1.0,1.0,Embedded,1824.0,1824.0,Lim:1824
1237655108913594378,True,173.0,2.0,4.0,False,,,,False,,,,False,,,,True,1824.0,3.0,4.0,Embedded,1824.0,1824.0,Lim:1824
1237658312939798811,True,173.0,3.0,2.0,False,,,,False,,,,False,,,,True,1824.0,6.0,2.0,Embedded,1824.0,1824.0,Lim:1824
1237655108913594468,True,173.0,4.0,3.0,False,,,,False,,,,False,,,,True,1824.0,7.0,3.0,Embedded,1824.0,1824.0,Lim:1824
1237648722841043066,True,175.0,1.0,1.0,False,,,,False,,,,False,,,,True,11175.0,1.0,1.0,Isolated,11175.0,11175.0,Lim:11175
1237648722841042953,True,175.0,2.0,2.0,False,,,,False,,,,False,,,,True,11175.0,2.0,2.0,Isolated,11175.0,11175.0,Lim:11175
1237648722840977489,True,175.0,3.0,4.0,False,,,,False,,,,False,,,,True,11175.0,3.0,4.0,Isolated,11175.0,11175.0,Lim:11175
1237648722841043030,True,175.0,4.0,3.0,False,,,,False,,,,False,,,,True,11175.0,4.0,3.0,Isolated,11175.0,11175.0,Lim:11175
1237667733971337221,True,188.0,1.0,1.0,False,,,,False,,,,False,,,,True,800.0,1.0,1.0,Embedded,800.0,800.0,Lim:800
1237667781760319536,True,188.0,2.0,3.0,False,,,,False,,,,False,,,,True,800.0,5.0,4.0,Embedded,800.0,800.0,Lim:800
1237667781760319656,True,188.0,4.0,2.0,False,,,,False,,,,False,,,,True,800.0,8.0,3.0,Embedded,800.0,800.0,Lim:800
1237667781760319651,True,188.0,3.0,4.0,False,,,,False,,,,False,,,,True,800.0,7.0,5.0,Embedded,800.0,800.0,Lim:800
1237657591934025821,True,197.0,1.0,1.0,False,,,,False,,,,False,,,,True,5360.0,1.0,1.0,Embedded,5360.0,5360.0,Lim:5360
1237657591934025805,True,197.0,2.0,3.0,False,,,,False,,,,False,,,,True,5360.0,2.0,4.0,Embedded,5360.0,5360.0,Lim:5360
1237657591934025877,True,197.0,3.0,4.0,False,,,,False,,,,False,,,,True,5360.0,3.0,5.0,Embedded,5360.0,5360.0,Lim:5360
1237657591934025822,True,197.0,4.0,2.0,False,,,,False,,,,False,,,,True,5360.0,4.0,2.0,Embedded,5360.0,5360.0,Lim:5360
1237657858222391375,True,204.0,1.0,1.0,False,,,,False,,,,False,,,,True,1117.0,1.0,1.0,Predom,1117.0,1117.0,Lim:1117
1237657858222456920,True,204.0,2.0,2.0,False,,,,False,,,,False,,,,True,1117.0,6.0,2.0,Predom,1117.0,1117.0,Lim:1117
1237657858222456990,True,204.0,3.0,4.0,False,,,,False,,,,False,,,,True,1117.0,7.0,6.0,Predom,1117.0,1117.0,Lim:1117
1237657858222391531,True,204.0,4.0,3.0,False,,,,False,,,,False,,,,True,1117.0,10.0,4.0,Predom,1117.0,1117.0,Lim:1117
1237657627919319142,True,206.0,1.0,1.0,False,,,,False,,,,False,,,,True,1741.0,1.0,1.0,Embedded,1741.0,1741.0,Lim:1741
1237657627919319141,True,206.0,2.0,2.0,False,,,,False,,,,False,,,,True,1741.0,2.0,2.0,Embedded,1741.0,1741.0,Lim:1741
1237657627919384583,True,206.0,3.0,3.0,False,,,,False,,,,False,,,,True,1741.0,5.0,3.0,Embedded,1741.0,1741.0,Lim:1741
1237657627919319144,True,206.0,4.0,4.0,False,,,,False,,,,False,,,,True,1741.0,7.0,4.0,Embedded,1741.0,1741.0,Lim:1741
1237661152450183230,True,207.0,1.0,1.0,False,,,,False,,,,False,,,,True,406.0,1.0,1.0,Predom,406.0,406.0,Lim:406
1237661152450248784,True,207.0,2.0,3.0,False,,,,False,,,,False,,,,True,406.0,3.0,5.0,Predom,406.0,406.0,Lim:406
1237661152450248713,True,207.0,3.0,2.0,False,,,,False,,,,False,,,,True,406.0,7.0,2.0,Predom,406.0,406.0,Lim:406
1237661152450248875,True,207.0,4.0,4.0,False,,,,False,,,,False,,,,True,406.0,13.0,9.0,Predom,406.0,406.0,Lim:406
1237661435920646147,True,214.0,1.0,1.0,False,,,,False,,,,False,,,,True,10818.0,1.0,1.0,Isolated,10818.0,10818.0,Lim:10818
1237661435920646302,True,214.0,2.0,4.0,False,,,,False,,,,False,,,,True,10818.0,2.0,4.0,Isolated,10818.0,10818.0,Lim:10818
1237661435920646283,True,214.0,3.0,2.0,False,,,,False,,,,False,,,,True,10818.0,3.0,2.0,Isolated,10818.0,10818.0,Lim:10818
1237661435920580738,True,214.0,4.0,3.0,False,,,,False,,,,False,,,,True,10818.0,4.0,3.0,Isolated,10818.0,10818.0,Lim:10818
1237667443511590952,True,221.0,1.0,1.0,False,,,,False,,,,False,,,,True,1.0,4.0,343.0,Split,1.0,1.0,Lim:1
1237667443511590950,True,221.0,3.0,3.0,False,,,,False,,,,False,,,,True,1.0,41.0,330.0,Split,1.0,1.0,Lim:1
1237667443511590954,True,221.0,2.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,1.0,1.0,Lim:1
1237667443511590951,True,221.0,4.0,4.0,False,,,,False,,,,False,,,,True,1.0,149.0,332.0,Split,1.0,1.0,Lim:1
1237667444048855053,True,224.0,1.0,1.0,False,,,,False,,,,False,,,,False,,,,Split,1.0,1.0,Lim:1
1237667444048855141,True,224.0,2.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,1.0,1.0,Lim:1
1237667444048789720,True,224.0,3.0,4.0,False,,,,False,,,,False,,,,True,1.0,194.0,128.0,Split,1.0,1.0,Lim:1
1237667444048789861,True,224.0,4.0,3.0,False,,,,False,,,,False,,,,True,1.0,257.0,116.0,Split,1.0,1.0,Lim:1
1237667323797962757,True,225.0,1.0,1.0,False,,,,False,,,,False,,,,True,1.0,5.0,245.0,Split,1.0,1.0,Lim:1
1237667323797962850,True,225.0,2.0,4.0,False,,,,False,,,,False,,,,True,1.0,72.0,260.0,Split,1.0,1.0,Lim:1
1237667323797962933,True,225.0,3.0,3.0,False,,,,False,,,,False,,,,True,1.0,150.0,246.0,Split,1.0,1.0,Lim:1
1237667323797897369,True,225.0,4.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,1.0,1.0,Lim:1
1237665025446510622,True,229.0,1.0,1.0,False,,,,False,,,,False,,,,True,442.0,2.0,16.0,Predom,442.0,442.0,Lim:442
1237665025446510739,True,229.0,2.0,2.0,False,,,,False,,,,False,,,,True,442.0,6.0,17.0,Predom,442.0,442.0,Lim:442
1237665025446510775,True,229.0,3.0,4.0,False,,,,False,,,,False,,,,True,442.0,7.0,7.0,Predom,442.0,442.0,Lim:442
1237665025446510745,True,229.0,4.0,3.0,False,,,,False,,,,False,,,,True,442.0,19.0,19.0,Predom,442.0,442.0,Lim:442
1237661949186474088,True,231.0,1.0,1.0,False,,,,False,,,,False,,,,True,3047.0,1.0,1.0,Embedded,3047.0,3047.0,Lim:3047
1237661949186408622,True,231.0,2.0,4.0,False,,,,False,,,,False,,,,True,3047.0,2.0,5.0,Embedded,3047.0,3047.0,Lim:3047
1237661949186408636,True,231.0,3.0,3.0,False,,,,False,,,,False,,,,True,3047.0,3.0,4.0,Embedded,3047.0,3047.0,Lim:3047
1237661949186474090,True,231.0,4.0,2.0,False,,,,False,,,,False,,,,True,3047.0,6.0,2.0,Embedded,3047.0,3047.0,Lim:3047
1237661873482891334,True,239.0,1.0,1.0,False,,,,False,,,,False,,,,True,11010.0,1.0,1.0,Isolated,11010.0,11010.0,Lim:11010
1237661873482891502,True,239.0,2.0,2.0,False,,,,False,,,,False,,,,True,11010.0,2.0,2.0,Isolated,11010.0,11010.0,Lim:11010
1237661873482956896,True,239.0,3.0,4.0,False,,,,False,,,,False,,,,True,11010.0,3.0,4.0,Isolated,11010.0,11010.0,Lim:11010
1237661873482891322,True,239.0,4.0,3.0,False,,,,False,,,,False,,,,True,11010.0,4.0,3.0,Isolated,11010.0,11010.0,Lim:11010
1237667323801501739,True,248.0,1.0,1.0,False,,,,False,,,,False,,,,True,2535.0,1.0,1.0,Split,2535.0,2535.0,Lim:2535
1237667323801501740,True,248.0,2.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,2535.0,2535.0,Lim:2535
1237667323801567341,True,248.0,3.0,4.0,False,,,,False,,,,False,,,,True,2535.0,3.0,4.0,Split,2535.0,2535.0,Lim:2535
1237665532781789383,True,248.0,4.0,3.0,False,,,,False,,,,False,,,,True,2535.0,4.0,2.0,Split,2535.0,2535.0,Lim:2535
1237661418747461670,True,259.0,1.0,1.0,False,,,,False,,,,False,,,,True,1248.0,1.0,1.0,Predom,1248.0,1248.0,Lim:1248
1237661418747461854,True,259.0,4.0,2.0,False,,,,False,,,,False,,,,True,1248.0,7.0,2.0,Predom,1248.0,1248.0,Lim:1248
1237661418747527234,True,259.0,2.0,3.0,False,,,,False,,,,False,,,,True,1248.0,5.0,3.0,Predom,1248.0,1248.0,Lim:1248
1237661418747461776,True,259.0,3.0,4.0,False,,,,False,,,,False,,,,True,1248.0,6.0,5.0,Predom,1248.0,1248.0,Lim:1248
1237667783918026937,True,265.0,1.0,1.0,False,,,,False,,,,False,,,,True,3157.0,1.0,1.0,Embedded,3157.0,3157.0,Lim:3157
1237667783918092311,True,265.0,2.0,3.0,False,,,,False,,,,False,,,,True,3157.0,2.0,3.0,Embedded,3157.0,3157.0,Lim:3157
1237667783918092359,True,265.0,3.0,4.0,False,,,,False,,,,False,,,,True,3157.0,3.0,7.0,Embedded,3157.0,3157.0,Lim:3157
1237667783918092392,True,265.0,4.0,2.0,False,,,,False,,,,False,,,,True,3157.0,4.0,2.0,Embedded,3157.0,3157.0,Lim:3157
1237655463774191677,True,271.0,1.0,1.0,False,,,,False,,,,False,,,,True,5093.0,1.0,1.0,Embedded,5093.0,5093.0,Lim:5093
1237655368756625588,True,271.0,2.0,3.0,False,,,,False,,,,False,,,,True,5093.0,2.0,4.0,Embedded,5093.0,5093.0,Lim:5093
1237655463774126344,True,271.0,3.0,2.0,False,,,,False,,,,False,,,,True,5093.0,3.0,3.0,Embedded,5093.0,5093.0,Lim:5093
1237655463774126308,True,271.0,4.0,4.0,False,,,,False,,,,False,,,,True,5093.0,4.0,5.0,Embedded,5093.0,5093.0,Lim:5093
1237651273515794444,True,276.0,1.0,1.0,False,,,,False,,,,False,,,,True,1284.0,1.0,1.0,Embedded,1284.0,1284.0,Lim:1284
1237651273515794443,True,276.0,2.0,2.0,False,,,,False,,,,False,,,,True,1284.0,2.0,2.0,Embedded,1284.0,1284.0,Lim:1284
1237651273515794622,True,276.0,3.0,4.0,False,,,,False,,,,False,,,,True,1284.0,3.0,8.0,Embedded,1284.0,1284.0,Lim:1284
1237651273515794447,True,276.0,4.0,3.0,False,,,,False,,,,False,,,,True,1284.0,6.0,3.0,Embedded,1284.0,1284.0,Lim:1284
1237661418749034578,True,279.0,1.0,1.0,False,,,,False,,,,False,,,,False,,,,Split,70.0,70.0,Lim:70
1237661418749034793,True,279.0,4.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,70.0,70.0,Lim:70
1237661418749034784,True,279.0,3.0,3.0,False,,,,False,,,,False,,,,True,70.0,28.0,38.0,Split,70.0,70.0,Lim:70
1237661388141232227,True,279.0,2.0,4.0,False,,,,False,,,,False,,,,True,70.0,27.0,37.0,Split,70.0,70.0,Lim:70
1237665329327440086,True,289.0,1.0,1.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:289
1237665329327439991,True,289.0,2.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:289
1237665329327439950,True,289.0,3.0,3.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:289
1237665329327440040,True,289.0,4.0,4.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:289
1237661950805082192,True,291.0,1.0,1.0,False,,,,False,,,,False,,,,True,639.0,1.0,1.0,Split,639.0,639.0,Lim:639
1237661950805082313,True,291.0,2.0,4.0,False,,,,False,,,,False,,,,True,639.0,2.0,3.0,Split,639.0,639.0,Lim:639
1237662199889461436,True,291.0,3.0,3.0,False,,,,False,,,,False,,,,True,639.0,4.0,2.0,Split,639.0,639.0,Lim:639
1237661950805082271,True,291.0,4.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,639.0,639.0,Lim:639
1237661418750476311,True,293.0,1.0,1.0,False,,,,False,,,,False,,,,True,310.0,1.0,1.0,Predom,310.0,310.0,Lim:310
1237661418750476312,True,293.0,2.0,2.0,False,,,,False,,,,False,,,,True,310.0,8.0,2.0,Predom,310.0,310.0,Lim:310
1237661418750476514,True,293.0,3.0,4.0,False,,,,False,,,,False,,,,True,310.0,11.0,5.0,Predom,310.0,310.0,Lim:310
1237661418750476491,True,293.0,4.0,3.0,False,,,,False,,,,False,,,,True,310.0,12.0,3.0,Predom,310.0,310.0,Lim:310
1237667912217985078,True,303.0,1.0,1.0,False,,,,False,,,,False,,,,True,10811.0,1.0,1.0,Isolated,10811.0,10811.0,Lim:10811
1237665567146115211,True,303.0,2.0,4.0,False,,,,False,,,,False,,,,True,10811.0,2.0,4.0,Isolated,10811.0,10811.0,Lim:10811
1237665567146115095,True,303.0,3.0,2.0,False,,,,False,,,,False,,,,True,10811.0,3.0,2.0,Isolated,10811.0,10811.0,Lim:10811
1237667912217919745,True,303.0,4.0,3.0,False,,,,False,,,,False,,,,True,10811.0,4.0,3.0,Isolated,10811.0,10811.0,Lim:10811
1237662198280421436,True,304.0,1.0,1.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:304
1237662239092375556,True,304.0,2.0,3.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:304
1237662198280487181,True,304.0,3.0,4.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:304
1237662239092310233,True,304.0,4.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:304
1237648704057573661,True,309.0,1.0,1.0,False,,,,False,,,,False,,,,True,3859.0,1.0,1.0,Embedded,3859.0,3859.0,Lim:3859
1237648704057573499,True,309.0,2.0,3.0,False,,,,False,,,,False,,,,True,3859.0,2.0,3.0,Embedded,3859.0,3859.0,Lim:3859
1237648704057573747,True,309.0,3.0,2.0,False,,,,False,,,,False,,,,True,3859.0,3.0,2.0,Embedded,3859.0,3859.0,Lim:3859
1237648704057573731,True,309.0,4.0,4.0,False,,,,False,,,,False,,,,True,3859.0,5.0,4.0,Embedded,3859.0,3859.0,Lim:3859
1237651735776460868,True,315.0,1.0,1.0,False,,,,False,,,,False,,,,True,5240.0,1.0,1.0,Embedded,5240.0,5240.0,Lim:5240
1237655468597182863,True,315.0,2.0,2.0,False,,,,False,,,,False,,,,True,5240.0,2.0,2.0,Embedded,5240.0,5240.0,Lim:5240
1237655468597182871,True,315.0,3.0,3.0,False,,,,False,,,,False,,,,True,5240.0,3.0,4.0,Embedded,5240.0,5240.0,Lim:5240
1237651735776461018,True,315.0,4.0,4.0,False,,,,False,,,,False,,,,True,5240.0,4.0,5.0,Embedded,5240.0,5240.0,Lim:5240
1237667733988573256,True,316.0,1.0,1.0,False,,,,False,,,,False,,,,True,1877.0,1.0,1.0,Embedded,1877.0,1877.0,Lim:1877
1237667733988573355,True,316.0,2.0,2.0,False,,,,False,,,,False,,,,True,1877.0,2.0,2.0,Embedded,1877.0,1877.0,Lim:1877
1237667733988573424,True,316.0,3.0,4.0,False,,,,False,,,,False,,,,True,1877.0,5.0,6.0,Embedded,1877.0,1877.0,Lim:1877
1237667733988638844,True,316.0,4.0,3.0,False,,,,False,,,,False,,,,True,1877.0,6.0,5.0,Embedded,1877.0,1877.0,Lim:1877
1237659131675213861,True,322.0,1.0,1.0,False,,,,False,,,,False,,,,True,7404.0,1.0,1.0,Embedded,7404.0,7404.0,Lim:7404
1237659131675148382,True,322.0,2.0,2.0,False,,,,False,,,,False,,,,True,7404.0,2.0,2.0,Embedded,7404.0,7404.0,Lim:7404
1237659131675148445,True,322.0,3.0,4.0,False,,,,False,,,,False,,,,True,7404.0,4.0,4.0,Embedded,7404.0,7404.0,Lim:7404
1237659131675148384,True,322.0,4.0,3.0,False,,,,False,,,,False,,,,True,7404.0,5.0,3.0,Embedded,7404.0,7404.0,Lim:7404
1237661950272471286,True,323.0,1.0,1.0,False,,,,False,,,,False,,,,True,1685.0,1.0,1.0,Embedded,1685.0,1685.0,Lim:1685
1237661950272471191,True,323.0,2.0,4.0,False,,,,False,,,,False,,,,True,1685.0,3.0,5.0,Embedded,1685.0,1685.0,Lim:1685
1237661950272471287,True,323.0,3.0,2.0,False,,,,False,,,,False,,,,True,1685.0,4.0,2.0,Embedded,1685.0,1685.0,Lim:1685
1237661950272471275,True,323.0,4.0,3.0,False,,,,False,,,,False,,,,True,1685.0,6.0,4.0,Embedded,1685.0,1685.0,Lim:1685
1237651822714028248,True,324.0,1.0,1.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:324
1237651822714028249,True,324.0,2.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:324
1237651822714028425,True,324.0,3.0,3.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:324
1237651822714028226,True,324.0,4.0,4.0,False,,,,False,,,,False,,,,False,,,,Split,,,HMCG:324
1237662198284157184,True,330.0,1.0,1.0,False,,,,False,,,,False,,,,True,1289.0,2.0,9.0,Predom,1289.0,1289.0,Lim:1289
1237662198284157251,True,330.0,2.0,4.0,False,,,,False,,,,False,,,,True,1289.0,5.0,10.0,Predom,1289.0,1289.0,Lim:1289
1237662198284157166,True,330.0,3.0,2.0,False,,,,False,,,,False,,,,True,1289.0,6.0,8.0,Predom,1289.0,1289.0,Lim:1289
1237662264859689260,True,330.0,4.0,3.0,False,,,,False,,,,False,,,,True,1289.0,8.0,11.0,Predom,1289.0,1289.0,Lim:1289
1237665549969588378,True,333.0,1.0,1.0,False,,,,False,,,,False,,,,True,30.0,1.0,1.0,Predom,30.0,30.0,Lim:30
1237665549969588377,True,333.0,2.0,3.0,False,,,,False,,,,False,,,,True,30.0,3.0,3.0,Predom,30.0,30.0,Lim:30
1237665549969653903,True,333.0,4.0,4.0,False,,,,False,,,,False,,,,True,30.0,15.0,5.0,Predom,30.0,30.0,Lim:30
1237665549969588379,True,333.0,3.0,2.0,False,,,,False,,,,False,,,,True,30.0,8.0,2.0,Predom,30.0,30.0,Lim:30
1237659163880849535,True,337.0,1.0,1.0,False,,,,False,,,,False,,,,True,348.0,2.0,18.0,Predom,348.0,348.0,Lim:348
1237659163880914976,True,337.0,2.0,3.0,False,,,,False,,,,False,,,,True,348.0,5.0,16.0,Predom,348.0,348.0,Lim:348
1237659163880915172,True,337.0,3.0,2.0,False,,,,False,,,,False,,,,True,348.0,13.0,14.0,Predom,348.0,348.0,Lim:348
1237659163880915192,True,337.0,4.0,4.0,False,,,,False,,,,False,,,,True,348.0,20.0,17.0,Predom,348.0,348.0,Lim:348
1237662238560682244,True,341.0,1.0,1.0,False,,,,False,,,,False,,,,True,76.0,1.0,1.0,Predom,76.0,76.0,Lim:76
1237662238560682037,True,341.0,2.0,4.0,False,,,,False,,,,False,,,,True,76.0,4.0,7.0,Predom,76.0,76.0,Lim:76
1237662238560682220,True,341.0,3.0,3.0,False,,,,False,,,,False,,,,True,76.0,18.0,6.0,Predom,76.0,76.0,Lim:76
1237662238560682390,True,341.0,4.0,2.0,False,,,,False,,,,False,,,,True,76.0,22.0,3.0,Predom,76.0,76.0,Lim:76
1237662697036251250,True,354.0,1.0,1.0,False,,,,False,,,,False,,,,True,1632.0,1.0,1.0,Embedded,1632.0,1632.0,Lim:1632
1237662697036251461,True,354.0,2.0,3.0,False,,,,False,,,,False,,,,True,1632.0,3.0,3.0,Embedded,1632.0,1632.0,Lim:1632
1237662697036251506,True,354.0,3.0,4.0,False,,,,False,,,,False,,,,True,1632.0,5.0,5.0,Embedded,1632.0,1632.0,Lim:1632
1237662697036251443,True,354.0,4.0,2.0,False,,,,False,,,,False,,,,True,1632.0,7.0,2.0,Embedded,1632.0,1632.0,Lim:1632
1237662306199666786,True,360.0,1.0,1.0,False,,,,False,,,,False,,,,True,2542.0,1.0,1.0,Embedded,2542.0,2542.0,Lim:2542
1237662306199666875,True,360.0,2.0,3.0,False,,,,False,,,,False,,,,True,2542.0,2.0,3.0,Embedded,2542.0,2542.0,Lim:2542
1237662306199666769,True,360.0,3.0,4.0,False,,,,False,,,,False,,,,True,2542.0,4.0,4.0,Embedded,2542.0,2542.0,Lim:2542
1237662306199667123,True,360.0,4.0,2.0,False,,,,False,,,,False,,,,True,2542.0,5.0,2.0,Embedded,2542.0,2542.0,Lim:2542
1237665429182677378,True,365.0,1.0,1.0,False,,,,False,,,,False,,,,True,51.0,3.0,50.0,Split,51.0,51.0,Lim:51
1237665442071838763,True,365.0,2.0,4.0,False,,,,False,,,,False,,,,False,,,,Split,51.0,51.0,Lim:51
1237665442071838761,True,365.0,3.0,2.0,False,,,,False,,,,False,,,,False,,,,Split,51.0,51.0,Lim:51
1237665442071839032,True,365.0,4.0,3.0,False,,,,False,,,,False,,,,True,51.0,28.0,51.0,Split,51.0,51.0,Lim:51
1237665534931894451,True,368.0,1.0,1.0,False,,,,False,,,,False,,,,True,51.0,4.0,10.0,Predom,51.0,51.0,Lim:51
1237665534931894452,True,368.0,2.0,3.0,False,,,,False,,,,False,,,,True,51.0,29.0,12.0,Predom,51.0,51.0,Lim:51
1237665534931894732,True,368.0,4.0,4.0,False,,,,False,,,,False,,,,True,51.0,54.0,8.0,Predom,51.0,51.0,Lim:51
1237665534931894453,True,368.0,3.0,2.0,False,,,,False,,,,False,,,,True,51.0,53.0,9.0,Predom,51.0,51.0,Lim:51
1237665535468765463,True,369.0,1.0,1.0,False,,,,False,,,,False,,,,True,721.0,1.0,1.0,Predom,721.0,721.0,Lim:721
1237665535468765571,True,369.0,2.0,3.0,False,,,,False,,,,False,,,,True,721.0,4.0,4.0,Predom,721.0,721.0,Lim:721
1237665535468765464,True,369.0,3.0,2.0,False,,,,False,,,,False,,,,True,721.0,5.0,2.0,Predom,721.0,721.0,Lim:721
1237665535468765536,True,369.0,4.0,4.0,False,,,,False,,,,False,,,,True,721.0,9.0,5.0,Predom,721.0,721.0,Lim:721
1237662504832270395,True,373.0,1.0,1.0,False,,,,False,,,,False,,,,True,3073.0,1.0,1.0,Embedded,3073.0,3073.0,Lim:3073
