plate,mjd,fiberid,SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
277,51908,370,311976011031930880,26,,277,51908,370,164.82438,1.1534874,0.03948564,8.645222e-06,GALAXY,9277496000.0,10776850000.0,8577799000.0,11176670000.0,7528254000.0,1.597675,1.704075,1.391524,1.750626,1.338323,12076280000.0,13275760000.0,11576500000.0,13575630000.0,10676890000.0,1.504574,1.630925,1.318373,1.797176,1.198673,83104770000.0,91811730000.0,78751290000.0,93988470000.0,73309430000.0,0.003333333,4,5626890000.0,6476720000.0,4977020000.0,7826450000.0,4727070000.0,1.325023,1.391524,1.178722,1.418124,1.105572,6576700000.0,8276360000.0,5426930000.0,8976220000.0,5276960000.0,1.344973,1.571075,1.172072,1.630925,1.039072,48464090000.0,56474810000.0,44458740000.0,62768940000.0,41597770000.0,0.0,4
277,51908,403,311985082002860032,26,,277,51908,403,165.00438,1.1122512,0.03891089,7.188151e-06,GALAXY,5129294000.0,7078449000.0,4429598000.0,8877669000.0,3729901000.0,1.238573,1.351623,0.932671,1.398174,0.75312,6678623000.0,10576930000.0,5529121000.0,12925910000.0,4629511000.0,1.238573,1.438074,0.75977,1.657525,0.4339182,9162921000.0,12669590000.0,7555696000.0,15153480000.0,6386805000.0,0.18,5,8276360000.0,9776060000.0,4227170000.0,10275960000.0,3027410000.0,0.6666695,0.8728207,0.5403188,1.085622,0.4605184,10026010000.0,12575500000.0,6076800000.0,13075400000.0,5376940000.0,0.6733196,1.019122,0.4804685,1.358273,0.3740679,12919050000.0,14902100000.0,8342768000.0,15359730000.0,6207172000.0,0.09333333,4
278,51900,27,313007627682473984,26,,278,51900,27,168.36645,-0.056909478,0.03937292,1.287707e-05,GALAXY,7478276000.0,8227951000.0,5629078000.0,9327474000.0,5479142000.0,1.750626,1.996677,1.750626,1.996677,1.497924,9377452000.0,10227080000.0,7378319000.0,11176670000.0,6328774000.0,1.717375,1.996677,1.557775,1.996677,1.471324,27405290000.0,30433160000.0,22430940000.0,33244750000.0,20917000000.0,0.04333333,5,10375940000.0,12225570000.0,9676080000.0,12575500000.0,9226170000.0,1.298423,1.431424,1.152122,1.491274,1.105572,12325550000.0,13325350000.0,11825650000.0,13375340000.0,11725670000.0,1.564425,1.757276,1.278473,1.930177,1.198673,37809850000.0,42571280000.0,35861990000.0,43004140000.0,34779850000.0,0.0,5
278,51900,74,313020546944100352,26,,278,51900,74,168.27163,0.0030481772,0.03963597,1.139971e-05,GALAXY,8227951000.0,11376590000.0,7978059000.0,11376590000.0,7728167000.0,1.624275,1.624275,1.238573,1.624275,1.178722,9627344000.0,11926350000.0,9377452000.0,12376150000.0,9127561000.0,1.597675,1.677475,1.185372,1.690775,1.072322,59402660000.0,75963940000.0,55374240000.0,79992370000.0,53136230000.0,0.02,4,13675280000.0,13875240000.0,11975620000.0,14075200000.0,11225770000.0,1.165422,1.251873,1.152122,1.331673,1.085622,13525310000.0,13925230000.0,12425530000.0,13975220000.0,11925630000.0,1.231923,1.364923,1.112222,1.391524,1.112222,92695450000.0,94959640000.0,83185890000.0,95865320000.0,76393330000.0,0.0,4
278,51900,599,313164857845245952,26,,278,51900,599,168.23449,0.16539496,0.0389578,1.342275e-05,GALAXY,10626910000.0,12576070000.0,10027170000.0,13325740000.0,8977626000.0,1.045722,1.112222,0.7996703,1.178722,0.75312,12176240000.0,13575630000.0,11576500000.0,14125390000.0,11426560000.0,1.039072,1.125522,0.6999197,1.205323,0.6068192,18320910000.0,20057300000.0,16460490000.0,21917720000.0,15096180000.0,0.03333334,4,9976020000.0,10975820000.0,8426330000.0,11475720000.0,7476520000.0,0.9193709,1.039072,0.8063203,1.125522,0.6666695,10325950000.0,11275760000.0,8826250000.0,12725470000.0,7826450000.0,1.078972,1.291773,0.7730702,1.325023,0.6666695,17640340000.0,18785020000.0,14969410000.0,19039400000.0,13570360000.0,0.0,5
279,51984,355,314223688952080384,26,,279,51984,355,168.3276,0.037082419,0.03789052,1.550566e-05,GALAXY,5779013000.0,7828124000.0,4529554000.0,9027604000.0,3030204000.0,1.059022,1.251873,0.9127209,1.511224,0.6334193,13075850000.0,14525220000.0,11226650000.0,14825090000.0,8627778000.0,1.843726,1.930177,1.258523,1.996677,0.7265199,3547107000.0,4453017000.0,2406333000.0,4453017000.0,1835946000.0,0.1733333,4,6426730000.0,7726470000.0,3427330000.0,11025810000.0,1477720000.0,0.6400694,0.9193709,0.4538684,1.165422,0.3341677,10225970000.0,11375740000.0,6676680000.0,13175380000.0,2477520000.0,0.3341677,0.75312,0.2477172,1.218623,0.1280165,2184828000.0,2441031000.0,1269818000.0,2843635000.0,794013600.0,0.07333333,4
279,51984,357,314224238707894272,26,,279,51984,357,168.31,-0.036658031,0.03726012,1.492783e-05,GALAXY,3230117000.0,6628644000.0,2980226000.0,7978059000.0,2480442000.0,1.624275,1.750626,1.178722,1.996677,1.125522,4079749000.0,11076720000.0,3729901000.0,12626040000.0,3180139000.0,1.458024,1.557775,0.7132198,1.996677,0.6533695,3692883000.0,6074580000.0,3412684000.0,6985229000.0,2782235000.0,0.04666667,4,8426330000.0,10026010000.0,7326550000.0,11225770000.0,5326950000.0,0.8462206,0.939321,0.7265199,0.9991714,0.5004186,10375940000.0,11475720000.0,8676280000.0,12325550000.0,5976820000.0,0.9193709,0.9792213,0.6932697,1.085622,0.5004186,8723459000.0,9983483000.0,7315197000.0,10428200000.0,5684578000.0,0.0,4
279,51984,358,314224513585801216,26,,279,51984,358,168.27571,0.069529211,0.03995032,1.078494e-05,GALAXY,8727734000.0,9177540000.0,7428298000.0,10926780000.0,6478709000.0,1.178722,1.318373,1.178722,1.497924,0.8728207,10776850000.0,11926350000.0,9577366000.0,12975890000.0,8627778000.0,0.9060709,1.218623,0.8728207,1.451374,0.6866196,26417210000.0,31211400000.0,23677680000.0,34407520000.0,19796670000.0,0.01333333,4,10026010000.0,10775860000.0,8926230000.0,11075800000.0,8376340000.0,1.012471,1.165422,0.9526212,1.245223,0.8329205,10775860000.0,11575700000.0,9576100000.0,11825650000.0,8326350000.0,1.265173,1.431424,1.125522,1.504574,0.926021,35299590000.0,37450580000.0,31953600000.0,38884570000.0,28846620000.0,0.0,3
280,51612,5,315253375350368256,26,,280,51612,5,171.39617,-0.76823259,0.02529804,7.324091e-06,GALAXY,3879836000.0,4129727000.0,3330074000.0,4729467000.0,3230117000.0,1.863676,1.996677,1.777226,1.996677,1.551124,4529554000.0,5379186000.0,3729901000.0,5779013000.0,3579966000.0,1.777226,1.996677,1.650875,1.996677,1.444724,25524770000.0,26672510000.0,23611870000.0,28967980000.0,22846720000.0,0.05666667,4,11225770000.0,12675480000.0,10775860000.0,12825450000.0,10425930000.0,1.331673,1.338323,1.305073,1.418124,1.165422,11625690000.0,12975420000.0,11325750000.0,13075400000.0,11075800000.0,1.271823,1.318373,1.125522,1.344973,1.092272,69250640000.0,73237450000.0,66459870000.0,77622950000.0,64466460000.0,0.0,3
280,51612,6,315253650228275200,26,,280,51612,6,171.15442,-0.99188513,0.02558509,8.996704e-06,GALAXY,8477842000.0,8977626000.0,3829858000.0,10077150000.0,3480009000.0,1.251873,1.251873,1.251873,1.996677,1.092272,9277496000.0,10926780000.0,3879836000.0,11776410000.0,3879836000.0,1.078972,1.996677,0.9592712,1.996677,0.939321,20366730000.0,20877090000.0,12200920000.0,25130110000.0,11180200000.0,0.02333333,2,7676480000.0,8276360000.0,6426730000.0,8976220000.0,6076800000.0,1.291773,1.391524,1.225273,1.418124,1.125522,8226370000.0,8876240000.0,6776660000.0,9676080000.0,6276760000.0,1.165422,1.424774,1.098922,1.531174,1.025771,19174530000.0,22557310000.0,17038040000.0,23981640000.0,16147830000.0,0.0,4
280,51612,14,315255849251530752,26,,280,51612,14,171.26422,-0.81637558,0.02570689,9.439963e-06,GALAXY,5329207000.0,5779013000.0,3130161000.0,6128861000.0,2480442000.0,0.9991714,0.9991714,0.7265199,1.245223,0.6267693,8227951000.0,8777713000.0,3629944000.0,8777713000.0,2830291000.0,0.6467195,0.8262705,0.573569,1.059022,0.5403188,6615774000.0,6896421000.0,5118990000.0,7177068000.0,3622206000.0,0.0,4,6426730000.0,6626690000.0,4577100000.0,6626690000.0,3627290000.0,0.9592712,0.9991714,0.6533695,0.9991714,0.580219,10875840000.0,11075800000.0,6026810000.0,11075800000.0,4477120000.0,0.6134692,0.7265199,0.5336688,0.7996703,0.5336688,8212408000.0,8415939000.0,6278874000.0,8415939000.0,4854164000.0,0.0,5
281,51614,256,316448269645408256,26,,281,51614,256,171.44804,-0.7123463,0.02630446,2.277435e-05,GALAXY,9677322000.0,12226220000.0,7478276000.0,14475240000.0,5479142000.0,1.298423,1.424774,1.005821,1.677475,0.6666695,13675590000.0,14275330000.0,11226650000.0,14725130000.0,7228384000.0,1.484624,1.684125,1.118872,1.857026,0.573569,2206466000.0,2720255000.0,1723816000.0,3202905000.0,1303444000.0,0.1266667,5,4627090000.0,7276560000.0,3027410000.0,10475920000.0,1727670000.0,1.045722,1.125522,0.75312,1.497924,0.5004186,6026810000.0,8926230000.0,4227170000.0,10375940000.0,1177780000.0,0.7132198,0.926021,0.4206182,1.344973,0.2942674,751633200.0,1137976000.0,558462000.0,1524318000.0,316997900.0,0.2033333,5
285,51930,321,320969741638330368,26,,285,51930,321,179.23754,1.1158918,0.03932527,4.881345e-06,GALAXY,5629078000.0,6928514000.0,4479576000.0,7978059000.0,3879836000.0,0.75312,0.7730702,0.6866196,0.8661706,0.5004186,10327040000.0,12975890000.0,8477842000.0,14425260000.0,7478276000.0,0.1280165,0.2277671,0.09476634,0.2876174,0.0681662,6717830000.0,8037774000.0,5562879000.0,9027731000.0,4737914000.0,0.17,4,1927630000.0,2977420000.0,1027810000.0,4777060000.0,377940000.0,0.8462206,0.9193709,0.7863702,0.9991714,0.7265199,8076400000.0,9826050000.0,3777260000.0,12025610000.0,527910000.0,0.2876174,0.5203687,0.1679167,0.9991714,0.1080664,2728756000.0,3598083000.0,1685565000.0,4989004000.0,990104200.0,0.08,3
285,51930,322,320970016516237312,26,,285,51930,322,179.2427,1.1480424,0.03907945,1.046297e-05,GALAXY,2530421000.0,5579099000.0,1430898000.0,6978492000.0,131460800.0,0.6001692,0.75977,0.4671684,1.005821,0.387368,8078016000.0,13525650000.0,5379186000.0,14625180000.0,581265900.0,0.0681662,1.338323,0.0149659,1.571075,0.008315858,741613000.0,1902630000.0,468432500.0,2483138000.0,92809470.0,0.02,5,827850000.0,7126590000.0,277960000.0,7576500000.0,227970000.0,0.9526212,1.251873,0.5270188,1.497924,0.3807179,4777060000.0,13775260000.0,577900000.0,14975020000.0,477920000.0,0.6001692,1.577725,0.02826597,1.983377,0.008315858,321639400.0,1653262000.0,173681400.0,1875199000.0,173681400.0,0.04666667,3
285,51930,328,320971665783678976,26,,285,51930,328,179.22593,1.0992994,0.03944224,7.418451e-06,GALAXY,1930681000.0,3080183000.0,481309200.0,3829858000.0,131460800.0,0.9991714,1.265173,0.7198699,1.305073,0.6334193,9577366000.0,13925480000.0,1230984000.0,14125390000.0,431330800.0,0.2543672,1.890276,0.1213665,1.916877,0.07481623,1574333000.0,2430195000.0,825454800.0,2858125000.0,397524200.0,0.1466667,4,6576700000.0,8126390000.0,6026810000.0,9176180000.0,5176980000.0,0.387368,0.5336688,0.2743174,0.5469689,0.2543672,10325950000.0,11325750000.0,9026210000.0,11575700000.0,8376340000.0,0.06151615,0.1479666,0.04156604,0.1745668,0.02161593,5259470000.0,6231344000.0,4719541000.0,6987245000.0,4287598000.0,0.0,6
285,51930,364,320981561388328960,26,,285,51930,364,179.27475,1.1255795,0.03955185,8.666685e-06,GALAXY,3380052000.0,4879402000.0,2280529000.0,5679056000.0,2080616000.0,0.926021,1.019122,0.926021,1.092272,0.7730702,6528688000.0,9727301000.0,3529988000.0,11976330000.0,3430031000.0,0.4206182,0.5935192,0.3607678,0.7065698,0.2344171,8853090000.0,12312840000.0,6834901000.0,13177780000.0,6546588000.0,0.32,4,927830000.0,1177780000.0,877840000.0,1477720000.0,877840000.0,0.6932697,0.7198699,0.6533695,0.8063203,0.6533695,927830000.0,2777460000.0,927830000.0,3677280000.0,927830000.0,0.7065698,0.9459711,0.6600195,0.9592712,0.6201193,3691772000.0,4564584000.0,3691772000.0,5146459000.0,3400835000.0,0.2233333,4
289,51990,592,325547834185115648,26,,289,51990,592,187.74807,0.54210626,0.02379078,1.521201e-05,GALAXY,10526950000.0,11726430000.0,7478276000.0,14025440000.0,6028904000.0,1.025771,1.318373,0.8728207,1.544474,0.5004186,13375720000.0,14125390000.0,10926780000.0,14525220000.0,8777713000.0,0.74647,1.285123,0.6001692,1.458024,0.4937686,4144468000.0,4449838000.0,3167287000.0,5365945000.0,2648159000.0,0.0,4,11875640000.0,13225370000.0,10825850000.0,13975220000.0,9476120000.0,0.8462206,0.939321,0.75312,0.9991714,0.6666695,12325550000.0,13575300000.0,11575700000.0,14275160000.0,10425930000.0,0.8994209,1.039072,0.7730702,1.065672,0.6334193,5335013000.0,5783076000.0,4790938000.0,6167129000.0,4374880000.0,0.0,3
289,51990,600,325550033208371200,26,,289,51990,600,187.79601,0.60623968,0.02308712,8.922797e-06,GALAXY,5529121000.0,6528688000.0,5179273000.0,7728167000.0,4729467000.0,1.996677,1.996677,1.910226,1.996677,1.823776,5928948000.0,8127994000.0,5479142000.0,8127994000.0,4879402000.0,1.996677,1.996677,1.770576,1.996677,1.750626,9753795000.0,11303280000.0,9172737000.0,12078020000.0,8301151000.0,0.07333333,2,9926030000.0,11375740000.0,9176180000.0,12475520000.0,9076200000.0,1.491274,1.544474,1.451374,1.544474,1.251873,11275760000.0,12425530000.0,10125990000.0,12725470000.0,9876040000.0,1.338323,1.531174,1.245223,1.697425,1.245223,15453350000.0,18430950000.0,14659330000.0,19324230000.0,14063810000.0,0.0,3
289,51990,603,325550857842092032,26,,289,51990,603,187.65304,0.84626065,0.02298159,1.599362e-05,GALAXY,3130161000.0,4829424000.0,2630377000.0,5579099000.0,1730767000.0,0.7132198,0.7930202,0.3541178,0.8528706,0.3341677,4679489000.0,7678189000.0,3829858000.0,9127561000.0,2380486000.0,0.214467,0.3142176,0.09476634,0.3674179,0.0681662,441624200.0,619934100.0,397046700.0,694230000.0,278173300.0,0.1866667,4,4927030000.0,8176380000.0,3077400000.0,10026010000.0,477920000.0,0.75312,1.065672,0.4804685,1.331673,0.3740679,11325750000.0,14175180000.0,7726470000.0,14925030000.0,727870000.0,0.7664201,1.258523,0.3474678,1.604325,0.07481623,954537000.0,1474959000.0,580483500.0,1767697000.0,108850800.0,0.08666667,5
289,51990,615,325554156376975360,26,,289,51990,615,187.69793,0.6358071,0.0239896,1.347519e-05,GALAXY,5429164000.0,6278796000.0,4029771000.0,7328341000.0,3180139000.0,1.318373,1.491274,1.178722,1.717375,0.9991714,7478276000.0,9677322000.0,4479576000.0,11076720000.0,3779879000.0,1.458024,1.730675,1.059022,1.817126,0.9060709,3322463000.0,3748816000.0,2353480000.0,4330206000.0,2043405000.0,0.07333333,6,7426530000.0,9976020000.0,6926630000.0,10475920000.0,6476720000.0,0.9991714,1.092272,0.75312,1.251873,0.6267693,9126190000.0,10975820000.0,8076400000.0,12325550000.0,7226570000.0,0.9991714,1.065672,0.7730702,1.192022,0.6201193,4269862000.0,5411793000.0,3984380000.0,5738059000.0,3658114000.0,0.0,3
290,51941,344,326605563548952576,26,,290,51941,344,187.78488,0.6137188,0.02308306,9.338856e-06,GALAXY,9377452000.0,11326610000.0,8977626000.0,11676460000.0,8727734000.0,1.996677,1.996677,1.910226,1.996677,1.750626,11376590000.0,12526090000.0,10526950000.0,13075850000.0,10327040000.0,1.996677,1.996677,1.770576,1.996677,1.677475,21684900000.0,24204740000.0,20484980000.0,25764640000.0,20005010000.0,0.05,4,9926030000.0,10175980000.0,8926230000.0,11225770000.0,7476520000.0,1.497924,1.544474,1.477974,1.750626,1.411474,9976020000.0,10775860000.0,8776260000.0,12025610000.0,7726470000.0,1.511224,1.657525,1.371573,1.810476,1.298423,19514220000.0,20504170000.0,16915600000.0,22855300000.0,15306940000.0,0.0,3
290,51941,501,326648719380342784,26,,290,51941,501,189.69367,0.32253786,0.02280918,1.35585e-05,GALAXY,4529554000.0,5978926000.0,3779879000.0,7228384000.0,3130161000.0,1.424774,1.544474,1.344973,1.750626,0.9991714,5079316000.0,8078016000.0,4479576000.0,10277060000.0,3779879000.0,1.378224,1.763926,1.125522,1.850376,0.8196204,2515097000.0,3173892000.0,2002700000.0,3686289000.0,1526903000.0,0.14,4,3827250000.0,4927030000.0,2877440000.0,6326750000.0,2477520000.0,1.125522,1.245223,0.9592712,1.331673,0.75312,4077200000.0,6426730000.0,2777460000.0,7876440000.0,2727470000.0,1.092272,1.338323,0.8462206,1.384874,0.6733196,1998046000.0,2453058000.0,1543033000.0,2832235000.0,1391363000.0,0.11,4
290,51941,542,326659989374527488,26,,290,51941,542,189.75468,0.36557387,0.02301519,8.450024e-06,GALAXY,8227951000.0,9327474000.0,5978926000.0,9577366000.0,5729034000.0,1.750626,1.996677,1.624275,1.996677,1.624275,11276630000.0,11926350000.0,9027604000.0,12426130000.0,8327907000.0,1.797176,1.996677,1.670825,1.996677,1.524524,37986520000.0,42615260000.0,29243350000.0,44158170000.0,27700440000.0,0.01666667,6,8026410000.0,9326150000.0,7126590000.0,9726070000.0,7026610000.0,1.431424,1.544474,1.298423,1.584375,1.185372,9876040000.0,11075800000.0,8376340000.0,11075800000.0,8376340000.0,1.737326,1.783876,1.511224,1.817126,1.258523,35971700000.0,39367710000.0,30485830000.0,41457560000.0,30224600000.0,0.0,4
290,51941,544,326660539130341376,26,,290,51941,544,189.84349,0.4602442,0.02358647,1.16507e-05,GALAXY,7428298000.0,9077583000.0,5079316000.0,9077583000.0,4979359000.0,0.6334193,0.8661706,0.4937686,0.8661706,0.4605184,7928081000.0,9227518000.0,5629078000.0,9227518000.0,4979359000.0,0.5403188,0.74647,0.4538684,0.7664201,0.4538684,4927171000.0,5578917000.0,3623678000.0,5687542000.0,3623678000.0,0.08666667,3,8976220000.0,10375940000.0,7876440000.0,10925830000.0,7826450000.0,0.7265199,0.7730702,0.5203687,0.8661706,0.5004186,9276160000.0,10325950000.0,8276360000.0,11275760000.0,7976420000.0,0.74647,0.8329205,0.5004186,0.9060709,0.4937686,6295819000.0,6683431000.0,5465223000.0,7181789000.0,5465223000.0,0.0,3
290,51941,550,326662188397783040,26,,290,51941,550,189.70062,0.27001555,0.02273661,1.185065e-05,GALAXY,9077583000.0,11476540000.0,7828124000.0,11726430000.0,7278363000.0,1.178722,1.318373,0.9991714,1.504574,0.8728207,12975890000.0,14025440000.0,11026740000.0,14375290000.0,10327040000.0,0.7331699,1.065672,0.6068192,1.132172,0.6001692,5020784000.0,6440290000.0,4461585000.0,6655367000.0,4203493000.0,0.003333333,2,8626290000.0,9526110000.0,6176780000.0,10425930000.0,4977020000.0,0.7863702,1.125522,0.6533695,1.251873,0.580219,9726070000.0,11425730000.0,7976420000.0,12625490000.0,6576700000.0,0.7664201,1.039072,0.6134692,1.271823,0.5004186,4942705000.0,5429459000.0,3792195000.0,5650712000.0,3084189000.0,0.0,3
290,51941,593,326674008147781632,26,,290,51941,593,189.96873,0.12547405,0.02283781,9.972482e-06,GALAXY,8177973000.0,9727301000.0,7178406000.0,10327040000.0,5978926000.0,0.9991714,1.092272,0.75312,1.165422,0.6666695,9777279000.0,11226650000.0,9027604000.0,11926350000.0,7778146000.0,0.7265199,0.8528706,0.580219,1.005821,0.5004186,6015059000.0,7106411000.0,5268345000.0,8025444000.0,4636509000.0,0.03,4,8176380000.0,8976220000.0,7626490000.0,9926030000.0,4627090000.0,0.6334193,0.6334193,0.5004186,1.251873,0.4937686,8326350000.0,9676080000.0,7726470000.0,9976020000.0,4927030000.0,0.74647,0.8661706,0.5004186,0.9925213,0.4937686,6097503000.0,6757030000.0,5617847000.0,6936902000.0,3819135000.0,0.0,2
303,51615,100,341175186659239936,26,,303,51615,100,213.78576,-0.78299015,0.03804237,1.956027e-05,GALAXY,2480442000.0,5878969000.0,1630811000.0,9477409000.0,731200800.0,1.251873,1.265173,0.9127209,1.504574,0.75312,4129727000.0,11776410000.0,2230551000.0,13675590000.0,1131027000.0,0.7730702,1.052372,0.3341677,1.644225,0.1546167,974864500.0,2311411000.0,728658500.0,2874168000.0,517624800.0,0.15,4,11225770000.0,11475720000.0,5226970000.0,14475120000.0,2477520000.0,0.8794707,1.125522,0.6267693,1.378224,0.5004186,14125190000.0,14625090000.0,8876240000.0,14625090000.0,2627490000.0,1.158772,1.491274,0.5270188,1.644225,0.5203687,5308312000.0,5605917000.0,2332254000.0,7465953000.0,1253433000.0,0.0,4
303,51615,125,341182058606913536,26,,303,51615,125,213.60343,-0.82933656,0.03961213,1.346228e-05,GALAXY,4329641000.0,5779013000.0,1980659000.0,7428298000.0,481309200.0,0.9725713,1.172072,0.6666695,1.344973,0.4804685,10726870000.0,13275760000.0,4729467000.0,14425260000.0,3380052000.0,0.2277671,1.371573,0.1413166,1.697425,0.1147165,1750831000.0,4118302000.0,729568900.0,6021563000.0,358200800.0,0.04666667,5,7076600000.0,9376140000.0,4627090000.0,9376140000.0,1727670000.0,0.5004186,0.6400694,0.4538684,0.9991714,0.3740679,10175980000.0,12675480000.0,8426330000.0,13525310000.0,2527510000.0,0.4006681,0.6932697,0.214467,0.6932697,0.1413166,3595204000.0,4040297000.0,2210469000.0,4337026000.0,1171918000.0,0.0,5
303,51615,132,341183982752262144,26,,303,51615,132,213.75264,-0.79694808,0.03847237,1.122453e-05,GALAXY,10077150000.0,10576930000.0,8227951000.0,10826820000.0,7928081000.0,1.438074,1.657525,1.378224,1.810476,1.378224,12176240000.0,12775980000.0,11276630000.0,13175810000.0,11126690000.0,1.597675,1.817126,1.464674,1.823776,1.351623,83149160000.0,87558590000.0,68940980000.0,89518340000.0,68451050000.0,0.01,5,11875640000.0,13125390000.0,11575700000.0,13675280000.0,10875840000.0,1.331673,1.338323,1.225273,1.391524,1.165422,12525510000.0,13275360000.0,12075600000.0,13525310000.0,11575700000.0,1.431424,1.444724,1.258523,1.557775,1.145472,97469660000.0,102022000000.0,93423150000.0,103539400000.0,86341750000.0,0.0,4
