objid,specobjid,Group,RA,Dec,M_r,z,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr,sSFR,rank_dist,rank_M_parent
1237654880211173600,669938241180297216,847,240.098392057,2.737869483,-20.824823,0.033047931,15919491815.252417,3,239.945697026,2.712762856,-22.830765,9.712228002933616,7.770007,-2.655627,-10.425634,3,4
1237651737930498465,669957757511690240,847,239.626149737,2.69115891,-20.07781,0.032531129,8000626567.29793,4,239.945697026,2.712762856,-22.830765,20.10131159798259,11.46655,-1.014567,-12.481117,4,5
1237667735577886774,2819384828485462016,859,173.375286835,22.455868279,-22.696927,0.038554482,89283416390.90804,1,173.375286835,22.455868279,-22.696927,0.0,11.2691,-0.7541301,-12.0232301,1,1
1237667735577821313,2814912839800612864,859,173.174208369,22.37548953,-20.502472,0.037460561,11830110467.1544,2,173.375286835,22.455868279,-22.696927,12.724665379223138,10.2401,-0.07035378,-10.31045378,4,3
1237667735577886985,2814910640777357312,859,173.354611164,22.434744596,-20.031233,0.038275513,7664665390.585353,3,173.375286835,22.455868279,-22.696927,1.7897464810023145,10.21536,-0.7883426,-11.0037026,2,4
1237667735577886962,2814909816143636480,859,173.324388409,22.336400854,-19.831035,0.038838905,6374028485.473288,4,173.375286835,22.455868279,-22.696927,8.067726658584712,10.10819,-1.371178,-11.479368,3,5
1237674650460422277,313020546944100352,864,168.271681615,0.003071052,-22.663287,0.04085727,86559512133.51047,1,168.271681615,0.003071052,-22.663287,0.0,11.23772,-0.9738976,-12.2116176,1,1
1237674650460422494,314224513585801216,864,168.275758808,0.069572419,-21.61114,0.041171447,32843996713.45991,2,168.271681615,0.003071052,-22.663287,4.18624986316455,10.82383,-1.125936,-11.949766,4,2
1237674650460487907,314223688952080384,864,168.327647999,0.037101151,-20.051472,0.039111716,7808880916.570019,3,168.271681615,0.003071052,-22.663287,4.115502347368485,9.792118,-0.2240445,-10.0161625,3,9
1237648721225646275,314224238707894272,864,168.310007409,-0.036684521,-19.868711,0.03848151,6599095296.7143545,4,168.271681615,0.003071052,-22.663287,3.469645179527248,10.06055,-1.632531,-11.693081,2,10
1237667735062577233,3128940513592371200,867,225.680703406,17.252525663,-22.603409,0.038614675,81915031010.17389,1,225.680703406,17.252525663,-22.603409,0.0,11.27175,-1.150924,-12.422674,1,1
1237667782314754241,3128925945063303168,867,225.72760906,17.146420706,-20.966,0.037548414,18130091670.170284,2,225.680703406,17.252525663,-22.603409,7.236861860245626,10.48172,-1.65945,-12.14117,3,4
1237667735062577234,3127758263697827840,867,225.691376754,17.243090421,-19.806424,0.037423115,6231170001.097891,3,225.680703406,17.252525663,-22.603409,0.8727270040419802,9.930378,-1.129366,-11.059743999999998,2,7
1237667735062577326,3129007858679572480,867,225.759738003,17.389374942,-19.632224,0.038598515,5307495076.930583,4,225.680703406,17.252525663,-22.603409,9.81877229516984,9.402701,-0.4686519,-9.8713529,4,10
1237667253472264286,2491666310363113472,871,167.660141442,28.316810751,-22.444696,0.035370985,70774759131.40767,1,167.660141442,28.316810751,-22.444696,0.0,11.20764,-1.181289,-12.388929,1,1
1237667253472329733,2489372179251095552,871,167.694385206,28.278486679,-22.071036,0.036923575,50166569033.97991,2,167.660141442,28.316810751,-22.444696,3.0638817053695697,11.05765,-1.624304,-12.681954,2,2
1237667253472329842,2489373003884816384,871,167.702474546,28.358697995,-19.699765,0.032262904,5648147113.913822,3,167.660141442,28.316810751,-22.444696,3.522428230363724,9.966509,-1.079144,-11.045653,3,9
1237667253472329735,2491670708409624576,871,167.693621199,28.263899294,-19.582903,0.034835954,5071789263.502704,4,167.660141442,28.316810751,-22.444696,3.805734234707813,9.848176,-1.227913,-11.076089,4,12
1237655124465484020,940179787551369216,883,168.758970232,4.085459081,-22.334634,0.040664835,63951921820.04943,1,168.758970232,4.085459081,-22.334634,0.0,11.15086,-1.174752,-12.325612,1,1
1237655124465483999,940178962917648384,883,168.722831397,4.09382528,-20.848798,0.040795754,16274932649.330263,2,168.758970232,4.085459081,-22.334634,2.325089399527043,10.53127,-1.599003,-12.130273,4,3
1237655124465484022,5370548977287229440,883,168.748762054,4.081076079,-20.109282,0.040270026,8235932906.344152,3,168.758970232,4.085459081,-22.334634,0.6965251481048317,,,,2,6
1237655124465549363,940177588528113664,883,168.776829055,4.101716115,-20.000282,0.04045663,7449254294.5419,4,168.758970232,4.085459081,-22.334634,1.5152815896129066,10.05819,-1.024937,-11.083127,3,8
1237665370118291481,2372300029416204288,885,169.250435449,32.597504877,-22.156783,0.03573003,54289169750.60777,1,169.250435449,32.597504877,-22.156783,0.0,11.04315,-1.219345,-12.262495,1,1
1237665331457163322,2372299754538297344,885,169.224626065,32.564351157,-20.872341,0.033817004,16631690707.186872,2,169.250435449,32.597504877,-22.156783,2.491293777041717,10.37386,-1.557294,-11.931154,3,3
1237665370118291482,2372298929904576512,885,169.228458939,32.589809206,-20.845032,0.034478028,16218578978.16994,3,169.250435449,32.597504877,-22.156783,1.2598470219628288,10.41657,-1.20133,-11.6179,2,4
1237665370118226042,2372314872823179264,885,169.183745677,32.571543938,-19.803434,0.035972371,6214033639.978788,4,169.250435449,32.597504877,-22.156783,3.889279162442513,9.948136,-0.2578666,-10.2060026,4,8
1237660634386071585,1611166390302042112,886,161.015363586,43.903360216,-22.019149,0.025809236,47825508905.56875,1,161.015363586,43.903360216,-22.019149,0.0,10.94519,-1.501975,-12.447165,1,1
1237661355926356096,1611165015912507392,886,161.051620515,43.795171232,-19.190802,0.026036516,3534441517.338013,2,161.015363586,43.903360216,-22.019149,6.993423103321359,9.753751,-1.084285,-10.838036,2,7
1237660634386006121,1611174911517157376,886,160.812348794,43.875575678,-19.157806,0.026122671,3428644046.053238,3,161.015363586,43.903360216,-22.019149,9.357120398162587,9.722207,-1.812145,-11.534351999999998,3,8
1237660634386137172,1614619407592482816,886,161.144726739,44.041309764,-19.070794,0.025799285,3164591082.8653855,4,161.015363586,43.903360216,-22.019149,10.456845127470302,9.807052,-1.534108,-11.34116,4,9
1237671123767722047,2911623683405539328,887,151.447181187,14.338748964,-22.013686,0.031959874,47585474034.367966,1,151.447181187,14.338748964,-22.013686,0.0,11.02258,-1.496311,-12.518891,1,1
1237671123767787682,2911623408527632384,887,151.551337353,14.496032929,-20.281414,0.031969272,9650850764.939566,2,151.447181187,14.338748964,-22.013686,11.740348822845675,9.844515,-0.1650486,-10.0095636,4,6
1237671260669739186,2911616261702051840,887,151.601801337,14.288259359,-19.901177,0.030145631,6799403273.489302,3,151.447181187,14.338748964,-22.013686,9.933661443761585,10.07745,-2.000688,-12.078138,3,7
1237671123767787710,2911622858771818496,887,151.587673233,14.353863738,-19.204962,0.031700371,3580839041.9968643,4,151.447181187,14.338748964,-22.013686,8.604669437709436,9.552303,-0.5415138,-10.0938168,2,10
1237663916801785873,2103345183759296512,888,117.823527671,50.17930186,-22.0596,0.021253257,49640940377.48199,1,117.823527671,50.17930186,-22.0596,0.0,11.08905,-1.394185,-12.483235,1,1
1237663916801785874,2103344084247668736,888,117.805783999,50.193277573,-21.285617,0.021809811,24335865699.08245,2,117.823527671,50.17930186,-22.0596,1.1316651085668217,10.7303,-1.647301,-12.377601,2,2
1237663916801720625,2103325667427903488,888,117.748034537,50.056180395,-19.665666,0.021560953,5473516101.615163,3,117.823527671,50.17930186,-22.0596,8.312380658628028,9.994188,-1.563622,-11.55781,4,6
1237663916801786266,2103331989619763200,888,117.764418917,50.255325439,-19.435601,0.021290216,4428334311.93684,4,117.823527671,50.17930186,-22.0596,5.335202993126019,9.925674,-1.995936,-11.92161,3,8
1237651735234478128,598980158266828800,889,212.859298608,1.286520158,-21.965012,0.025787788,45499308889.17179,1,212.859298608,1.286520158,-21.965012,0.0,10.98186,-1.192399,-12.174259,1,1
1237651735234478093,598979608511014912,889,212.823854509,1.275275099,-20.885791,0.025767428,16839003995.995457,2,212.859298608,1.286520158,-21.965012,2.3358815521397194,10.41503,-0.1982757,-10.6133057,2,4
1237651752414085200,600183573760206848,889,212.889334952,1.159485669,-20.4013,0.025940227,10777548849.981518,3,212.859298608,1.286520158,-21.965012,8.201791021699295,10.32507,-1.764619,-12.089689,4,7
1237651735234478248,598979883388921856,889,212.829854085,1.309538788,-19.96964,0.025768754,7241957970.291729,4,212.859298608,1.286520158,-21.965012,2.347921644182326,10.14345,-1.962408,-12.105858,3,8
1237662224077160482,1849927816708122624,962,212.698531902,35.913485755,-22.719241,0.028712469,91137350744.3796,1,212.698531902,35.913485755,-22.719241,0.0,11.28625,-0.7276886,-12.0139386,1,1
1237662224077422595,1849909399888357376,962,213.213492495,35.710893073,-22.13105,0.028425099,53017592161.97556,2,212.698531902,35.913485755,-22.719241,29.16333535719878,10.89573,-0.6635827,-11.5593127,3,2
1237664854716514359,1849930840365099008,962,212.200783275,35.612887222,-21.629811,0.028390496,33413686994.294346,3,212.698531902,35.913485755,-22.719241,31.63430257100777,10.97205,-1.052899,-12.024949,4,3
1237662224077226146,1849915172324403200,962,212.870106855,35.897736768,-21.518294,0.027898311,30152102444.576008,4,212.698531902,35.913485755,-22.719241,8.787820480349884,10.78444,-1.736954,-12.521394,2,4
1237667430105677867,2495081668407224320,974,169.460885036,26.625788261,-22.711087,0.028040911,90455462807.09648,1,169.460885036,26.625788261,-22.711087,0.0,11.29294,-1.178367,-12.471307,1,1
1237667430105677981,2492905185123264512,974,169.561287696,26.620548986,-21.580123,0.028856439,31918994359.260704,2,169.460885036,26.625788261,-22.711087,5.64921553026611,10.42854,-0.156691,-10.585231,3,2
1237667322713931949,2492775167873280000,974,169.18044055,26.372664423,-21.236816,0.028210427,23266250516.76701,3,169.460885036,26.625788261,-22.711087,22.396976490047496,10.77016,-0.007088706,-10.777248706,4,3
1237667323250933967,2495080019139782656,974,169.461333943,26.657519481,-20.675142,0.029482462,13869372101.361662,4,169.460885036,26.625788261,-22.711087,1.993890745239884,10.41666,-1.354641,-11.771301,2,4
1237662664291582035,1568438540994373632,975,242.315450929,25.712460516,-22.667905,0.041386869,86928462831.23108,1,242.315450929,25.712460516,-22.667905,0.0,11.31987,-0.6521703,-11.9720403,1,1
1237662664291582317,5318765549911207936,975,242.401766428,25.749902767,-20.271378,0.0414258,9562054176.85353,2,242.315450929,25.712460516,-22.667905,5.422501609166439,,,,3,7
1237662664291647718,1864657705650644992,975,242.374791641,25.639401714,-19.783453,0.041141876,6100721503.44301,3,242.315450929,25.712460516,-22.667905,5.68891806100222,9.866913,-0.4971994,-10.3641124,4,10
1237662664291582248,1568434692703676416,975,242.265794259,25.728039403,-19.707312,0.041795418,5687544399.837963,4,242.315450929,25.712460516,-22.667905,2.9764592001358765,9.727448,-0.3920152,-10.1194632,2,12
1237657878614638619,1046006686491371520,984,119.873821592,27.026448303,-22.521202,0.022848603,75941784834.07567,1,119.873821592,27.026448303,-22.521202,0.0,11.22941,-1.186719,-12.416129,1,1
1237657878614638621,1046013558439045120,984,119.824461265,27.0778841,-21.270549,0.023375227,24000461900.53101,2,119.873821592,27.026448303,-22.521202,4.251315897022969,11.0979,-2.450211,-13.548111,2,3
1237657773924352400,1046024003799508992,984,119.574422084,27.056633361,-20.096088,0.021979577,8136454497.064447,3,119.873821592,27.026448303,-22.521202,16.86225753589974,10.28483,-1.418852,-11.703682,3,5
1237657628432007196,1046065785241364480,984,119.771506619,27.459540237,-19.643312,0.023122114,5361975188.030284,4,119.873821592,27.026448303,-22.521202,27.805723353931924,10.07853,-1.710919,-11.789449,4,6
1237665567692292189,2473642287150688256,985,241.607477972,15.693778445,-22.303452,0.044425512,62141366608.896,1,241.607477972,15.693778445,-22.303452,0.0,11.22783,-0.9584522,-12.1862822,1,1
1237665567692292584,4584778035198881792,985,241.659429565,15.697640166,-21.477645,0.043809053,29044105124.00962,2,241.607477972,15.693778445,-22.303452,3.1518522557593065,,,,3,3
1237665567692226797,2472477079350831104,985,241.489340308,15.725963227,-21.460196,0.044274826,28581064498.183018,3,241.607477972,15.693778445,-22.303452,7.426170664438782,10.86846,-1.059672,-11.928132000000002,4,4
1237665548901286143,2473632116668131328,985,241.639412383,15.728012401,-20.344736,0.042600245,10230442057.821287,4,241.607477972,15.693778445,-22.303452,2.890944231186793,10.39103,-1.155284,-11.546314,2,8
1237671124305051659,2913920838157756416,988,152.3018066,15.005118282,-22.512551,0.031711681,75339095173.6777,1,152.3018066,15.005118282,-22.512551,0.0,11.20591,-1.221081,-12.426991,1,1
1237671124305051901,2911733084812503040,988,152.332040557,14.99093857,-20.837892,0.031799842,16112272562.72876,2,152.3018066,15.005118282,-22.512551,2.0398006139795672,10.37881,-1.356578,-11.735388,2,3
1237671261207003251,2911731985300875264,988,152.470535597,14.729860948,-19.907673,0.031566355,6840206296.854312,3,152.3018066,15.005118282,-22.512551,20.102433248298407,9.80212,-0.1876956,-9.9898156,4,7
1237671261206937699,2913909568163571712,988,152.313147376,14.832832934,-19.704271,0.031526119,5671636646.725815,4,152.3018066,15.005118282,-22.512551,10.846883465736008,10.01083,-0.5239877,-10.5348177,3,8
1237651274035363888,502245398555944960,993,128.422190183,54.549319096,-22.446775,0.031885176,70910410579.9525,1,128.422190183,54.549319096,-22.446775,0.0,11.20951,-1.341531,-12.551041,1,1
1237651274035363852,502248697090828288,993,128.356774716,54.559079625,-21.31357,0.031538768,24970543778.629715,2,128.422190183,54.549319096,-22.446775,2.461253221266871,10.65456,-1.329827,-11.984387,2,3
1237663529186623648,502247872457107456,993,128.106382731,54.531033202,-19.545145,0.032655552,4898442336.66071,3,128.422190183,54.549319096,-22.446775,11.56860807598153,10.00629,-1.773987,-11.780277,3,8
1237663546366558454,2007503779963889664,993,128.118516775,54.663202546,-19.460021,0.031969915,4529063398.041529,4,128.422190183,54.549319096,-22.446775,13.165475661941803,10.11228,-0.9124655,-11.0247455,4,9
1237667430096437433,2583991476140664832,996,146.817136158,22.089496909,-22.516981,0.025745809,75647120273.86626,1,146.817136158,22.089496909,-22.516981,0.0,11.1585,-0.9429988,-12.1014988,1,1
1237667430096371778,2584003845646477312,996,146.699863425,22.012108868,-21.321911,0.026535664,25163114860.01458,2,146.817136158,22.089496909,-22.516981,8.383609644605226,10.59807,-0.01701926,-10.61508926,2,2
1237667292655910960,2583986528338339840,996,146.998214443,21.952751206,-20.224756,0.025769902,9160146089.142414,3,146.817136158,22.089496909,-22.516981,13.604072207239646,10.0109,-0.5031919,-10.5140919,4,5
1237667430096371947,2584004395402291200,996,146.62921001,22.05264768,-19.529346,0.026036745,4827679161.635186,4,146.817136158,22.089496909,-22.516981,11.18472210358635,9.943012,-1.73027,-11.673282,3,9
1237664291548823600,2001943283122595840,998,208.111052914,14.490977298,-22.360965,0.041484566,65521827193.39789,1,208.111052914,14.490977298,-22.360965,0.0,11.23688,0.4179808,-10.8188992,1,1
1237664291548823599,2000875382017910784,998,208.106805277,14.48869019,-21.004435,0.0423108,18783391043.818523,2,208.111052914,14.490977298,-22.360965,0.2956687896643574,10.67055,-1.270261,-11.940811,2,3
1237664291548823571,2000873732750469120,998,208.0689724,14.539073138,-20.805231,0.041959101,15634802515.369596,3,208.111052914,14.490977298,-22.360965,3.960273465077135,10.47808,-1.479072,-11.957152,3,5
1237662530600370324,2001956752140036096,998,208.041389795,14.396964572,-20.380175,0.041115156,10569878617.990816,4,208.111052914,14.490977298,-22.360965,7.270437154297855,10.20419,-0.4018251,-10.6060151,4,10
1237664291011952787,2000877855919073280,1001,208.11129364,14.091277733,-22.211524,0.023851361,57096514865.58528,1,208.11129364,14.091277733,-22.211524,0.0,11.1359,-1.537708,-12.673608,1,1
1237664291011952667,2001955652628408320,1001,208.034818567,14.116224459,-22.0201,0.023540223,47867417781.34447,2,208.11129364,14.091277733,-22.211524,4.9167682243924835,10.93889,-1.399859,-12.338749,2,3
1237662530063499615,2001957576773756928,1001,208.048131484,13.999915424,-20.464106,0.025303242,11419376710.33307,3,208.11129364,14.091277733,-22.211524,6.911945910900193,10.41572,-1.159504,-11.575224,4,5
1237662530063564997,2000876481529538560,1001,208.188657352,14.014384209,-20.043073,0.023555552,7748706298.266048,4,208.11129364,14.091277733,-22.211524,6.751098784863476,9.956604,-0.4141304,-10.3707344,3,7
1237659330848751701,1316327120623921152,1004,240.236840688,45.41766417,-22.18045,0.042643899,55485563372.350365,1,240.236840688,45.41766417,-22.18045,0.0,11.13443,-1.156233,-12.290663,1,1
1237659330848751703,6792788985535721472,1004,240.22652394,45.423594788,-20.070369,0.041267462,7945982422.370582,2,240.236840688,45.41766417,-22.18045,0.5881025218010268,,,,2,7
1237659330848751807,1316326845746014208,1004,240.192087788,45.44121037,-19.757691,0.043071131,5957669401.423137,3,240.236840688,45.41766417,-22.18045,2.4663592931304397,10.02981,-1.049854,-11.079664,4,8
1237659330848751818,1316327670379735040,1004,240.198611396,45.425825943,-19.288927,0.041719331,3868751190.4447985,4,240.236840688,45.41766417,-22.18045,1.7622028340396996,9.639867,-0.5884725,-10.2283395,3,9
