Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
2501,59962150483.55246,131480815193.3304,0.4560524696731128,0.03745857622222222,1.3166539999999998,9,208.93785703,25.203124554,208.96394966209357,25.205358539290238,12.19936840680964,0.11663206189868051,25.819815557564038,6.724497502040726e-13,146.58455837528598,0.17614280688051356,604.467602703542,-23.117155970210682,12055423367048.098,91.6896001087437,3.6577028954534017,Q,False,0.125,0.1111111111111111,0.25,0.2222222222222222,0.375,0.4444444444444444,13.099643577858544,484.3380463295772
2503,51725988628.39569,111495857130.44221,0.46392744950047754,0.029294442999999996,0.5409260000000025,9,137.666343332,18.696584237,137.44297863524636,18.701256283392258,15.60492270042763,0.8136903510374159,12.3118579705759,1.010549668636587e-12,150.44328173524843,0.08183720687668472,601.0858265982497,-22.93814682633456,22102518119776.914,198.23622768259938,3.543947739261054,Q,True,0.625,0.5555555555555556,0.125,0.1111111111111111,0.25,0.3333333333333333,13.094848937789791,483.8163134280489
2504,51659000598.132355,139879337589.60336,0.3693111612359533,0.037685769777777774,0.529160000000001,9,247.511403429,23.354426451,247.43754563984518,23.373859787052226,6.9387945662169574,0.6098901021097047,-49.27525915135628,1.1116046355002457e-12,168.62384233129353,0.2922199996756496,345.9533986827103,-23.184383917509855,11751306297050.938,84.0103084526214,1.8197940480366832,Q,True,0.125,0.1111111111111111,0.5,0.4444444444444444,0.375,0.4444444444444444,13.094708606387716,482.4718913735639
2510,55273122560.67737,97177443061.48932,0.5687855207890491,0.017096620111111113,1.4261000000000017,9,200.937575352,31.565755539,200.9589650974787,31.67909064891414,28.859616526059977,0.23865043036341882,-36.277664015800724,-4.547473508864641e-13,196.55113850183864,0.18457112124772002,642.9171461752719,-22.788913669239395,27037152654266.68,278.2245735479873,2.9013696537409355,Q,False,0.125,0.1111111111111111,0.5,0.4444444444444444,0.25,0.3333333333333333,13.081224326867837,480.6295550608548
2513,54786101781.94922,107096484508.0807,0.51155835818136,0.04471657755555555,1.6202869999999976,9,164.987075023,24.175996796,164.99815959363204,24.154699815656365,9.723963342939388,0.14547292595870887,-34.506019364965056,8.842309600570136e-13,148.9946104585495,0.23159239960941783,578.1987391262396,-22.89443803786863,12027769442632.33,112.3077895402328,3.4421532431715276,X,False,0.375,0.3333333333333333,0.0,0.0,0.625,0.5555555555555556,13.068959033764015,471.96323574690655
2514,50740646922.72598,132746073525.99207,0.38223840129471565,0.039529862,0.8567730000000005,9,138.500705919,52.639011963,138.53904228310236,52.58738769905112,6.896133143207449,0.49270725575562246,-70.76888673456625,6.315935428978668e-15,168.855167608728,0.4191099848276616,361.13429713126703,-23.12755421004828,10598950229209.744,79.84379460485088,1.8970465997090185,X,False,0.25,0.2222222222222222,0.25,0.2222222222222222,0.375,0.3333333333333333,13.068053777792068,472.42241935376774
2519,54327685079.813484,145846721014.43192,0.37249850186510275,0.04030076511111111,0.7911229999999989,9,247.192214312,25.494703293,247.20456148400007,25.510328912247587,8.585710541690942,0.1341239872408868,-27.801201622070085,6.679101716144942e-13,124.59857187642214,0.22312616592142168,458.63797096963634,-23.229741673953836,9831499396576.0,67.40980755819082,3.2649802812631488,Q,True,0.25,0.2222222222222222,0.0,0.0,0.75,0.7777777777777778,13.051283407367544,466.26517830311315
2524,45952844546.39892,185874214334.09396,0.24722549446155223,0.041946237555555564,0.1087660000000028,9,231.954920117,4.856796853,231.89842138085424,4.877670376169887,7.578515273102075,0.47534570771532825,162.90746881927512,-2.4411090433002552e-12,127.36792572051853,1.2790305557518689,421.86615180770184,-23.4930478645703,10256756220510.025,55.18116785190188,2.9379082256118583,Q,True,0.625,0.5555555555555556,0.125,0.1111111111111111,0.25,0.3333333333333333,13.038435145197887,461.4458394597829
2526,53917332770.303925,162255595689.10626,0.3322987570401795,0.043215004555555554,0.600633000000002,9,156.501695274,19.327805565,156.56267212242668,19.393177729122716,10.59050659527224,0.4933521877406785,-59.98164087867732,6.671206796858718e-13,128.0822507007041,0.4683056438385046,607.9203469447599,-23.34549920797988,16873908093421.877,103.99584693370782,4.2099927569202045,Q,True,0.5,0.4444444444444444,0.25,0.2222222222222222,0.25,0.3333333333333333,13.034468710979818,459.85550349117744
2530,54479510904.731804,186487120186.75613,0.2921355150434717,0.042030113111111114,0.2868669999999973,9,155.481279853,48.031227682,155.37639267596356,48.00919086818767,6.592392699309203,0.6692744703448531,85.90039625850069,-8.873889277715029e-13,103.60407803988662,0.8291217670546782,367.72866999685084,-23.496622106112724,5820233156889.715,31.209839859509255,3.1482865969970044,Q,True,0.25,0.2222222222222222,0.375,0.3333333333333333,0.375,0.4444444444444444,13.020688544124331,455.1908181298189
2535,51887219665.32016,81605558053.76106,0.6358294815058712,0.029496861111111113,1.6661959999999993,9,204.60443034,26.74247202,204.66494538143124,26.779005129388572,9.802020795423202,0.39925402925232767,-59.735936558106765,-3.2842864230689075e-13,195.01432222375172,0.3063156381384532,380.22945356117293,-22.599299347554847,22042223011330.824,270.10688410230085,1.7294295181140469,Q,True,0.25,0.2222222222222222,0.25,0.2222222222222222,0.5,0.5555555555555556,12.97651621252918,441.7823444055779
2538,45460310741.962265,121612221294.38614,0.3738136698606689,0.028823462555555554,0.23035600000000045,9,179.7312342,28.398970222,179.74207366351942,28.333084344290754,8.274156067657046,0.48275144995298624,101.39253365226007,3.410605131648481e-13,153.81744764964668,0.6591744642857661,313.47927749370564,-23.032443052761444,10536447588564.453,86.63971002600901,1.807702074021221,Q,True,0.125,0.1111111111111111,0.375,0.3333333333333333,0.5,0.5555555555555556,12.95876692780204,435.8978810430324
2539,40964192658.43886,132306873664.91371,0.3096149997632519,0.03664387533333333,0.028064000000000533,9,215.329762352,61.579246461,215.30575785218934,61.598765310052976,7.35114519425155,0.1845817554592121,33.598026365135105,2.2263672387149805e-13,181.629208017397,0.18498140652530273,356.1092657973589,-23.12395601857905,13882831502268.09,104.92902687299805,1.7390865831006788,Q,True,0.125,0.1111111111111111,0.125,0.1111111111111111,0.75,0.7777777777777778,12.940889021096522,428.88769028396894
2540,54017191463.58819,90202696482.76003,0.5988423136985956,0.02458224022222222,1.099383000000003,9,196.572062707,29.063178539,196.5729250035942,29.188274291687588,17.39041061750593,0.4316103511124441,-99.98840553386746,1.1368683772161603e-13,166.47210971887242,0.6006315754796505,560.1560020457125,-22.708048800896968,22107860009413.246,245.09089940164492,2.984634330961565,G,False,0.375,0.3333333333333333,0.125,0.2222222222222222,0.375,0.3333333333333333,12.930237200582122,427.0297080908816
2542,46339313970.81171,98618804706.0553,0.4698831435742034,0.03134814599999999,1.1146610000000017,9,239.64501231,27.618251133,239.64983673837648,27.594882488183092,11.253682992655039,0.12665979392580512,43.99676969794568,2.01636238570144e-12,162.8250054046063,0.27020892515013545,464.5707032066151,-22.804899336070076,16809970652463.615,170.45400927913968,2.530779671834177,Q,True,0.25,0.2222222222222222,0.375,0.3333333333333333,0.375,0.4444444444444444,12.907441138117196,418.72395287752266
2543,39845419177.18126,115398642748.96976,0.3452849897364758,0.03430160855555556,0.48294500000000085,9,196.423105958,49.42159815,196.45682222677956,49.363264405758336,9.401778086173469,0.3977441955168357,132.39729251959395,-6.686996635431165e-13,152.21131840933887,0.8698255419057683,425.6074420094753,-22.975501752333088,6545404876600.264,56.7199467920839,2.4801953298056603,Q,True,0.75,0.6666666666666666,0.0,0.0,0.25,0.3333333333333333,12.904433720942986,417.3656599271276
2547,45158010477.44059,100227793422.84225,0.4505537729133417,0.024203010666666667,1.615241000000001,9,204.088269401,3.330855843,204.12841367895263,3.4284222133905127,14.705394173753529,0.4303558257801507,-103.94813860153583,0.0,130.3500194025564,0.7974539557260489,466.23151574307775,-22.822470423000336,13131120884182.266,131.01277036784128,3.172591430055434,Q,True,0.5,0.4444444444444444,0.375,0.3333333333333333,0.125,0.2222222222222222,12.85823671594146,404.1196406726888
2548,45020840640.873634,92713625191.32643,0.48559033850706806,0.043950750000000004,1.3529070000000019,9,219.396619672,51.583145902,219.3521304547539,51.6361058920276,5.612189128414476,0.6386121518321157,19.81623995604112,-6.568572846137815e-13,242.88436282367718,0.08158713770481574,327.8116143832128,-22.73785890684399,29735155535187.082,320.7204493818981,1.1971495347726218,M,True,0.75,0.7777777777777778,0.25,0.2222222222222222,0.0,0.0,12.835222285596744,394.5509176686954
2549,48147617312.066414,84152720502.33282,0.5721457015846766,0.022435676333333335,1.5892160000000004,9,166.713187834,23.016324367,166.72230795348665,23.00453629443675,11.199954538011564,0.07752646490003091,-47.2902386538129,-4.515893831719748e-13,133.2861925138847,0.3548022324134296,328.73118323190914,-22.63267040119711,7933414219246.293,94.27400768376071,2.187657656259694,Q,False,0.625,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,12.815842645424642,391.3999961786683
2550,40769557708.25901,133441239109.8691,0.3055244239353272,0.032904254555555554,0.5410719999999998,9,140.842762938,22.630237934,140.8556799180871,22.688505645255614,6.995171346747573,0.5101329563470909,172.24816720277963,4.515893831719748e-13,245.1636315787249,0.702584498743111,303.45281871736734,-23.13322516522007,29998574694289.395,224.80737509931254,1.0978897990254053,Q,False,0.125,0.1111111111111111,0.375,0.3333333333333333,0.375,0.4444444444444444,12.81370409258768,389.4636942479386
2554,39576920635.42391,105540672220.27011,0.37499212202120863,0.01685710944444444,0.21693699999999794,9,137.634053855,50.433295073,137.52927558626953,50.438442054067814,13.115301077503705,0.30621852542396366,-67.1362492973822,7.958078640513122e-13,140.5723109107983,0.4775922716386517,288.02990092410596,-22.878549640005076,2100233923626.1523,19.899758827031444,1.817445558548164,G,False,0.0,0.0,0.0,0.1111111111111111,0.625,0.5555555555555556,12.733052193221868,367.9473754679242
2689,124115265318.81226,229933150751.34253,0.5397884772737042,0.042405575,1.1011070000000025,8,147.972488906,12.94471271,147.9492319070402,12.996757382926656,18.985587425376803,0.17939456403375534,25.3113901741938,0.0,255.07469784566726,0.09923128553310465,1068.7808223163543,-23.724003976133915,86513855716882.05,376.2565573262685,3.7165920312809626,Q,True,0.42857142857142855,0.375,0.2857142857142857,0.25,0.2857142857142857,0.375,14.07566060086484,1022.8181473370148
2832,103780366483.02086,198492962689.67728,0.5228415409631951,0.030813299,1.0402330000000006,8,243.513702543,14.282121472,243.267558280768,14.2228217432439,24.99997647886408,0.589986475395466,-84.31772223706992,3.801403636316536e-13,143.11781447532812,0.5891490346340198,1014.033997824469,-23.56436278506247,30450697351007.53,153.4094556219304,6.2846694478090885,G,True,0.5714285714285714,0.5,0.14285714285714285,0.25,0.2857142857142857,0.25,13.700816451714866,769.945728315146
2838,88149448598.43686,198113483332.9004,0.4449442163929588,0.037527274624999996,0.5531140000000008,8,224.399216543,8.285269431,224.4240015057107,8.44379490987922,15.037820346558565,0.6400294221921715,14.578162794472439,1.5063505998114124e-12,239.80859465741062,0.06079082701475826,746.5141370365897,-23.56228508508318,53314052423228.516,269.1086519015071,2.761193945101971,Q,True,0.42857142857142855,0.375,0.42857142857142855,0.375,0.14285714285714285,0.25,13.689882913060467,761.8780871895204
2857,90144741981.73,157100027948.01587,0.5738047482178599,0.03574666325,1.2874839999999992,8,218.940580173,24.725796222,219.00552590312589,24.688118147276516,4.738437024810559,0.8864304390790462,266.1837806116634,1.0018652574217413e-12,222.15865295953924,1.198169763210354,223.77600635010037,-23.310440655751876,17063983451286.865,108.61858953286315,0.893457513305543,M,False,0.42857142857142855,0.5,0.2857142857142857,0.25,0.14285714285714285,0.125,13.632790838861196,729.6289568958389
2892,89812254842.32716,158180264017.92294,0.5677842011450354,0.039657650625,1.4895029999999991,8,216.138223157,1.177318646,216.0602460937177,1.0986697973122397,14.867234113675094,0.4469214514076295,-22.298531002999713,2.4868995751603507e-13,245.8481726240014,0.0907004138570645,781.1513866770792,-23.317880740211343,39266114796070.42,248.23649802241633,2.8183299984997547,Q,True,0.7142857142857143,0.625,0.0,0.0,0.2857142857142857,0.375,13.569689552301655,694.2639704619702
2904,105746499513.85464,150186768319.0593,0.7040999729696893,0.0359601385,2.032852000000002,8,237.488918072,20.805199298,237.5319966181464,20.771049848163898,18.33868554141056,0.1727603506776411,-143.12934923142015,-7.451816941284051e-13,146.5733298274624,0.9765033611496918,871.3648916934719,-23.26157918088564,18989885702794.76,126.44180253251291,5.273132976114573,M,True,0.42857142857142855,0.5,0.2857142857142857,0.25,0.2857142857142857,0.25,13.531332487366129,674.9210736432984
2917,85161872119.94153,143226681868.2387,0.5945950224434169,0.030855591999999998,1.7354730000000025,8,255.99375277,24.177653737,256.0709022844657,24.213686844340312,13.390375336940718,0.354257879567135,30.338535536622757,3.765876499528531e-13,138.3298786356912,0.2193201919631742,543.8947211761541,-23.210059826855648,11421018700602.572,79.74085939594224,3.487566261471246,Q,True,0.42857142857142855,0.375,0.42857142857142855,0.375,0.14285714285714285,0.25,13.51170870778355,665.9143278350097
2959,73535660902.52708,117039976273.35573,0.6282952478628241,0.034798434375,1.3453839999999992,8,230.896855335,9.346152919,230.97987765603065,9.349781217805509,14.689802759532602,0.33492662832873515,410.5904456603513,-7.105427357601002e-15,280.43598292948246,1.4641147022976615,674.8667513981904,-22.99083556268993,69284753091055.13,591.9751122405847,2.1345577776326894,Q,True,0.42857142857142855,0.375,0.42857142857142855,0.375,0.14285714285714285,0.25,13.40524404152259,612.8929608165569
2975,65170882206.258804,173724357609.05087,0.3751395780257786,0.042204558,0.36643399999999815,8,116.782600605,43.314051102,116.63487268360008,43.425518349045085,13.142962149597587,0.70660539221685,-24.073614548537886,-7.531752999057062e-13,156.44115209277015,0.1538828768932959,736.2600111026912,-23.419651786094434,29880600367948.887,172.00006250817265,4.174493866299442,Q,True,0.42857142857142855,0.375,0.2857142857142857,0.25,0.2857142857142857,0.375,13.358801426544913,590.0291039382062
2995,59008258829.61313,181347849023.48288,0.32538714491161186,0.031426764125000006,0.16793499999999995,8,228.30718695,40.537884451,228.21874869793183,40.550150778683985,9.245634766622294,0.44333412093700875,48.22041935550453,-1.6413537196058314e-12,238.41940194165633,0.2022503997695045,382.65442525500316,-23.466281021892428,22076923719131.805,121.73799600056489,1.4236025777979513,G,False,0.42857142857142855,0.375,0.14285714285714285,0.25,0.2857142857142857,0.25,13.322522057990373,575.8074108749443
2999,71520344877.5419,116685642152.40146,0.6129318359848438,0.041788013124999995,1.8928760000000011,8,180.605342802,12.337725227,180.60698524833614,12.338492074106838,10.888107488463577,0.00979975008742829,-39.224724734627706,1.4974688156144111e-12,163.90226608446451,0.23931776949572708,603.7428431343004,-22.98754355147587,18084637174737.76,154.98596777757518,3.2673123725095574,Q,True,0.7142857142857143,0.625,0.0,0.0,0.2857142857142857,0.375,13.318408066687836,572.0936470001271
3000,69551996341.10495,101703367027.33156,0.6838711281054607,0.021810567500000003,1.6030480000000011,8,198.362288397,27.802372038,198.38455773282718,27.81941606085294,24.877772173408488,0.06282116066271076,106.42624881256641,-6.323830348264892e-13,168.29031263930904,0.6323967621396417,709.5155725536879,-22.83833832766539,26680008143658.355,262.3316112679772,3.73961105060138,Q,False,0.5714285714285714,0.5,0.2857142857142857,0.25,0.0,0.125,13.31675358576076,575.0117234258919
3008,69289782804.8756,149258466854.2345,0.4642268158398267,0.035533384,0.9962330000000001,8,121.193391691,10.776672617,121.2263798195009,10.688730987992336,12.682812173080631,0.4433910848022535,4.144269129878922,3.552713678800501e-15,148.47973700448014,0.027911344763183896,595.2884632438063,-23.254847440856565,16383680271149.078,109.76717513217757,3.5561813184065914,M,True,0.8571428571428571,0.875,0.0,0.0,0.14285714285714285,0.125,13.29781070656065,564.2500503535827
