source_specobjid,source_objid,plate,mjd,fiberid,run2d,scienceprimary,extra_specobjid,source_sfr,source_specsfr,source_lgm,info_specobjid,sn_median,reliable,n_spectra_for_objid
1543680562743502848,1237661872403447862,1371,52821,261,26,1,1543680562743502848,-0.8733791,-12.05112,11.13071,1543680562743502848,41.14552,1,1
1543694306638850048,1237661850395476104,1371,52821,311,26,1,1543694306638850048,0.04462278,-10.05926,10.05042,1543694306638850048,12.3,1,1
1543743509784193024,1237661852006678622,1371,52821,490,26,1,1543743509784193024,-1.731933,-12.175,10.38556,1543743509784193024,38.51588,1,1
1543755329534191616,1237661874014584855,1371,52821,533,26,1,1543755329534191616,0.01986151,-9.588525,9.559867,1543755329534191616,17.45518,1,1
1543756154167912448,1237661874014584882,1371,52821,536,26,1,1543756154167912448,-1.14459,-12.26167,11.05524,1543756154167912448,45.73952,1,1
1543765500016748544,1237661874014650484,1371,52821,570,26,1,1543765500016748544,-0.1293447,-10.13084,9.942069,1543765500016748544,14.68463,1,1
1543766599528376320,1237661874014650453,1371,52821,574,26,1,1543766599528376320,-0.3330387,-10.48742,10.08049,1543766599528376320,12.6991,1,1
1546992021284087808,1237661871870574660,1374,53083,20,26,1,1546992021284087808,-1.306307,-12.08182,10.74243,1546992021284087808,35.32082,1,1
1546993120795715584,1237661850399473791,1374,53083,24,26,1,1546993120795715584,-1.390058,-12.29691,10.90483,1546993120795715584,33.25554,1,1
1546994220307343360,1237661850399473802,1374,53083,28,26,1,1546994220307343360,-2.353791,-12.24634,9.836607,1546994220307343360,20.84055,1,1
1546995319818971136,1237661850936541214,1374,53083,32,26,1,1546995319818971136,-0.3397462,-11.08769,10.69378,1546995319818971136,30.88828,1,1
1546996419330598912,1237661872407576591,1374,53083,36,26,1,1546996419330598912,0.1874046,-10.83996,10.96986,1546996419330598912,34.46554,1,1
1546998068598040576,1237661849862406185,1374,53083,42,26,1,1546998068598040576,-1.224138,-11.97294,10.73893,1546998068598040576,36.54453,1,1
1547012087371294720,1237661849862340735,1374,53083,93,26,1,1547012087371294720,-1.808883,-12.2297,10.37209,1547012087371294720,31.50478,1,1
1547012912005015552,1237661849862340734,1374,53083,96,26,1,1547012912005015552,-1.326014,-12.01684,10.6624,1547012912005015552,32.29654,1,1
1547014011516643328,1237661849862340736,1374,53083,100,26,1,1547014011516643328,-1.639282,-12.4543,10.75147,1547014011516643328,31.30522,1,1
1547160796318951424,1237661851473412195,1374,53083,634,26,1,1547160796318951424,-1.680661,-12.36928,10.6081,1547160796318951424,32.53376,1,1
1548175920446072832,1237661850936606846,1375,53084,231,26,1,1548175920446072832,0.2412437,-10.0374,10.21668,1548175920446072832,17.09485,1,1
1548176470201886720,1237661872407576592,1375,53084,233,26,1,1548176470201886720,-0.6827502,-10.15847,9.415302,1548176470201886720,21.19368,1,1
1548181692882118656,1237661849862733947,1375,53084,252,26,1,1548181692882118656,-0.8825727,-11.81447,10.84468,1548181692882118656,34.42383,1,1
1548185541172815872,1237661871870509192,1375,53084,266,26,1,1548185541172815872,-1.721247,-12.21716,10.41802,1548185541172815872,29.77055,1,1
1548187465318164480,1237661850399539298,1375,53084,273,26,1,1548187465318164480,-1.295869,-12.76147,11.38594,1548187465318164480,35.36267,1,1
1548192413120489472,1237661849862733840,1375,53084,291,26,1,1548192413120489472,-1.427871,-12.49526,11.04671,1548192413120489472,40.84275,1,1
1548230346271647744,1237661873481318442,1375,53084,429,26,1,1548230346271647744,0.3117055,-10.15126,10.41805,1548230346271647744,10.81686,1,1
1548241066510018560,1237661873481384179,1375,53084,468,26,1,1548241066510018560,-0.2604672,-10.13432,9.82633,1548241066510018560,15.0874,1,1
1548242440899553280,1237661851473477744,1375,53084,473,26,1,1548242440899553280,-1.442359,-12.48133,10.98599,1548242440899553280,37.04776,1,1
1551502217612126208,1237662193461166177,1378,53061,44,26,1,1551502217612126208,-0.495,-10.18646,9.63372,1551502217612126208,18.13876,1,1
1552697387137394688,1237662305114128517,1379,53084,296,26,1,1552697387137394688,-1.469039,-12.15222,10.62451,1552697387137394688,38.02837,1,2
1552698761526929408,1237662193998102638,1379,53084,301,26,1,1552698761526929408,-1.630743,-12.40644,10.73548,1552698761526929408,42.78348,1,2
1552702060061812736,1237662305650999364,1379,53084,313,26,1,1552702060061812736,-1.513384,-12.61099,11.06464,1552702060061812736,44.66665,1,2
1552702884695533568,1237662193461231736,1379,53084,316,26,1,1552702884695533568,-1.282159,-11.81296,10.47832,1552702884695533568,30.38834,1,2
1552780400265291776,1237662195072761977,1379,53084,598,26,1,1552780400265291776,-0.4817551,-10.25787,9.731977,1552780400265291776,13.89508,1,2
1552791395381569536,1237662195072762046,1379,53084,638,26,1,1552791395381569536,-1.248896,-11.52917,10.21329,1552791395381569536,30.72591,1,2
1552791945137383424,1237662195072761907,1379,53084,640,26,1,1552791945137383424,-0.9799713,-8.864546,7.861711,1552791945137383424,18.83123,1,2
1553743572451223552,1237662306189836510,1380,53084,6,26,1,1553743572451223552,-0.5969663,-9.998,9.347853,1553743572451223552,6.125008,1,1
1553749070009362432,1237662306189770850,1380,53084,26,26,1,1553749070009362432,-1.368858,-11.90941,10.49291,1553749070009362432,20.46958,1,1
1553749619765176320,1237662194536874012,1380,53084,28,26,1,1553749619765176320,-0.3445832,-9.889035,9.49991,1553749619765176320,23.8119,1,1
1553834557038422016,1237662195072761905,1380,53084,337,26,1,1553834557038422016,0.3776996,-10.72557,11.05218,1553834557038422016,43.72311,1,1
1553848026055862272,1237662195072827520,1380,53084,386,26,1,1553848026055862272,-0.3195904,-9.815473,9.44522,1553848026055862272,17.28636,1,1
1553848300933769216,1237662195072762009,1380,53084,387,26,1,1553848300933769216,-1.299812,-11.01199,9.649191,1553848300933769216,20.72944,1,1
1554907955348924416,1237662306190295162,1381,53089,146,26,1,1554907955348924416,-1.090478,-11.27578,10.15073,1554907955348924416,32.99268,1,1
1554910429250086912,1237662306190295143,1381,53089,155,26,1,1554910429250086912,-1.491544,-12.13608,10.57012,1554910429250086912,37.4747,1,1
1554911528761714688,1237662306190295221,1381,53089,159,26,1,1554911528761714688,-0.5441261,-10.499,9.904114,1554911528761714688,23.44869,1,1
1554913452907063296,1237662306190229574,1381,53089,166,26,1,1554913452907063296,-1.402358,-12.62908,11.15739,1554913452907063296,45.91189,1,1
1554914277540784128,1237662194000461972,1381,53089,169,26,1,1554914277540784128,-1.519345,-11.83029,10.23961,1554914277540784128,34.85739,1,1
1554916201686132736,1237662306190295191,1381,53089,176,26,1,1554916201686132736,-0.5319679,-10.51474,9.920089,1554916201686132736,15.32459,1,1
1554966779221010432,1237662306189770849,1381,53089,360,26,1,1554966779221010432,-0.632291,-11.645,10.95878,1554966779221010432,39.75102,1,1
1566157604005111808,1237662306199666769,1391,52817,112,26,1,1566157604005111808,-1.497031,-11.75667,10.17981,1566157604005111808,23.42298,1,1
1566157878883018752,1237662306199666875,1391,52817,113,26,1,1566157878883018752,-1.583676,-12.2241,10.61419,1566157878883018752,38.53541,1,1
1567369540780713984,1237662306199667123,1392,52822,425,26,1,1567369540780713984,-1.137815,-10.89444,9.700494,1567369540780713984,11.65548,1,1
1567371464926062592,1237662306199666786,1392,52822,432,26,1,1567371464926062592,-1.443293,-12.58596,11.07238,1567371464926062592,40.84961,1,2
1568412702471120896,1237662226236702812,1393,52824,124,26,1,1568412702471120896,-1.505251,-12.43039,10.87068,1568412702471120896,32.67464,1,1
1568415176372283392,1237662664291647813,1393,52824,133,26,1,1568415176372283392,-1.248358,-12.57848,11.26592,1568415176372283392,32.3967,1,1
1568415726128097280,1237662664291647614,1393,52824,135,26,1,1568415726128097280,-0.9702114,-11.80802,10.7671,1568415726128097280,26.17083,1,1
1568434692703676416,1237662664291582248,1393,52824,204,26,1,1568434692703676416,-0.3920152,-10.1757,9.727448,1568434692703676416,8.206514,1,1
1568438540994373632,1237662664291582035,1393,52824,218,26,1,1568438540994373632,-0.6521703,-12.01058,11.31987,1568438540994373632,28.20674,1,1
1568517980709480448,1237662341087428679,1393,52824,507,26,1,1568517980709480448,-0.6372223,-12.12326,11.35531,1568517980709480448,5.395973,1,1
1568527876314130432,1237662307274653752,1393,52824,543,26,1,1568527876314130432,-0.5292798,-11.36667,10.78799,1568527876314130432,28.10657,1,1
1568529525581572096,1237662640121577756,1393,52824,549,26,1,1568529525581572096,-0.6409616,-10.71198,10.01848,1568529525581572096,8.890326,1,1
1568535572895524864,1237662307274457227,1393,52824,571,26,1,1568535572895524864,-0.6378186,-11.23701,10.55804,1568535572895524864,22.24347,1,1
1568536947285059584,1237662640121512017,1393,52824,576,26,1,1568536947285059584,-1.483352,-12.30857,10.78061,1568536947285059584,38.93248,1,1
1568546842889709568,1237662640121643136,1393,52824,612,26,1,1568546842889709568,-1.404269,-12.69851,11.24171,1568546842889709568,44.06134,1,1
1568548492157151232,1237662619189575826,1393,52824,618,26,1,1568548492157151232,-1.670186,-11.88095,10.19451,1568548492157151232,29.55252,1,1
1583051051399931904,1237662335719964836,1406,52876,130,26,1,1583051051399931904,-1.516724,-12.18194,10.63903,1583051051399931904,35.60682,1,1
1583051601155745792,1237661463842521123,1406,52876,132,26,1,1583051601155745792,-1.039241,-12.56106,11.46346,1583051601155745792,42.32162,1,1
1583052425789466624,1237661463842455568,1406,52876,135,26,1,1583052425789466624,-0.9526307,-11.73875,10.74369,1583052425789466624,27.37232,1,1
1583055999202256896,1237662336256704816,1406,52876,148,26,1,1583055999202256896,-1.32982,-12.416,11.04097,1583055999202256896,43.24371,1,1
1583071392365045760,1237661463842390293,1406,52876,204,26,1,1583071392365045760,-0.9184291,-11.52863,10.54508,1583071392365045760,23.69885,1,1
1584236050224539648,1237662336256835778,1407,52886,345,26,1,1584236050224539648,-1.717169,-12.27447,10.48937,1584236050224539648,31.21876,1,1
1586476029248038912,1237662642270896262,1409,52824,302,26,1,1586476029248038912,-1.849954,-12.1675,10.29155,1586476029248038912,20.81814,1,1
1592036539645323264,1237662336261226880,1414,53135,51,26,1,1592036539645323264,-1.537388,-11.49731,9.913578,1592036539645323264,17.59573,1,1
1592038188912764928,1237662336261226927,1414,53135,57,26,1,1592038188912764928,-1.86885,-11.55792,9.61602,1592038188912764928,15.33073,1,1
1592046710127880192,1237662336261161190,1414,53135,88,26,1,1592046710127880192,-1.482766,-11.27904,9.745799,1592046710127880192,19.99376,1,1
1592187172738328576,1237661465457524828,1414,53135,599,26,1,1592187172738328576,-1.247078,-12.02981,10.74545,1592187172738328576,39.79214,1,1
1592196793465071616,1237661465457590279,1414,53135,634,26,1,1592196793465071616,-1.182159,-12.711,11.47355,1592196793465071616,46.74497,1,1
1593238026782271488,1237662337872167195,1415,52885,326,26,1,1593238026782271488,-0.7284865,-11.97545,11.1966,1593238026782271488,39.23946,1,1
1597813099010746368,1237662504832270396,1419,53144,586,26,1,1597813099010746368,-1.766749,-12.56494,10.72501,1597813099010746368,35.36594,1,1
1597824094127024128,1237662300835807439,1419,53144,626,26,1,1597824094127024128,-1.840598,-12.05571,10.15571,1597824094127024128,31.11831,1,1
1597824643882838016,1237662300835807413,1419,53144,628,26,1,1597824643882838016,-0.8184294,-10.87112,9.997313,1597824643882838016,24.2868,1,1
1603330444466612224,1237662337872101711,1424,52912,178,26,1,1603330444466612224,-1.353688,-12.81517,11.41002,1603330444466612224,38.51954,1,1
1603343363728238592,1237661465457590733,1424,52912,225,26,1,1603343363728238592,-1.828894,-12.2505,10.37836,1603343363728238592,28.21845,1,1
1603346937141028864,1237662337335033958,1424,52912,238,26,1,1603346937141028864,-0.7701642,-11.88108,11.07628,1603346937141028864,33.90465,1,1
1603349960798005248,1237662336261292485,1424,52912,249,26,1,1603349960798005248,-1.972679,-12.36698,10.36796,1603349960798005248,29.50805,1,1
1603361230792189952,1237662336261161188,1424,52912,290,26,1,1603361230792189952,-0.8594201,-11.91648,10.96653,1603361230792189952,35.44716,1,1
1603441495141017600,1237662300841377866,1424,52912,582,26,1,1603441495141017600,-1.402386,-12.18318,10.71367,1603441495141017600,35.1874,1,1
1603442319774738432,1237662300841443759,1424,52912,585,26,1,1603442319774738432,-1.655075,-11.68667,9.997707,1603442319774738432,15.77875,1,1
1603442869530552320,1237662300841378074,1424,52912,587,26,1,1603442869530552320,-1.461436,-11.61211,10.06835,1603442869530552320,19.75741,1,1
1603443694164273152,1237662300841377924,1424,52912,590,26,1,1603443694164273152,-1.344287,-12.3955,11.00634,1603443694164273152,39.37195,1,1
1606715842177820672,1237661381701861576,1427,52996,206,26,1,1606715842177820672,-0.3123668,-9.945039,9.576148,1606715842177820672,7.556858,1,1
1606716666811541504,1237661381701861554,1427,52996,209,26,1,1606716666811541504,-1.438187,-11.66837,10.16911,1606716666811541504,24.60803,1,1
1606717491445262336,1237664670045765663,1427,52996,212,26,1,1606717491445262336,-0.977784,-12.18253,11.14766,1606717491445262336,46.35194,1,1
1606719415590610944,1237661136886366310,1427,52996,219,26,1,1606719415590610944,0.1685325,-9.948183,10.06689,1606719415590610944,25.76213,1,1
1606752950695258112,1237661139033718842,1427,52996,341,26,1,1606752950695258112,-1.932555,-12.19573,10.23854,1606752950695258112,43.91081,1,1
1606755699474327552,1237661383849214020,1427,52996,351,26,1,1606755699474327552,-1.480956,-12.1534,10.65145,1606755699474327552,45.67181,1,1
1606765045323163648,1237661139033718922,1427,52996,385,26,1,1606765045323163648,0.3709802,-9.927513,10.25096,1606765045323163648,29.15876,1,1
1606766144834791424,1237661139033784476,1427,52996,389,26,1,1606766144834791424,-1.211267,-12.14659,10.8829,1606766144834791424,29.41786,1,1
1606768343858046976,1237661383849214078,1427,52996,397,26,1,1606768343858046976,-1.471729,-12.3963,10.85865,1606768343858046976,48.68896,1,1
1606768893613860864,1237661139033784336,1427,52996,399,26,1,1606768893613860864,-0.9952266,-12.481,11.46054,1606768893613860864,50.63402,1,1
1609020968204789760,1237660635995308152,1429,52990,400,26,1,1609020968204789760,-0.1678082,-10.33218,10.12651,1609020968204789760,12.04721,1,1
1609057526966413312,1237661358610186319,1429,52990,533,26,1,1609057526966413312,-1.511877,-12.59451,11.05743,1609057526966413312,46.12347,1,1
1609057801844320256,1237660636533031076,1429,52990,534,26,1,1609057801844320256,-0.3446209,-10.13781,9.73709,1609057801844320256,15.53244,1,1
1609069896472225792,1237660635996160210,1429,52990,578,26,1,1609069896472225792,-2.461884,-12.2203,9.703765,1609069896472225792,38.22631,1,1
1610046537876924416,1237661382240829459,1430,53002,35,26,1,1610046537876924416,-0.2573563,-10.0624,9.753313,1610046537876924416,24.50745,1,1
1610052310312970240,1237661382240305326,1430,53002,56,26,1,1610052310312970240,0.112,-10.19334,10.24972,1610052310312970240,17.55818,1,1
1610053134946691072,1237661136887939142,1430,53002,59,26,1,1610053134946691072,-1.464085,-12.61722,11.13398,1610053134946691072,38.90316,1,1
1610053684702504960,1237661137424875593,1430,53002,61,26,1,1610053684702504960,-1.250333,-11.96207,10.67334,1610053684702504960,33.77209,1,1
1611165015912507392,1237661355926356096,1431,52992,8,26,1,1611165015912507392,-1.084285,-10.87202,9.753751,1611165015912507392,11.84013,1,1
1611165565668321280,1237661852535750727,1431,52992,10,26,1,1611165565668321280,-1.757561,-12.81786,11.02571,1611165565668321280,46.80275,1,1
1611166115424135168,1237661355926487130,1431,52992,12,26,1,1611166115424135168,-0.5926443,-10.55777,9.915515,1611166115424135168,11.53444,1,1
1611166390302042112,1237660634386071585,1431,52992,13,26,1,1611166390302042112,-1.501975,-12.50747,10.94519,1611166390302042112,48.32764,1,1
1611171612982274048,1237660634386137189,1431,52992,32,26,1,1611171612982274048,-0.5585799,-10.83264,10.22747,1611171612982274048,23.2427,1,1
1611174911517157376,1237660634386006121,1431,52992,44,26,1,1611174911517157376,-1.812145,-11.59906,9.722207,1611174911517157376,31.09667,1,1
1611227962953197568,1237660635996094498,1431,52992,237,26,1,1611227962953197568,-1.49482,-12.13812,10.59996,1611227962953197568,48.15599,1,1
1611268370005518336,1237660636533030975,1431,52992,384,26,1,1611268370005518336,-1.444775,-12.51833,11.0163,1611268370005518336,49.4825,1,1
1611272493174122496,1237660635996160045,1431,52992,399,26,1,1611272493174122496,-1.610154,-12.36,10.66526,1611272493174122496,51.95742,1,1
1612294764294596608,1237661136888922162,1432,53003,22,26,1,1612294764294596608,-1.361796,-12.44476,11.0352,1612294764294596608,38.3568,1,1
1612299986974828544,1237661381704024168,1432,53003,41,26,1,1612299986974828544,-1.294485,-12.84124,11.47509,1612299986974828544,37.45394,1,1
1612300811608549376,1237661381704024169,1432,53003,44,26,1,1612300811608549376,-1.630631,-12.31986,10.6562,1612300811608549376,34.24807,1,1
1612304934777153536,1237661381704089681,1432,53003,59,26,1,1612304934777153536,0.07942633,-9.844745,9.868852,1612304934777153536,28.89164,1,1
1612311531846920192,1237661382240829504,1432,53003,83,26,1,1612311531846920192,-1.123325,-11.67137,10.50927,1612311531846920192,28.53504,1,1
