Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm_tot_p50,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist
428598,1237665550499315852,2391559074819893248,1090,212.764377444,25.751367762,-19.42655,0.033376058,0.03266831,0.03231,408091,9.719,13.840770306132937,16.391425,4391571924.948397,6,212.768870919,25.697965997,-22.690717,3.3649586102988396,9.576155,-0.3957747,-9.9719297,0.7509167999999988,M,3
428662,1237665530651082852,2845305271897581568,2832,243.513702543,14.282121472,-22.860288,0.030523379,0.030276746,0.03083,428662,11.304,13.842770306132936,12.880188,103780366483.02086,1,243.513702543,14.282121472,-22.860288,0.0,11.23856,0.04050088,-11.19805912,0.02350887999999962,G,1
428668,1237665531172618287,2381306674704050176,1447,207.937444014,25.036710438,-20.293061,0.029817377,0.029039813,0.03089,433943,10.327,13.624770306132936,15.383266,9754935451.289862,5,208.155995916,24.74884943,-22.480604,21.961148437519345,10.30275,-1.857285,-12.160035,-1.2192100000000003,Q,9
428669,1237665531172684128,2381295129831958528,1447,208.17173731,24.941542072,-19.195732,0.031071357,0.03029587,0.03089,433943,9.673,13.624770306132936,16.546848,3550526839.829048,8,208.155995916,24.74884943,-22.480604,12.140457092220368,9.527809,-0.6698105,-10.1976195,0.5107231999999993,M,3
428670,1237665531173011478,2385834193021069312,403,208.984000124,24.951048833,-20.578975,0.029859376,0.02909432,0.031,426384,10.247,13.963770306132936,15.141149,12693751731.817854,9,208.805764405,25.051809808,-22.667681,11.962195960727126,10.19241,-0.02930977,-10.22171977,0.6860032300000007,M,15
428679,1237667212130255022,2652757682993260544,5352,159.507643875,28.154345176,-21.983215,0.042564534,0.041568026,0.04262,428679,10.959,12.893770306132936,14.492342,46268561777.36884,1,159.507643875,28.154345176,-21.983215,0.0,10.98391,-0.9161344,-11.9000444,-0.7548714000000007,Q,1
428772,1237665442071839408,2475886665277663232,61,241.293614515,17.854459894,-19.061631,0.033319355,0.033043176,0.03493,419620,9.277,13.820770306132935,16.944489,3137996103.6384315,53,241.149144579,17.721559028,-22.646753,12.018190168369891,8.914033,-0.7757811,-9.6898141,0.8343957999999994,M,29
429057,1237667781207523552,2906047783653894144,120,145.163756588,16.523853465,-17.953074,0.02978871,0.0287469,0.02941,422697,8.971,14.532770306132937,17.726299,1130393365.789875,43,144.63695777,17.031291227,-23.280003,44.95373388394315,8.653572,-1.058526,-9.712098000000001,0.7339735999999988,M,39
429072,1237667254009200997,2493953569443571712,27,167.704053304,28.808375731,-18.467914,0.029834432,0.028835975,0.03297,471176,9.243,13.976770306132936,17.394798,1816208065.586427,89,167.661523674,28.768887329,-22.65247,3.411841960576801,9.215229,-1.096582,-10.311811,0.302757699999999,G,5
429073,1237667254009266362,2491663836461950976,27,167.820477754,28.748329211,-18.448023,0.030907786,0.02990859,0.03297,471176,9.401,13.976770306132936,17.420612,1783237547.5497901,91,167.661523674,28.768887329,-22.65247,8.850250492671139,9.17312,-1.175106,-10.348226,0.2537099999999999,G,26
429074,1237667254009266438,2493952469931943936,27,167.886971285,28.83987509,-18.650841,0.031005901,0.030007865,0.03297,471176,9.472,13.976770306132936,17.228934,2149494805.836488,85,167.661523674,28.768887329,-22.65247,13.189662515064057,9.416903,-1.010692,-10.427595,0.24747589999999953,G,41
429109,1237667254546530409,2493933778234271744,7340,168.884462057,29.282543189,-18.43072,0.029824311,0.028832195,0.03026,388300,9.07,12.925770306132936,17.247289,1755043963.7911773,5,169.05643026,29.385244198,-21.842587,11.417949951745385,8.806162,-0.6804232,-9.4865852,1.0052633999999987,M,4
429151,1237665126939885705,2374598828016822272,526,202.833930189,32.58523914,-21.696861,0.037077268,0.036319315,0.0367,390287,10.864,13.407770306132937,14.437666,35542207662.585754,3,203.239771067,32.605210818,-22.20572,21.52006118605186,10.88044,-1.489584,-12.370024,-1.2558920000000011,Q,21
429152,1237665126939885753,2374599927528450048,526,202.871896857,32.510473699,-19.598447,0.036985467,0.036227047,0.0367,390287,9.835,13.407770306132937,16.571031,5144922059.32483,14,203.239771067,32.605210818,-22.20572,20.370856390309896,9.752236,-0.6989405,-10.451176499999999,0.32449430000000135,G,19
429153,1237665126939951215,7309592990610812928,526,203.063546193,32.530632418,-20.097992,0.037559495,0.036803313,0.0367,390287,9.981,13.407770306132937,15.998581,8150735499.056189,12,203.239771067,32.605210818,-22.20572,10.441889115503374,,,,,X,10
429181,1237665127475642466,2356683666303772672,200,199.986562947,33.355723233,-20.936197,0.037098709,0.036321335,0.03657,357303,10.579,13.801770306132935,15.209664,17639196569.824947,10,200.061366255,33.14340258,-22.674801,13.907495795986357,10.53661,-1.694314,-12.230924,-1.2199410000000004,Q,23
429182,1237665127475642556,2356671296797960192,200,199.899233794,33.326640024,-20.310021,0.036916627,0.036138065,0.03657,357303,10.329,13.801770306132935,15.852301,9908511094.669811,15,200.061366255,33.14340258,-22.674801,14.323269679767865,10.25981,-1.867134,-12.126944,-1.1990010000000009,Q,25
429183,1237665127475642609,2356671571675867136,200,199.93725231,33.281135062,-18.819277,0.036951725,0.03617298,0.03657,357303,9.208,13.801770306132935,17.388706,2510214304.025154,27,200.061366255,33.14340258,-22.674801,10.837880663070566,9.229482,-0.7485805,-9.9780625,0.6407820999999991,M,17
429224,1237665440988528754,2403798289460783104,2857,218.991916721,24.726278837,-20.005948,0.035238756,0.034612343,0.03613,385890,9.812,13.773770306132937,16.078035,7488230427.04271,6,218.940580173,24.725796222,-22.707351,2.930001200439357,9.701484,-0.1115101,-9.812994100000001,0.9474510999999985,M,4
429240,1237665441522778290,2394885373864994816,436,212.709170263,26.760982468,-20.011694,0.034176035,0.03347658,0.03581,425695,10.182,13.908770306132936,16.055605,7527965151.754542,9,212.983404017,27.113909924,-22.696458,26.975861090471863,10.12344,-0.7290461,-10.8524861,0.03454589999999946,G,16
429256,1237664091822686531,2169696862255212544,106,124.772747133,21.246665236,-17.80441,0.016909383,0.016125292,0.01663,527948,8.982,13.596770306132937,16.540828,985743677.0101911,36,125.148698328,21.067794201,-22.774681,24.73068138035321,8.701997,-1.0086,-9.710597,0.7500020999999997,M,27
429330,1237665531710013543,2385909509567571968,403,209.317264665,25.314516628,-18.177868,0.031050824,0.030293364,0.031,426384,9.107,13.963770306132936,17.568724,1390423822.3372304,22,208.805764405,25.051809808,-22.667681,33.441358529154435,8.917379,-0.9212534,-9.8386324,0.6865813000000003,M,24
429424,1237665530650952005,2845294001903396864,2832,243.237979577,14.292035353,-20.545901,0.031059302,0.03080718,0.03083,428662,10.345,13.842770306132936,15.186015,12312901351.351656,5,243.513702543,14.282121472,-22.860288,16.799923336388023,10.27936,-0.08484472,-10.36420472,0.569603279999999,M,4
429429,1237665531172684005,2381296229343586304,1447,208.194730624,25.048245106,-18.51784,0.031574227,0.03080001,0.03089,433943,9.576,13.624770306132936,17.201013,1901673698.7996936,10,208.155995916,24.74884943,-22.480604,18.940672182118405,9.44374,-1.888063,-11.331803,-0.6486810000000016,Q,8
429431,1237665564998697111,3124539993096218624,479,219.82433646,20.077597873,-20.480317,0.031747395,0.031099508,0.03112,403645,10.474,13.765770306132936,15.274844,11591157312.135695,7,219.817443997,20.043697721,-22.703649,2.1685063384502485,10.46103,-1.383124,-11.844154,-0.8558450000000004,Q,4
429432,1237665564998828265,3124537519195056128,479,220.056905715,19.934206545,-20.593741,0.031112188,0.030467015,0.03112,403645,10.243,13.765770306132936,15.168104,12867565866.65942,6,219.817443997,20.043697721,-22.703649,15.724238041750398,10.05603,-0.2104481,-10.2664781,0.6003308999999994,M,13
429482,1237665566619206089,2841941590933530624,4036,242.768492301,14.399818713,-18.938391,0.033071828,0.032810725,0.03291,438961,9.598,12.931770306132936,16.881525,2801279222.1270733,6,242.821759563,14.258754135,-21.88035,9.437924569544345,9.508166,-0.5558949,-10.0640609,0.6383889000000007,M,5
429483,1237665566619468087,2845295376292931584,2832,243.302845478,14.185506945,-21.820055,0.031263097,0.03101187,0.03083,428662,10.974,13.842770306132936,13.91719,39812733792.83012,2,243.513702543,14.282121472,-22.860288,14.204322119218691,10.94648,-1.410252,-12.356732,-1.2227879999999995,Q,3
429516,1237667254008938629,2489396368506906624,788,167.025268515,28.584342355,-18.804924,0.034695652,0.03369439,0.03386,468090,9.696,13.614770306132936,17.17245,2477248647.659575,15,166.693557072,28.719532793,-22.412272,20.16613030189179,9.570189,-1.026249,-10.596438,0.1246186999999992,G,13
429517,1237667254009069732,2489525011367356416,27,167.370076577,28.719337007,-20.195789,0.033090693,0.0320911,0.03297,471176,10.096,13.976770306132936,15.800715,8918988418.825382,29,167.661523674,28.768887329,-22.65247,16.354728701113178,10.02545,-0.4276182,-10.453068199999999,0.40456679999999956,M,53
429518,1237667254009135274,2491681703525902336,27,167.482652797,28.724014641,-18.701186,0.034764185,0.033764653,0.03297,471176,9.619,13.976770306132936,17.275946,2251512694.7639985,82,167.661523674,28.768887329,-22.65247,10.249108311128136,9.471539,-1.757402,-11.228940999999999,-0.5374792999999993,Q,28
429519,1237667254009135381,2491668784264275968,27,167.599767994,28.720940072,-18.851689,0.033109968,0.032110404,0.03297,471176,9.675,13.976770306132936,17.004933,2586280349.109974,72,167.661523674,28.768887329,-22.65247,4.544212963501144,9.559829,-1.379858,-10.939687000000001,-0.22173830000000194,G,10
429520,1237667254009200739,2491669334020089856,27,167.667952859,28.685654713,-20.944045,0.033091489,0.03209149,0.03297,471176,10.631,13.976770306132936,14.908102,17767159453.91308,14,167.661523674,28.768887329,-22.65247,5.241643123857835,10.62708,-0.8858837,-11.5129637,-0.4748397000000004,Q,17
429521,1237667254009200855,2493947522129618944,27,167.716519044,28.702542933,-21.114145,0.034870536,0.033870753,0.03297,471176,10.763,13.976770306132936,14.744884,20780596036.992123,12,167.661523674,28.768887329,-22.65247,5.153356748741156,10.77673,-1.269425,-12.046155,-0.9631360000000004,Q,16
429522,1237667254009200956,2489536006483634176,27,167.631869689,28.790584421,-19.801105,0.034727943,0.033729255,0.03297,471176,10.089,13.976770306132936,16.068388,6200718275.713574,40,167.661523674,28.768887329,-22.65247,2.1272992482787716,10.09159,-0.978558,-11.070148,-0.1926710000000007,G,2
429844,1237667444584874050,2522118934681905152,1,193.22326206,28.371259452,-21.801139,0.024476536,0.023580214,0.02439,427152,10.945,14.660770306132937,13.503999,39125112561.00961,15,195.033861807,27.976940934,-23.504925,103.29821566068122,10.89455,0.3191791,-10.575370900000001,0.5429940999999996,M,532
429846,1237667444585201702,2523232470887852032,1,194.14663081,28.275457475,-20.320052,0.025223922,0.024334192,0.02439,427152,10.4,14.660770306132937,14.909866,10000478949.168627,126,195.033861807,27.976940934,-23.504925,52.61953395896243,10.29045,-1.646798,-11.937248,-1.0001130000000007,Q,366
429847,1237667444585464035,2522160441245853696,1,194.726911306,28.222966205,-17.707443,0.024517767,0.023632403,0.02439,427152,9.169,14.660770306132937,17.541322,901523807.3191955,491,195.033861807,27.976940934,-23.504925,22.986864441573143,8.991059,-1.984255,-10.975314000000001,-0.427996300000002,Q,178
429848,1237667444586053729,2524389706607650816,1,196.302131281,28.152429701,-19.00873,0.022600926,0.021728735,0.02439,427152,9.784,14.660770306132937,16.090158,2988766591.337105,277,195.033861807,27.976940934,-23.504925,71.17668295240718,9.657847,-1.683915,-11.341762000000001,-0.594407900000002,Q,457
429857,1237667446192537887,2991553511407249408,640,183.938489467,24.069704174,-19.446945,0.022624067,0.02161592,0.02348,400976,9.953,13.357770306132936,15.67627,4474845033.082711,12,183.906521595,23.981864021,-22.284743,5.816081653944895,9.812242,-1.717174,-11.529416,-0.7357434000000005,Q,7
429884,1237667447802363911,2990519970175150080,244,181.815734581,25.285349544,-19.797388,0.022542439,0.021536594,0.02312,417361,10.131,13.198770306132936,15.314414,6179526514.428096,13,182.023128718,25.237293934,-22.070355,12.165476465064309,10.03482,-1.931772,-11.966592,-1.1061460000000007,Q,15
429885,1237667447802364057,2989440244723509248,244,181.894321033,25.280538699,-19.239922,0.0224913,0.02148578,0.02312,417361,9.857,13.198770306132936,15.874129,3698016120.359641,19,182.023128718,25.237293934,-22.070355,7.807485470948971,9.72243,-1.629821,-11.352250999999999,-0.5855219999999992,Q,8
429886,1237667447802364094,2989438870333974528,244,181.945738183,25.26420147,-18.005347,0.022639994,0.021634541,0.02312,417361,9.312,13.198770306132936,17.112821,1186147779.0147636,29,182.023128718,25.237293934,-22.070355,4.711732288805031,9.239831,-2.232263,-11.472094,-0.8501446999999995,Q,2
429888,1237667447802560564,2990529865779800064,244,182.278969889,25.236977421,-20.03857,0.02263767,0.021633549,0.02312,417361,10.254,13.198770306132936,15.074162,7716635738.64801,10,182.023128718,25.237293934,-22.070355,14.540644352510913,10.12783,-1.685362,-11.813191999999999,-0.9248429999999992,Q,18
429950,1237665531723317753,2473723101255329792,3,240.549455592,16.314870958,-18.642567,0.038425666,0.038128387,0.03744,334722,9.558,14.416770306132936,17.629048,2133176545.87486,170,240.58274434,16.345990189,-23.177717,2.802143868117252,9.531616,-1.556275,-11.087890999999999,-0.3784062000000006,G,5
429951,1237665531723317815,2473676646889056256,3,240.560222106,16.210725791,-20.214061,0.037695008,0.0373975,0.03744,334722,10.331,14.416770306132936,16.046518,9070357401.3244,61,240.58274434,16.345990189,-23.177717,8.60678355851673,10.29444,-1.80441,-12.09885,-1.1605180000000015,Q,25
429952,1237665531723383106,2473732721982072832,3,240.628458871,16.30644904,-20.071957,0.038398893,0.038103126,0.03744,334722,10.208,14.416770306132936,16.196299,7957612735.746128,70,240.58274434,16.345990189,-23.177717,3.7109016654001734,10.23019,-1.65018,-11.880370000000001,-0.9613130000000023,Q,9
429953,1237665531723383116,2472612044403140608,3,240.641674813,16.331749285,-19.487654,0.037832726,0.037537325,0.03744,334722,9.979,14.416770306132936,16.773711,4645811663.900247,103,240.58274434,16.345990189,-23.177717,3.6641086553487607,9.950025,-1.862478,-11.812503,-0.9774954999999999,Q,8
429970,1237665532259991737,2472605447333373952,481,240.330655928,16.930834953,-21.199782,0.03618692,0.035887994,0.03625,460695,10.772,13.712770306132937,14.796039,22486030737.939472,4,240.51778299,17.075854864,-22.436467,14.472194296392079,10.75136,-1.521221,-12.272581,-1.1971730000000012,Q,10
429971,1237665532259992030,2473697812487890944,481,240.293230069,16.785593468,-20.767916,0.035985781,0.0356855,0.03625,460695,10.53,13.712770306132937,15.247177,15106588524.731293,8,240.51778299,17.075854864,-22.436467,22.68911080196558,10.51093,-1.607948,-12.118878,-1.1155990000000013,Q,17
429972,1237665532260057112,2473690665662310400,481,240.363278646,16.920142351,-21.326778,0.035274211,0.034975875,0.03625,460695,10.759,13.712770306132937,14.666221,25276166063.47581,3,240.51778299,17.075854864,-22.436467,13.487330250729329,10.74864,-1.300932,-12.049572,-0.9749800000000004,Q,7
429973,1237665532260057542,2475887764789291008,3,240.417735198,16.712943783,-20.829403,0.037789402,0.03749124,0.03744,334722,10.623,14.416770306132936,15.176844,15986787416.868723,31,240.58274434,16.345990189,-23.177717,25.107507426558048,10.60478,-1.584078,-12.188858,-1.1574240000000007,Q,107
429974,1237665532260188422,2472610120257792000,3,240.648490961,16.618203156,-19.438654,0.035253349,0.034959294,0.03744,334722,9.99,14.416770306132936,16.566468,4440803943.664221,107,240.58274434,16.345990189,-23.177717,17.55636667562796,9.932627,-2.184087,-12.116714,-1.2869259,Q,71
429975,1237665532260385043,2477057650513176576,3,241.018343962,16.479765919,-20.677823,0.038408021,0.038120627,0.03744,334722,10.503,14.416770306132936,15.364917,13903661952.864702,40,240.58274434,16.345990189,-23.177717,27.56691195390663,10.42757,-0.8142539,-11.2418239,-0.26355290000000053,G,121
430009,1237665228385157137,7309481390180593664,2494,201.166896576,32.563193589,-22.118482,0.0401774,0.03940217,0.04047,430009,11.079,13.271770306132936,14.221221,52407422406.84385,2,201.182002808,32.540286773,-22.259165,1.6466919342466586,,,,,X,3
430057,1237665329323442227,2357673777078233088,784,206.102735602,29.9040947,-21.376909,0.040128258,0.039376635,0.04094,539220,10.737,13.718770306132937,14.925647,26470588698.698753,2,205.853636643,30.069516329,-22.618914,17.082214609246673,10.72111,-1.129818,-11.850928,-0.7845949999999995,Q,16
