specobjid,d4000_n,d4000_n_err,lick_hd_a,lick_hd_a_err
671081739094878208,1.137356,0.01650243,3.245558,0.819782
671082013972785152,1.46794,0.02110714,2.642622,0.7099618
671082563728599040,1.800555,0.01474662,-1.550406,0.4383364
671086961775110144,1.439527,0.01054594,1.203063,0.4074892
671100430792550400,1.719203,0.01158649,0.07929193,0.3659171
671100705670457344,1.890493,0.01265564,-1.348666,0.3618035
671155956129753088,1.454358,0.04907525,1.939549,1.644314
673449811357231104,1.599154,0.02623117,0.5485845,0.818851
673461631107229696,1.974869,0.01663987,-2.218036,0.4420051
674519361309927424,1.373489,0.02362174,2.08343,0.8965021
674520460821555200,1.690319,0.03563873,-0.03694944,0.9855296
675544106147014656,1.219862,0.01237729,2.067091,0.5623658
675544655902828544,1.319487,0.007328746,3.02166,0.3017653
675545205658642432,1.242304,0.01325703,3.100306,0.5666779
675553726873757696,1.195382,0.009217311,3.151195,0.4240683
676727180641724416,1.877989,0.01885688,-1.695058,0.5108246
676728005275445248,1.16812,0.007116816,-0.5768527,0.3845027
676730754054514688,1.235875,0.03545458,3.042642,1.498148
676731578688235520,1.440048,0.03291834,1.321509,1.153686
676740374781257728,1.724949,0.0251302,0.6984301,0.6630003
682318472968955904,1.574359,0.04874446,-1.705729,1.532103
682319572480583680,1.888601,0.01985103,-2.461797,0.502441
682320671992211456,1.982862,0.01648615,-2.178587,0.3947343
682322321259653120,1.541624,0.008101194,3.730823,0.26303
682322871015467008,1.957519,0.02309136,-2.454313,0.5550587
683519964350539776,1.849321,0.03706462,-1.793183,0.9218479
685811620974192640,1.625323,0.01229503,1.007079,0.3982173
685824815113725952,1.416542,0.01238866,1.86129,0.4691093
685841857543956480,1.205382,0.04797093,5.037835,1.99269
685842132421863424,1.373064,0.03520345,2.407526,1.225578
689130217582651392,1.297035,0.009829278,2.4921,0.4252768
696989801190025216,1.503038,0.02961497,1.136565,0.9304317
696990625823746048,1.68944,0.05123772,-0.009436334,1.329752
696992549969094656,1.824459,0.01160886,-1.505209,0.3347802
697001895817930752,1.219604,0.02012997,5.938818,0.7950112
700357330394441728,1.783783,0.02715282,-1.711701,0.7422276
700365026975836160,1.851598,0.01690388,-1.976964,0.4751436
700366126487463936,1.68526,0.01596488,0.3807261,0.4785469
700368600388626432,1.563974,0.04567251,-0.02285462,1.368654
700380420138625024,1.892867,0.02375931,-3.683835,0.6476845
703812822089361408,1.290354,0.01401495,2.654368,0.5946106
704816399851218944,1.410188,0.04645558,-1.209185,1.745279
704827120089589760,1.869811,0.02036676,-1.618248,0.5559797
705980234368837632,1.338157,0.02054259,2.540021,0.8103699
705995077775812608,1.290105,0.03123209,2.108441,1.302909
706012120206043136,1.406072,0.03044822,2.68599,1.076899
708274363819911168,1.667933,0.2623142,-7.967941,8.797351
708276287965259776,1.654586,0.009741756,-1.412949,0.3444418
708278761866422272,1.666142,0.02362907,0.02472913,0.6861991
708284809180375040,1.231585,0.01079861,3.634944,0.4881925
708285358936188928,1.706308,0.01247764,-0.6676886,0.4000379
709412358337882112,1.256887,0.03074098,5.034,1.237238
709412908093696000,1.741856,0.01862475,0.6653652,0.5145314
709413182971602944,1.472799,0.02217465,1.802215,0.7653415
709415656872765440,2.027552,0.008518348,-2.502164,0.2432636
710444250487089152,1.959231,0.01599785,-2.80601,0.4401787
710445899754530816,1.786839,0.03280506,-0.412384,0.8523701
710447549021972480,1.191412,0.02496134,2.281948,1.160157
711730678957369344,1.491399,0.01076016,0.6918755,0.3891225
712739481010071552,1.756707,0.02419177,-1.370388,0.6591288
712741405155420160,1.175262,0.01787818,3.212712,0.8186315
712744153934489600,1.086224,0.0556154,2.443691,3.046846
852413194533103616,1.951321,0.00973525,-2.247781,0.2810602
853472299360217088,1.665811,0.02173981,0.4542445,0.6396418
853474773261379584,1.927508,0.01796231,-1.817201,0.4779795
853478071796262912,1.765786,0.01751518,-0.6147563,0.5115612
853478621552076800,1.643139,0.02722986,-0.3692044,0.8372747
853481370331146240,1.711229,0.02747626,0.8912126,0.7667723
853547890784626688,1.698409,0.02288582,-0.4172136,0.6787243
853548715418347520,1.61449,0.01315663,0.2182329,0.4347104
853551464197416960,1.734892,0.01546338,0.6081671,0.4553591
853573179552065536,1.907236,0.02704587,-2.020056,0.7025287
858035272263165952,1.850285,0.02288588,-1.546489,0.6202332
858036371774793728,1.265969,0.04921453,4.257072,2.100756
858039945187584000,1.183016,0.02475964,4.950533,1.102444
858040220065490944,1.371164,0.01306869,2.490717,0.5114346
861426441370232832,1.920196,0.01710791,-2.569858,0.4712073
861468222812088320,2.053069,0.0115083,-2.544576,0.3249762
861471246469064704,1.961294,0.01145935,-2.105459,0.3320768
862513858252662784,2.051653,0.01324331,-1.910809,0.3294952
862537222874753024,1.907408,0.02659665,-0.5815402,0.6946212
865906164804642816,1.884298,0.03234933,-3.428246,0.8296564
865906714560456704,1.894141,0.02701938,-2.201958,0.6728357
865920458455803904,1.886167,0.01335099,-1.987019,0.376488
868092782315595776,1.886511,0.01672023,-1.330394,0.4441586
868094156705130496,1.947597,0.01822736,-1.928378,0.4615117
868094431583037440,1.891113,0.02792588,-1.388139,0.6800338
868094981338851328,1.954843,0.01522933,-1.894409,0.4005571
869212360114464768,1.815879,0.01554074,-2.117266,0.4584751
869212634992371712,1.783009,0.009049034,-1.118339,0.2933495
869224729620277248,1.314151,0.03349707,1.491199,1.289304
880504893364791296,1.983287,0.01499966,-2.321252,0.4052997
880505992876419072,1.771872,0.03479696,-2.091505,0.9746498
881675598454351872,1.554438,0.01878086,1.14335,0.609878
881678622111328256,1.881619,0.02770231,-0.9348758,0.6856055
881684944303187968,2.064162,0.01316637,-2.442089,0.3414535
881719853797369856,1.923171,0.01280298,-1.281359,0.3567549
881720128675276800,1.765354,0.006996488,0.4333365,0.2304166
881720953308997632,1.636685,0.00959211,2.07319,0.3152959
881722602576439296,1.930377,0.01358005,-2.369792,0.3822967
883980724816865280,1.948253,0.01704792,-1.869158,0.4611521
883982648962213888,1.679557,0.01130249,1.262318,0.3601341
885046151248635904,1.162126,0.01113373,2.969562,0.5631604
885056871487006720,1.546676,0.05979801,2.105448,1.83046
885064293190494208,1.703902,0.02208888,-0.04902616,0.6489671
886107454864123904,1.138339,0.03708977,1.858506,1.838552
886108829253658624,1.813385,0.02574022,-0.976351,0.6964892
886109928765286400,1.99418,0.01394982,-2.712404,0.3880904
886110753399007232,1.999113,0.0233078,-2.829343,0.597681
887347704282245120,1.979287,0.01235234,-2.547045,0.3228854
887349903305500672,1.815458,0.0142949,-1.480736,0.3883956
887350178183407616,1.856462,0.01929587,-2.254179,0.5018895
887350453061314560,1.924366,0.008333622,-2.429151,0.2417865
887351002817128448,1.903212,0.01990516,-2.419368,0.5112186
887356225497360384,1.601747,0.02073579,-0.2438129,0.641287
889517867085621248,1.293991,0.03562852,3.626819,1.35087
889518691719342080,1.733107,0.03467755,-0.9382016,0.9334596
889520890742597632,1.304885,0.008405907,1.856947,0.3643978
889531336103061504,1.697383,0.04341716,-0.2519015,1.177342
891784783707793408,1.965948,0.01531203,-2.099365,0.4083123
891785058585700352,1.720014,0.05520824,1.506975,1.371595
891796603457792000,1.982523,0.01851462,-2.748691,0.4867484
891798527603140608,1.904802,0.04112779,-1.898385,0.9854941
891800176870582272,1.543039,0.03460294,0.1913882,1.105252
891800726626396160,2.018909,0.01622909,-2.639152,0.42751
891874943661271040,1.875682,0.02617675,-2.232491,0.6983973
891878517074061312,1.943226,0.0201881,-2.335412,0.5366648
891883189998479360,1.23308,0.007969582,2.499624,0.3777116
914239285031364608,1.950622,0.01488348,-2.161429,0.4069861
914245057467410432,1.909606,0.01055958,-2.389834,0.319132
914245607223224320,1.999934,0.01157307,-2.557871,0.3301743
914254403316246528,1.817548,0.0116962,-2.334143,0.3588255
914259625996478464,1.849198,0.01657262,-2.073634,0.4641722
914272545258104832,1.960774,0.01952896,-2.755703,0.5039608
914402837385996288,1.383561,0.04709854,4.978477,1.711301
914403662019717120,1.325696,0.03502065,2.873151,1.338034
914405586165065728,1.99473,0.01587604,-2.834948,0.4288251
914406685676693504,1.395917,0.02385273,2.213917,0.9070051
915392123006642176,1.842571,0.06827641,0.577229,1.5217
915410814704314368,1.958176,0.03797514,-2.686385,0.9007905
915485031739189248,1.982773,0.01841527,-3.019268,0.4922181
915487780518258688,1.44153,0.04281987,2.118467,1.484893
915491903686862848,1.67144,0.0344308,-0.5368677,1.032306
917629629504710656,1.908986,0.01874965,-3.660991,0.5102643
917740405301209088,1.246443,0.02233252,1.689287,0.9928421
917742879202371584,1.285522,0.02157165,0.503226,0.9498372
917745353103534080,1.883242,0.009488694,-1.07533,0.2984142
918842940669847552,1.888297,0.02198927,-1.516695,0.5904801
918850087495428096,1.930505,0.01030603,-1.851109,0.3113801
918852011640776704,1.831836,0.01633334,-0.8660357,0.4682384
918872352605890560,1.877729,0.02399426,-2.049399,0.6493031
918886371379144704,1.9765,0.01627745,-2.623657,0.4462225
919860538714908672,1.751489,0.02256837,0.3821355,0.6286003
919868510174210048,1.935382,0.009562181,-1.834309,0.2886399
919870159441651712,1.474048,0.0216189,2.238595,0.7417144
919871258953279488,1.267161,0.03114701,6.336329,1.20316
919872633342814208,1.922013,0.01096766,-1.879029,0.3244127
919873732854441984,1.1465,0.008266549,2.094821,0.4367147
919874007732348928,1.194353,0.009941678,2.074154,0.4840991
919876481633511424,1.358171,0.03747125,3.022013,1.367255
919883628459091968,1.163774,0.01581317,4.931906,0.7251602
919923210877691904,1.933137,0.01264765,-2.377531,0.3595227
919923485755598848,1.304857,0.01802533,4.374268,0.6986672
919933656238155776,1.634435,0.02702111,1.312097,0.7803075
919936954773039104,1.488106,0.04722029,1.891318,1.450866
920029588627679232,1.827301,0.02606795,-1.151089,0.7151529
920030413261400064,1.864186,0.01498528,-1.19603,0.432091
921081546612434944,1.79591,0.009407831,-0.01443125,0.2924991
921091167339177984,1.738562,0.02412292,-0.1736936,0.6916462
921102437333362688,1.236212,0.02637859,5.089601,1.192913
921148341943822336,1.599029,0.01866725,0.2736074,0.5923593
921149441455450112,1.707022,0.02454407,-1.129712,0.7268554
921149716333357056,1.819675,0.01609208,-1.985741,0.4699485
933465619293038592,1.214678,0.0135937,2.380582,0.4182207
933472766118619136,1.959491,0.01613163,-1.956147,0.4252959
933477988798851072,1.953114,0.01349021,-1.554054,0.36022
933478813432571904,1.905814,0.01135691,-1.63809,0.3207284
933481012455827456,1.223951,0.01147083,3.75006,0.5118338
933481562211641344,1.878467,0.01830949,-2.185718,0.492937
933482936601176064,2.014607,0.01242722,-2.3185,0.3284342
933486235136059392,1.434122,0.01861328,1.953242,0.6682498
933491457816291328,1.466102,0.01200325,0.94292,0.4379518
933493107083732992,1.410926,0.05073586,2.399519,1.808998
933541760473262080,1.466248,0.03040014,3.699724,1.003389
933542035351169024,2.070737,0.01054381,-2.907931,0.2902861
933543959496517632,1.896539,0.008154362,-1.198704,0.2504459
934531870643742720,1.280128,0.0228316,3.690355,0.8889605
934533519911184384,1.939753,0.01704549,-1.991243,0.4423231
934534344544905216,1.297792,0.01199395,2.106924,0.4986037
936778997851777024,1.907544,0.01145158,-1.499065,0.3305498
936780372241311744,1.431806,0.0178675,1.815609,0.6341133
936790267845961728,1.593431,0.01993629,0.4621227,0.6406723
936798239305263104,1.930733,0.01214473,-2.2652,0.3486056
936900768764553216,1.706947,0.01619878,-1.12413,0.5069933
936901593398274048,1.201605,0.01106429,6.051985,0.4998767
936912313636644864,1.219426,0.02283554,2.343844,1.055797
939037119924430848,1.566612,0.03692772,2.110369,1.094828
939037669680244736,1.748456,0.02320904,-0.3445056,0.6369432
939050863819778048,1.702056,0.01110203,-1.13523,0.3627258
939052238209312768,1.245407,0.02295971,4.407587,0.9470614
939061309180241920,1.30074,0.02026283,3.562352,0.8075556
939124805976745984,1.426437,0.04468789,2.403876,1.523192
939125355732559872,1.159917,0.009386652,3.654055,0.4615042
939145146941859840,1.474321,0.02287166,2.78992,0.7696322
939158341081393152,1.651698,0.01714898,1.981502,0.5221238
940164119510673408,1.938126,0.01399204,-2.240831,0.3674655
940177588528113664,1.566855,0.05618995,-2.730966,1.781708
940178962917648384,1.794183,0.02670598,-1.116157,0.6764361
940179787551369216,1.92451,0.01334704,-2.071789,0.3428887
940181711696717824,1.820292,0.02205462,-2.346727,0.5753239
940182261452531712,1.890661,0.02535492,-1.018252,0.6012727
940184460475787264,1.716569,0.0271397,-1.174188,0.7375388
940191332423460864,1.430889,0.04589177,2.647747,1.500655
940214147289737216,1.874647,0.04506887,-0.8153581,1.017659
940224042894387200,1.948787,0.01208,-2.071841,0.3332855
940224867528108032,1.38448,0.04026429,-0.664571,1.575927
941318607558699008,1.925493,0.01474847,-2.747092,0.4029334
941320806581954560,1.370211,0.04514264,1.293923,1.615113
946984665837758464,1.744917,0.03336142,-2.189469,0.978372
946986315105200128,1.856949,0.05399371,-2.496976,1.334297
946993461930780672,1.918207,0.01647602,-2.437776,0.4601783
946993736808687616,1.835559,0.02238961,-1.725546,0.6189141
955900606701135872,1.253872,0.02864025,2.386404,1.205172
955901156456949760,2.133887,0.06334511,-3.248194,1.230541
955902805724391424,2.069905,0.04196142,-1.764784,0.887359
955904454991833088,1.300039,0.01092097,2.594607,0.4526181
955913525962762240,1.657692,0.01427284,1.519261,0.4243813
955914075718576128,1.240537,0.01099417,3.369962,0.4802504
958190613486921728,1.933754,0.01626739,-2.333774,0.4358148
958193362265991168,1.891263,0.01452168,-1.378886,0.399938
958193912021805056,1.518496,0.01678263,0.7195011,0.5670645
958204357382268928,1.54767,0.01592301,1.223529,0.5214943
960564733935642624,1.747414,0.01485285,-0.2089923,0.448761
960565283691456512,1.703323,0.02098405,-0.1744656,0.6358564
960568032470525952,1.926989,0.01271748,-2.618011,0.3704243
961533403662936064,1.421536,0.01028423,-2.239888,0.4335483
961534503174563840,1.288623,0.02351412,4.010243,0.9513687
961612293622228992,1.292571,0.006813568,1.58645,0.3074601
961615317279205376,2.005229,0.01010934,-2.128436,0.2862862
961627686785017856,1.20949,0.01223839,3.937659,0.5676699
962725824056813568,1.617002,0.03424952,1.193151,1.005559
966133759357249536,1.184294,0.009548332,4.818619,0.4465229
966134034235156480,1.382643,0.01513772,3.72904,0.565301
966137607647946752,1.162229,0.00939013,3.439676,0.4669187
966155474711898112,1.75395,0.02864657,-1.255022,0.7784005
967183518100645888,1.643879,0.01130822,-0.5113665,0.3815787
967226124176222208,1.893306,0.01616231,-1.623364,0.4479492
967230247344826368,1.792111,0.01455942,-1.305122,0.4377928
972921319580526592,1.514687,0.01047547,1.481229,0.3841567
972932589574711296,1.154567,0.01314016,3.352773,0.6428851
973981523717941248,2.044893,0.02181109,-2.432089,0.5166366
973983172985382912,1.33408,0.009728434,2.301161,0.4008679
979633013518264320,1.554678,0.01311974,2.838279,0.4368377
979634113029892096,1.848917,0.01542693,-1.584715,0.4428965
979643184000821248,1.792202,0.02578394,-1.033809,0.7215434
979646482535704576,1.384209,0.01374504,1.906769,0.5480803
981788331421493248,1.202525,0.0186581,5.745513,0.7929441
981802075316840448,1.33072,0.01794656,2.293572,0.7091406
981817468479629312,2.049536,0.01541726,-2.576849,0.3978789
981827089206372352,1.825372,0.01781141,-0.8053574,0.488984
982956018390558720,1.888168,0.02218661,-2.470607,0.59543
982957392780093440,1.353889,0.02865807,2.352923,1.065877
982958767169628160,1.85566,0.01948149,-1.931635,0.5339244
982964539605673984,1.877745,0.01630708,-2.328821,0.4685313
984114073375369216,1.815977,0.03109576,-1.61118,0.7837261
984115447764903936,1.85433,0.05136072,-3.738392,1.283808
990871672326219776,1.296129,0.03186046,4.426068,1.199223
990871947204126720,1.973629,0.01270455,-2.674283,0.3601821
990872496959940608,1.910635,0.01843052,-2.688649,0.4992018
990873871349475328,1.941232,0.01433076,-1.8281,0.3957678
995307102350108672,1.788637,0.02984123,-1.126198,0.8020047
995307377228015616,1.794747,0.02765707,-1.684759,0.7522728
995309576251271168,1.31434,0.0247299,3.149966,0.9774992
995442342280325120,1.204592,0.01640079,4.458626,0.7538871
995443166914045952,1.923767,0.04024041,-1.44021,0.9644377
995443716669859840,1.197651,0.009804552,3.902342,0.466509
1003298356384000000,1.402068,0.03971061,3.000472,1.368925
1003299730773534720,1.89503,0.01461274,-2.159254,0.4171322
1003321171250276352,1.378888,0.0258106,1.540024,0.9773638
1003322270761904128,1.839733,0.0118214,-1.916753,0.361207
1007744506478487552,1.659285,0.02960923,-0.8292677,0.8576835
1007746155745929216,1.94309,0.009835763,-2.328038,0.285969
1007786837676156928,1.614908,0.02667143,-0.2899777,0.8351853
1007788212065691648,1.620315,0.006016043,1.681768,0.218404
1007796733280806912,2.007189,0.01201406,-3.163934,0.3361137
1007797008158713856,2.001109,0.01087095,-2.463108,0.3049942
1007799482059876352,1.52448,0.02256093,1.617814,0.7350215
1007800856449411072,1.360802,0.04302337,2.41793,1.61086
1007810477176154112,1.756868,0.01504453,-0.9876413,0.4442641
1011209342914947072,1.814278,0.01807019,-1.472606,0.5014325
1011211541938202624,1.907727,0.0119096,-1.975298,0.3372324
1012255253585750016,1.648286,0.01428999,0.004572157,0.4548529
1022324851806857216,1.991403,0.02313701,-2.392663,0.5684929
1023501054471333888,1.361273,0.0167709,1.700584,0.6541712
1023504353006217216,1.108078,0.01139557,4.173876,0.5757408
1023504902762031104,1.902205,0.01850907,-2.027021,0.5015089
1023506277151565824,1.620083,0.02866579,0.3611434,0.8569657
1029182786545674240,1.43627,0.02651681,2.385214,0.9721509
1029194606295672832,1.797668,0.01046783,-1.388616,0.3218004
1029215771894507520,1.286237,0.01941944,1.796268,0.8687906
