objid,specobjid,Group,RA,Dec,M_r,Lum,z,dist2BGG,lgm,sfr,sSFR,rank_dist,BGG_ID,rank_M,RA_BGG,Dec_BGG,M_BGG
1237655370902863961,885056871487006720,3762,205.396783154,61.833498986,-19.570801,5015571200.634795,0.031237816,27.231779436076888,9.647935,-0.7560391,-10.4039741,7,100586,4,204.798477422,61.506039074,-22.320865
1237654953207332988,711730678957369344,7436,255.006962225,38.816027972,-21.854696,41103461762.16307,0.03552314,0.0,10.81054,-0.00492247,-10.81546247,1,84405,1,255.006962225,38.816027972,-21.854696
1237651755078582359,573227678191085568,5334,167.451507713,3.402281758,-21.8178,39730131271.39985,0.041701013,0.0,10.70034,0.481987,-10.218353,1,84509,1,167.451507713,3.402281758,-21.8178
1237654880741294218,663260907601684480,10120,224.704628906,4.231691538,-20.024053,7614145998.534164,0.044570669,13.851835576722673,9.74244,-0.0368419,-9.7792819,3,84119,4,224.52660375,4.101014713,-22.285875
1237654879669387604,665483020047771648,2091,228.94543501,2.979011005,-21.119073,20875130541.44291,0.039176442,4.8347627788671135,10.65552,-1.305968,-11.961488,5,78609,4,228.974379304,3.050323587,-21.863261
1237655465930653734,914239285031364608,3664,240.50633533,48.663721332,-22.420419,69209800918.8882,0.043469611,0.0,11.19774,-1.121153,-12.318893,1,86203,1,240.50633533,48.663721332,-22.420419
1237655370364223561,881719853797369856,3777,196.953141719,62.347208874,-21.008852,18859961419.653652,0.027782483,15.03276953835864,10.52125,-1.641254,-12.162504,5,117733,4,197.309985145,62.174997401,-22.269268
1237655370364354632,881722602576439296,3777,197.377642385,62.162795816,-21.055543,19688707180.61217,0.027771491,2.1275907203212716,10.62903,-1.765709,-12.394739,3,117733,3,197.309985145,62.174997401,-22.269268
1237655473974345996,1101163410072037376,3053,258.794017232,29.263202288,-21.889994,42461721741.83695,0.044785285,7.03095682995336,10.53587,-0.3658321,-10.9017021,4,126355,2,258.74360722,29.160314192,-22.422514
1237655123929333841,941320806581954560,10657,170.287167276,3.770970436,-19.721222,5760879616.628951,0.040454288,7.106766203435387,9.783316,-0.3898563,-10.1731723,2,82905,4,170.326098576,3.664743894,-22.000997
1237655691404902574,1038138028926724096,5374,225.732533979,-2.530614807,-19.843287,6446363633.1528635,0.040401467,3.617974914791767,9.158954,0.3407945,-8.8181595,4,137228,3,225.757975758,-2.582283697,-21.866848
1237655501889994956,1101165059339479040,3053,258.742685076,29.138491134,-20.890275,16908691481.211235,0.044791038,1.3721165628402692,10.47085,-1.722957,-12.193807,2,126355,3,258.74360722,29.160314192,-22.422514
1237655473968906690,919860538714908672,5328,250.448512919,39.607944873,-19.99812,7434435535.326582,0.029607362,12.068166099896306,10.04743,-1.63599,-11.68342,6,104495,4,250.290872125,39.756850098,-22.046213
1237655495981990086,1029215771894507520,689,208.997908496,-1.261735896,-21.301815,24701652055.25129,0.025454397,29.653765297511455,10.39212,-0.209361,-10.601481,7,170100,2,208.559373098,-1.436476708,-22.900609
1237655369826697452,880505992876419072,1996,193.688282108,62.214044036,-20.366804,10440507267.040115,0.038065536,1.4435086228391063,10.18829,-0.6897612,-10.8780512,2,94499,4,193.650873731,62.229005845,-22.501415
1237655742946672691,2063828206955292672,1466,228.484486538,4.710968681,-22.400228,67934627747.74223,0.042267647,0.0,11.16993,-0.3563345,-11.5262645,1,91218,1,228.484486538,4.710968681,-22.400228
1237655742946672910,2063829031589013504,1466,228.461599293,4.622571175,-21.588537,32167314116.18606,0.042270216,5.7361309425596545,10.83863,-1.199572,-12.038202,7,91218,2,228.484486538,4.710968681,-22.400228
1237655743483281638,5377540492219838464,6888,227.922018355,5.105136898,-21.148841,21455389346.891453,0.040182339,18.4030963260191,,,,5,365038,4,227.905591853,5.397574149,-22.095703
1237655743485051105,2066072859976951808,2524,232.01789484,4.870289543,-21.350793,25841469107.381123,0.042186531,4.03268985745547,10.6687,0.1117709,-10.5569291,3,174461,4,231.954920117,4.856796853,-21.975781
1237654398616010921,671081189339064320,5326,168.440548852,63.375352098,-19.186376,3520062705.8382564,0.033328498,6.211497557490495,9.588697,-0.7377155,-10.3264125,6,64573,4,168.659910527,63.365071945,-22.041539
1237655742409736258,664449754582771712,803,228.300042066,4.283380153,-21.721909,36371699975.30399,0.036941754,14.657560086434083,10.89738,-1.314482,-12.211862,4,107788,3,228.525766351,4.222147949,-22.12027
1237655742947262470,2064970324675422208,40,229.756033316,4.52067575,-23.037596,122190769557.20798,0.03705749,0.0,11.50922,-1.164871,-12.674091,1,91976,1,229.756033316,4.52067575,-23.037596
1237655348355203084,914245057467410432,351,239.262559987,48.16837353,-22.101871,51611728020.95015,0.019802654,0.0,11.11448,-1.080274,-12.194754,1,92141,1,239.262559987,48.16837353,-22.101871
1237655348355203181,914245607223224320,351,239.180504725,48.095012689,-21.80602,39301398086.02451,0.019764432,5.752137930599684,10.99695,-1.45625,-12.4532,5,92141,2,239.262559987,48.16837353,-22.101871
1237655348895416475,918850087495428096,214,246.907086253,42.638237228,-21.567216,31541794651.717964,0.031108379,3.543556359498361,10.82224,-1.102909,-11.925149,4,82642,3,246.855140244,42.679726377,-22.692258
1237655124465483965,940182261452531712,4779,168.675127374,3.965722901,-20.38663,10632906623.781277,0.042730194,3.711569641046114,10.35925,-1.803829,-12.163079,3,68025,4,168.680620844,4.024539619,-22.417414
1237654609606148138,676728005275445248,2457,190.605811834,64.488617901,-20.771462,15156007098.147589,0.042748394,6.9378053127314026,10.36182,0.01221027,-10.34960973,5,93107,2,190.646823108,64.597620306,-22.402288
1237654609606148156,676727180641724416,2457,190.646823108,64.597620306,-22.402288,68063644517.9281,0.04287809,0.0,11.24583,-0.130016,-11.375846,1,93107,1,190.646823108,64.597620306,-22.402288
1237655743484330087,2064941462495193088,7021,230.341262724,5.066839476,-22.039895,48748134419.81155,0.044793575,0.0,11.14465,-1.383625,-12.528275,1,93196,1,230.341262724,5.066839476,-22.039895
1237655123940606025,955913525962762240,1494,196.161692565,3.761581407,-21.381677,26587089651.094753,0.040946829,5.640541749725164,10.4936,-0.9152623,-11.4088623,6,108401,3,196.225901131,3.824464759,-21.86002
1237655743484330046,2064940637861472256,7021,230.283139015,5.058128824,-21.493301,29465946772.279312,0.045476307,3.6787150076343194,10.7235,-0.9702781,-11.6937781,4,93196,3,230.341262724,5.066839476,-22.039895
1237655473436361135,1097879168336553984,7407,256.84181537,31.252922498,-19.608279,5191724040.093635,0.030689742,1.254989717436293,9.895964,-1.419611,-11.315575,2,104487,4,256.864372058,31.247718405,-21.907421
1237655368760164378,891800726626396160,3072,222.844707677,55.401345227,-22.146816,53793078619.221825,0.038454123,8.022122719898316,11.05887,-1.282199,-12.341069,4,64988,2,222.764492464,55.520646544,-22.185816
1237655368760164504,891785058585700352,3072,222.971557997,55.407508738,-20.118789,8308365620.872882,0.038456802,10.243822463798212,9.94726,-9999.0,-10008.94726,5,64988,4,222.764492464,55.520646544,-22.185816
1237655473968840815,919874007732348928,5328,250.312831483,39.752368594,-21.055608,19689885923.910873,0.030159807,1.0974741777623525,10.33735,0.215849,-10.121501,2,104495,2,250.290872125,39.756850098,-22.046213
1237655369826697298,880504893364791296,1996,193.650873731,62.229005845,-22.501415,74570318839.01816,0.038219862,0.0,11.29345,-1.065562,-12.359012,1,94499,1,193.650873731,62.229005845,-22.501415
1237655464844329010,881684944303187968,1996,194.29094502,62.325086128,-21.712979,36073775650.99187,0.037398765,19.65853064584719,11.00774,-1.477453,-12.485193,9,94499,2,193.650873731,62.229005845,-22.501415
1237654628400169209,612523121353713664,102,119.657127462,37.483094625,-21.544184,30879737509.696297,0.040654508,19.174491319521763,10.8126,-1.352336,-12.164936,29,79764,4,119.617121024,37.78661714,-23.372858
1237655744023691333,2067313384038098944,2477,236.015281024,4.7694667,-22.320336,63115263544.867,0.042004332,0.0,11.12093,0.5661265,-10.5548035,1,94885,1,236.015281024,4.7694667,-22.320336
1237653586333794636,853573179552065536,3776,121.780098145,38.95178488,-20.446071,11231257901.724651,0.042659824,10.01850891476692,10.41513,-1.535934,-11.951064,5,79749,3,121.67825354,39.090217005,-22.556738
1237653587406684364,611536306580776960,102,119.436576096,37.991003552,-21.819633,39797262531.08224,0.040871798,15.654619257962588,10.95636,-1.364495,-12.320855,25,79764,2,119.617121024,37.78661714,-23.372858
1237655373573980487,919923485755598848,3829,249.126849427,39.123321075,-19.667668,5483618084.181731,0.029960094,6.0114343255469365,8.64559,-1.749313,-10.394903,4,185665,4,249.135694381,39.027892843,-22.501466
1237655374647853180,919868510174210048,2051,250.11672302,39.32014086,-22.236185,58408223867.065865,0.030104063,0.0,11.10067,-1.076883,-12.177553,1,95193,1,250.11672302,39.32014086,-22.236185
1237655124465418345,940191332423460864,883,168.516757681,4.088603277,-20.343162,10215621653.700748,0.041218611,15.181246858124934,10.11701,-0.2177478,-10.3347578,16,82922,4,168.758970232,4.085459081,-22.334634
1237655370904764628,887349903305500672,1664,213.646956822,60.043426018,-21.706514,35859613139.67604,0.035393675,3.22431307297529,10.87502,-1.257288,-12.132307999999998,5,81578,2,213.726749419,60.011110444,-22.501372
1237654653642932295,861468222812088320,2554,137.549533935,50.401325684,-21.082767,20188627734.7681,0.016990874,3.935120129264715,10.70877,-1.844962,-12.553732,3,96941,3,137.634053855,50.433295073,-21.813605
1237654653642997820,861471246469064704,2554,137.634053855,50.433295073,-21.813605,39576920635.42391,0.016629392,0.0,11.05377,-0.3855843,-11.4393543,1,96941,1,137.634053855,50.433295073,-21.813605
1237655469135495480,608118749211420672,1122,227.72885392,1.908981284,-20.088485,8079677011.196747,0.040004286,13.26928147161082,9.645287,0.1563713,-9.4889157,13,26903,4,227.882383264,1.763884825,-22.449784
1237655501884293289,709415656872765440,795,250.405693364,40.163495581,-22.280701,60852776729.656204,0.033653355,0.0,11.20605,-1.322515,-12.528565,1,97315,1,250.405693364,40.163495581,-22.280701
1237655469135692130,608150909926533120,1475,228.252441688,2.026144251,-22.132206,53074070867.54829,0.038736281,0.0,10.69678,-9999.0,-10009.69678,1,97624,1,228.252441688,2.026144251,-22.132206
1237655348355662086,915485031739189248,410,240.452450041,47.388034041,-22.376867,66488540531.81016,0.043134463,18.39212203492648,11.2028,-1.016725,-12.219525,17,105303,2,240.493816117,47.096664581,-22.614198
1237655348892598387,915491903686862848,410,240.847990054,47.522546881,-21.426373,27704428770.656143,0.043142563,30.719765632182185,10.62675,0.2856534,-10.3410966,23,105303,4,240.493816117,47.096664581,-22.614198
1237655473429741692,917745353103534080,1739,245.661984514,43.464647835,-22.286657,61187512800.19857,0.032076974,0.0,11.15607,-1.379749,-12.535819,1,98073,1,245.661984514,43.464647835,-22.286657
1237655473429741825,917742879202371584,1739,245.623003378,43.520791908,-20.245173,9334030163.476805,0.032265083,3.949858851660789,10.07515,-0.2008683,-10.2760183,4,98073,3,245.661984514,43.464647835,-22.286657
1237655503498183074,1096768661860935680,1754,256.613550826,34.503256839,-20.978816,18345366819.962532,0.030841521,17.343418875987552,10.64,-1.600979,-12.240979,10,111721,4,256.791938616,34.269761227,-21.86728
1237655374110916718,921081546612434944,2051,249.770165992,39.290782017,-21.335932,25490173997.48195,0.030464893,16.949585236639745,10.64985,-1.099972,-11.749822,9,95193,3,250.11672302,39.32014086,-22.236185
1237655503498183177,5616011647925284864,1754,256.808459639,34.571010493,-21.001179,18727146158.06201,0.031219931,18.947408890075295,,,,11,111721,3,256.791938616,34.269761227,-21.86728
1237654879118229530,955914075718576128,1494,196.152004574,3.859302644,-20.949383,17854726416.73708,0.041748277,5.12373005056562,10.03815,0.3361554,-9.7019946,4,108401,4,196.225901131,3.824464759,-21.86002
1237654879667617934,663239742002849792,4007,224.766915132,3.268206323,-19.518461,4779521284.743022,0.044476245,7.001741940257754,10.10938,-1.199329,-11.308709,4,65327,4,224.657721432,3.291310124,-21.932451
1237654880741294238,662200153591015424,10120,224.716155609,4.212043703,-21.00429,18780882690.657032,0.044559608,13.77559858317223,10.80756,0.1702361,-10.6373239,2,84119,2,224.52660375,4.101014713,-22.285875
1237655473967136890,918872352605890560,214,247.216950568,42.812006125,-21.622222,33180948769.76123,0.031632954,18.64909241947757,10.85135,-0.8114828,-11.6628328,22,82642,2,246.855140244,42.679726377,-22.692258
1237655474504073496,918886371379144704,214,247.578791676,42.91487789,-20.852537,16331076004.104609,0.032149321,36.4880077304915,10.56677,-1.65974,-12.22651,33,82642,4,246.855140244,42.679726377,-22.692258
1237655472358228205,919933656238155776,3829,248.90917262,38.972785959,-20.104559,8200184048.736223,0.030029087,11.59016873502916,10.61546,0.1721064,-10.4433536,5,185665,3,249.135694381,39.027892843,-22.501466
1237655465385394461,887350178183407616,1664,213.694675056,59.966185962,-21.36763,26245327714.939663,0.035817891,2.9972681934384133,10.72704,-1.388206,-12.115246,4,81578,3,213.726749419,60.011110444,-22.501372
1237655465383428181,883980724816865280,3762,204.798477422,61.506039074,-22.320865,63146022498.42445,0.031400073,0.0,11.15581,-1.376954,-12.532764,1,100586,1,204.798477422,61.506039074,-22.320865
1237655473968972081,919870159441651712,2051,250.548881892,39.455445389,-20.840702,16154026835.221828,0.030043068,22.642524277173347,10.12999,0.06060005,-10.06938995,10,95193,4,250.11672302,39.32014086,-22.236185
1237654879668338812,663170472770299904,576,226.548670411,3.142568188,-22.731646,92184605185.68964,0.043083457,0.0,11.30895,-1.113689,-12.422639,1,101249,1,226.548670411,3.142568188,-22.731646
1237654948913283207,696992549969094656,10506,238.333836194,54.708132104,-22.112658,52127056263.89242,0.043911226,0.0,11.02911,-1.082995,-12.112105,1,101393,1,238.333836194,54.708132104,-22.112658
1237655501884227787,920030413261400064,795,250.260393912,40.265709805,-21.19312,22348480486.16245,0.03400783,9.478825826453551,10.60319,-1.246525,-11.849715,7,97315,3,250.405693364,40.163495581,-22.280701
1237655743485050967,2066084129971136512,2524,231.942471601,4.881512615,-21.867015,41572486408.67924,0.042270347,1.737522803053508,11.00798,-1.304783,-12.312763,2,174461,2,231.954920117,4.856796853,-21.975781
1237655368760229914,891784783707793408,3072,223.130497359,55.407172797,-22.060396,49677347634.31386,0.038710061,14.85960236627764,11.08631,-1.418205,-12.504515,8,64988,3,222.764492464,55.520646544,-22.185816
1237655471822209115,1321928857976072192,1744,249.978362217,37.180072864,-21.443889,28155004429.32969,0.031133328,2.532362371511571,10.86645,-1.458701,-12.325151,2,183521,2,250.026934047,37.19134217,-22.145705
1237655471822209218,1321920336760956928,1744,249.9425476,37.089245327,-21.047591,19545032638.374863,0.031048813,7.682190929088461,10.6772,-0.1258665,-10.8030665,5,183521,3,250.026934047,37.19134217,-22.145705
1237654954275373295,3247270504494557184,3772,246.240991173,50.303569568,-22.378876,66611681986.23233,0.042973375,0.0,10.85019,-9999.0,-10009.85019,1,103013,1,246.240991173,50.303569568,-22.378876
1237654954275438624,3247105577750390784,3772,246.398113745,50.167180748,-21.522374,30265621743.06095,0.042810157,10.644828327245426,10.67636,0.7463476,-9.9300124,6,103013,2,246.240991173,50.303569568,-22.378876
1237657117338566712,933542035351169024,2088,133.408121876,40.730023093,-21.759245,37644193749.04674,0.029927355,21.49826740377508,10.9624,-1.087615,-12.050015,8,115569,2,132.978419399,40.835889015,-21.875541
1237654881812545849,2058168727995705344,4805,219.128953483,5.382629322,-19.506867,4728754852.931052,0.030460863,4.256237210131921,9.877316,-1.6678,-11.545116,2,286607,4,219.084947816,5.33096596,-22.460308
1237655473436295765,1098949817817655296,7407,256.671917895,31.289134175,-20.183938,8822165485.88185,0.031076734,10.658337053019212,9.871582,-0.3100344,-10.1816164,4,104487,3,256.864372058,31.247718405,-21.907421
1237655473436360831,1098937998067656704,7407,256.864372058,31.247718405,-21.907421,43148767991.31861,0.031077292,0.0,10.80094,-0.294936,-11.095876,1,104487,1,256.864372058,31.247718405,-21.907421
1237655473968840814,919872633342814208,5328,250.290872125,39.756850098,-22.046213,49032631303.99041,0.030513803,0.0,10.96077,-1.246031,-12.206801,1,104495,1,250.290872125,39.756850098,-22.046213
1237654954275373373,703812822089361408,3772,246.28135559,50.259208908,-20.336582,10153898083.530563,0.042545512,3.2241843041166263,10.16969,-0.03208704,-10.20177704,2,103013,3,246.240991173,50.303569568,-22.378876
1237654954280157539,710445899754530816,6978,254.815291638,41.038478292,-19.935193,7015799998.947313,0.04060952,1.429747334031582,10.10311,-2.006873,-12.109983,3,573309,4,254.844996313,41.042456812,-22.128561
1237654627326820628,853478071796262912,1743,121.272991196,37.625592741,-20.936762,17648378118.327076,0.033424229,6.442070796593234,10.47418,-1.43485,-11.90903,7,71801,4,121.370107941,37.557840569,-22.029299
1237654652561588590,853478621552076800,1743,121.311544676,37.472561496,-21.362408,26119400219.40993,0.03347985,6.101583845661936,10.62591,-0.05731335,-10.68322335,6,71801,2,121.370107941,37.557840569,-22.029299
1237657591393157159,1139558909359450112,3103,169.207439258,54.72797782,-21.420154,27546193887.55601,0.042290523,1.8141853409523372,10.16345,0.5080333,-9.6554167,2,189341,2,169.18440647,54.702352186,-22.172534
1237655464320499872,7577306755723096064,410,240.493816117,47.096664581,-22.614198,82733081407.60204,0.0423794,0.0,,,,1,105303,1,240.493816117,47.096664581,-22.614198
1237655464320499873,7119209250824056832,410,240.491824805,47.098406465,-21.548749,31009845324.18732,0.042403917,0.1386832170352707,,,,2,105303,3,240.493816117,47.096664581,-22.614198
1237655474505580845,709413182971602944,795,250.534092057,40.276903997,-21.604468,32642784656.41316,0.032777947,9.419232827904308,10.50353,-0.1891508,-10.6926808,6,97315,2,250.405693364,40.163495581,-22.280701
1237657244045934827,939124805976745984,4016,144.617103659,48.525557798,-19.581503,5065253671.302607,0.025507864,13.269392084979025,9.689755,-0.5258098,-10.2155648,4,109368,4,144.89457517,48.421818123,-22.022886
1237657244046000150,939145146941859840,4016,144.692146749,48.562784839,-20.207143,9012747414.96928,0.025414364,12.227007928673483,9.429942,0.1090517,-9.3208903,3,109368,3,144.89457517,48.421818123,-22.022886
1237655691404968127,1038139128438351872,5374,225.766735794,-2.539701062,-20.329609,10088894950.158478,0.040104733,2.7314631970478995,9.716541,0.1348018,-9.5817392,3,137228,2,225.757975758,-2.582283697,-21.866848
1237657595152302415,1007744506478487552,4060,128.290143049,41.117309397,-18.853585,2590800665.86231,0.024375105,1.5239191813981838,9.613127,-1.606736,-11.219863,2,190194,4,128.302270062,41.094842605,-21.85165
1237657595152367891,1007800856449411072,4060,128.471034726,41.222469981,-19.02171,3024711795.8378534,0.024971022,11.3155398621492,9.278368,-0.6689286,-9.9472966,6,190194,3,128.302270062,41.094842605,-21.85165
1237655469135626444,608139639932348416,1475,228.047857387,2.010203657,-21.226113,23038022601.141033,0.039251387,12.885422190087674,10.65035,-0.9484141,-11.5987641,5,97624,4,228.252441688,2.026144251,-22.132206
1237657401347407877,939050863819778048,4905,143.552227436,46.707975703,-22.388335,67194542290.8661,0.027425466,0.0,11.1873,-0.1055232,-11.2928232,1,107621,1,143.552227436,46.707975703,-22.388335
1237655692478972061,1038213895229040640,3879,226.342729349,-1.802862837,-21.361948,26108336409.2577,0.038549269,16.027829641985132,10.72067,-1.27818,-11.99885,7,117442,3,226.592784829,-1.75183595,-22.231891
1237655692479037882,1038219667665086464,3879,226.580403686,-1.777896689,-21.123378,20958065822.412876,0.038510756,1.8126847139611977,10.62266,-1.477765,-12.100425,2,117442,4,226.592784829,-1.75183595,-22.231891
1237655742410195023,665530573925672960,40,229.345669376,4.213607606,-22.013021,47556337443.74026,0.036625085,32.14342469709623,11.02503,-1.388024,-12.413054,57,91976,4,229.756033316,4.52067575,-23.037596
1237655742409801806,664448929949050880,803,228.430476335,4.362135945,-21.221548,22941362113.49603,0.03828277,10.63065202860914,10.54837,0.180934,-10.367436,2,107788,4,228.525766351,4.222147949,-22.12027
1237655742409867289,5377306021365215232,803,228.525766351,4.222147949,-22.12027,52493798517.26614,0.038236031,0.0,,,,1,107788,1,228.525766351,4.222147949,-22.12027
1237655123940606085,955904454991833088,1494,196.225901131,3.824464759,-21.86002,41305511067.64067,0.042053709,0.0,10.80571,0.7882013,-10.0175087,1,108401,1,196.225901131,3.824464759,-21.86002
1237655744020545738,2063917817152956416,7359,228.82972092,5.631058827,-19.506297,4726272958.293572,0.033924471,4.000492674136728,9.36869,-0.3226759,-9.6913659,2,116301,3,228.794975106,5.577597737,-22.071937
1237655744022511821,2066183086017636352,5310,233.295534043,5.164678743,-20.098845,8157141575.582039,0.033734194,12.475516240932802,9.67911,-0.1920453,-9.8711553,6,305102,3,233.448925849,5.291525187,-21.856958
1237655745088061490,2056004889028356096,94,214.661720086,7.377363398,-22.886429,106309383589.25328,0.026395744,14.046450635209784,11.42719,-1.077932,-12.505122,20,258865,2,214.538450174,7.56454998,-23.068217
1237655742946672747,5376327182078111744,7185,228.537336986,4.714415238,-22.053732,49373373276.15139,0.038713291,0.0,,,,1,108800,1,228.537336986,4.714415238,-22.053732
1237655743482757360,2061526104417527808,1747,226.719427856,5.293484578,-20.191614,8884757935.806395,0.038640061,3.206668068331397,10.31273,-1.815254,-12.127984,2,118609,4,226.680936775,5.327185773,-22.072938
1237657591386079240,939158341081393152,4016,144.89457517,48.421818123,-22.022886,47990403338.02644,0.025248776,0.0,11.20991,0.4896389,-10.7202711,1,109368,1,144.89457517,48.421818123,-22.022886
1237655498135765176,1035849120343943168,4008,222.354522748,-2.47715623,-19.915693,6890919872.894433,0.042913205,12.32898819745403,10.28435,-0.3136746,-10.5980246,5,173876,4,222.290848999,-2.291533697,-22.128332
1237657590311616620,939061309180241920,4905,143.467181041,46.863703378,-20.622868,13217435507.27666,0.027505519,10.446397805368036,10.1079,-0.3228068,-10.4307068,3,107621,3,143.552227436,46.707975703,-22.388335
1237657117338566713,934533519911184384,2088,133.411437934,40.729812316,-20.870757,16607444126.84462,0.029283147,21.652447799773498,10.40204,-1.791819,-12.193859,9,115569,4,132.978419399,40.835889015,-21.875541
1237657220414308527,1022324851806857216,1939,169.058259469,55.704289603,-22.70043,89571944019.11092,0.033695424,0.0,11.32032,-1.191774,-12.512094,1,109710,1,169.058259469,55.704289603,-22.70043
1237655469135692013,608148436025370624,1475,228.164791975,1.932062783,-22.046439,49042838689.56033,0.039092684,8.076919348982667,10.68757,-0.6479758,-11.335545799999998,3,97624,2,228.252441688,2.026144251,-22.132206
1237655743482691702,2061525279783806976,1747,226.55091853,5.392723941,-20.54846,12341956176.515656,0.038243335,9.11657161188434,10.32815,-1.222079,-11.550229000000002,8,118609,2,226.680936775,5.327185773,-22.072938
1237655743483281567,2062677013214291968,6888,227.879778999,5.245636207,-21.154536,21568224729.613323,0.040011811,9.682164266140957,10.12941,0.2974028,-9.8320072,3,365038,3,227.905591853,5.397574149,-22.095703
1237655743485509736,2066051694378117120,50,233.035643825,4.747661917,-21.963916,45453402635.45686,0.037647955,7.417162081635937,10.98404,-1.304675,-12.288715,22,114298,2,233.133396618,4.680996916,-23.182701
1237657629511712956,972921319580526592,7269,130.739133081,37.54711776,-21.925878,43888546689.25765,0.042405144,0.0,10.67591,-0.2693782,-10.9452882,1,110727,1,130.739133081,37.54711776,-21.925878
1237654391103553687,613721589044766720,2018,120.644886349,40.421276092,-21.710816,36001981135.12179,0.043221014,3.654284349587788,10.901,0.4698708,-10.4311292,4,66787,2,120.704789863,40.457385799,-22.422512
1237655124465483921,940181711696717824,4779,168.670094187,4.011085709,-21.107294,20649883221.864067,0.041866599,1.072335969602522,10.62427,-1.495297,-12.119567,2,68025,2,168.680620844,4.024539619,-22.417414
1237655124465484023,5369552270046982144,4779,168.761232042,4.085489185,-20.855857,16381090135.75296,0.043624211,6.339643703518077,,,,4,68025,3,168.680620844,4.024539619,-22.417414
1237655503498313767,5621826138831253504,1754,256.791938616,34.269761227,-21.86728,41582634410.934166,0.031037761,0.0,,,,1,111721,1,256.791938616,34.269761227,-21.86728
1237657400810471512,939037669680244736,4905,143.646105162,46.427618924,-20.655891,13625623987.963844,0.027366367,18.076077468004343,10.64695,-0.0511339,-10.6980839,6,107621,2,143.552227436,46.707975703,-22.388335
1237657400810471527,939037119924430848,4905,143.631532634,46.461595678,-20.503695,11843443702.963362,0.02715685,15.854791371267275,10.17335,-0.1117933,-10.2851433,5,107621,4,143.552227436,46.707975703,-22.388335
1237654952130511036,708284809180375040,480,249.34433279,44.34711284,-21.164167,21760396276.8246,0.030704508,12.808876521657345,10.26758,0.3647798,-9.9028002,10,34752,4,249.375656315,44.144491904,-22.477042
1237657608573943931,1007796733280806912,1143,128.378213287,41.525452866,-21.937074,44343462356.37554,0.025326129,0.0,11.05748,-1.380876,-12.438356,1,111993,1,128.378213287,41.525452866,-21.937074
1237657400808833194,936780372241311744,2057,139.333777716,44.37140733,-20.556127,12429418184.866804,0.032483491,7.484676912240407,10.07221,-0.03877209,-10.11098209,6,113769,4,139.308826396,44.489189572,-22.096547
1237657242432962703,936790267845961728,2057,139.193298832,44.398470598,-20.699624,14185661746.68292,0.033119109,7.703703312794281,10.43123,-0.1520135,-10.5832435,7,113769,3,139.308826396,44.489189572,-22.096547
1237657400806277320,934534344544905216,2088,133.173568786,40.684458639,-21.560228,31339437701.250675,0.029420771,13.296116226054448,10.39822,0.4710253,-9.9271947,4,115569,3,132.978419399,40.835889015,-21.875541
1237657591393157322,1139554236435032064,3103,169.194424446,54.751382389,-20.657203,13642099098.6673,0.042499823,3.1020287024294846,10.59638,0.2601019,-10.3362781,3,189341,3,169.18440647,54.702352186,-22.172534
1237657242432897038,936798239305263104,2057,138.935594968,44.236015734,-21.940948,44501966246.98033,0.032802078,23.111262924919924,11.00815,-1.537692,-12.545842,9,113769,2,139.308826396,44.489189572,-22.096547
1237657242433028141,936778997851777024,2057,139.308826396,44.489189572,-22.096547,51359265007.381454,0.032691682,0.0,11.01179,-1.173443,-12.185233,1,113769,1,139.308826396,44.489189572,-22.096547
1237657606426788079,933491457816291328,1490,130.666066767,40.818912607,-21.007129,18830055497.186176,0.030308175,15.435719492219608,10.42955,0.1503315,-10.2792185,10,115911,3,130.421706069,40.657446961,-22.052035
1237654399689556113,3245019528844830720,7422,166.730535533,63.884073169,-19.440478,4448270613.794793,0.043971521,7.7596607754706115,9.82636,-0.5484263,-10.3747863,5,81907,3,166.994367083,63.92631973,-22.024808
1237655742946738374,2063803467943667712,7185,228.620252653,4.693002142,-19.907887,6841554643.174009,0.039405951,5.363683180879413,10.04961,-1.1189,-11.16851,5,108800,3,228.537336986,4.714415238,-22.053732
1237655743485575197,2066040149506025472,50,233.133396618,4.680996916,-23.182701,139662689164.63968,0.039362618,0.0,11.4026,-1.100045,-12.502645,1,114298,1,233.133396618,4.680996916,-23.182701
1237655743485968661,2067225972863690752,2039,234.073549247,4.62259637,-21.274205,24081414886.469418,0.039637031,12.579316548702376,10.69556,-1.139942,-11.835502,9,227783,2,234.221560251,4.757954003,-22.35037
1237657628431679510,967183518100645888,984,119.104545096,27.01256341,-21.430586,27812139560.75563,0.022481029,43.068157727285374,10.66448,-0.7619252,-11.4264052,15,127401,2,119.873821592,27.026448303,-22.521202
1237657628446097522,981817468479629312,3966,152.781708565,46.91535756,-22.152887,54094710386.506775,0.02535977,0.0,11.23107,-1.452044,-12.683114,1,114637,1,152.781708565,46.91535756,-22.152887
1237657770705289247,1012255253585750016,4953,136.735687628,46.204456423,-21.563818,31443233440.520542,0.040341926,2.56430056245698,10.53413,-0.0840259,-10.6181559,3,209832,3,136.793861679,46.211152479,-22.301132
1237657608573812810,1007788212065691648,1143,128.085174086,41.358899391,-21.242154,23380920219.559887,0.025651631,17.320916826668608,10.37704,-1.181428,-11.558468,10,111993,2,128.378213287,41.525452866,-21.937074
1237657632188727350,939125355732559872,4016,144.352289217,48.515458686,-20.546982,12325166646.175762,0.024982186,23.34483429823757,9.840386,0.1785716,-9.6618144,6,109368,2,144.89457517,48.421818123,-22.022886
