objid,specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r
1237668297139028091,6124018734120325120,,3.237383,0.1142704,11.05292,0.7196075,7.858929,1.096808
1237668297139028008,2974631748048021504,587742575914123314,3.924156,0.01437331,13.42627,0.08836047,9.29874,1.096808
1237668297139028092,2974632847559649280,587742575914123376,3.850384,0.7497579,12.50698,-1000.0,9.688967,1.096808
1237668297139093600,2974630923414300672,587742575914188915,2.118047,0.01794199,6.522099,0.1085465,5.331218,1.076307
1237668296603795521,3102994787419056128,587742575378890789,2.354424,0.01800728,5.772752,0.1381098,5.032106,1.017715
1237668288544309478,2910531042517477376,587742567319404827,5.268679,0.09884516,13.36898,0.751983,10.76418,1.175583
1237668288544309467,2910530492761663488,587742567319404639,2.075118,0.0515939,6.613824,0.3639603,4.853776,1.175583
1237668288544309316,2910529118372128768,587742567319404648,5.865674,0.1480768,20.35831,0.843277,13.94843,1.175583
1237668272453976904,2849783582807844864,587742551229072092,4.469006,0.06661039,8.241478,0.3234217,8.957971,1.094883
1237668272453976461,2849704967726458880,587742551229071739,4.344034,0.07778677,9.973686,0.3283626,10.55807,1.094883
1237668272453976098,2849707716505528320,587742551229071385,4.710542,0.2700267,14.79729,1.888176,11.37784,1.094883
1237668272453911079,2849705792360179712,587742551229006412,5.484445,0.06397524,13.86002,0.563017,11.32317,1.039187
1237668270827765974,3104191056086853632,587742549602861241,4.478411,0.03904314,11.48994,0.2633578,10.12478,1.058484
1237668496318332965,2823862859367213056,587742775093428265,4.989152,0.2693742,16.18429,1.777588,11.94713,1.496357
1237668496318398520,2823863958878840832,587742775093493871,16.82198,0.1635929,47.35726,1.21108,37.62553,1.505797
1237668496318398635,2823866432780003328,587742775093493857,6.247793,0.08340263,16.39142,0.5778574,14.09484,1.505797
1237668496318398663,2823874129361397760,587742775093493896,6.151285,0.03164534,14.6264,0.2344851,12.93887,1.505797
1237671123230982258,2911596195614844928,587745402006077468,6.589991,0.02300327,13.69047,0.1455077,13.54661,1.373918
1237671123230916634,2911609389754378240,587745402006011932,5.115458,0.279108,17.25467,1.773437,12.60216,1.386734
1237671123230916782,2911606091219494912,587745402006012072,5.669693,0.02668499,11.99532,0.1631587,11.76868,1.386734
1237671123230916793,2911621759260190720,587745402006012086,5.674247,0.02066682,15.02069,0.1074364,13.76035,1.386734
1237671142556827729,945830728367630336,588010878758027395,2.810663,0.03033991,7.254799,0.2132591,6.255376,1.102481
1237671142556762323,944649303106807808,588010878758027381,2.941811,0.02451204,9.719857,0.1496731,7.473837,1.096426
1237668348671557658,3090679427906955264,587742627446652959,6.587298,0.03624165,15.74676,0.2960384,13.82537,1.283231
1237668348671492380,3090682451563931648,587742627446587696,2.718305,0.05361508,7.781713,0.3991594,6.183588,1.277627
1237668348671492347,3090678328395327488,587742627446587670,6.460823,0.490955,20.31394,3.146376,16.687,1.277627
1237668348671492216,3090671181569746944,587742610262655020,4.821382,0.1580334,15.69593,1.001318,11.35051,1.277627
1237671932283256842,1373726025137022976,587734893820379222,7.789237,0.06740479,25.79972,0.3694581,23.18224,1.249663
1237671932283256971,1373701561003304960,587734893820379183,5.002156,0.07327875,13.50797,0.5692469,10.93469,1.249663
1237671936041287733,6826501661797928960,,3.708899,0.117347,10.10009,0.9150477,8.043736,1.49205
1237674602139943017,4544273950440706048,,4.575965,0.009411736,10.7346,0.0592114,9.917664,1.307889
1237674602139943018,4544272576051171328,,9.719065,0.08720749,25.15353,0.4234892,23.59168,1.307889
1237674602139943019,596769040937019392,587726032797565040,3.716838,0.1688399,11.02713,1.103068,9.038198,1.307889
1237674602140008461,596769315814926336,587726032797564993,4.932221,0.4722042,14.83129,3.63344,11.51484,1.331821
1237671991336304747,1911894367954561024,588017570852307091,2.321148,0.03619756,5.682805,0.2237434,5.196079,1.151036
1237671991336239226,1911896292099909632,588017704012939432,1.696164,0.02635172,5.41534,0.187415,3.90871,1.136203
1237671991336239179,1911894917710374912,588017704012939417,7.043653,0.03649611,17.25899,0.2318815,15.72959,1.136203
1237671936041222225,710444525364996096,587725994113433955,4.094792,0.04725183,9.202928,0.2888769,9.238478,1.613899
1237671932283322445,6036086389992607744,,9.221504,0.2715251,23.40621,1.790859,20.13959,1.285258
1237673705579806997,492069967810816000,587725470127685903,3.959284,0.02251971,8.601414,0.1331444,8.494756,1.30179
1237673705579806966,492068868299188224,587725470127685853,2.114843,0.01913506,5.309514,0.1399313,4.607708,1.30179
1237671991336304708,1911895742344095744,588017570852307051,7.455859,0.05157936,20.49976,0.2181168,19.77271,1.151036
1237671936041287979,712809849754249216,587725994113499530,4.945045,0.1503137,10.04397,0.4623052,11.88791,1.49205
1237671142556827804,945832102757165056,588010878758027438,6.288635,0.02350258,16.4437,0.1570586,14.19224,1.102481
1237671142556827767,944651502130063360,588010878758027421,5.743095,0.03777067,12.26277,0.1758513,12.73719,1.102481
1237650371552280809,367195691837057024,587724650327376094,2.758591,0.02706208,6.045342,0.1630977,5.919323,1.435246
1237648722289623248,299617495671662592,588848900971561175,1.896377,0.05190506,5.67805,0.3894424,4.362741,1.35553
1237651250439979263,7115727101928689664,,2.566416,0.07413133,7.894758,0.4646117,6.413115,1.297077
1237648705652654263,325550857842092032,587722984427749573,5.423112,0.05426491,14.19267,0.3405012,12.68576,1.619558
1237648704595492963,349091401792776192,587722983370588250,4.824295,0.0403018,16.34358,0.2498466,12.65956,1.048982
1237648705115914321,325547284429301760,587722983891009623,2.913971,0.04973482,7.882194,0.3895012,6.382777,1.56556
1237648721249435820,347986667551877120,588848899931373713,6.003819,0.6622103,24.04103,3.506194,19.66718,1.329242
1237651191895752745,505604406595577856,587725470670848040,8.958201,0.2271987,30.00659,1.401811,21.97604,1.30115
1237651191354556696,494435292216846336,587725470129651996,3.036819,0.1577608,8.567467,1.07514,6.694714,1.113766
1237650371552215263,367193767691708416,587724650327310431,5.801182,0.04958564,16.17799,0.3468139,13.35048,1.503018
1237648722321342726,345746681934931968,588848901003280454,3.531215,0.03757801,10.92796,0.24137,8.60267,1.52219
1237648722284249438,528110035444721664,587726031691448657,3.569242,0.03305791,7.91005,0.2050608,7.535014,1.381416
1237648722284118374,526975064550172672,587726031691317714,3.962611,0.1071488,8.700132,0.4380663,8.930327,1.235987
1237648722284052878,526973965038544896,588848900965990774,4.543549,0.01424682,10.50433,0.0764397,10.00005,1.14805
1237648722284052865,526973690160637952,588848900965990617,3.252183,0.03053797,9.171964,0.2100023,7.646212,1.14805
1237648721792729473,385209254237202432,587722953304375746,1.348434,0.006023222,3.551585,0.04798222,2.930893,1.419032
1237648721792729305,385208979359295488,587722953304440846,2.033868,0.01654767,5.910764,0.1171663,4.789798,1.419032
1237648721790894241,4515077519012286464,,2.459565,0.04899578,7.429255,0.3618543,5.64598,1.373948
1237648721771888672,326659989374527488,588848900453826597,7.404935,0.02572423,26.03074,0.151464,18.3304,1.417655
1237648720149479679,310815751403497472,588848898831417537,4.00118,0.01965677,8.142322,0.1059314,8.325899,1.243621
1237648705667072024,345819799458179072,587722984442167329,2.053151,0.01036356,5.196275,0.07792317,4.476129,1.447307
1237648705131118779,346939377156384768,587722983906214137,4.070952,0.04582528,9.00362,0.2627286,8.835769,1.276162
1237648705129480247,344690050824431616,587722983904575550,2.990937,0.01071139,7.550752,0.06491813,6.892075,1.235937
1237648704057573747,346785995284310016,587722982832668823,1.926974,0.01232481,5.467039,0.09970494,4.223671,1.129038
1237648704057573731,346786545040123904,587722982832669003,4.417008,0.09565361,8.845485,0.488257,9.294895,1.129038
1237648673987232019,349090577159055360,588848899932618982,3.020893,0.04695541,6.777307,0.2444063,6.758705,1.227215
1237648705131118796,346937453011036160,587722983906214151,4.856859,0.06223546,12.55437,0.4405669,10.88252,1.276162
1237648705666351360,344692524725594112,587722984441446684,7.937487,0.04772226,16.35744,0.2624972,16.63761,1.355213
1237648721757929562,307498250749896704,588848900439867499,3.143507,0.008419967,7.407572,0.05004577,6.864606,1.120984
1237648721771823351,326648719380342784,588848900453761226,5.711101,0.09414335,16.15093,0.7140375,12.86281,1.493584
1237648722307842148,325554156376975360,588848900989780194,2.657891,0.02457177,8.034666,0.1625928,6.454312,1.308307
1237648722834620487,311963916404025344,588848901516558418,2.954846,0.03471898,6.893909,0.2334571,6.327185,1.386941
1237648722834686048,311976011031930880,588848901516623973,4.061614,0.04260033,13.99286,0.2551085,9.68787,1.342482
1237648722840977489,320971665783678976,588848901522915437,2.332072,0.01762509,5.926539,0.1259687,5.15381,1.506148
1237648722841042953,320969741638330368,588848901522980870,4.081016,0.03453763,9.301225,0.2869073,8.345415,1.515834
1237648722841043030,320970016516237312,588848901522980966,3.22824,0.05957905,7.883765,0.398397,6.887541,1.515834
1237648722857033814,343517971026569216,587726014010884188,2.313558,0.08998592,6.685699,0.7085714,5.097966,1.625348
1237650797288226901,526970391625754624,587726031691317381,4.56232,0.04208153,16.25397,0.2585565,12.02566,1.466347
1237650797288227141,528134774456346624,587726031691317579,2.389079,0.03965773,6.2774,0.3082121,5.222301,1.466347
1237651066815578330,673449811357231104,587729155208380572,2.727957,0.02082011,6.982637,0.1507926,5.972118,1.271262
1237651190285402240,505557127595583488,587725469060497515,7.782259,0.101821,26.42182,0.6228518,18.54382,1.549884
1237651190815719555,492041105630586880,587725469590814856,3.904611,0.04620263,13.61821,0.2782238,9.360343,1.208465
1237651190815719612,492045228799191040,587725469590814886,1.526061,0.01397833,4.509062,0.1106753,3.382287,1.208465
1237651190815719626,492043304653842432,587725469590814900,1.378628,0.0288126,3.985257,0.2332119,3.027323,1.208465
1237651191895621706,505612378054879232,587725470670717006,2.211492,0.06115793,4.82358,0.3157358,5.144491,1.440839
1237651191895752956,505613202688600064,587725470670848200,1.594045,0.01120135,4.257332,0.08713768,3.504146,1.30115
1237651192431902873,503368824192526336,587725471206998150,9.151742,0.1145019,28.38928,0.7838558,21.58313,1.661455
1237651192431902934,503370198582061056,587725471206998181,7.774599,0.1128457,17.1139,0.5765877,16.63868,1.661455
1237651192431902942,503368549314619392,587725471206998059,2.157986,0.01172636,6.203158,0.0763186,5.243881,1.661455
1237651192431902951,503369373948340224,587725471206998197,4.355361,0.06289694,9.221973,0.2228684,10.24281,1.661455
1237651192433213707,504417483793393664,587725471208308959,2.774929,0.04317549,6.535983,0.2941173,6.133422,1.316109
1237651192433279109,504416659159672832,587725471208374425,2.433062,0.01326134,7.675843,0.06124906,7.087358,1.310592
1237651192433279182,504415559648045056,587725471208374497,3.821291,0.02544962,8.334846,0.1873822,7.757774,1.310592
1237651192433344532,504419682816649216,587725471208439832,5.016035,0.05764105,17.85901,0.3373158,13.5071,1.282937
1237651250945523962,494435841972660224,588007004697329900,3.511514,0.02529655,8.825713,0.1679681,7.844011,1.613559
1237651251486785701,505605780985112576,588007005238591519,4.060048,0.241772,14.19955,1.374946,9.543652,1.223818
1237648722294669392,307484231976642560,588848900976607330,1.900712,0.007381084,4.493915,0.06579354,3.846585,1.239188
1237648721759961421,309796229263419392,588848900441899246,2.308782,0.02825087,6.40956,0.1978979,5.283377,1.423269
1237648721759961363,309787158292490240,588848900441899191,5.159908,0.2617123,15.46021,1.797238,12.25847,1.423269
1237648721759961197,310868253083723776,588848900441899063,1.486394,0.01283373,4.352888,0.1010109,3.297805,1.423269
1237648721759961111,310869352595351552,588848900441899030,6.726262,0.08917084,22.42824,0.5830762,16.61214,1.423269
1237648721754652794,301914650390325248,588848900436590603,2.826013,0.01678162,7.770215,0.08413556,7.360499,1.265811
1237648721754587439,301903655274047488,588848900436525204,9.128524,0.04922669,28.5438,0.322845,21.78912,1.207027
1237648721250615590,349101297397426176,588848899932553439,4.072155,0.1101294,9.299413,0.3796103,10.48935,1.322735
1237648721249763542,347956980737927168,588848899931701462,2.996947,0.01414804,6.340352,0.07650927,6.406247,1.365193
1237648721249501332,346809085028493312,588848899931439284,3.687225,0.0212533,9.105456,0.1693928,7.654073,1.296155
1237648721249435833,346809909662214144,588848899931373877,2.220076,0.0175798,4.712479,0.09406444,4.781422,1.329242
1237648705116766267,326660539130341376,587722983891861561,5.760901,0.1163813,14.90695,0.7973603,13.02747,1.545643
1237648704600736249,385207330091853824,587722983375831428,2.100406,0.02643054,4.947014,0.1839141,4.531987,1.283849
1237648704600736187,385207055213946880,587722983375831370,3.088676,0.0482503,8.913239,0.3458575,7.308693,1.283849
1237648704600735996,385222723254642688,587722983375831559,8.937431,0.1159281,24.87561,0.7194855,21.16636,1.283849
1237648704595558617,349149675909048320,587722983370653940,4.733094,0.02139046,9.052035,0.1190824,9.51955,1.023436
1237648704579960982,326674008147781632,587722983355056285,4.285008,0.02364306,11.45044,0.125614,10.37108,1.400333
1237651271887618204,500075512090093568,587725550662713507,2.825231,0.07225405,6.491011,0.5015637,6.0722,1.607249
1237651271887618101,500071114043582464,587725550662713352,2.438891,0.09332694,7.760238,0.678694,5.525075,1.607249
1237651252024312012,505654709252548608,588007005776117928,4.569414,0.02408671,9.040905,0.120995,9.570897,1.220444
1237648720686153850,309641747879716864,588848899368091673,4.128334,0.2608156,13.91317,1.372521,9.198465,1.487255
1237648720171696336,342358810825877504,588848898853634244,8.317162,0.03111284,19.7942,0.1945989,18.23779,1.6183
1237648705129349143,345745857301211136,587722983904444446,2.15887,0.03033967,5.569006,0.1892296,4.985819,1.260583
1237648705129349141,344688126679083008,587722983904444632,3.698753,0.01940114,8.426273,0.1028078,8.257897,1.260583
1237648705129349140,344688951312803840,587722983904444445,9.211271,0.1317831,31.27587,0.7960238,23.47396,1.260583
1237651252053541175,708276562843166720,588007005805347138,2.574199,0.02641606,6.28246,0.221791,5.390611,1.05344
1237651252053475670,708274363819911168,588007005805281550,6.918824,0.2090675,16.29985,1.086974,15.63968,1.079433
1237651252053475654,708278761866422272,588007005805281533,1.837666,0.03855211,5.230439,0.2652974,4.312833,1.079433
1237651252053475553,708276287965259776,588007005805281492,5.466674,0.1804823,17.80273,1.199438,12.87238,1.079433
1237648704594641215,348024050947221504,587722983369736234,2.416709,0.02000994,8.570158,0.1162048,6.583595,1.027415
1237648704594575487,347965776830949376,587722983369670840,1.164977,0.01369453,3.030257,0.1171372,2.452037,1.007702
1237648704594575485,4525084724310593536,,7.859238,0.2798863,17.82678,1.450058,17.37279,1.007702
1237648704594575483,347965501953042432,587722983369670802,2.208403,0.03882575,6.367201,0.2823364,5.086914,1.007702
1237648704594313560,346940476668012544,587722983369408874,1.764032,0.03283824,5.169832,0.2382473,4.087077,1.12096
1237648704594313500,348000411447224320,587722983369408573,3.181675,0.03245791,10.86673,0.1994452,7.332283,1.12096
1237648704594313302,347987492185597952,587722983369408606,2.932521,0.04577798,5.810034,0.208682,6.24569,1.12096
1237648704057573499,346783246505240576,587722982832668797,4.141253,0.01703308,13.13381,0.1102377,10.37658,1.129038
1237648704595493284,4521721872510111744,,5.708409,0.03104995,14.64885,0.2010731,13.01169,1.048982
