sample,group_uid,Group,objid,plate,mjd,fiberID,rank_M,role,is_bgg,is_sat,z,lgm,M_r,r_petro_dered,SN,morphology4,sf_state,sigma,log_sigma,fibre_light_fraction,fibre_radius_kpc,R50_arcsec,R50_kpc,fibre_radius_over_R50,RUN2D,gallazzi_match,gallazzi_valid,gallazzi_usable,gallazzi_logz_solar,gallazzi_logz_lo,gallazzi_logz_hi,gallazzi_logz_unc,firefly_match,firefly_spectrum_quality,ff_miles_lw_valid,ff_miles_lw_usable,ff_miles_lw_precision03,ff_miles_lw_logz,ff_miles_lw_logz_lo,ff_miles_lw_logz_hi,ff_miles_lw_logz_unc,ff_elodie_lw_logz,ff_elodie_lw_usable,ff_miles_mw_logz,ff_miles_mw_usable,ff_elodie_mw_logz,ff_elodie_mw_usable,valid_core,Mgb,Mgb_err,Fe5270,Fe5270_err,Fe5335,Fe5335_err,MgFe,MgFe_err,Mg2,Mg2_err,D4000n,D4000n_err,HdA_sub,HdA_sub_err
CG4,HMCG:276,276,1237651273515794447,6986,56717,119,4,Satellite,0,1,0.031401763,,-20.139607,15.66918669,,NoGZ,NosSFR,103.4812,2.014861456286838,0.19118596171360944,0.9726935801664484,3.184972,2.065334544939929,0.47096175413786995,v5_13_0,False,False,False,,,,,True,True,True,True,True,-0.1269876415173383,-0.23145875648195138,-0.00036000557862243517,0.11554937545166448,-0.7261497308821511,True,-0.0899253200661028,True,-0.7580383491058863,True,0,,,,,,,,,,,,,,
CG4,HMCG:293,293,1237661418750476311,1326,52764,566,1,BGG,1,0,0.043485321,11.24418,-22.800896,13.673768039999999,36.71134,Elliptical,Quenched,254.5023,2.405691711516765,0.09024434559311999,1.3275837349319841,10.4508,9.249541398018119,0.14352968193822482,26,True,True,True,0.10597000433601877,0.06367000433601877,0.14647000433601876,0.04139999999999999,True,True,True,True,True,0.210659559924703,0.1393198083248698,0.3003078152646575,0.08049400346989385,0.210659559924703,True,0.234865136540417,True,0.24483997769530416,True,1,4.728546,0.2496828,2.308105,0.2734523,2.180484,0.2806741,3.27795841492712,0.1756946632983126,0.3132557,0.008334199,2.010423,0.01629306,-3.127203,0.4529755
CG4,HMCG:293,293,1237661418750476312,1326,52764,578,2,Satellite,0,1,0.042938608,10.37387,-20.765219,15.717804229999999,23.40954,Elliptical,Quenched,176.3772,2.2464424438674437,0.2011333096586231,1.3117506519927165,7.942924691411311,6.9460910951252215,0.18884731484637526,26,True,True,True,-0.08462999566398133,-0.19692999566398117,0.0501700043360187,0.12354999999999994,True,True,True,True,True,0.09756027280667182,-0.021079757759797816,0.17548977917257252,0.09828476846618517,-0.00036000557862243517,True,0.1287135660717291,True,0.05391241004701966,True,1,4.410244,0.4008195,1.768494,0.4395632,3.06031,0.4263534,3.0650795595229043,0.2803906772656357,0.2579592,0.01325129,1.910603,0.02997274,-0.7029424,0.7593394
CG4,HMCG:293,293,1237661418750476514,1326,52764,620,3,Satellite,0,1,0.04335545,10.17349,-20.007211,16.4739722,15.76443,Spiral,Quenched,97.7205,1.9899856804328504,0.2480847108088919,1.3238245043284547,2.603062541491574,2.297331985817367,0.5762443184098408,26,True,True,False,-0.027429995663981188,-0.17332999566398133,0.08717000433601885,0.1302500000000001,True,True,True,True,True,0.09756027280667182,0.05135398835050857,0.18878060169439917,0.0687133066719453,-0.1983087080057814,True,0.1455612218657134,True,0.01385725040186069,True,1,4.055773,0.5973657,3.383384,0.6270115,2.686994,0.6362578,3.596026354628175,0.3808383578984559,0.2150661,0.01948138,1.922519,0.05116596,-0.8234159,1.220116
CG4,HMCG:293,293,1237661418750476491,1326,52764,614,4,Satellite,0,1,0.041218562,10.06265,-19.867806,16.61919608,21.30524,Elliptical,Quenched,121.7042,2.085305565948635,0.4166966413695542,1.2618002342025596,1.3242574445497934,1.113965569118275,1.132710264286982,26,True,True,True,0.0023700043360186385,-0.15322999566398132,0.1408700043360187,0.14705000000000001,True,True,True,True,True,-0.1983087080057814,-0.30647653141567716,0.09756027280667182,0.2020184021111745,-0.021079757759797816,True,-0.2892746251283065,True,-0.11931785883562805,True,1,3.728299,0.4474794,3.540161,0.4542856,3.37786,0.4750281,3.609618934521937,0.2831527731168334,0.2275446,0.014487,1.880148,0.03418603,-1.374802,0.8588389
CG4,HMCG:303,303,1237667912217985078,2789,54555,366,1,BGG,1,0,0.040462716,10.97365,-21.90288,14.442779369999998,34.7972,Elliptical,Quenched,210.7591,2.3237863353464316,0.1665727669916962,1.2397843905362662,4.517766495926083,3.734037587824588,0.3320224720229857,26,False,False,False,,,,,True,True,True,True,True,0.2855971362609545,0.24319337424724807,0.3003078152646575,0.02855722050870471,0.12439759440607599,True,0.2840982867534213,True,0.15374598130109055,True,1,4.140809,0.2715262,2.875008,0.2837904,2.926251,0.286642,3.4589408053096777,0.1735725531351335,0.273341,0.008848138,1.943938,0.01829143,-2.301552,0.4940454
CG4,HMCG:303,303,1237665567146115211,2789,54555,369,2,Satellite,0,1,0.040641983,10.97938,-21.28802,15.0824,29.68857,Spiral,Quenched,175.1929,2.2435165016419787,0.17306450319079267,1.2450096261339056,5.101010080485086,4.2338711021400135,0.29405940712380557,26,False,False,False,,,,,True,True,True,True,True,0.15171420698334523,0.1156348048624115,0.18878060169439917,0.036572898415993836,0.06648321213101471,True,0.16966679416987027,True,0.03301017461500066,True,1,4.651003,0.3180344,3.406403,0.3350893,3.150088,0.3380328,3.9381971076502,0.2038382770577402,0.2449076,0.01058819,1.929811,0.02705481,-2.65321,0.7103494
CG4,HMCG:303,303,1237665567146115095,2789,54555,371,3,Satellite,0,1,0.040967928,10.6238,-21.029004,15.33526459,28.56373,Elliptical,Quenched,154.654,2.189361157158222,0.22387005192796114,1.2545043831343738,3.3333335325134383,2.7877876846579297,0.44999997311068746,26,False,False,False,,,,,True,True,True,True,True,0.09756027280667182,0.01941624484406951,0.18878060169439917,0.08468217842516483,-0.00036000557862243517,True,0.12656094167438622,True,0.0409668678813979,True,1,4.591801,0.3227464,2.531211,0.3456137,2.198693,0.3599581,3.3459374449074746,0.2185527880926698,0.2580371,0.01076973,1.958398,0.02426746,-1.769902,0.6226611
CG4,HMCG:303,303,1237667912217919745,2789,54555,340,4,Satellite,0,1,0.040508376,9.44488,-19.25879,17.112381090000003,11.57096,Spiral,Starforming,57.8778,1.7625120147410775,0.20743020664544673,1.2411154938986384,2.572877105719228,2.1288250932034796,0.5830049156509115,26,False,False,False,,,,,True,True,True,True,True,-0.23640805378214774,-0.4674778587037005,-0.17608941330805536,0.14569422269782256,-0.17177874325082548,True,-0.870740104606379,True,-0.6178618764249186,True,0,2.516674,0.7959138,1.913863,0.8470829,,,,,0.08846772,0.02558409,1.279078,0.02738104,4.889669,1.135826
CG4,HMCG:309,309,1237648704057573661,308,51662,36,1,BGG,1,0,0.043902061,11.09869,-22.323488,14.265551799999999,33.51292,Spiral,Quenched,210.0402,2.3223024231498464,0.10147989285243027,1.3396386591360037,9.495305364669893,8.48018543120885,0.15797280260002972,26,True,True,True,0.33407000433601874,0.27027000433601867,0.37247000433601873,0.051100000000000034,True,True,True,True,True,0.21946008747208545,0.19250472977107758,0.2625521760248259,0.03502372312687416,0.17548977917257252,True,0.25779277210434204,True,0.2177141908488538,True,1,5.191307,0.2785498,2.681465,0.3092643,2.048611,0.3703453,3.6056085467927823,0.2015581911745561,0.3009275,0.009785423,1.899469,0.02282321,-0.6262603,0.5868339
CG4,HMCG:309,309,1237648704057573499,308,51662,22,2,Satellite,0,1,0.044070931,10.94819,-22.01614,14.5607955,40.73542,Elliptical,Quenched,191.1409,2.281353626582822,0.1743074702681809,1.3445200523758754,4.842104998982189,4.34020484456068,0.30978262559678077,26,True,True,True,0.13547000433601886,0.06867000433601866,0.2094700043360187,0.07040000000000002,True,True,True,True,True,0.2365435592168414,0.16966679416987027,0.3003078152646575,0.06532051054739361,0.0383308008134032,True,0.17548977917257252,True,0.061498469643979516,True,1,4.297187,0.2340497,3.090074,0.244066,2.130987,0.2905963,3.482045446159869,0.1525464019749437,0.2753046,0.007718337,1.90598,0.01588917,-1.978381,0.4286371
CG4,HMCG:309,309,1237648704057573747,308,51662,32,3,Satellite,0,1,0.044202509,10.1377,-20.120548,16.4636946,24.06282,Elliptical,Starforming,99.82324,1.9992316618162738,0.31694506940138,1.3483220914047285,1.7811407718031045,1.601034300349196,0.8421569051397904,26,True,True,True,-0.08362999566398122,-0.27812999566398133,0.1448700043360187,0.21150000000000002,True,True,True,True,True,-0.03966200463502764,-0.10806121448408725,-0.009119148331831268,0.04947103307612799,-0.027185968217908463,True,0.01664564199347177,True,-0.20752475187661884,True,1,2.845148,0.3918959,2.223432,0.4335749,-0.6199812,0.5651625,2.015145732142713,0.2833841435416317,0.1915105,0.01314943,1.389784,0.017314,2.932446,0.6381177
CG4,HMCG:309,309,1237648704057573731,308,51662,34,4,Satellite,0,1,0.045151508,9.65169,-19.981974,16.6399819,9.881937,Spiral,Starforming,15.72376,1.1965564063340655,0.10731687060114597,1.37570824022215,4.623287956915367,4.240196892832199,0.3244444243963536,26,True,False,False,,,,,True,True,True,True,True,-0.16328380351680608,-0.4348396893969556,-0.0691168562521512,0.1828614165724022,-0.19377293476141427,True,-0.5120595574153525,True,-0.47603553047401376,True,1,2.632582,0.910542,2.372393,0.9808664,0.3767712,1.4827,2.1850630335231687,0.6215548505976448,0.1369612,0.03198596,1.260269,0.03331389,2.121677,1.437828
CG4,HMCG:315,315,1237651735776460868,538,52029,106,1,BGG,1,0,0.043599096,11.11865,-21.969962,14.5799345,36.43741,Elliptical,Quenched,214.7012,2.331834471785675,0.17268396025120478,1.3308760809385554,4.545454417506397,4.032957707503838,0.33000000928903583,26,True,True,True,0.1952700043360187,0.11137000433601885,0.2960700043360187,0.09234999999999993,True,True,True,True,True,0.17548977917257252,0.12003830018504674,0.210659559924703,0.04531062986982813,0.17548977917257252,True,0.11341619989012074,True,0.1393198083248698,True,1,4.375476,0.2555808,3.012182,0.2825173,1.810335,0.3638922,3.4215942616657284,0.1764825861360135,0.2850851,0.008943611,1.927953,0.02062571,-1.945861,0.5298699
CG4,HMCG:315,315,1237655468597182863,539,52017,269,2,Satellite,0,1,0.045066291,10.81956,-21.047553,15.4921708,36.17401,Spiral,Quenched,150.9893,2.1789461716931178,0.21655688708243878,1.3732516245032615,3.6155606856770928,3.3100497233974626,0.41487341256425136,26,True,True,True,0.08067000433601867,-0.00872999566398125,0.18687000433601875,0.0978,True,True,True,True,True,0.17548977917257252,0.1496728826525962,0.24319337424724807,0.04676024579732593,-0.05250706908668513,True,0.07870072299485384,True,-0.024122131359567863,True,1,3.951654,0.2722575,2.747243,0.2818401,3.351675,0.2986221,3.3948395406071614,0.1731861780553152,0.2262773,0.008961968,1.837681,0.02592974,-2.255605,0.6286111
CG4,HMCG:315,315,1237655468597182871,538,52029,116,3,Satellite,0,1,0.042962366,10.15596,-20.061475,16.4768717,20.24752,Spiral,Quenched,84.15857,1.9250983474562255,0.28053561220265566,1.3124391315302433,2.874251685080458,2.514853590244223,0.5218749658515068,26,True,True,True,-0.1514299956639813,-0.2933299956639812,0.0035700043360187284,0.14844999999999997,True,True,True,True,True,0.07385466443403327,-0.07594282963262874,0.1597848874207296,0.11786385852667917,-0.1231358190374761,True,0.09524713375865783,True,-0.18044323321980837,True,1,2.989787,0.4754416,2.644649,0.4973446,3.212905,0.6248072,2.8952801647120716,0.308768394208133,0.2081791,0.0164027,1.805417,0.0408898,-0.7677546,1.012853
CG4,HMCG:315,315,1237651735776461018,538,52029,114,4,Satellite,0,1,0.044704003,10.10781,-20.039103,16.5274933,14.20185,Spiral,Starforming,83.16982,1.9199657615640493,0.172933845931897,1.3628020114919148,2.8752887056975225,2.612299487829712,0.5216867429791234,26,True,True,False,-0.3306299956639811,-0.6226299956639814,-0.027729995663981155,0.2974500000000001,True,True,True,True,True,-0.00036000557862243517,-0.07939644884409477,0.18878060169439917,0.13408852526924697,-0.00036000557862243517,True,-0.05250706908668513,True,-0.024122131359567863,True,1,2.659076,0.6741955,2.169408,0.704649,2.037894,1.100934,2.3813238219759363,0.448323266393532,0.1573564,0.02409039,1.445512,0.03867986,1.894289,1.292503
CG4,HMCG:316,316,1237667733988573256,2764,54535,606,1,BGG,1,0,0.034009232,11.38284,-23.030818,12.905569029999999,48.37836,Elliptical,Quenched,232.2921,2.366034440171534,0.08504876273440873,1.0501577284831702,10.80562,7.5650702360348765,0.13881665281584954,26,False,False,False,,,,,True,True,True,True,True,0.2855971362609545,0.2855971362609545,0.3003078152646575,0.007355339501851493,0.17548977917257252,True,0.2885794053572058,True,0.16770831917075352,True,1,4.406002,0.1890354,3.110309,0.2046276,2.65676,0.2123509,3.625533490441174,0.1239709870579511,0.2876085,0.006278936,2.003778,0.009490374,-1.917894,0.2831898
CG4,HMCG:316,316,1237667733988573355,2778,54539,6,2,Satellite,0,1,0.034142129,10.73503,-21.173826,14.76464264,37.58039,Elliptical,Quenched,176.0075,2.245531174286965,0.23450926202408576,1.0540927692289206,4.28358181204343,3.0101950763169976,0.35017423871366277,26,False,False,False,,,,,True,True,True,True,True,0.09524713375865783,0.0714113894018661,0.210659559924703,0.06962408526141844,0.12439759440607599,True,0.14141026178025823,True,0.08349294484542896,True,1,4.399987,0.2475945,2.664027,0.2683582,3.188661,0.2656185,3.516821199034895,0.1629876570960153,0.2573176,0.008241109,1.941947,0.0189122,-1.828917,0.4869435
CG4,HMCG:316,316,1237667733988573424,2778,54539,45,3,Satellite,0,1,0.033926967,9.97814,-20.478313,15.479115969999999,12.26374,Spiral,Starforming,53.20316,1.7259374279680944,0.06136715645172705,1.0477212492195256,7.781109581129473,5.434955900436661,0.1927745631082947,26,False,False,False,,,,,True,True,True,True,True,-0.11931785883562805,-0.3367530128963952,-0.059074962477950764,0.13883902520922223,-0.1231358190374761,True,-0.31236537628874045,True,-0.1231358190374761,True,1,1.479402,0.8234342,2.439027,0.8507591,1.246014,0.8560084,1.7646859756768964,0.5632140595371321,0.1115916,0.02502092,1.410319,0.03942849,1.984065,1.359884
CG4,HMCG:316,316,1237667733988638844,2764,54535,601,4,Satellite,0,1,0.034613348,10.19986,-20.308307,15.646383160000001,32.05062,Elliptical,Quenched,90.69237,1.9575707511584046,0.23994295330265142,1.0680351855425656,3.7555226466919422,2.6740202178459573,0.3994117839553643,26,False,False,False,,,,,True,True,True,True,True,0.005382592656735859,-0.021079757759797816,0.03567863566659506,0.028379196713196435,-0.17608941330805536,True,-0.1231358190374761,True,-0.21220723669545014,True,1,3.680051,0.2934482,3.002649,0.3063309,3.07834,0.3085792,3.3358498980569373,0.1864436072506534,0.2012587,0.009526735,1.779861,0.01853162,-0.6973308,0.5280507
CG4,HMCG:322,322,1237659131675213861,1049,52751,49,1,BGG,1,0,0.036727564,11.00734,-21.819336,14.32602472,34.38902,Elliptical,Quenched,205.9127,2.313683133261192,0.14247937454618886,1.1303944583030943,8.34024936835976,6.285181111239837,0.17985073751997396,26,True,True,True,0.2416700043360187,0.20487000433601876,0.30397000433601873,0.04954999999999998,True,True,True,True,True,0.3003078152646575,0.17548977917257252,0.3003078152646575,0.062409018046042486,0.18878060169439917,True,0.3003078152646575,True,0.26097149630715105,True,1,4.648801,0.2792476,2.921959,0.2970499,2.417326,0.3024431,3.5953780288795447,0.1837843975561632,0.2846842,0.00930429,1.729314,0.01885617,-0.9709739,0.5617325
CG4,HMCG:322,322,1237659131675148382,1049,52751,89,2,Satellite,0,1,0.037369636,10.49287,-20.90106,15.235452400000002,26.49426,Elliptical,Quenched,191.3256,2.2817730839577455,0.19569872671771132,1.1492692166641978,4.877717265206089,3.7372068669952228,0.30752089931490184,26,True,True,True,0.32007000433601873,0.26037000433601865,0.35927000433601886,0.049450000000000105,True,True,True,True,True,0.09524713375865783,0.04358703111597816,0.1393198083248698,0.04786638860444581,0.12222341690406424,True,0.030325216163527402,True,0.14141026178025823,True,1,4.742502,0.3621603,3.011205,0.37668,2.323869,0.3809716,3.656218247807677,0.2349763677109662,0.2840528,0.01195786,1.77912,0.03108043,-1.256156,0.8519768
CG4,HMCG:322,322,1237659131675148445,1050,52721,349,3,Satellite,0,1,0.036760692,9.665421,-19.213864,16.94679215,12.41155,Spiral,Starforming,56.02362,1.748371167594133,0.21053873054297328,1.1313690302308856,3.0662984789947956,2.3127434243858547,0.4891891674197794,26,True,True,False,-0.6773299956639813,-0.9888299956639814,-0.2562299956639813,0.36630000000000007,True,True,True,True,True,-0.3494804335956705,-0.4674778587037005,-0.1117810674162761,0.17784839564371221,-0.1231358190374761,True,-0.3761119394752729,True,-0.16328380351680608,True,1,3.022849,0.7850187,0.9181182,0.8426628,2.901316,0.8071176,2.110428103248442,0.5386007463894098,0.09027126,0.02543282,1.304511,0.03194426,3.47878,1.327883
CG4,HMCG:322,322,1237659131675148384,1050,52721,354,4,Satellite,0,1,0.037324736,9.720794,-18.975685,17.16662214,17.34011,Elliptical,Quenched,56.87873,1.7549498908133137,0.3862353323458712,1.1479502642114676,3.755101954756588,2.8737801874025486,0.3994565308939082,26,True,False,False,,,,,True,True,True,True,True,-0.003260164289578826,-0.021079757759797816,0.0383308008134032,0.02970527928660051,-0.1231358190374761,True,0.08110344385726691,True,-0.08638724073305099,True,1,4.205035,0.5534837,2.118855,0.5970259,2.628075,0.5567973,3.083734757283933,0.3719986634087292,0.2016778,0.01801988,1.840435,0.04869084,-2.845284,1.294203
CG4,HMCG:323,323,1237661950272471286,1717,53883,513,1,BGG,1,0,0.044722761,11.15991,-22.344763,14.22081629,42.70708,Elliptical,Quenched,221.1645,2.3447154178794958,0.1198659964385085,1.3633432807768884,6.4556962251055445,5.867553380822911,0.23235294036399248,26,False,False,False,,,,,True,True,True,True,True,0.18878060169439917,0.09756027280667182,0.18878060169439917,0.04561016444386368,0.0383308008134032,True,0.17741355266189243,True,0.0383308008134032,True,1,4.563087,0.2165158,2.835099,0.2324003,2.32635,0.2390249,3.505252191373306,0.1437895051375553,0.2740686,0.007134865,1.917201,0.0146385,-1.762933,0.4008377
CG4,HMCG:323,323,1237661950272471191,1717,53883,509,2,Satellite,0,1,0.044823877,10.85098,-21.67136,14.88731776,41.47755,Elliptical,Quenched,154.5989,2.189206399507082,0.20897195225750564,1.3662605983597422,4.70723299975946,4.2875379832467235,0.31865854103178026,26,False,False,False,,,,,True,True,True,True,True,0.21946008747208545,0.15778123442292644,0.2672599868533754,0.05473937621522447,0.09756027280667182,True,0.17548977917257252,True,0.05135398835050857,True,1,4.172747,0.2256847,3.079399,0.2362316,2.876333,0.2448126,3.551379575208547,0.1443252794079428,0.2464194,0.007364182,1.91709,0.01535385,-2.534727,0.4275905
CG4,HMCG:323,323,1237661950272471287,1717,53883,511,3,Satellite,0,1,0.046002131,10.123,-20.106269,16.46561866,17.17454,NoGZ,Quenched,81.89159,1.913239303419368,0.23816613010965554,1.4002020462292097,2.483221525730906,2.3180079077125564,0.6040540420808785,26,False,False,False,,,,,True,True,True,True,True,0.056455848346987726,-0.08638724073305099,0.1496728826525962,0.1180300616928236,-0.1231358190374761,True,0.03301017461500066,True,-0.20752475187661884,True,1,2.591693,0.5629118,1.950769,0.577757,2.018783,0.5838253,2.259457978381886,0.3548485648894803,0.1704305,0.01757772,1.601691,0.03705058,-0.1698685,1.149932
CG4,HMCG:323,323,1237661950272471275,1717,53883,514,4,Satellite,0,1,0.045112785,10.00999,-19.699284,16.87678382,13.2549,Spiral,Starforming,78.15108,1.8929349840800878,0.20563450970673652,1.3745920054698955,2.73348523692099,2.504951302494384,0.5487499913076563,26,False,False,False,,,,,True,True,True,True,True,0.13510815202267923,-0.027185968217908463,0.15374598130109055,0.09046597475949951,-0.17608941330805536,True,0.10669156061825541,True,-0.11931785883562805,True,1,3.671829,0.7079884,3.404989,0.7442943,2.22534,0.7606961,3.3600187381375,0.4519021947807475,0.1762416,0.02308588,1.479522,0.0444019,1.807581,1.489698
